complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.99351174,-0.019948991,0.0,-0.0199489910000000,PySRFunction(X=>-0.0199489910000000),24,0,-0.0199489910000000
3,0.67127377,cos(exp(x1)),0.19603441099479474,cos(exp(x1)),PySRFunction(X=>cos(exp(x1))),24,1,cos(exp(x1))
4,0.45960277,sin(x1 * -2.0792158),0.3788144838053033,sin(x1*(-2.0792158)),PySRFunction(X=>sin(x1*(-2.0792158))),24,2,sin(x1*(-2.0792158))
6,0.45715502,sin(x1 * -2.112077) / 0.9148415,0.0026700136539282047,sin(x1*(-2.112077))/0.9148415,PySRFunction(X=>sin(x1*(-2.112077))/0.9148415),24,3,sin(x1*(-2.112077))/0.9148415
8,0.409492,sin(0.23274417 - (x1 * exp(sin(x0)))),0.0550525892729035,sin(0.23274417 - x1*exp(sin(x0))),PySRFunction(X=>sin(0.23274417 - x1*exp(sin(x0)))),24,4,sin(0.23274417 - x1*exp(sin(x0)))
10,0.35956904,sin((0.07096781 - exp(sin(x0))) * x1) / 0.7074405,0.06500558192679158,sin(x1*(0.07096781 - exp(sin(x0))))/0.7074405,PySRFunction(X=>sin(x1*(0.07096781 - exp(sin(x0))))/0.7074405),24,5,sin(x1*(0.07096781 - exp(sin(x0))))/0.7074405
11,0.35929903,sin(x1 * (0.07096781 - exp(sin(x0)))) / cos(0.8155185),0.0007512088071947243,sin(x1*(0.07096781 - exp(sin(x0))))/cos(0.8155185),PySRFunction(X=>sin(x1*(0.07096781 - exp(sin(x0))))/cos(0.8155185)),24,6,sin(x1*(0.07096781 - exp(sin(x0))))/cos(0.8155185)
12,0.3489089,sin(x1 * (0.07096781 - exp(sin(x0)))) / cos(cos(x0)),0.02934413781283382,sin(x1*(0.07096781 - exp(sin(x0))))/cos(cos(x0)),PySRFunction(X=>sin(x1*(0.07096781 - exp(sin(x0))))/cos(cos(x0))),24,7,sin(x1*(0.07096781 - exp(sin(x0))))/cos(cos(x0))
14,0.3351979,sin(0.07096781 - (exp(sin(x0)) * x1)) / (-0.15618858 + cos(cos(x1))),0.02004487646865517,sin(0.07096781 - x1*exp(sin(x0)))/(cos(cos(x1)) - 0.15618858),PySRFunction(X=>sin(0.07096781 - x1*exp(sin(x0)))/(cos(cos(x1)) - 0.15618858)),24,8,sin(0.07096781 - x1*exp(sin(x0)))/(cos(cos(x1)) - 0.15618858)
15,0.28540727,sin((0.058559973 - exp(sin(x0))) * x1) - (sin(x0 + x1) * 0.4949283),0.160803925933209,sin(x1*(0.058559973 - exp(sin(x0)))) - 0.4949283*sin(x0 + x1),PySRFunction(X=>sin(x1*(0.058559973 - exp(sin(x0)))) - 0.4949283*sin(x0 + x1)),24,9,sin(x1*(0.058559973 - exp(sin(x0)))) - 0.4949283*sin(x0 + x1)
16,0.2769192,sin((0.058559973 - exp(sin(x0))) * x1) - (sin(x0 + x0) * cos(x1)),0.030191410853962854,sin(x1*(0.058559973 - exp(sin(x0)))) - sin(x0 + x0)*cos(x1),PySRFunction(X=>sin(x1*(0.058559973 - exp(sin(x0)))) - sin(x0 + x0)*cos(x1)),24,10,sin(x1*(0.058559973 - exp(sin(x0)))) - sin(x0 + x0)*cos(x1)
