complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.99244124,-0.0051607825,0.0,-0.00516078250000000,PySRFunction(X=>-0.00516078250000000),20,0,-0.00516078250000000
3,0.81384873,x1 * -0.41799432,0.09919664671315997,x1*(-0.41799432),PySRFunction(X=>x1*(-0.41799432)),20,1,x1*(-0.41799432)
4,0.4487597,sin(x1 / -0.49081254),0.5952869581844102,sin(x1/(-0.49081254)),PySRFunction(X=>sin(x1/(-0.49081254))),20,2,sin(x1/(-0.49081254))
6,0.3362141,sin((x1 * -1.2346587) - x0),0.14436969787542098,sin(-x0 + x1*(-1.2346587)),PySRFunction(X=>sin(-x0 + x1*(-1.2346587))),20,3,sin(-x0 + x1*(-1.2346587))
8,0.3293595,sin((0.12641305 - (x1 * 1.2663066)) - x0),0.01029915002606126,sin(-x0 - 1.2663066*x1 + 0.12641305),PySRFunction(X=>sin(-x0 - 1.2663066*x1 + 0.12641305)),20,4,sin(-x0 - 1.2663066*x1 + 0.12641305)
10,0.31422633,sin(((0.079154894 - x1) - x0) * 1.1236316) * 1.1912433,0.023518168463501306,sin(-x0 - x1 + 0.079154894*1.1236316)*1.1912433,PySRFunction(X=>sin(-x0 - x1 + 0.079154894*1.1236316)*1.1912433),20,5,sin(-x0 - x1 + 0.079154894*1.1236316)*1.1912433
11,0.30289975,sin(((cos(x0) * 0.34960517) - (x1 * 1.2296672)) - x0),0.036711629759845266,sin(-x0 - 1.2296672*x1 + cos(x0)*0.34960517),PySRFunction(X=>sin(-x0 - 1.2296672*x1 + cos(x0)*0.34960517)),20,6,sin(-x0 - 1.2296672*x1 + cos(x0)*0.34960517)
12,0.3028634,sin(((exp(-1.1517214) * cos(x0)) - (x1 * 1.2799749)) - x0),0.0001200139032677847,sin(-x0 - 1.2799749*x1 + exp(-1.1517214)*cos(x0)),PySRFunction(X=>sin(-x0 - 1.2799749*x1 + exp(-1.1517214)*cos(x0))),20,7,sin(-x0 - 1.2799749*x1 + exp(-1.1517214)*cos(x0))
13,0.2888776,sin((cos((1.6213975 * x1) - -0.46394703) - x1) - x0) - 0.24593018,0.04727880978792636,sin(-x0 - x1 + cos(1.6213975*x1 - 1*(-0.46394703))) - 1*0.24593018,PySRFunction(X=>sin(-x0 - x1 + cos(1.6213975*x1 - 1*(-0.46394703))) - 1*0.24593018),20,8,sin(-x0 - x1 + cos(1.6213975*x1 - 1*(-0.46394703))) - 1*0.24593018
14,0.2786612,sin((((exp(-1.1517214) * cos(x0)) - x1) * 1.2799749) - x0) / 0.8239203,0.036006361987463,sin(-x0 - x1 + exp(-1.1517214)*cos(x0)*1.2799749)/0.8239203,PySRFunction(X=>sin(-x0 - x1 + exp(-1.1517214)*cos(x0)*1.2799749)/0.8239203),20,9,sin(-x0 - x1 + exp(-1.1517214)*cos(x0)*1.2799749)/0.8239203
15,0.25711676,sin((cos(x1 * 1.6213975) - x1) - x0) - ((x3 * -0.18517043) + 0.24593018),0.08046640620958312,-(0.24593018 + x3*(-0.18517043)) + sin(-x0 - x1 + cos(x1*1.6213975)),PySRFunction(X=>-(0.24593018 + x3*(-0.18517043)) + sin(-x0 - x1 + cos(x1*1.6213975))),20,10,-(0.24593018 + x3*(-0.18517043)) + sin(-x0 - x1 + cos(x1*1.6213975))
17,0.22483546,sin((cos((-0.2098402 - x1) * 1.6213975) - x1) - x0) - ((x3 * -0.18517043) + 0.29163173),0.06708072749816416,-(0.29163173 + x3*(-0.18517043)) + sin(-x0 - x1 + cos(-x1 - 0.2098402*1.6213975)),PySRFunction(X=>-(0.29163173 + x3*(-0.18517043)) + sin(-x0 - x1 + cos(-x1 - 0.2098402*1.6213975))),20,11,-(0.29163173 + x3*(-0.18517043)) + sin(-x0 - x1 + cos(-x1 - 0.2098402*1.6213975))
19,0.17736879,(sin((cos((x1 - -0.2098402) * 1.6213975) - x1) - x0) - ((x3 * -0.18517043) + 0.29163173)) * 1.2800181,0.11856886074844095,-(0.29163173 + x3*(-0.18517043)) + sin(-x0 - x1 + cos((x1 - 1*(-0.2098402))*1.6213975))*1.2800181,PySRFunction(X=>-(0.29163173 + x3*(-0.18517043)) + sin(-x0 - x1 + cos((x1 - 1*(-0.2098402))*1.6213975))*1.2800181),20,12,-(0.29163173 + x3*(-0.18517043)) + sin(-x0 - x1 + cos((x1 - 1*(-0.2098402))*1.6213975))*1.2800181
22,0.16528904,((sin((cos(-0.66404855 - (x1 * (1.7766428 - cos(x0)))) - x1) - x0) - 0.22030918) - (x3 * -0.17941704)) * 1.4033158,0.02351180845265546,-(-0.17941704)*x3 + sin(-x0 - x1 + cos(-x1*(1.7766428 - cos(x0)) - 0.66404855)) - 1*0.22030918*1.4033158,PySRFunction(X=>-(-0.17941704)*x3 + sin(-x0 - x1 + cos(-x1*(1.7766428 - cos(x0)) - 0.66404855)) - 1*0.22030918*1.4033158),20,13,-(-0.17941704)*x3 + sin(-x0 - x1 + cos(-x1*(1.7766428 - cos(x0)) - 0.66404855)) - 1*0.22030918*1.4033158
24,0.13665846,1.4033158 * ((sin(((cos((x1 * (1.7766428 - cos(x0))) - -0.66404855) * 0.66404414) - x1) - x0) - 0.19408932) - (x3 * -0.17857288)),0.09510543924588785,1.4033158*(-(-0.17857288)*x3 + sin(-x0 - x1 + cos(x1*(1.7766428 - cos(x0)) - 1*(-0.66404855))*0.66404414) - 1*0.19408932),PySRFunction(X=>1.4033158*(-(-0.17857288)*x3 + sin(-x0 - x1 + cos(x1*(1.7766428 - cos(x0)) - 1*(-0.66404855))*0.66404414) - 1*0.19408932)),20,14,1.4033158*(-(-0.17857288)*x3 + sin(-x0 - x1 + cos(x1*(1.7766428 - cos(x0)) - 1*(-0.66404855))*0.66404414) - 1*0.19408932)
26,0.13172843,((sin(((cos(-0.66404855 - (((1.6213975 - cos(x0)) + 0.21226296) * x1)) * 0.78700393) - x1) - x0) - 0.19408932) - (x3 * -0.17857288)) * 1.431079,0.018371182796907484,-(-0.17857288)*x3 + sin(-x0 - x1 + cos(-x1*(-cos(x0) + 0.21226296 + 1.6213975) - 0.66404855)*0.78700393) - 1*0.19408932*1.431079,PySRFunction(X=>-(-0.17857288)*x3 + sin(-x0 - x1 + cos(-x1*(-cos(x0) + 0.21226296 + 1.6213975) - 0.66404855)*0.78700393) - 1*0.19408932*1.431079),20,15,-(-0.17857288)*x3 + sin(-x0 - x1 + cos(-x1*(-cos(x0) + 0.21226296 + 1.6213975) - 0.66404855)*0.78700393) - 1*0.19408932*1.431079
