complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.9949307,-0.028428733,0.0,-0.0284287330000000,PySRFunction(X=>-0.0284287330000000),4,0,-0.0284287330000000
3,0.6735566,cos(exp(x1)),0.1950505277840783,cos(exp(x1)),PySRFunction(X=>cos(exp(x1))),4,1,cos(exp(x1))
4,0.4898556,sin(x1 / -0.5518347),0.3184613771273309,sin(x1/(-0.5518347)),PySRFunction(X=>sin(x1/(-0.5518347))),4,2,sin(x1/(-0.5518347))
5,0.3552975,cos(x0 + exp(x1)),0.3211551871014673,cos(x0 + exp(x1)),PySRFunction(X=>cos(x0 + exp(x1))),4,3,cos(x0 + exp(x1))
7,0.29254368,cos(x0 + exp(x1)) + -0.25677708,0.09717073891937421,cos(x0 + exp(x1)) - 0.25677708,PySRFunction(X=>cos(x0 + exp(x1)) - 0.25677708),4,4,cos(x0 + exp(x1)) - 0.25677708
9,0.259527,(cos(x0 + exp(x1)) + -0.259686) * 1.2441643,0.05987662270992457,(cos(x0 + exp(x1)) - 0.259686)*1.2441643,PySRFunction(X=>(cos(x0 + exp(x1)) - 0.259686)*1.2441643),4,5,(cos(x0 + exp(x1)) - 0.259686)*1.2441643
10,0.25944933,(-0.259686 + cos(x0 + exp(x1))) * sqrt(1.5565802),0.00029932001168502144,1.24762983292321*cos(x0 + exp(x1)) - 0.323992000792497,PySRFunction(X=>1.24762983292321*cos(x0 + exp(x1)) - 0.323992000792497),4,6,1.24762983292321*cos(x0 + exp(x1)) - 0.323992000792497
13,0.25267056,(cos(exp((x0 + 0.15144308) * 0.81609654) + x1) * 1.3711009) + -0.2155052,0.008824972532692264,cos(x1 + exp((x0 + 0.15144308)*0.81609654))*1.3711009 - 0.2155052,PySRFunction(X=>cos(x1 + exp((x0 + 0.15144308)*0.81609654))*1.3711009 - 0.2155052),4,7,cos(x1 + exp((x0 + 0.15144308)*0.81609654))*1.3711009 - 0.2155052
14,0.23389049,(-0.19589105 + cos(x1 + exp(cos(x0 * -0.27921772) * x0))) * 1.4013768,0.07723349146398914,(cos(x1 + exp(x0*cos(x0*(-0.27921772)))) - 0.19589105)*1.4013768,PySRFunction(X=>(cos(x1 + exp(x0*cos(x0*(-0.27921772)))) - 0.19589105)*1.4013768),4,8,(cos(x1 + exp(x0*cos(x0*(-0.27921772)))) - 0.19589105)*1.4013768
15,0.22973448,(sin(cos(x1 + exp(cos(x0 * -0.27921772) * x0))) + -0.19589105) * 1.4633466,0.017928807095069523,(sin(cos(x1 + exp(x0*cos(x0*(-0.27921772))))) - 0.19589105)*1.4633466,PySRFunction(X=>(sin(cos(x1 + exp(x0*cos(x0*(-0.27921772))))) - 0.19589105)*1.4633466),4,9,(sin(cos(x1 + exp(x0*cos(x0*(-0.27921772))))) - 0.19589105)*1.4633466
