complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,1.0067565,-0.0018134107,0.0,-0.00181341070000000,PySRFunction(X=>-0.00181341070000000),13,0,-0.00181341070000000
3,0.81358844,x1 * -0.49637637,0.10651720997636316,x1*(-0.49637637),PySRFunction(X=>x1*(-0.49637637)),13,1,x1*(-0.49637637)
4,0.43952388,sin(x1 * -2.0573318),0.6157625860570077,sin(x1*(-2.0573318)),PySRFunction(X=>sin(x1*(-2.0573318))),13,2,sin(x1*(-2.0573318))
6,0.43444213,sin(x1 * -2.071414) / 0.9029121,0.005814650928442388,sin(x1*(-2.071414))/0.9029121,PySRFunction(X=>sin(x1*(-2.071414))/0.9029121),13,3,sin(x1*(-2.071414))/0.9029121
8,0.4322336,sin((x1 * -2.0573318) - (x0 * 0.3260993)),0.0025482827130065395,sin(-0.3260993*x0 + x1*(-2.0573318)),PySRFunction(X=>sin(-0.3260993*x0 + x1*(-2.0573318))),13,4,sin(-0.3260993*x0 + x1*(-2.0573318))
9,0.42319235,sin((x1 * -2.0573318) - sin(x0 * 0.2613304)),0.021139379016099295,sin(x1*(-2.0573318) - sin(x0*0.2613304)),PySRFunction(X=>sin(x1*(-2.0573318) - sin(x0*0.2613304))),13,5,sin(x1*(-2.0573318) - sin(x0*0.2613304))
10,0.39184347,sin(x1 * (-2.0726938 - (x0 * (x3 * 0.31886044)))),0.0769643550011442,sin(x1*(-0.31886044*x0*x3 - 2.0726938)),PySRFunction(X=>sin(x1*(-0.31886044*x0*x3 - 2.0726938))),13,6,sin(x1*(-0.31886044*x0*x3 - 2.0726938))
11,0.39162916,sin(x1 * (-2.0726938 - ((sin(x0) * x3) * 0.35628572))),0.0005470771974387332,sin(x1*(-0.35628572*x3*sin(x0) - 2.0726938)),PySRFunction(X=>sin(x1*(-0.35628572*x3*sin(x0) - 2.0726938))),13,7,sin(x1*(-0.35628572*x3*sin(x0) - 2.0726938))
12,0.38857624,sin(x1 * (-2.0726938 - (x3 * (0.32452694 * x0)))) / 0.9329705,0.007825979111567159,sin(x1*(-0.32452694*x0*x3 - 2.0726938))/0.9329705,PySRFunction(X=>sin(x1*(-0.32452694*x0*x3 - 2.0726938))/0.9329705),13,8,sin(x1*(-0.32452694*x0*x3 - 2.0726938))/0.9329705
13,0.38567525,sin(x1 * (-2.0726938 - (x3 * (sin(x0) * 0.32452694)))) / 0.88868433,0.0074936983990471304,sin(x1*(-0.32452694*x3*sin(x0) - 2.0726938))/0.88868433,PySRFunction(X=>sin(x1*(-0.32452694*x3*sin(x0) - 2.0726938))/0.88868433),13,9,sin(x1*(-0.32452694*x3*sin(x0) - 2.0726938))/0.88868433
14,0.38528523,sin(x1 * (-2.0573318 - ((square(x0) * 0.42889965) + cos(-2.0293705)))) / 0.8063787,0.0010117769805055655,sin(x1*(-(x0**2*0.42889965 + cos(-2.0293705)) - 2.0573318))/0.8063787,PySRFunction(X=>sin(x1*(-(x0**2*0.42889965 + cos(-2.0293705)) - 2.0573318))/0.8063787),13,10,sin(x1*(-(x0**2*0.42889965 + cos(-2.0293705)) - 2.0573318))/0.8063787
15,0.35602045,sin((-2.0573318 - cos((0.6433032 * square(x0)) + -2.1420097)) * (sin(x1) / 0.8063787)),0.07899574410903548,sin((-cos(0.6433032*x0**2 - 2.1420097) - 2.0573318)*sin(x1)/0.8063787),PySRFunction(X=>sin((-cos(0.6433032*x0**2 - 2.1420097) - 2.0573318)*sin(x1)/0.8063787)),13,11,sin((-cos(0.6433032*x0**2 - 2.1420097) - 2.0573318)*sin(x1)/0.8063787)
17,0.34147158,sin((sin(x1) * (-2.0573318 - cos(square(x0 * -0.7914716) + -2.0293705))) / 0.8063787) / 0.8623174,0.020861859279049565,sin((-cos(0.62642729360656*x0**2 - 2.0293705) - 2.0573318)*sin(x1)/0.8063787)/0.8623174,PySRFunction(X=>sin((-cos(0.62642729360656*x0**2 - 2.0293705) - 2.0573318)*sin(x1)/0.8063787)/0.8623174),13,12,sin((-cos(0.62642729360656*x0**2 - 2.0293705) - 2.0573318)*sin(x1)/0.8063787)/0.8623174
18,0.3347321,(sin((-2.0573318 * x1) - cos(1.0748992 / (0.47114956 + (square(x0) * 0.3260993)))) - 0.17058137) / 0.81586254,0.019933944063610452,(sin(-2.0573318*x1 - cos(1.0748992/(x0**2*0.3260993 + 0.47114956))) - 1*0.17058137)/0.81586254,PySRFunction(X=>(sin(-2.0573318*x1 - cos(1.0748992/(x0**2*0.3260993 + 0.47114956))) - 1*0.17058137)/0.81586254),13,13,(sin(-2.0573318*x1 - cos(1.0748992/(x0**2*0.3260993 + 0.47114956))) - 1*0.17058137)/0.81586254
21,0.33436242,(sin(sin((-2.0573318 * x1) - cos(-0.028387107 - (1.0748992 / ((square(x0) * 0.3260993) + 0.47114956))))) - 0.13613026) / 0.74055266,0.0003683386293631339,(sin(sin(-2.0573318*x1 - cos(-0.028387107 - 1.0748992/(x0**2*0.3260993 + 0.47114956)))) - 1*0.13613026)/0.74055266,PySRFunction(X=>(sin(sin(-2.0573318*x1 - cos(-0.028387107 - 1.0748992/(x0**2*0.3260993 + 0.47114956)))) - 1*0.13613026)/0.74055266),13,14,(sin(sin(-2.0573318*x1 - cos(-0.028387107 - 1.0748992/(x0**2*0.3260993 + 0.47114956)))) - 1*0.13613026)/0.74055266
23,0.2954404,sin((x1 * -2.0573318) - cos(1.0748992 / ((square(x0) * 0.3260993) + 0.47114956))) - ((square(x3 + 3.5040708) + -16.086998) * -0.03248503),0.061879185028211936,-(-0.03248503)*(12.2785121714126*(0.285382361566439*x3 + 1)**2 - 16.086998) + sin(x1*(-2.0573318) - cos(1.0748992/(x0**2*0.3260993 + 0.47114956))),PySRFunction(X=>-(-0.03248503)*(12.2785121714126*(0.285382361566439*x3 + 1)**2 - 16.086998) + sin(x1*(-2.0573318) - cos(1.0748992/(x0**2*0.3260993 + 0.47114956)))),13,15,-(-0.03248503)*(12.2785121714126*(0.285382361566439*x3 + 1)**2 - 16.086998) + sin(x1*(-2.0573318) - cos(1.0748992/(x0**2*0.3260993 + 0.47114956)))
25,0.29175025,sin((x1 * -2.0573318) - cos(1.0748992 / ((square(x0) * 0.3260993) + 0.47114956))) - (((square(x3 + 3.5040708) + -16.086998) * -0.032479316) + 0.16958323),0.006284498195935956,-(0.16958323 + (12.2785121714126*(0.285382361566439*x3 + 1)**2 - 16.086998)*(-0.032479316)) + sin(x1*(-2.0573318) - cos(1.0748992/(x0**2*0.3260993 + 0.47114956))),PySRFunction(X=>-(0.16958323 + (12.2785121714126*(0.285382361566439*x3 + 1)**2 - 16.086998)*(-0.032479316)) + sin(x1*(-2.0573318) - cos(1.0748992/(x0**2*0.3260993 + 0.47114956)))),13,16,-(0.16958323 + (12.2785121714126*(0.285382361566439*x3 + 1)**2 - 16.086998)*(-0.032479316)) + sin(x1*(-2.0573318) - cos(1.0748992/(x0**2*0.3260993 + 0.47114956)))
27,0.2627711,(sin((x1 * -2.0573318) - cos(1.0748992 / ((square(x0) * 0.3260993) + 0.47114956))) - (((square(x3 + 3.5040708) + -16.086998) * -0.03248503) - -0.09939857)) / 0.81586254,0.05230740852978344,(-((12.2785121714126*(0.285382361566439*x3 + 1)**2 - 16.086998)*(-0.03248503) - 1*(-0.09939857)) + sin(x1*(-2.0573318) - cos(1.0748992/(x0**2*0.3260993 + 0.47114956))))/0.81586254,PySRFunction(X=>(-((12.2785121714126*(0.285382361566439*x3 + 1)**2 - 16.086998)*(-0.03248503) - 1*(-0.09939857)) + sin(x1*(-2.0573318) - cos(1.0748992/(x0**2*0.3260993 + 0.47114956))))/0.81586254),13,17,(-((12.2785121714126*(0.285382361566439*x3 + 1)**2 - 16.086998)*(-0.03248503) - 1*(-0.09939857)) + sin(x1*(-2.0573318) - cos(1.0748992/(x0**2*0.3260993 + 0.47114956))))/0.81586254
29,0.23974845,(sin(x1 * -2.0573318) - ((x4 + 1.8530519) * -0.18579344)) - (square((((sin(x0 * 1.5643549) + cos(x0)) * (3.3519487 - x3)) + x3) + -0.637953) * 0.030521676),0.04584653116494519,-(-0.18579344)*(x4 + 1.8530519) - 0.030521676*(x3 + (3.3519487 - x3)*(sin(x0*1.5643549) + cos(x0)) - 0.637953)**2 + sin(x1*(-2.0573318)),PySRFunction(X=>-(-0.18579344)*(x4 + 1.8530519) - 0.030521676*(x3 + (3.3519487 - x3)*(sin(x0*1.5643549) + cos(x0)) - 0.637953)**2 + sin(x1*(-2.0573318))),13,18,-(-0.18579344)*(x4 + 1.8530519) - 0.030521676*(x3 + (3.3519487 - x3)*(sin(x0*1.5643549) + cos(x0)) - 0.637953)**2 + sin(x1*(-2.0573318))
31,0.23676701,(sin(x1 * -2.0573318) - (((x0 - -1.7182454) + x4) * -0.18579344)) - ((square(((sin(x0 * 1.5643549) + cos(x0)) * (3.3519487 - x3)) + x3) + -0.637953) * 0.030521676),0.006256835624378085,-0.030521676*((x3 + (3.3519487 - x3)*(sin(x0*1.5643549) + cos(x0)))**2 - 0.637953) - (-0.18579344)*(x0 + x4 - 1*(-1.7182454)) + sin(x1*(-2.0573318)),PySRFunction(X=>-0.030521676*((x3 + (3.3519487 - x3)*(sin(x0*1.5643549) + cos(x0)))**2 - 0.637953) - (-0.18579344)*(x0 + x4 - 1*(-1.7182454)) + sin(x1*(-2.0573318))),13,19,-0.030521676*((x3 + (3.3519487 - x3)*(sin(x0*1.5643549) + cos(x0)))**2 - 0.637953) - (-0.18579344)*(x0 + x4 - 1*(-1.7182454)) + sin(x1*(-2.0573318))
32,0.2249283,sin(((x1 / -0.34948248) - cos(1.3078221 / (square(x0) + 0.3260993))) * 0.7190014) - sin(((square((cos(x0) + sin(x0)) * (x3 - 3.5215597)) * 0.037626304) - -1.4914681) + 4.516167),0.051294892673371846,sin((x1/(-0.34948248) - cos(1.3078221/(x0**2 + 0.3260993)))*0.7190014) - sin(((x3 - 1*3.5215597)**2*(sin(x0) + cos(x0))**2)*0.037626304 - 1*(-1.4914681) + 4.516167),PySRFunction(X=>sin((x1/(-0.34948248) - cos(1.3078221/(x0**2 + 0.3260993)))*0.7190014) - sin(((x3 - 1*3.5215597)**2*(sin(x0) + cos(x0))**2)*0.037626304 - 1*(-1.4914681) + 4.516167)),13,20,sin((x1/(-0.34948248) - cos(1.3078221/(x0**2 + 0.3260993)))*0.7190014) - sin(((x3 - 1*3.5215597)**2*(sin(x0) + cos(x0))**2)*0.037626304 - 1*(-1.4914681) + 4.516167)
35,0.21251549,(sin(x1 * -2.0573318) - ((x4 + (x0 - -1.7182454)) * -0.18579344)) - ((((x3 + ((square((sin(x0 * 1.5643549) + cos(x0)) * -3.1875405) - x3) / -0.93956125)) * -0.03248503) - 0.1262382) * 1.2407733),0.018922268309090162,-1.2407733*((x3 + (-x3 + 10.1604144391402*(sin(x0*1.5643549) + cos(x0))**2)/(-0.93956125))*(-0.03248503) - 1*0.1262382) - (-0.18579344)*(x0 + x4 - 1*(-1.7182454)) + sin(x1*(-2.0573318)),PySRFunction(X=>-1.2407733*((x3 + (-x3 + 10.1604144391402*(sin(x0*1.5643549) + cos(x0))**2)/(-0.93956125))*(-0.03248503) - 1*0.1262382) - (-0.18579344)*(x0 + x4 - 1*(-1.7182454)) + sin(x1*(-2.0573318))),13,21,-1.2407733*((x3 + (-x3 + 10.1604144391402*(sin(x0*1.5643549) + cos(x0))**2)/(-0.93956125))*(-0.03248503) - 1*0.1262382) - (-0.18579344)*(x0 + x4 - 1*(-1.7182454)) + sin(x1*(-2.0573318))
37,0.20358819,(sin(x1 * -2.0573318) - (((x4 + x0) - -1.7182454) * -0.18579344)) - ((1.2407733 * (((x3 + ((square((cos(x0) + sin(x0 * 1.5643549)) * -3.1875405) - x3) / -0.93956125)) + x3) * -0.03248503)) - 0.1262382),0.021457801362710173,-(1.2407733*(x3 + x3 + (-x3 + 10.1604144391402*(sin(x0*1.5643549) + cos(x0))**2)/(-0.93956125))*(-0.03248503) - 1*0.1262382) - (-0.18579344)*(x0 + x4 - 1*(-1.7182454)) + sin(x1*(-2.0573318)),PySRFunction(X=>-(1.2407733*(x3 + x3 + (-x3 + 10.1604144391402*(sin(x0*1.5643549) + cos(x0))**2)/(-0.93956125))*(-0.03248503) - 1*0.1262382) - (-0.18579344)*(x0 + x4 - 1*(-1.7182454)) + sin(x1*(-2.0573318))),13,22,-(1.2407733*(x3 + x3 + (-x3 + 10.1604144391402*(sin(x0*1.5643549) + cos(x0))**2)/(-0.93956125))*(-0.03248503) - 1*0.1262382) - (-0.18579344)*(x0 + x4 - 1*(-1.7182454)) + sin(x1*(-2.0573318))
38,0.20034964,(sin(x1 * -2.0573318) - (((x0 - -1.7182454) + x4) * -0.18579344)) - ((((1.2407733 * (x3 + ((square((cos(x0) + sin(x0 * 1.5643549)) * -3.1875405) - x3) / -0.93956125))) + square(x2)) * -0.03248503) - 0.1262382),0.016035236875014822,-((x2**2 + 1.2407733*(x3 + (-x3 + 10.1604144391402*(sin(x0*1.5643549) + cos(x0))**2)/(-0.93956125)))*(-0.03248503) - 1*0.1262382) - (-0.18579344)*(x0 + x4 - 1*(-1.7182454)) + sin(x1*(-2.0573318)),PySRFunction(X=>-((x2**2 + 1.2407733*(x3 + (-x3 + 10.1604144391402*(sin(x0*1.5643549) + cos(x0))**2)/(-0.93956125)))*(-0.03248503) - 1*0.1262382) - (-0.18579344)*(x0 + x4 - 1*(-1.7182454)) + sin(x1*(-2.0573318))),13,23,-((x2**2 + 1.2407733*(x3 + (-x3 + 10.1604144391402*(sin(x0*1.5643549) + cos(x0))**2)/(-0.93956125)))*(-0.03248503) - 1*0.1262382) - (-0.18579344)*(x0 + x4 - 1*(-1.7182454)) + sin(x1*(-2.0573318))
