complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,1.020185,-8.807455e-5,0.0,-8.80745500000000e-5,PySRFunction(X=>-0.0000880745500000000),14,0,-8.80745500000000e-5
3,0.8648791,-0.6306175 * x1,0.08257476700206945,-0.6306175*x1,PySRFunction(X=>-0.6306175*x1),14,1,-0.6306175*x1
4,0.49687257,sin(-1.8345739 * x1),0.5542561335465853,sin(-1.8345739*x1),PySRFunction(X=>sin(-1.8345739*x1)),14,2,sin(-1.8345739*x1)
6,0.36807162,sin((0.068890244 - x0) - x1),0.1500280280161911,sin(-x0 - x1 + 0.068890244),PySRFunction(X=>sin(-x0 - x1 + 0.068890244)),14,3,sin(-x0 - x1 + 0.068890244)
8,0.33779442,sin((0.049697604 - x0) - (x1 * 1.1652414)),0.042920026605520564,sin(-x0 - 1.1652414*x1 + 0.049697604),PySRFunction(X=>sin(-x0 - 1.1652414*x1 + 0.049697604)),14,4,sin(-x0 - 1.1652414*x1 + 0.049697604)
10,0.3077699,sin((0.108633816 - x0) - (x1 * 1.2379287)) * 1.272948,0.04654252986872823,sin(-x0 - 1.2379287*x1 + 0.108633816)*1.272948,PySRFunction(X=>sin(-x0 - 1.2379287*x1 + 0.108633816)*1.272948),14,5,sin(-x0 - 1.2379287*x1 + 0.108633816)*1.272948
11,0.30519754,sin((0.32801625 - x0) - (exp(x0 * 0.30958802) * x1)),0.008393186760237939,sin(-x0 - x1*exp(x0*0.30958802) + 0.32801625),PySRFunction(X=>sin(-x0 - x1*exp(x0*0.30958802) + 0.32801625)),14,6,sin(-x0 - x1*exp(x0*0.30958802) + 0.32801625)
12,0.3039556,sin((0.32801625 - x0) - (exp(x0 * exp(-0.98740846)) * x1)),0.004077600981563541,sin(-x0 - x1*exp(x0*exp(-0.98740846)) + 0.32801625),PySRFunction(X=>sin(-x0 - x1*exp(x0*exp(-0.98740846)) + 0.32801625)),14,7,sin(-x0 - x1*exp(x0*exp(-0.98740846)) + 0.32801625)
13,0.28069186,sin((0.39700878 - x0) - ((exp(0.26664332 * x0) * x1) / 0.8019171)),0.07962415409180217,sin(-x0 - x1*exp(0.26664332*x0)/0.8019171 + 0.39700878),PySRFunction(X=>sin(-x0 - x1*exp(0.26664332*x0)/0.8019171 + 0.39700878)),14,8,sin(-x0 - x1*exp(0.26664332*x0)/0.8019171 + 0.39700878)
15,0.24094294,sin((0.39700878 - x0) - (exp(x0 * 0.26664332) * (x1 / 0.8019171))) * 1.272948,0.07634867102191875,sin(-x0 - x1*exp(x0*0.26664332)/0.8019171 + 0.39700878)*1.272948,PySRFunction(X=>sin(-x0 - x1*exp(x0*0.26664332)/0.8019171 + 0.39700878)*1.272948),14,9,sin(-x0 - x1*exp(x0*0.26664332)/0.8019171 + 0.39700878)*1.272948
17,0.2029352,(sin((0.51074755 - x0) - (exp(x0 * 0.3283168) * (x1 * 1.2019722))) - 0.16536951) / 0.74936795,0.08583671285604513,(sin(-x0 - 1.2019722*x1*exp(x0*0.3283168) + 0.51074755) - 1*0.16536951)/0.74936795,PySRFunction(X=>(sin(-x0 - 1.2019722*x1*exp(x0*0.3283168) + 0.51074755) - 1*0.16536951)/0.74936795),14,10,(sin(-x0 - 1.2019722*x1*exp(x0*0.3283168) + 0.51074755) - 1*0.16536951)/0.74936795
