run,fold,equation_index,equation,nan_count_train,nan_count_test_int,nan_count_test_ext,nan_count_synthetic
5,,13,0.217226857518196*x4 - 0.671516265874084*sqrt(1 - 0.577785098956965*x3) + 0.62633962301495*(x1 + 1.0369531)*sin((-x0 - 0.5309633)*(x1 + 0.8964821) + 0.63516283) - 0.62633962301495*sin(1.99682122036288*x1) - 0.62633962301495*sin(x0 - 1.8309075) + 0.415681990838029,0,0,0,5
5,,14,0.217226857518196*x4 - 0.671516265874084*sqrt(1 - 0.577785098956965*x3) + 0.62633962301495*(x1 + 1.0369531)*sin((-x0 - x1 - 1.7010931)*sin(x0 + 3.3127778) + 2.8285806) - 0.62633962301495*sin(1.99682122036288*x1) + 0.62633962301495*sin((1.8309075 - x0)*(-x0 - 2.4450557)) + 0.415681990838029,0,0,0,5
5,,15,0.217226857518196*x4 - 0.671516265874084*sqrt(1 - 0.577785098956965*x3) + 0.62633962301495*(x1 + 1.0369531)*sin((-x0 - x1 - 1.5463539)*sin(x0 + 3.3127778) + 2.8285806) - 0.62633962301495*sin(1.99682122036288*x1) + 0.62633962301495*sin((1.8309075 - x0)*(-x0 - 2.4365049015)) + 0.415681990838029,0,0,0,5
5,,16,0.217226857518196*x4 - 0.671516265874084*sqrt(1 - 0.577785098956965*x3) + 0.62633962301495*(x1 + 1.0369531)*sin((-x0 - x1 - 1.50912983208016)*sin(x0 + 3.3127778) + 2.8285806) - 0.62633962301495*sin(1.99682122036288*x1) + 0.62633962301495*sin((1.8309075 - x0)*(-x0 - 2.4365049015)) + 0.415681990838029,0,0,0,5
5,,21,0.174620276350395*x4 + 0.792694715746413*(x1 + 0.7094657)*sin((-0.2703601*x0 - x1 - 0.2703601*(1.99682122036288*x0 - x1 + x3 + 1.6204538)*sin(x1) - 1.52069007589639)*sin(x0 + 3.3127778) + 2.8285806) - 0.792694715746413*sin(1.99682122036288*x1) - 0.503490218979537*sin(1.07212802958509*sqrt(1 - 0.577785098956965*x3) - sin(x0 + 1.758201)) + 0.304650610473866,0,0,0,5
5,,23,0.174620276350395*x4 + 0.792694715746413*(x1 + 0.7094657)*sin((-0.2703601*x0 - x1 - 0.2703601*(1.99682122036288*x0 - x1 + x3 + 1.6204538)*sin(x1 - cos(x0)) - 1.57237319568914)*sin(x0 + 3.3127778) + 2.8285806) - 0.792694715746413*sin(1.99682122036288*x1) - 0.503490218979537*sin(1.07212802958509*sqrt(1 - 0.577785098956965*x3) - sin(x0 + 1.758201)) + 0.304650610473866,0,0,0,5
5,,24,0.196261706870293*x4 + 0.792694715746413*(x1 + 0.7094657)*sin((-0.2703601*x0 - x1 - 0.2703601*(1.99682122036288*x0 - x1 + x3 + 1.62045394)*sin(x1 - cos(x0)) - 1.57237319568914)*sin(x0 + 3.3127778) + 2.8285806) - 0.792694715746413*sin(1.99682122036288*x1) - 0.565889894545444*sin(1.07212802958509*sqrt(1 - 0.577785098956965*x3) - sin(x0 + 1.758201015)) + 0.344439340500886,0,0,0,5
5,,25,0.210473511936839*x4 + 0.606867408695585*(x1 + 1.0369531)*sin((-0.2703601*x0 - x1 + 0.2703601*(-sin(x1 + 0.55181915*cos(2.49761718036288*x0 + 0.52376354)) - 0.1327557)*(0.99682122036288*x0 + x3 + 2.51432) - 1.3073132)*sin(x0 + 3.3127778) + 2.8285806) - 0.606867408695585*sin(1.99682122036288*x1) - 0.606867408695585*sin(1.07212802958509*sqrt(1 - 0.577785098956965*x3) - sin((1.8223567015 - x0)*(-x0 - 2.4450557))) + 0.386083814215068,0,0,0,5
5,,26,0.210473511936839*x4 + 0.606867408695585*(x1 + 1.0369531)*sin((-0.2703601*x0 - x1 - 0.2703601*(0.99682122036288*x0 + x3 + 2.67344190408676)*sin(x1 + 0.55181915*cos(2.55161872036288*x0 + 0.52376354) + 0.1327557) - 1.3073132)*sin(x0 + 3.3127778) + 2.8285806) - 0.606867408695585*sin(1.99682122036288*x1) - 0.606867408695585*sin(1.07212802958509*sqrt(1 - 0.577785098956965*x3) - sin((1.8223567015 - x0)*(-x0 - 2.4450557))) + 0.386083814215068,0,0,0,5
5,,27,0.217226857518196*x4 + 0.62633962301495*(x1 + 1.0369531)*sin((-0.2703601*x0 - x1 + 0.2703601*(-sin(x1 + 0.55181915*cos(2.49761718036288*x0 + 0.52376354)) - 0.1327557)*(0.0891113425419529*x0**2*x2**2 + 1.99682122036288*x0 - x1 + x3 + 2.51432) - 1.3073132)*sin(x0 + 3.3127778) + 2.8285806) - 0.62633962301495*sin(1.99682122036288*x1) - 0.62633962301495*sin(1.07212802958509*sqrt(1 - 0.577785098956965*x3) - sin(1.4450557*x0 + 1.8309075)) + 0.415681990838029,0,0,0,5
