complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.76098174,3.2312872,0.0,3.23128720000000,PySRFunction(X=>3.23128720000000),4,0,3.23128720000000
3,0.76097816,exp(square(-1.0826392)),2.3522301737673273e-06,exp(1.17210763737664),PySRFunction(X=>exp(1.17210763737664)),4,1,exp(1.17210763737664)
5,0.64364123,(x0 * 0.34777722) + 3.226354,0.08373159188721287,x0*0.34777722 + 3.226354,PySRFunction(X=>x0*0.34777722 + 3.226354),4,2,x0*0.34777722 + 3.226354
13,0.60164756,exp(sin((square(cos(x3)) + 1.6126623) + (x0 * -0.25869772))) + 1.2650434,0.008433706154166401,exp(sin(x0*(-0.25869772) + cos(x3)**2 + 1.6126623)) + 1.2650434,PySRFunction(X=>exp(sin(x0*(-0.25869772) + cos(x3)**2 + 1.6126623)) + 1.2650434),4,3,exp(sin(x0*(-0.25869772) + cos(x3)**2 + 1.6126623)) + 1.2650434
14,0.5876944,exp(sin(square(cos(sin(x3))) + ((x0 * -0.2586979) + 1.6126623))) + 1.2650434,0.023464740459828878,exp(sin(x0*(-0.2586979) + cos(sin(x3))**2 + 1.6126623)) + 1.2650434,PySRFunction(X=>exp(sin(x0*(-0.2586979) + cos(sin(x3))**2 + 1.6126623)) + 1.2650434),4,4,exp(sin(x0*(-0.2586979) + cos(sin(x3))**2 + 1.6126623)) + 1.2650434
16,0.5860227,exp(sin((square(cos(sin(sin(x3)))) + (x0 * sin(-0.2586979))) + 1.6126623)) + 1.2650434,0.001424279437002025,exp(sin(x0*sin(-0.2586979) + cos(sin(sin(x3)))**2 + 1.6126623)) + 1.2650434,PySRFunction(X=>exp(sin(x0*sin(-0.2586979) + cos(sin(sin(x3)))**2 + 1.6126623)) + 1.2650434),4,5,exp(sin(x0*sin(-0.2586979) + cos(sin(sin(x3)))**2 + 1.6126623)) + 1.2650434
17,0.5610248,exp(sin(cos(sin(x3)) + ((((x2 * -0.5869993) + x0) * -0.24860938) + 1.6126623))) + 1.315206,0.04359341470888764,exp(sin((x0 + x2*(-0.5869993))*(-0.24860938) + cos(sin(x3)) + 1.6126623)) + 1.315206,PySRFunction(X=>exp(sin((x0 + x2*(-0.5869993))*(-0.24860938) + cos(sin(x3)) + 1.6126623)) + 1.315206),4,6,exp(sin((x0 + x2*(-0.5869993))*(-0.24860938) + cos(sin(x3)) + 1.6126623)) + 1.315206
19,0.55567634,(exp(sin(((x0 + (-0.5869993 * x2)) * -0.24860938) + (cos(sin(x3)) + 1.6126623))) + 1.2502848) * 1.0519252,0.004789554434885042,(exp(sin((x0 - 0.5869993*x2)*(-0.24860938) + cos(sin(x3)) + 1.6126623)) + 1.2502848)*1.0519252,PySRFunction(X=>(exp(sin((x0 - 0.5869993*x2)*(-0.24860938) + cos(sin(x3)) + 1.6126623)) + 1.2502848)*1.0519252),4,7,(exp(sin((x0 - 0.5869993*x2)*(-0.24860938) + cos(sin(x3)) + 1.6126623)) + 1.2502848)*1.0519252
20,0.55558157,(exp(sin((cos(sin(sin(x3))) + ((x0 + (x2 * -0.5869993)) * -0.24860938)) + 1.6126623)) + 1.2502848) * 1.0519252,0.00017056346573902966,(exp(sin((x0 + x2*(-0.5869993))*(-0.24860938) + cos(sin(sin(x3))) + 1.6126623)) + 1.2502848)*1.0519252,PySRFunction(X=>(exp(sin((x0 + x2*(-0.5869993))*(-0.24860938) + cos(sin(sin(x3))) + 1.6126623)) + 1.2502848)*1.0519252),4,8,(exp(sin((x0 + x2*(-0.5869993))*(-0.24860938) + cos(sin(sin(x3))) + 1.6126623)) + 1.2502848)*1.0519252
21,0.5510089,exp(sin((((x0 + (-0.5869993 * x2)) * -0.24860938) + square(cos(sin(sin(x3))))) + 1.6126623)) + (1.2502848 * 1.0519252),0.008264477511159257,exp(sin((x0 - 0.5869993*x2)*(-0.24860938) + cos(sin(sin(x3)))**2 + 1.6126623)) + 1.2502848*1.0519252,PySRFunction(X=>exp(sin((x0 - 0.5869993*x2)*(-0.24860938) + cos(sin(sin(x3)))**2 + 1.6126623)) + 1.2502848*1.0519252),4,9,exp(sin((x0 - 0.5869993*x2)*(-0.24860938) + cos(sin(sin(x3)))**2 + 1.6126623)) + 1.2502848*1.0519252
26,0.5372813,1.2502848 + exp(sin((cos(cos(x3 + 1.6126623) + (sin(x1) * 0.4133591)) + 1.6126623) + ((((x2 * -0.5869993) + x0) * -0.24860938) * 1.0519252))),0.005045833598262034,exp(sin((x0 + x2*(-0.5869993))*(-0.24860938)*1.0519252 + cos(sin(x1)*0.4133591 + cos(x3 + 1.6126623)) + 1.6126623)) + 1.2502848,PySRFunction(X=>exp(sin((x0 + x2*(-0.5869993))*(-0.24860938)*1.0519252 + cos(sin(x1)*0.4133591 + cos(x3 + 1.6126623)) + 1.6126623)) + 1.2502848),4,10,exp(sin((x0 + x2*(-0.5869993))*(-0.24860938)*1.0519252 + cos(sin(x1)*0.4133591 + cos(x3 + 1.6126623)) + 1.6126623)) + 1.2502848
27,0.52440995,exp(sin(1.6126623 + (cos(sin(x3 * -1.3574675)) + ((x0 + ((x2 * -0.5869993) + square(sin(x1)))) * (x2 * (-0.3326141 / x2)))))) + 1.1980597,0.024248067706107452,exp(sin(cos(sin(x3*(-1.3574675))) + 1.6126623 + (x0 + x2*(-0.5869993) + sin(x1)**2)*x2*(-0.3326141)/x2)) + 1.1980597,PySRFunction(X=>exp(sin(cos(sin(x3*(-1.3574675))) + 1.6126623 + (x0 + x2*(-0.5869993) + sin(x1)**2)*x2*(-0.3326141)/x2)) + 1.1980597),4,11,exp(sin(cos(sin(x3*(-1.3574675))) + 1.6126623 + (x0 + x2*(-0.5869993) + sin(x1)**2)*x2*(-0.3326141)/x2)) + 1.1980597
29,0.5222863,exp(sin(cos(sin(x3 * 1.2040272)) + (((((x2 * x0) + ((square(sin(x1)) + (x2 * -0.5869993)) * x2)) * -0.27838054) / x2) + 1.6126623))) + 1.2167175,0.0020289104064192282,exp(sin(cos(sin(x3*1.2040272)) + 1.6126623 + (x0*x2 + x2*(x2*(-0.5869993) + sin(x1)**2))*(-0.27838054)/x2)) + 1.2167175,PySRFunction(X=>exp(sin(cos(sin(x3*1.2040272)) + 1.6126623 + (x0*x2 + x2*(x2*(-0.5869993) + sin(x1)**2))*(-0.27838054)/x2)) + 1.2167175),4,12,exp(sin(cos(sin(x3*1.2040272)) + 1.6126623 + (x0*x2 + x2*(x2*(-0.5869993) + sin(x1)**2))*(-0.27838054)/x2)) + 1.2167175
31,0.5171473,exp(sin(cos(sin(x3 * -1.3574675)) + ((((cos(cos(x1)) * x0) + ((x2 * -0.5869993) + square(sin(x1)))) * (x2 * (-0.3326141 / x2))) + 1.6126623))) + 1.1980597,0.004944079037239593,exp(sin(cos(sin(x3*(-1.3574675))) + 1.6126623 + (x0*cos(cos(x1)) + x2*(-0.5869993) + sin(x1)**2)*x2*(-0.3326141)/x2)) + 1.1980597,PySRFunction(X=>exp(sin(cos(sin(x3*(-1.3574675))) + 1.6126623 + (x0*cos(cos(x1)) + x2*(-0.5869993) + sin(x1)**2)*x2*(-0.3326141)/x2)) + 1.1980597),4,13,exp(sin(cos(sin(x3*(-1.3574675))) + 1.6126623 + (x0*cos(cos(x1)) + x2*(-0.5869993) + sin(x1)**2)*x2*(-0.3326141)/x2)) + 1.1980597
