complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.74483216,3.201068,0.0,3.20106800000000,PySRFunction(X=>3.20106800000000),17,0,3.20106800000000
4,0.7448255,cos(-0.6883086) + 2.426294,2.9805505783034923e-06,cos(-0.6883086) + 2.426294,PySRFunction(X=>cos(-0.6883086) + 2.426294),17,1,cos(-0.6883086) + 2.426294
5,0.70664823,cos(cos(x3)) + 2.5317972,0.05261697372096709,cos(cos(x3)) + 2.5317972,PySRFunction(X=>cos(cos(x3)) + 2.5317972),17,2,cos(cos(x3)) + 2.5317972
6,0.69600034,cos(square(cos(x3))) + 2.4868312,0.0151828401949194,cos(cos(x3)**2) + 2.4868312,PySRFunction(X=>cos(cos(x3)**2) + 2.4868312),17,3,cos(cos(x3)**2) + 2.4868312
7,0.6643265,cos(sin(x5) - 0.3068262) + 2.426294,0.046576403349267145,cos(sin(x5) - 1*0.3068262) + 2.426294,PySRFunction(X=>cos(sin(x5) - 1*0.3068262) + 2.426294),17,4,cos(sin(x5) - 1*0.3068262) + 2.426294
10,0.66199696,(2.426294 + cos(sin(x5) - cos(-1.2589397))) - -0.02838355,0.0011709272364437292,cos(sin(x5) - cos(-1.2589397)) - 1*(-0.02838355) + 2.426294,PySRFunction(X=>cos(sin(x5) - cos(-1.2589397)) - 1*(-0.02838355) + 2.426294),17,5,cos(sin(x5) - cos(-1.2589397)) - 1*(-0.02838355) + 2.426294
11,0.6510923,exp(cos(cos(cos(square(sin(x0) - 0.54110444))))) / 0.7087942,0.016609549748939967,exp(cos(cos(cos((sin(x0) - 1*0.54110444)**2))))/0.7087942,PySRFunction(X=>exp(cos(cos(cos((sin(x0) - 1*0.54110444)**2))))/0.7087942),17,6,exp(cos(cos(cos((sin(x0) - 1*0.54110444)**2))))/0.7087942
13,0.6375529,cos(sin(square(cos(x3)))) + exp(cos(cos(sin(x0) - -0.8540492))),0.010507080025226703,exp(cos(cos(sin(x0) - 1*(-0.8540492)))) + cos(sin(cos(x3)**2)),PySRFunction(X=>exp(cos(cos(sin(x0) - 1*(-0.8540492)))) + cos(sin(cos(x3)**2))),17,7,exp(cos(cos(sin(x0) - 1*(-0.8540492)))) + cos(sin(cos(x3)**2))
14,0.62405425,cos(cos(x3)) + exp(cos(0.905557 - square(cos(0.7338226 - sin(x0))))),0.021399950289048664,exp(cos(0.905557 - cos(0.7338226 - sin(x0))**2)) + cos(cos(x3)),PySRFunction(X=>exp(cos(0.905557 - cos(0.7338226 - sin(x0))**2)) + cos(cos(x3))),17,8,exp(cos(0.905557 - cos(0.7338226 - sin(x0))**2)) + cos(cos(x3))
15,0.60791194,cos(square(cos(x3))) + exp(cos(0.905557 - square(cos(0.7338226 - sin(x0))))),0.026207267742833492,exp(cos(0.905557 - cos(0.7338226 - sin(x0))**2)) + cos(cos(x3)**2),PySRFunction(X=>exp(cos(0.905557 - cos(0.7338226 - sin(x0))**2)) + cos(cos(x3)**2)),17,9,exp(cos(0.905557 - cos(0.7338226 - sin(x0))**2)) + cos(cos(x3)**2)
