complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.75241035,3.213156,0.0,3.21315600000000,PySRFunction(X=>3.21315600000000),12,0,3.21315600000000
4,0.75241023,exp(1.1786746) + -0.037117977,5.31624840281156e-08,-0.037117977 + exp(1.1786746),PySRFunction(X=>-0.037117977 + exp(1.1786746)),12,1,-0.037117977 + exp(1.1786746)
5,0.65928483,(x0 * 0.3132926) + 3.2477288,0.1321260372233719,x0*0.3132926 + 3.2477288,PySRFunction(X=>x0*0.3132926 + 3.2477288),12,2,x0*0.3132926 + 3.2477288
6,0.6590686,sin(x0 * 0.32314706) + 3.2508912,0.0003280304006778597,sin(x0*0.32314706) + 3.2508912,PySRFunction(X=>sin(x0*0.32314706) + 3.2508912),12,3,sin(x0*0.32314706) + 3.2508912
7,0.6355103,((x0 - x2) * 0.27200314) + 3.2477288,0.036399327992992614,(x0 - x2)*0.27200314 + 3.2477288,PySRFunction(X=>(x0 - x2)*0.27200314 + 3.2477288),12,4,(x0 - x2)*0.27200314 + 3.2477288
8,0.63294005,(0.27200314 * (x0 - sin(x2))) + 3.2477288,0.004052588290430764,0.27200314*(x0 - sin(x2)) + 3.2477288,PySRFunction(X=>0.27200314*(x0 - sin(x2)) + 3.2477288),12,5,0.27200314*(x0 - sin(x2)) + 3.2477288
10,0.6130629,((x0 - cos(x3 / -0.38356534)) * 0.27200314) + 3.2508912,0.0159540845659262,(x0 - cos(x3/(-0.38356534)))*0.27200314 + 3.2508912,PySRFunction(X=>(x0 - cos(x3/(-0.38356534)))*0.27200314 + 3.2508912),12,6,(x0 - cos(x3/(-0.38356534)))*0.27200314 + 3.2508912
12,0.5960901,((x0 - (x2 + cos(x3 / -0.2826441))) * 0.29190123) + 3.3609378,0.014037855325032428,x0 - (x2 + cos(x3/(-0.2826441)))*0.29190123 + 3.3609378,PySRFunction(X=>x0 - (x2 + cos(x3/(-0.2826441)))*0.29190123 + 3.3609378),12,7,x0 - (x2 + cos(x3/(-0.2826441)))*0.29190123 + 3.3609378
13,0.591266,3.2508912 + ((x0 - (sin(x2) + cos(x3 / -0.38356534))) * 0.27200314),0.008125829385507042,x0 - (sin(x2) + cos(x3/(-0.38356534)))*0.27200314 + 3.2508912,PySRFunction(X=>x0 - (sin(x2) + cos(x3/(-0.38356534)))*0.27200314 + 3.2508912),12,8,x0 - (sin(x2) + cos(x3/(-0.38356534)))*0.27200314 + 3.2508912
14,0.5750425,((x0 - (cos((x3 / -0.38356534) + x2) + x2)) * 0.27200314) + 3.2508912,0.0278220496413799,x0 - (x2 + cos(x2 + x3/(-0.38356534)))*0.27200314 + 3.2508912,PySRFunction(X=>x0 - (x2 + cos(x2 + x3/(-0.38356534)))*0.27200314 + 3.2508912),12,9,x0 - (x2 + cos(x2 + x3/(-0.38356534)))*0.27200314 + 3.2508912
16,0.5723219,(((x0 - cos(x0 + ((x3 / -0.7975396) + x2))) - x2) * 0.3702937) + 3.2015,0.0023711778915590518,x0 - x2 - cos(x0 + x2 + x3/(-0.7975396))*0.3702937 + 3.2015,PySRFunction(X=>x0 - x2 - cos(x0 + x2 + x3/(-0.7975396))*0.3702937 + 3.2015),12,10,x0 - x2 - cos(x0 + x2 + x3/(-0.7975396))*0.3702937 + 3.2015
18,0.56692874,3.2477288 + (((-0.09113476 * x3) + 0.27200314) * (x0 - (x2 + cos((x3 / -0.67293096) + x2)))),0.004733989254569278,(0.27200314 - 0.09113476*x3)*(x0 - (x2 + cos(x2 + x3/(-0.67293096)))) + 3.2477288,PySRFunction(X=>(0.27200314 - 0.09113476*x3)*(x0 - (x2 + cos(x2 + x3/(-0.67293096)))) + 3.2477288),12,11,(0.27200314 - 0.09113476*x3)*(x0 - (x2 + cos(x2 + x3/(-0.67293096)))) + 3.2477288
20,0.56405693,(((x3 * -0.09113476) + 0.27200314) * ((x0 - (x2 + cos(x2 + (x3 / -0.67293096)))) - -0.11787137)) + 3.2477288,0.0025392153484185076,(0.27200314 + x3*(-0.09113476))*(x0 - (x2 + cos(x2 + x3/(-0.67293096))) - 1*(-0.11787137)) + 3.2477288,PySRFunction(X=>(0.27200314 + x3*(-0.09113476))*(x0 - (x2 + cos(x2 + x3/(-0.67293096))) - 1*(-0.11787137)) + 3.2477288),12,12,(0.27200314 + x3*(-0.09113476))*(x0 - (x2 + cos(x2 + x3/(-0.67293096))) - 1*(-0.11787137)) + 3.2477288
21,0.56389624,(((-0.09113476 * x3) + 0.27200314) * ((x0 - (x2 + cos((x3 / log(0.46342272)) + x2))) - -0.11787137)) + 3.2477288,0.00028492317830365794,(0.27200314 - 0.09113476*x3)*(x0 - x2 - cos(x2 - 1.30019459876072*x3) + 0.11787137) + 3.2477288,PySRFunction(X=>(0.27200314 - 0.09113476*x3)*(x0 - x2 - cos(x2 - 1.30019459876072*x3) + 0.11787137) + 3.2477288),12,13,(0.27200314 - 0.09113476*x3)*(x0 - x2 - cos(x2 - 1.30019459876072*x3) + 0.11787137) + 3.2477288
22,0.55572855,square(sin(x1 * -0.28935665)) + (3.2477288 + (0.3702937 * ((x0 - cos(x2 + ((-0.28935665 + x3) / -0.7975396))) - x2))),0.01459030733378282,0.3702937*(x0 - x2 - cos(x2 + (x3 - 0.28935665)/(-0.7975396))) + sin(x1*(-0.28935665))**2 + 3.2477288,PySRFunction(X=>0.3702937*(x0 - x2 - cos(x2 + (x3 - 0.28935665)/(-0.7975396))) + sin(x1*(-0.28935665))**2 + 3.2477288),12,14,0.3702937*(x0 - x2 - cos(x2 + (x3 - 0.28935665)/(-0.7975396))) + sin(x1*(-0.28935665))**2 + 3.2477288
25,0.5393325,(cos((x1 / -0.5259184) + (x3 + 0.27362835)) * -0.38129917) + (((x0 - (x2 + cos((x3 / -0.38356534) + x2))) * 0.29190123) + 3.3058162),0.009982563925503148,x0 - (x2 + cos(x2 + x3/(-0.38356534)))*0.29190123 + cos(x1/(-0.5259184) + x3 + 0.27362835)*(-0.38129917) + 3.3058162,PySRFunction(X=>x0 - (x2 + cos(x2 + x3/(-0.38356534)))*0.29190123 + cos(x1/(-0.5259184) + x3 + 0.27362835)*(-0.38129917) + 3.3058162),12,15,x0 - (x2 + cos(x2 + x3/(-0.38356534)))*0.29190123 + cos(x1/(-0.5259184) + x3 + 0.27362835)*(-0.38129917) + 3.3058162
27,0.5381046,(cos(((x1 / -0.5259184) + x3) + 0.11320891) * -0.38129917) + ((((x0 - (x2 + cos((x3 / -0.38356534) + x2))) * 0.29190123) + 3.3058162) - -0.08544937),0.0011396493879772813,x0 - (x2 + cos(x2 + x3/(-0.38356534)))*0.29190123 + cos(x1/(-0.5259184) + x3 + 0.11320891)*(-0.38129917) - 1*(-0.08544937) + 3.3058162,PySRFunction(X=>x0 - (x2 + cos(x2 + x3/(-0.38356534)))*0.29190123 + cos(x1/(-0.5259184) + x3 + 0.11320891)*(-0.38129917) - 1*(-0.08544937) + 3.3058162),12,16,x0 - (x2 + cos(x2 + x3/(-0.38356534)))*0.29190123 + cos(x1/(-0.5259184) + x3 + 0.11320891)*(-0.38129917) - 1*(-0.08544937) + 3.3058162
35,0.5117869,(sin(exp((x0 + 0.4242255) * 0.24894208)) + (cos(cos(x3 / -0.69354326) + (cos(x0) * cos(x0 + (sin(x0 + 2.5022745) + cos(exp(cos(x6) + x1)))))) * 0.2702368)) * 3.250537,0.006268079699194448,(sin(exp((x0 + 0.4242255)*0.24894208)) + cos(cos(x0)*cos(x0 + sin(x0 + 2.5022745) + cos(exp(x1 + cos(x6)))) + cos(x3/(-0.69354326)))*0.2702368)*3.250537,PySRFunction(X=>(sin(exp((x0 + 0.4242255)*0.24894208)) + cos(cos(x0)*cos(x0 + sin(x0 + 2.5022745) + cos(exp(x1 + cos(x6)))) + cos(x3/(-0.69354326)))*0.2702368)*3.250537),12,17,(sin(exp((x0 + 0.4242255)*0.24894208)) + cos(cos(x0)*cos(x0 + sin(x0 + 2.5022745) + cos(exp(x1 + cos(x6)))) + cos(x3/(-0.69354326)))*0.2702368)*3.250537
