complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.76151633,3.2369616,0.0,3.23696160000000,PySRFunction(X=>3.23696160000000),6,0,3.23696160000000
5,0.64844066,(x0 * 0.3563253) + 3.204291,0.04018528013060759,x0*0.3563253 + 3.204291,PySRFunction(X=>x0*0.3563253 + 3.204291),6,1,x0*0.3563253 + 3.204291
6,0.64768225,sin(x0 * 0.38267672) + 3.2148209,0.0011702749495512588,sin(x0*0.38267672) + 3.2148209,PySRFunction(X=>sin(x0*0.38267672) + 3.2148209),6,2,sin(x0*0.38267672) + 3.2148209
7,0.6443746,((x0 - x2) * 0.38267672) + 3.1930108,0.005119987136219653,(x0 - x2)*0.38267672 + 3.1930108,PySRFunction(X=>(x0 - x2)*0.38267672 + 3.1930108),6,3,(x0 - x2)*0.38267672 + 3.1930108
8,0.64000756,sin((x0 - x2) * 0.38267672) + 3.1930108,0.006800245230534159,sin((x0 - x2)*0.38267672) + 3.1930108,PySRFunction(X=>sin((x0 - x2)*0.38267672) + 3.1930108),6,4,sin((x0 - x2)*0.38267672) + 3.1930108
9,0.61779195,((x0 - (x2 * 0.53465503)) * 0.40477982) + 3.1930108,0.03532823849119254,(x0 - 0.53465503*x2)*0.40477982 + 3.1930108,PySRFunction(X=>(x0 - 0.53465503*x2)*0.40477982 + 3.1930108),6,5,(x0 - 0.53465503*x2)*0.40477982 + 3.1930108
10,0.61092246,(((x0 + 0.93266165) - cos(x3)) * 0.35842863) + 3.1930108,0.011181705884811623,(x0 - cos(x3) + 0.93266165)*0.35842863 + 3.1930108,PySRFunction(X=>(x0 - cos(x3) + 0.93266165)*0.35842863 + 3.1930108),6,6,(x0 - cos(x3) + 0.93266165)*0.35842863 + 3.1930108
11,0.6033323,3.1930108 + ((0.35842863 * x0) + (0.93266165 - cos(sin(x3)))),0.012501921524833513,0.35842863*x0 - cos(sin(x3)) + 0.93266165 + 3.1930108,PySRFunction(X=>0.35842863*x0 - cos(sin(x3)) + 0.93266165 + 3.1930108),6,7,0.35842863*x0 - cos(sin(x3)) + 0.93266165 + 3.1930108
12,0.59919095,((cos(-1.0244533 / (x1 - x3)) + x0) * 0.35842863) + 3.1930108,0.006887794265456695,(x0 + cos(-1.0244533/(x1 - x3)))*0.35842863 + 3.1930108,PySRFunction(X=>(x0 + cos(-1.0244533/(x1 - x3)))*0.35842863 + 3.1930108),6,8,(x0 + cos(-1.0244533/(x1 - x3)))*0.35842863 + 3.1930108
13,0.5915116,((x0 + cos(-1.6949078 / (square(x3) + 0.83372253))) * 0.41420138) + 3.1953475,0.012899034233438154,(x0 + cos(-1.6949078/(x3**2 + 0.83372253)))*0.41420138 + 3.1953475,PySRFunction(X=>(x0 + cos(-1.6949078/(x3**2 + 0.83372253)))*0.41420138 + 3.1953475),6,9,(x0 + cos(-1.6949078/(x3**2 + 0.83372253)))*0.41420138 + 3.1953475
14,0.57849425,((x0 + cos(1.8287569 / (1.108276 + (x3 - x1)))) * 0.40477982) + 3.1930108,0.022252687298587436,(x0 + cos(1.8287569/(-x1 + x3 + 1.108276)))*0.40477982 + 3.1930108,PySRFunction(X=>(x0 + cos(1.8287569/(-x1 + x3 + 1.108276)))*0.40477982 + 3.1930108),6,10,(x0 + cos(1.8287569/(-x1 + x3 + 1.108276)))*0.40477982 + 3.1930108
16,0.5525943,((x0 + cos((x1 + -2.0148268) / ((x3 + 0.9749186) - x1))) * 0.41420138) + 3.1953475,0.02290225476232441,(x0 + cos((x1 - 2.0148268)/(-x1 + x3 + 0.9749186)))*0.41420138 + 3.1953475,PySRFunction(X=>(x0 + cos((x1 - 2.0148268)/(-x1 + x3 + 0.9749186)))*0.41420138 + 3.1953475),6,11,(x0 + cos((x1 - 2.0148268)/(-x1 + x3 + 0.9749186)))*0.41420138 + 3.1953475
17,0.55247676,((x0 + cos((x1 + -2.0148268) / ((x3 + 0.9749186) - x1))) * sin(0.41420135)) + 3.1953475,0.00021272840217760882,(x0 + cos((x1 - 2.0148268)/(-x1 + x3 + 0.9749186)))*sin(0.41420135) + 3.1953475,PySRFunction(X=>(x0 + cos((x1 - 2.0148268)/(-x1 + x3 + 0.9749186)))*sin(0.41420135) + 3.1953475),6,12,(x0 + cos((x1 - 2.0148268)/(-x1 + x3 + 0.9749186)))*sin(0.41420135) + 3.1953475
19,0.54517144,((x0 + cos(sin(x3 + -0.34398437) - (1.7667781 / ((x3 + 1.108276) - x1)))) * 0.40477982) + 3.1930108,0.006655527577307271,(x0 + cos(sin(x3 - 0.34398437) - 1.7667781/(-x1 + x3 + 1.108276)))*0.40477982 + 3.1930108,PySRFunction(X=>(x0 + cos(sin(x3 - 0.34398437) - 1.7667781/(-x1 + x3 + 1.108276)))*0.40477982 + 3.1930108),6,13,(x0 + cos(sin(x3 - 0.34398437) - 1.7667781/(-x1 + x3 + 1.108276)))*0.40477982 + 3.1930108
20,0.54199845,((cos((-2.0191293 / ((x3 + 1.108276) - x1)) + x3) + (x0 - (x2 * 0.53465503))) * 0.40477982) + 3.1930108,0.005837172347230351,(x0 - 0.53465503*x2 + cos(x3 - 2.0191293/(-x1 + x3 + 1.108276)))*0.40477982 + 3.1930108,PySRFunction(X=>(x0 - 0.53465503*x2 + cos(x3 - 2.0191293/(-x1 + x3 + 1.108276)))*0.40477982 + 3.1930108),6,14,(x0 - 0.53465503*x2 + cos(x3 - 2.0191293/(-x1 + x3 + 1.108276)))*0.40477982 + 3.1930108
21,0.53649837,3.1930108 + (0.40477982 * ((x0 - (x2 * 0.53465503)) + cos(sin(x3) - (1.7667781 / ((1.108276 + x3) - x1))))),0.010199617801445952,0.40477982*(x0 - 0.53465503*x2 + cos(sin(x3) - 1.7667781/(-x1 + x3 + 1.108276))) + 3.1930108,PySRFunction(X=>0.40477982*(x0 - 0.53465503*x2 + cos(sin(x3) - 1.7667781/(-x1 + x3 + 1.108276))) + 3.1930108),6,15,0.40477982*(x0 - 0.53465503*x2 + cos(sin(x3) - 1.7667781/(-x1 + x3 + 1.108276))) + 3.1930108
23,0.5242206,3.1930108 + (0.40477982 * ((x0 - (x2 * 0.53465503)) + cos(sin(-0.41749015 + x3) - (1.7667781 / ((1.108276 + x3) - x1))))),0.011575467880240827,0.40477982*(x0 - 0.53465503*x2 + cos(sin(x3 - 0.41749015) - 1.7667781/(-x1 + x3 + 1.108276))) + 3.1930108,PySRFunction(X=>0.40477982*(x0 - 0.53465503*x2 + cos(sin(x3 - 0.41749015) - 1.7667781/(-x1 + x3 + 1.108276))) + 3.1930108),6,16,0.40477982*(x0 - 0.53465503*x2 + cos(sin(x3 - 0.41749015) - 1.7667781/(-x1 + x3 + 1.108276))) + 3.1930108
24,0.5187694,(0.40477982 * ((cos((-0.25235105 + sin(x3)) - (1.7667781 / ((1.108276 + x3) - sin(x1)))) + x0) - (x2 * 0.53465503))) + 3.1930108,0.010453119659034657,0.40477982*(x0 - 0.53465503*x2 + cos(sin(x3) - 0.25235105 - 1.7667781/(x3 - sin(x1) + 1.108276))) + 3.1930108,PySRFunction(X=>0.40477982*(x0 - 0.53465503*x2 + cos(sin(x3) - 0.25235105 - 1.7667781/(x3 - sin(x1) + 1.108276))) + 3.1930108),6,17,0.40477982*(x0 - 0.53465503*x2 + cos(sin(x3) - 0.25235105 - 1.7667781/(x3 - sin(x1) + 1.108276))) + 3.1930108
29,0.5146,((x0 + (cos((1.7667781 / (1.108276 + (x3 - sin(x1)))) - (1.7667781 * (-0.19861865 + (0.226745 * (x3 - x2))))) - (0.29554537 * x2))) * 0.4808519) + 3.1930108,0.0016139137176706872,(x0 - 0.29554537*x2 + cos(-1.7667781*(0.226745*(-x2 + x3) - 0.19861865) + 1.7667781/(x3 - sin(x1) + 1.108276)))*0.4808519 + 3.1930108,PySRFunction(X=>(x0 - 0.29554537*x2 + cos(-1.7667781*(0.226745*(-x2 + x3) - 0.19861865) + 1.7667781/(x3 - sin(x1) + 1.108276)))*0.4808519 + 3.1930108),6,18,(x0 - 0.29554537*x2 + cos(-1.7667781*(0.226745*(-x2 + x3) - 0.19861865) + 1.7667781/(x3 - sin(x1) + 1.108276)))*0.4808519 + 3.1930108
30,0.5138908,(0.4808519 * (cos(((-0.25235105 * (1.7667781 + x2)) + ((x3 - x0) * 0.226745)) - (1.7667781 / ((1.108276 + x3) - x1))) + (x0 - (0.29554537 * x2)))) + 3.1930108,0.0013791083253337775,0.4808519*(x0 - 0.29554537*x2 + cos(-x0 + x3*0.226745 - 0.25235105*(x2 + 1.7667781) - 1.7667781/(-x1 + x3 + 1.108276))) + 3.1930108,PySRFunction(X=>0.4808519*(x0 - 0.29554537*x2 + cos(-x0 + x3*0.226745 - 0.25235105*(x2 + 1.7667781) - 1.7667781/(-x1 + x3 + 1.108276))) + 3.1930108),6,19,0.4808519*(x0 - 0.29554537*x2 + cos(-x0 + x3*0.226745 - 0.25235105*(x2 + 1.7667781) - 1.7667781/(-x1 + x3 + 1.108276))) + 3.1930108
