Run,Equation_Index,Complexity,Constant_Num,Total_Symbols,Distinct_Symbols,MSE_Train,MSE_Test_Interpolation,MSE_Test_Extrapolation,Sigma_Train,Log_likelihood_Train,AIC_Train,BIC_Train,MDL_Train,PSM_Train,Sensitivity_Interpolation_SVP,Sensitivity_Extrapolation_SVP,Sensitivity_Interpolation_MVP,Sensitivity_Extrapolation_MVP,Extrapolation_Divergence
9,0,1,1,1,1,0.7395924068273707,0.7751404019314371,1.1536225015252461,0.8599955387340538,-456.519775390625,915.03955078125,918.92566,459.26009493680084,0.0,0.0,0.0,0.0,0.0,0.0
9,1,5,1,7,6,0.7121318709239189,0.7842542836348264,1.007094553252687,0.8374352581808336,-449.73052978515625,901.4610595703125,905.34717,465.02461967136924,0.009458985340500466,0.0003205250705029017,0.0007345653107180217,0.0003205250705029017,0.0007345653107180217,0.4926525376126742
9,2,6,2,6,6,0.6362105385286623,0.6773161533678903,1.0360620883289489,0.797493138904185,-429.417236328125,862.83447265625,870.6067,442.90836639334714,0.11273366364098325,0.00021455326889523386,0.00028436610477466776,0.00021455326889523386,0.00028436610477466776,0.6630037660993556
9,3,7,2,7,7,0.6361980329324817,0.6767607348357099,1.0371196113398609,0.7975211097575537,-429.4136962890625,862.827392578125,870.5996,445.7755733735901,1.9647778210124017e-05,8.381414676081824e-05,6.0760770825062384e-05,8.381414676081824e-05,6.0760770825062384e-05,0.5068351332334162
9,4,8,3,9,9,0.6345436515254339,0.6724274433210614,1.048066841422913,0.796565040980169,-428.94500732421875,863.8900146484375,875.54834,451.4603807455463,0.002603740770769141,0.00016791753091836273,0.00020571419834942333,0.00016791753091836273,0.00020571419834942333,0.6410136101121813
9,5,12,4,12,10,0.6333857937630802,0.66224035192171,1.0409074048187694,0.7958079393642076,-428.61627197265625,865.2325439453125,880.777,458.9877019608297,0.0004565949283379206,8.811700551686826e-05,0.0001165493570757959,0.0001762151153030042,0.0002330625410000542,0.6044102276895432
9,6,13,4,13,11,0.6315820398262837,0.6736358847980022,1.013475125895831,0.794713007218718,-428.10296630859375,864.2059326171875,879.75037,462.0159401009155,0.0028519322351178884,1.7588774109296584e-05,2.1445876766616488e-05,3.516585396414551e-05,4.287464866045567e-05,0.4631331003805256
9,7,15,4,17,13,0.6065354418171576,0.6634132696814111,0.8694169345805425,0.7764616799904781,-420.82257080078125,849.6451416015625,865.1896,467.1715406358556,0.020232344280571208,0.00019962618211748863,0.0002896613796642358,0.0003991697659252436,0.0005791481262261204,0.5788070342803868
9,8,20,5,24,16,0.6040727730976043,0.6381448999095003,0.9882594878988344,0.7759713895576649,-420.0879211425781,850.1758422851562,869.6064,489.3727818884521,0.0008136913325369306,6.420347981170727e-05,8.976807014747995e-05,0.00025669217913849016,0.00035893036450188775,0.64804505826884
9,9,21,5,26,17,0.5757852191234617,0.6420701842563016,0.8954139448215757,0.7575232405795951,-411.4552001953125,832.910400390625,852.34094,487.86160063179653,0.04796308939369579,0.0038185978713604963,0.002882483088582611,0.008435538524119494,0.007797541544189913,0.44503924334123424
