complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,0.74758935,3.2275245,0.0,3.22752450000000,PySRFunction(X=>3.22752450000000),27,0,3.22752450000000
4,0.74758816,exp(1.1565086) + 0.047063507,5.30594747513211e-07,0.047063507 + exp(1.1565086),PySRFunction(X=>0.047063507 + exp(1.1565086)),27,1,0.047063507 + exp(1.1565086)
5,0.6902039,(x0 * 0.22991316) + 3.0221202,0.07986517692580583,x0*0.22991316 + 3.0221202,PySRFunction(X=>x0*0.22991316 + 3.0221202),27,2,x0*0.22991316 + 3.0221202
6,0.66255957,exp((x0 * 0.08162922) + 1.1299217),0.040876590384795436,exp(x0*0.08162922 + 1.1299217),PySRFunction(X=>exp(x0*0.08162922 + 1.1299217)),27,3,exp(x0*0.08162922 + 1.1299217)
7,0.6524035,((x0 * 0.25428224) - 0.2515508) + 3.4660459,0.015447235259884569,x0*0.25428224 - 1*0.2515508 + 3.4660459,PySRFunction(X=>x0*0.25428224 - 1*0.2515508 + 3.4660459),27,4,x0*0.25428224 - 1*0.2515508 + 3.4660459
8,0.61719847,((x0 - cos(x3)) * 0.40505925) + 3.4660459,0.05547259399053738,(x0 - cos(x3))*0.40505925 + 3.4660459,PySRFunction(X=>(x0 - cos(x3))*0.40505925 + 3.4660459),27,5,(x0 - cos(x3))*0.40505925 + 3.4660459
9,0.6111508,sin((x0 - cos(x3)) * 0.42526892) + 3.4660459,0.009846904318774207,sin((x0 - cos(x3))*0.42526892) + 3.4660459,PySRFunction(X=>sin((x0 - cos(x3))*0.42526892) + 3.4660459),27,6,sin((x0 - cos(x3))*0.42526892) + 3.4660459
12,0.60835475,(0.9496152 + (((x0 - x2) - cos(x3)) * 0.08162922)) * 3.652752,0.0015285183405958729,(x0 - x2 - cos(x3)*0.08162922 + 0.9496152)*3.652752,PySRFunction(X=>(x0 - x2 - cos(x3)*0.08162922 + 0.9496152)*3.652752),27,7,(x0 - x2 - cos(x3)*0.08162922 + 0.9496152)*3.652752
13,0.5845109,exp((0.08162922 * ((cos(-0.18165621 / x3) + x0) - x2)) + 1.1299217),0.03998275305254153,exp(0.08162922*(x0 - x2 + cos(-0.18165621/x3)) + 1.1299217),PySRFunction(X=>exp(0.08162922*(x0 - x2 + cos(-0.18165621/x3)) + 1.1299217)),27,8,exp(0.08162922*(x0 - x2 + cos(-0.18165621/x3)) + 1.1299217)
15,0.5827705,exp(((((-0.10098685 + cos(-0.18165621 / x3)) + x0) - x2) * 0.08162922) + 1.1299217),0.0014909869116912773,exp((x0 - x2 + cos(-0.18165621/x3) - 0.10098685)*0.08162922 + 1.1299217),PySRFunction(X=>exp((x0 - x2 + cos(-0.18165621/x3) - 0.10098685)*0.08162922 + 1.1299217)),27,9,exp((x0 - x2 + cos(-0.18165621/x3) - 0.10098685)*0.08162922 + 1.1299217)
