Run,Metric,Clamp_Method,Constant_Value,Threshold_Value,Upper_Clamp,Original_Min,Original_Max,Clamped_Min,Clamped_Max,N_Clamped_Upper,N_Total,N_Valid
1,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.7650252487909447,0.0,0.7650252487909447,0,45,45
1,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0039273338167731,0.0,0.0039273338167731,0,45,45
1,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0074251286254044,0.0,0.0074251286254044,0,45,45
1,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0030485370682359,0.0,0.0030485370682359,0,45,45
1,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.003530596088602,0.0,0.003530596088602,0,45,45
2,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.8260225868247173,0.0,0.8260225868247173,0,34,34
2,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0043479929989129,0.0,0.0043479929989129,0,34,34
2,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0058939553615517,0.0,0.0058939553615517,0,34,34
2,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0028662929512683,0.0,0.0028662929512683,0,34,34
2,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0049183127189925,0.0,0.0049183127189925,0,34,34
3,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.7610077604316839,0.0,0.7610077604316839,0,63,63
3,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,1000000.0,0.0,10.0,8,63,63
3,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0218605797894888,0.0,0.0218605797894888,0,63,63
3,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0103888177432352,0.0,0.0103888177432352,0,63,63
3,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0349055896998522,0.0,0.0349055896998522,0,63,63
4,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.7947663639691714,0.0,0.7947663639691714,0,47,47
4,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0054636340639184,0.0,0.0054636340639184,0,47,47
4,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0414750483177991,0.0,0.0414750483177991,0,47,47
4,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0043264195908495,0.0,0.0043264195908495,0,47,47
