Run,Equation_Index,Hybrid_MSE_Train,Hybrid_AIC_Train,Hybrid_BIC_Train,Hybrid_MDL_Train,Hybrid_PSM_Train,Extrapolation_Divergence,Sensitivity_Interpolation,Sensitivity_Extrapolation,Lambda1,Lambda2,Lambda3,Complexity,MSE_Test_Interpolation,MSE_Test_Extrapolation
1,0,0.9025545358848537,0.9189369707767026,0.7123951096813712,0.041309086525047126,0.0,0.0,0.0,0.0,0.8,0.1,0.8,1,0.694210762,1.159800744
1,1,0.902554026834873,0.9274790593243181,0.7378360771433612,0.0452796695152175,4.34545354862979e-07,0.0,0.0,0.0,0.8,0.1,0.8,4,0.693878042,1.158853465
1,2,0.7296382041391898,0.7743478103997408,0.5822042418679619,0.07972411514524605,0.9006964388917533,0.07038154020000001,1.09993e-05,1.5330199999999998e-05,0.8,0.1,0.8,5,0.578370448,1.154612537
1,3,0.7191580167110803,0.7640218366438528,0.5717804307189479,0.08590978461138515,0.08726469127664876,0.0677321321,9.36e-06,1.2101500000000001e-05,0.8,0.1,0.8,6,0.564784559,1.059362763
1,4,0.7178331384386162,0.7712572995729402,0.5959009063752594,0.09706036136051004,0.05636337290899075,0.0675386667,9.270000000000001e-06,1.20105e-05,0.8,0.1,0.8,8,0.568614951,1.079466682
1,5,0.7178169506492287,0.7797842677007246,0.6213266593435766,0.10949125157614566,0.05407376521219453,0.0675386667,9.270000000000001e-06,1.20105e-05,0.8,0.1,0.8,10,0.569060969,1.081842379
1,6,0.6964088188959076,0.7500050024129298,0.5744459877239952,0.0994392149165492,0.1181824029893581,0.0621857561,1.80705e-05,2.4299e-05,0.8,0.1,0.8,11,0.628210332,1.256698637
1,7,0.6424653419472187,0.6953212531115077,0.5191025760781427,0.10260410834284557,0.2731091838882244,0.06289125770000001,1.29037e-05,2.70585e-05,0.8,0.1,0.8,12,0.552442989,1.145366308
1,8,0.6358896484305248,0.6885712700318978,0.5122725836145993,0.10649548708675988,0.07750862008416813,0.0628360221,1.06926e-05,2.2027400000000002e-05,0.8,0.1,0.8,13,0.551636171,1.13685119
1,9,0.6150021240797989,0.6666795119636877,0.490114268471861,0.10870319775562842,0.14051704772492588,0.0633485478,1.6954900000000003e-05,5.97526e-05,0.8,0.1,0.8,14,0.528699834,1.023097205
1,10,0.6090144255370336,0.6776111283123387,0.5348028338317026,0.12093667713304702,0.05259291474346527,0.059973464899999995,9.94e-06,1.5273199999999998e-05,0.8,0.1,0.8,17,0.527592227,0.935193258
1,11,0.586380726676525,0.6362973881260753,0.45937346413126184,0.11029808301062631,0.15763902623494633,0.06296137469999999,7.28e-06,1.18991e-05,0.8,0.1,0.8,18,0.524779592,1.042993033
1,12,0.5307782186047626,0.5845970106418593,0.4239143882820743,0.12827314553003374,0.26728999902992995,0.05644138480000001,5.08639e-05,8.133660000000001e-05,0.8,0.1,0.8,19,0.490188418,1.098043286
1,13,0.5125316935269896,0.5639017815856081,0.4029463761349736,0.13647870531025835,0.13951252701740544,0.0590836889,0.00011413860000000001,0.0001289161,0.8,0.1,0.8,20,0.487092882,1.052776662
1,14,0.5082077275235279,0.5502574910324456,0.37232286703248146,0.13665922647103976,0.058031544841501595,0.0612187079,1.9667900000000002e-05,2.93296e-05,0.8,0.1,0.8,23,0.551247766,0.925971744
1,15,0.4970378795960364,0.5375449571112506,0.3594584969674911,0.14077762950646208,0.10028158620707842,0.0612284738,1.81557e-05,2.7860800000000003e-05,0.8,0.1,0.8,24,0.548172488,0.944397447
1,16,0.4831994148009005,0.521651571685527,0.3433754585949391,0.14442152309926135,0.08100513316007736,0.0612216502,1.30671e-05,1.92466e-05,0.8,0.1,0.8,26,0.559093528,0.893141668
1,17,0.4636953400536964,0.5075434711463132,0.3458955897951825,0.13442817705645532,0.1405900463516197,0.0612426118,1.6093699999999998e-05,2.8775300000000002e-05,0.8,0.1,0.8,27,0.533430408,0.831366976
1,18,0.46047578708101317,0.5037261537956242,0.34203279009461646,0.1577793613461827,0.06426523131762324,0.061255214700000005,1.13101e-05,2.0817500000000002e-05,0.8,0.1,0.8,28,0.534088807,0.813380772
1,19,0.44971431743185275,0.4910315159269498,0.32918649090112617,0.16743732420018545,0.07463576394476863,0.0612674636,1.6884499999999997e-05,1.81456e-05,0.8,0.1,0.8,30,0.482665044,0.787527997
1,20,0.43738522588680623,0.4934494994387941,0.3652273052155752,0.16363727565082561,0.10810619632033523,0.0612306082,1.6692899999999997e-05,3.90485e-05,0.8,0.1,0.8,31,0.551488918,1.027502138
1,21,0.4365412228631594,0.4838892609291438,0.3387555669290059,0.19485241305411277,0.05113515154636974,0.0612387967,2.8139400000000004e-05,5.991529999999999e-05,0.8,0.1,0.8,33,0.576139722,1.030027778
1,22,0.42796258755062144,0.4735974844007873,0.32834152860656274,0.15231127383436444,0.06967661880634064,0.0612224513,1.58602e-05,3.2008299999999996e-05,0.8,0.1,0.8,35,0.536562152,1.024343002
1,23,0.4075503383974016,0.44879879584609944,0.3032456251512819,0.17553629783658461,0.14945353945869977,0.061249272,5.5956400000000005e-05,0.00011046680000000001,0.8,0.1,0.8,36,0.50585035,0.88177509
1,24,0.3995764331451129,0.4390248636218762,0.29335500587379876,0.1777159144220906,0.08862842847310715,0.061253957000000005,5.6151e-05,0.0001174425,0.8,0.1,0.8,37,0.534223579,0.900507511
1,25,0.39823208184410214,0.4373946855930317,0.29170814203896456,0.18791594147686916,0.050233849076743574,0.060917278,8.07763e-05,0.0001505588,0.8,0.1,0.8,41,0.524780075,0.969613709
1,26,0.3910203948054514,0.42843304496810647,0.28263696168790664,0.19037716244906538,0.08604262798218613,0.0612162903,4.70983e-05,0.0001108085,0.8,0.1,0.8,42,0.532474947,0.89159892
1,27,0.38960058759333266,0.42667097322177644,0.2808541149586158,0.1865692547333821,0.056091145510313925,0.0612017559,4.32389e-05,0.0001092036,0.8,0.1,0.8,43,0.530448463,0.885154493
1,28,0.3851026172074781,0.4210699793631217,0.27518596423747693,0.19248733051918768,0.07168170336224149,0.061205907999999996,4.1121e-05,0.00011950450000000001,0.8,0.1,0.8,44,0.527061735,0.900286095
1,29,0.3837972788376323,0.42782277051683437,0.29880869209255534,0.17835280949604018,0.05952932541329235,0.0612504822,0.000143352,0.0008705030000000001,0.8,0.1,0.8,45,0.501911729,0.940216502
1,30,0.37875871846229664,0.4472933363383655,0.3689090805201894,0.25677725979402316,0.07162879618260555,0.061222752899999996,8.65946e-05,0.0001840946,0.8,0.1,0.8,46,0.52897689,0.946639489
1,31,0.361504370871833,0.40837083919102385,0.2959253509921544,0.2130286201014829,0.09387799412549273,0.0612622323,6.81383e-05,0.0004473517,0.8,0.1,0.8,48,0.495518214,0.903910525
1,32,0.3593316917942236,0.4056234296022948,0.2931457573527072,0.2088624033254846,0.05472068138878723,0.0611916323,6.67457e-05,0.00043907,0.8,0.1,0.8,50,0.494848391,0.90759665
1,33,0.33439363020991186,0.3990955911966235,0.3369280243956755,0.2823274250873626,0.06819812400043478,0.0612661466,0.0006784863000000001,0.0005811542,0.8,0.1,0.8,57,0.490459765,0.933945395
1,34,0.31066039379893956,0.39147814539412507,0.3795357642731103,0.36491604348254647,0.06337423122190011,0.069100924,0.00042818589999999996,0.0005862005,0.8,0.1,0.8,78,0.497361586,1.050622958
1,35,0.28648223914091636,0.37613852461834846,0.3976123604170777,0.3929849199423813,0.1198000824897858,0.0687326481,0.00046154229999999995,0.0003731247,0.8,0.1,0.8,80,0.544340863,1.055270131
1,36,0.28588285582131207,0.3753295910424726,0.39679398912960445,0.39685862881496425,0.056112812315725936,0.0687154017,0.0004544533,0.0003694457,0.8,0.1,0.8,84,0.544475043,1.054597564
1,37,0.2841613983793271,0.346823092736734,0.31753946830863783,0.405576964748374,0.06533949530857626,0.070402623,0.0004002662,0.0004581453,0.8,0.1,0.8,86,0.504198518,1.154020403
1,38,0.27931679091294953,0.35744117601283076,0.3618836727573837,0.44963181183098894,0.06112174662903144,0.0693508139,0.0005986474,0.0009181873999999999,0.8,0.1,0.8,91,0.526025764,1.048210847
1,39,0.2792408098760576,0.35733689594452767,0.3617780789845379,0.4496170442563467,0.05648520968199508,0.0693508139,0.0005986474,0.0009181873999999999,0.8,0.1,0.8,93,0.523370302,1.045119967
1,40,0.2726925297276229,0.3401620333069617,0.3276131943190078,0.4146090504722421,0.061428468523373504,0.0684597656,0.00039780199999999994,0.0005830303,0.8,0.1,0.8,98,0.515252264,1.098955566
1,41,0.2732941353986199,0.3833454858905725,0.45528556615038074,0.5416286866686544,0.056414286443541205,0.0690519023,0.000695946,0.0011379788999999999,0.8,0.1,0.8,108,0.488005196,1.089661754
1,42,0.2736659110876307,0.3660686094565984,0.4041846566427147,0.5555306009784229,0.05885804937440669,0.0714464432,0.0009405365,0.0012034724999999999,0.8,0.1,0.8,122,0.454024942,1.093268442
1,43,0.27188951953996404,0.37231129749216163,0.42730362081665973,0.5632987882224605,0.05948441327762147,0.0714401128,0.0009361478,0.0007260658,0.8,0.1,0.8,126,0.4629969,1.071444396
1,44,0.26362023657141337,0.360621430512185,0.4154681059389207,0.5957790532694778,0.10886467469362184,0.07129870740000001,0.00108782,0.0014747319,0.8,0.1,0.8,127,0.518537766,1.202259883
