complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,2878.8853,958.83997,0.0,958.839970000000,PySRFunction(X=>958.839970000000),13,0,958.839970000000
3,2805.1802,x8 + 959.6548,0.01296769563932541,x8 + 959.6548,PySRFunction(X=>x8 + 959.6548),13,1,x8 + 959.6548
4,2347.07,square(x12 + 31.160719),0.17830003760242005,970.990408596961*(0.0320916856892808*x12 + 1)**2,PySRFunction(X=>970.990408596961*(0.0320916856892808*x12 + 1)**2),13,2,970.990408596961*(0.0320916856892808*x12 + 1)**2
5,2162.5552,square(sin(x8) + 31.11291),0.08187725622335099,968.0131686681*(0.0321409987043963*sin(x8) + 1)**2,PySRFunction(X=>968.0131686681*(0.0321409987043963*sin(x8) + 1)**2),13,3,968.0131686681*(0.0321409987043963*sin(x8) + 1)**2
6,1803.7195,square((x8 * 0.4585939) + 31.035933),0.18143956376360296,963.229137180489*(0.0147762240626051*x8 + 1)**2,PySRFunction(X=>963.229137180489*(0.0147762240626051*x8 + 1)**2),13,4,963.229137180489*(0.0147762240626051*x8 + 1)**2
7,1695.3816,square(31.160719 + sin(x8 - 0.521024)),0.06194307350886864,970.990408596961*(0.0320916856892808*sin(x8 - 1*0.521024) + 1)**2,PySRFunction(X=>970.990408596961*(0.0320916856892808*sin(x8 - 1*0.521024) + 1)**2),13,5,970.990408596961*(0.0320916856892808*sin(x8 - 1*0.521024) + 1)**2
8,1390.069,square((x8 * 0.4585939) + (x12 + 31.035933)),0.19855446203887145,963.229137180489*(0.0322207165481379*x12 + 0.0147762240626051*x8 + 1)**2,PySRFunction(X=>963.229137180489*(0.0322207165481379*x12 + 0.0147762240626051*x8 + 1)**2),13,6,963.229137180489*(0.0322207165481379*x12 + 0.0147762240626051*x8 + 1)**2
10,1365.4148,square((x8 * 0.54975533) + 31.11291) - square(exp(x2)),0.008947560470273622,968.0131686681*(0.017669685349265*x8 + 1)**2 - exp(2*x2),PySRFunction(X=>968.0131686681*(0.017669685349265*x8 + 1)**2 - exp(2*x2)),13,7,968.0131686681*(0.017669685349265*x8 + 1)**2 - exp(2*x2)
11,1353.9459,square(x12 + (31.11291 + (0.47926006 * x8))) - exp(x2),0.008435047252804806,968.0131686681*(0.0321409987043963*x12 + 0.0154038969675289*x8 + 1)**2 - exp(x2),PySRFunction(X=>968.0131686681*(0.0321409987043963*x12 + 0.0154038969675289*x8 + 1)**2 - exp(x2)),13,8,968.0131686681*(0.0321409987043963*x12 + 0.0154038969675289*x8 + 1)**2 - exp(x2)
12,1176.0511,square(((x8 + x12) * 0.54975533) + 31.11291) - square(exp(x2)),0.14086091709161966,968.0131686681*(0.017669685349265*x12 + 0.017669685349265*x8 + 1)**2 - exp(2*x2),PySRFunction(X=>968.0131686681*(0.017669685349265*x12 + 0.017669685349265*x8 + 1)**2 - exp(2*x2)),13,9,968.0131686681*(0.017669685349265*x12 + 0.017669685349265*x8 + 1)**2 - exp(2*x2)
14,1134.082,square(((x12 + x8) * 0.54975533) + 31.11291) - square(x9 + exp(x2)),0.01816939390821363,-(x9 + exp(x2))**2 + 968.0131686681*(0.017669685349265*x12 + 0.017669685349265*x8 + 1)**2,PySRFunction(X=>-(x9 + exp(x2))**2 + 968.0131686681*(0.017669685349265*x12 + 0.017669685349265*x8 + 1)**2),13,10,-(x9 + exp(x2))**2 + 968.0131686681*(0.017669685349265*x12 + 0.017669685349265*x8 + 1)**2
