complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,3060.5876,953.2265,0.0,953.226500000000,PySRFunction(X=>953.226500000000),15,0,953.226500000000
3,2978.6099,953.7228 + x8,0.013575104250094247,x8 + 953.7228,PySRFunction(X=>x8 + 953.7228),15,1,x8 + 953.7228
4,2373.9163,square(x12 + 31.082335),0.22691567655759132,966.111549052225*(0.0321726150882808*x12 + 1)**2,PySRFunction(X=>966.111549052225*(0.0321726150882808*x12 + 1)**2),15,2,966.111549052225*(0.0321726150882808*x12 + 1)**2
5,1965.7008,square(sin(x8) + 31.082335),0.18869221565440553,966.111549052225*(0.0321726150882808*sin(x8) + 1)**2,PySRFunction(X=>966.111549052225*(0.0321726150882808*sin(x8) + 1)**2),15,3,966.111549052225*(0.0321726150882808*sin(x8) + 1)**2
6,1932.543,square(sin(sin(x8)) + 31.082335),0.017012070759098444,966.111549052225*(0.0321726150882808*sin(sin(x8)) + 1)**2,PySRFunction(X=>966.111549052225*(0.0321726150882808*sin(sin(x8)) + 1)**2),15,4,966.111549052225*(0.0321726150882808*sin(sin(x8)) + 1)**2
7,1580.7136,square(sin(x8 + -0.39952472) + 31.082335),0.20096036155480204,966.111549052225*(0.0321726150882808*sin(x8 - 0.39952472) + 1)**2,PySRFunction(X=>966.111549052225*(0.0321726150882808*sin(x8 - 0.39952472) + 1)**2),15,5,966.111549052225*(0.0321726150882808*sin(x8 - 0.39952472) + 1)**2
10,1412.8173,square(x12 + (31.646315 - ((x8 / -1.4202844) + 0.7255112))),0.03743019822262823,956.096107638095*(0.0323406857877349*x12 + 0.0227705703081263*x8 + 1)**2,PySRFunction(X=>956.096107638095*(0.0323406857877349*x12 + 0.0227705703081263*x8 + 1)**2),15,6,956.096107638095*(0.0323406857877349*x12 + 0.0227705703081263*x8 + 1)**2
11,1223.9888,square(x12 + (31.549799 - sin((x8 / -1.4202844) + 0.7255112))),0.1434707622579772,995.389816940401*(0.0316959230073066*x12 - 0.0316959230073066*sin(x8/(-1.4202844) + 0.7255112) + 1)**2,PySRFunction(X=>995.389816940401*(0.0316959230073066*x12 - 0.0316959230073066*sin(x8/(-1.4202844) + 0.7255112) + 1)**2),15,7,995.389816940401*(0.0316959230073066*x12 - 0.0316959230073066*sin(x8/(-1.4202844) + 0.7255112) + 1)**2
13,1218.778,square(x12 + (31.549799 - sin((x8 / -1.3370658) + 0.7255112))) - 1.2258931,0.0021331581482424257,995.389816940401*(0.0316959230073066*x12 - 0.0316959230073066*sin(x8/(-1.3370658) + 0.7255112) + 1)**2 - 1*1.2258931,PySRFunction(X=>995.389816940401*(0.0316959230073066*x12 - 0.0316959230073066*sin(x8/(-1.3370658) + 0.7255112) + 1)**2 - 1*1.2258931),15,8,995.389816940401*(0.0316959230073066*x12 - 0.0316959230073066*sin(x8/(-1.3370658) + 0.7255112) + 1)**2 - 1*1.2258931
14,1165.9474,square((x12 + 31.598066) - sin(sqrt(sqrt(exp(x5))) + (x8 / -1.4202844))),0.04431474200652228,998.437774940356*(0.0316475065277729*x12 + 0.0316475065277729*sin(0.704084336911678*x8 - exp(x5)**(1/4)) + 1)**2,PySRFunction(X=>998.437774940356*(0.0316475065277729*x12 + 0.0316475065277729*sin(0.704084336911678*x8 - exp(x5)**(1/4)) + 1)**2),15,9,998.437774940356*(0.0316475065277729*x12 + 0.0316475065277729*sin(0.704084336911678*x8 - exp(x5)**(1/4)) + 1)**2
16,1158.2019,square((31.598066 - sin(cos(x1) + sin(x6 + square(x7)))) + x12) + x8,0.0033326295668284498,x8 + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2) + cos(x1)) + 1)**2,PySRFunction(X=>x8 + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2) + cos(x1)) + 1)**2),15,10,x8 + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2) + cos(x1)) + 1)**2
18,1067.8516,square(31.598066 + (x12 - sin(sin(square(x7) + (x6 + 0.20663105)) + cos(x1)))) + x7,0.04060996835614729,x7 + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2 + 0.20663105) + cos(x1)) + 1)**2,PySRFunction(X=>x7 + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2 + 0.20663105) + cos(x1)) + 1)**2),15,11,x7 + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2 + 0.20663105) + cos(x1)) + 1)**2
20,904.3424,square(x12 + (31.598066 - sin(sin(square(x7) + x6) + cos(x1)))) - ((x7 + x8) * -16.459328),0.08309800440619569,-(-16.459328)*(x7 + x8) + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2) + cos(x1)) + 1)**2,PySRFunction(X=>-(-16.459328)*(x7 + x8) + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2) + cos(x1)) + 1)**2),15,12,-(-16.459328)*(x7 + x8) + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2) + cos(x1)) + 1)**2
24,875.746,square(x12 + (31.598066 - sin(sin(square(x7) + x6) + cos(x1)))) - (((x7 + x8) * 5.4654484) * (-2.7064877 - x12)),0.008032988797163583,-5.4654484*(-x12 - 2.7064877)*(x7 + x8) + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2) + cos(x1)) + 1)**2,PySRFunction(X=>-5.4654484*(-x12 - 2.7064877)*(x7 + x8) + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2) + cos(x1)) + 1)**2),15,13,-5.4654484*(-x12 - 2.7064877)*(x7 + x8) + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2) + cos(x1)) + 1)**2
26,864.65955,((x0 / x6) + square(((30.964209 - sin(cos(x1) + sin(0.14357091 + (square(x7) + x6)))) + x12) - -0.6338582)) - (-3.4242852 * x8),0.006370124455596834,x0/x6 - (-1)*3.4242852*x8 + 998.437850775716*(0.0316475053258954*x12 - 0.0316475053258954*sin(sin(x6 + x7**2 + 0.14357091) + cos(x1)) + 1)**2,PySRFunction(X=>x0/x6 - (-1)*3.4242852*x8 + 998.437850775716*(0.0316475053258954*x12 - 0.0316475053258954*sin(sin(x6 + x7**2 + 0.14357091) + cos(x1)) + 1)**2),15,14,x0/x6 - (-1)*3.4242852*x8 + 998.437850775716*(0.0316475053258954*x12 - 0.0316475053258954*sin(sin(x6 + x7**2 + 0.14357091) + cos(x1)) + 1)**2
28,862.0184,((x0 / x6) + (square(((30.964209 - sin(cos(x1) + sin(0.14357091 + (square(x7) + x6)))) + x12) - -0.6338582) - (-3.4242852 * x8))) + x2,0.0015296147494390695,x0/x6 + x2 - (-1)*3.4242852*x8 + 998.437850775716*(0.0316475053258954*x12 - 0.0316475053258954*sin(sin(x6 + x7**2 + 0.14357091) + cos(x1)) + 1)**2,PySRFunction(X=>x0/x6 + x2 - (-1)*3.4242852*x8 + 998.437850775716*(0.0316475053258954*x12 - 0.0316475053258954*sin(sin(x6 + x7**2 + 0.14357091) + cos(x1)) + 1)**2),15,15,x0/x6 + x2 - (-1)*3.4242852*x8 + 998.437850775716*(0.0316475053258954*x12 - 0.0316475053258954*sin(sin(x6 + x7**2 + 0.14357091) + cos(x1)) + 1)**2
29,783.37805,(((x8 + x0) / x6) - ((x7 * exp(x13)) * -3.4688444)) + square((31.598066 - sin(cos(x1) + sin(0.14357091 + (x6 + square(x7))))) + x12),0.0956612141963481,-(-3.4688444)*x7*exp(x13) + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2 + 0.14357091) + cos(x1)) + 1)**2 + (x0 + x8)/x6,PySRFunction(X=>-(-3.4688444)*x7*exp(x13) + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2 + 0.14357091) + cos(x1)) + 1)**2 + (x0 + x8)/x6),15,16,-(-3.4688444)*x7*exp(x13) + 998.437774940356*(0.0316475065277729*x12 - 0.0316475065277729*sin(sin(x6 + x7**2 + 0.14357091) + cos(x1)) + 1)**2 + (x0 + x8)/x6
