complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,3458.7368,941.544,0.0,941.544000000000,PySRFunction(X=>941.544000000000),16,0,941.544000000000
3,3329.1157,949.26715 + x8,0.019098361266688853,x8 + 949.26715,PySRFunction(X=>x8 + 949.26715),16,1,x8 + 949.26715
4,3272.5715,exp(x8) + 936.77374,0.01713064586794323,exp(x8) + 936.77374,PySRFunction(X=>exp(x8) + 936.77374),16,2,exp(x8) + 936.77374
5,2326.0364,935.77985 + exp(exp(x0)),0.3414103641455611,exp(exp(x0)) + 935.77985,PySRFunction(X=>exp(exp(x0)) + 935.77985),16,3,exp(exp(x0)) + 935.77985
8,2151.015,square((x8 / 2.697337) + 24.734709) * 1.5631521,0.026075293131732322,(611.805829314681*(0.0149884935351234*x8 + 1)**2)*1.5631521,PySRFunction(X=>(611.805829314681*(0.0149884935351234*x8 + 1)**2)*1.5631521),16,4,(611.805829314681*(0.0149884935351234*x8 + 1)**2)*1.5631521
9,2142.822,1.5631521 * square((x8 / square(-1.6236439)) + 24.734709),0.003816171849560169,1.5631521*(611.805829314681*(0.015335983203119*x8 + 1)**2),PySRFunction(X=>1.5631521*(611.805829314681*(0.015335983203119*x8 + 1)**2)),16,5,1.5631521*(611.805829314681*(0.015335983203119*x8 + 1)**2)
10,1690.1136,square(((x8 / 2.697337) + x12) + 24.734709) * 1.5631521,0.2373279063016134,(611.805829314681*(0.0404290181865491*x12 + 0.0149884935351234*x8 + 1)**2)*1.5631521,PySRFunction(X=>(611.805829314681*(0.0404290181865491*x12 + 0.0149884935351234*x8 + 1)**2)*1.5631521),16,6,(611.805829314681*(0.0404290181865491*x12 + 0.0149884935351234*x8 + 1)**2)*1.5631521
11,1688.945,1.5631521 * square(((x8 / square(-1.6236439)) + x12) + 24.734709),0.0006916719624744598,1.5631521*(611.805829314681*(0.0404290181865491*x12 + 0.015335983203119*x8 + 1)**2),PySRFunction(X=>1.5631521*(611.805829314681*(0.0404290181865491*x12 + 0.015335983203119*x8 + 1)**2)),16,7,1.5631521*(611.805829314681*(0.0404290181865491*x12 + 0.015335983203119*x8 + 1)**2)
12,1680.3782,(square(((x8 / 2.697337) + x12) + 24.734709) * 1.5631521) + 1.1197104,0.005085186521031313,(611.805829314681*(0.0404290181865491*x12 + 0.0149884935351234*x8 + 1)**2)*1.5631521 + 1.1197104,PySRFunction(X=>(611.805829314681*(0.0404290181865491*x12 + 0.0149884935351234*x8 + 1)**2)*1.5631521 + 1.1197104),16,8,(611.805829314681*(0.0404290181865491*x12 + 0.0149884935351234*x8 + 1)**2)*1.5631521 + 1.1197104
13,1645.7125,1.5631521 * (square(((x8 / square(1.6423571)) + x12) + 24.734709) - x5),0.02084546598489733,1.5631521*(-x5 + 611.805829314681*(0.0404290181865491*x12 + 0.0149884944024225*x8 + 1)**2),PySRFunction(X=>1.5631521*(-x5 + 611.805829314681*(0.0404290181865491*x12 + 0.0149884944024225*x8 + 1)**2)),16,9,1.5631521*(-x5 + 611.805829314681*(0.0404290181865491*x12 + 0.0149884944024225*x8 + 1)**2)
