Run,Equation_Index,Complexity,Constant_Num,Total_Symbols,Distinct_Symbols,MSE_Train,MSE_Test_Interpolation,MSE_Test_Extrapolation,Sigma_Train,Log_likelihood_Train,AIC_Train,BIC_Train,MDL_Train,PSM_Train,Sensitivity_Interpolation_SVP,Sensitivity_Extrapolation_SVP,Sensitivity_Interpolation_MVP,Sensitivity_Extrapolation_MVP,Extrapolation_Divergence
28,0,1,1,1,1,3138.904637000799,3480.347090046348,9040.92978374538,55.74213627284995,-217.79115295410156,437.5823059082031,439.27118,219.44045819871866,0.0,0.0,0.0,0.0,0.0,0.0
28,1,3,1,3,3,3082.000579612265,3527.4338225415495,9171.231888462647,55.01965529728653,-217.42745971679688,436.85491943359375,438.5438,222.3784089200042,0.009147525069852057,0.0009766164814445084,0.0015868913843285286,0.0009766164814445084,0.0015868913843285286,0.7620111694837599
28,2,4,1,4,4,2614.9855004843143,2028.5793936518244,376463.94154822745,46.292694272594844,-214.5616455078125,431.123291015625,432.81216,221.89125355950534,0.16432023183841005,6.266990721427341,44.52315578041934,6.266990721427341,44.52315578041934,3.090325132805501
28,3,5,2,5,5,1744.4995358707906,3315.0694342279116,6654.691517103005,40.522614218980706,-206.079345703125,416.15869140625,419.53644,215.81295953520183,0.40479108690831267,0.9055286776452224,1.471381739012785,0.9055286776452224,1.471381739012785,0.9336261687406575
28,4,7,2,7,6,1373.3978586339938,2550.2064140074644,8419.704123893907,36.547736247188844,-201.26620483398438,406.53240966796875,409.91016,215.470939281413,0.11958991892822739,0.717030315360908,1.2108081731279554,1.434060630721803,2.4216163462558997,0.8903829199436033
28,5,9,3,9,8,1344.6466040768016,2369.7270181589097,7920.08992455419,36.547736213628,-200.83570861816406,407.6714172363281,412.73807,221.19736717474308,0.010578331832832872,0.7170303603008248,1.2108082490154755,1.4340607206016545,2.421616498030906,0.890382920101144
28,6,11,3,11,9,1197.0862105463418,2953.5447407310294,7972.534556366855,33.892126361920525,-198.52772521972656,403.0554504394531,408.1221,224.3695518051951,0.058120320755818085,0.36336870335528026,0.5775497858005552,1.0901061100658542,1.732649357401689,1.013100604485634
28,7,13,4,15,12,1169.0796540398755,2615.8991531650927,6974.24384098795,34.03391665631121,-198.03785705566406,404.0757141113281,410.83124,236.96009040951495,0.01183683239567145,0.5613366142193955,0.9118468989856365,1.6840098426581918,2.7355406969569134,1.0094744953207688
28,8,18,6,20,14,1084.271112075348,1965.4300903857288,2946.8552626634532,32.788252075100644,-196.5315399169922,405.0630798339844,415.19635,250.96077217237377,0.015061798602722656,0.7040044640261136,1.2273828089774677,2.1118949472748936,3.6817878407406566,0.9485386522415463
28,9,20,6,22,15,1057.9012333681035,1895.2334033141324,3010.2874087640694,32.45397107264468,-196.03857421875,404.0771484375,414.21042,257.26067952423017,0.0123104643694594,0.5287499782957858,0.9214080541194154,2.114866662779227,3.6852265570119775,0.9422536632942823
28,10,21,5,22,13,973.480075859371,1702.0795260562313,3444.7913286487046,31.198776077323025,-194.37509155273438,398.75018310546875,407.19458,252.4457745731618,0.08316526051119212,0.7334014755725301,2.0450621327985767,2.931526571325443,8.170578398451708,0.9108387982011446
28,11,22,7,24,14,874.1535015256626,2035.098513981411,2082.114955608963,29.02179902975487,-192.2366485595703,398.4732971191406,410.29544,257.2433499520714,0.10762145173376973,9.903750188420535,1.7359519848238378,27.752350013980134,5.205541006977039,0.8656743239060293
28,12,24,8,26,15,840.708369572258,2247.2663258473067,2366.4201161661517,28.993548882000674,-191.4424285888672,398.8848571777344,412.3959,263.49351437848014,0.019505511783724408,13.05725605893166,1.762702530488113,36.52125277694965,5.285266013856263,0.8673202325403424
28,13,25,7,29,17,824.0611248527159,1982.2133366709415,1955.579077671127,28.167353937915003,-191.05699157714844,396.1139831542969,407.93613,274.89006065508,0.020000238135806554,6.114640674716778,1.3950848515387664,22.712041407554768,5.577867574886774,0.8568856083664951
28,14,26,9,28,17,820.2034027005091,1990.9392023645955,3025.493591629195,28.636249443487298,-190.94859313964844,399.8971862792969,415.0971,271.92042833381146,0.004692163323017246,15.317130970090352,1.4609972194364071,42.774280840574946,4.379940582354519,0.868675613815617
28,15,28,8,30,17,810.0435141225228,2020.0249142634043,2704.6302602234596,28.389206131498575,-190.69955444335938,397.39910888671875,410.91016,277.3414595983252,0.006232576820320315,8.190016679923405,0.8809265151825223,37.62700210651658,4.401471583288247,0.868617506000918
28,16,29,8,31,17,753.6046976273835,2144.0217885661714,2706.4338283501643,27.451850936914475,-189.25489807128906,394.5097961425781,408.02084,278.72621951957814,0.07221901159864104,8.234154989655448,1.0798320326064605,37.84723767035441,5.393812873370558,0.8827482026086954
28,17,31,8,33,18,735.4346541295716,2031.601864034335,2713.927231788407,27.11847125677506,-188.76678466796875,393.5335693359375,407.04462,285.79078355984984,0.012203717029565865,6.885493812693622,0.9006250442572942,37.851037806724705,5.398210195641363,0.8723134470484292
28,18,32,8,34,19,731.7167659373936,1983.0246866213001,2540.580375339263,27.033410121342428,-188.66542053222656,393.3308410644531,406.8419,290.41898788445747,0.005066757363423804,6.899379449503752,0.9308287988711925,37.93429657540817,5.579341921166263,0.8689281284664543
28,19,33,8,35,20,671.3317360797182,2126.588467913282,9840.010561816362,25.90842862179946,-186.94281005859375,389.8856201171875,403.39667,293.43524184141853,0.08613177379443834,66.81568997291762,11.40088650421642,115.69706718102748,64.97365068366614,0.5800320305359357
