Run,Equation_Index,Hybrid_MSE_Train,Hybrid_AIC_Train,Hybrid_BIC_Train,Hybrid_MDL_Train,Hybrid_PSM_Train,Extrapolation_Divergence,Sensitivity_Interpolation,Sensitivity_Extrapolation,Lambda1,Lambda2,Lambda3,Complexity,MSE_Test_Interpolation,MSE_Test_Extrapolation
1,0,0.8603879753964926,0.9161055335666265,0.9137221148853955,0.16194199856518554,0.0,0.0,0.0,0.0,0.1,0.6,0.7,1,8.711788044575725,26.088333794673648
1,1,0.40924375091175247,0.5534634472425582,0.5404768833460634,0.10292498568000037,0.39542496830383717,0.10358015700511476,5.592981484257e-05,0.00022889895565524,0.1,0.6,0.7,3,4.88773993593735,10.226968490406206
1,2,0.08721666507047258,0.10670373665456317,0.09106499082176421,0.021544097495559997,0.4822330350550669,0.11880119076339055,0.00037318317317321,0.00152729342744823,0.1,0.6,0.7,5,2.349400054856198,1.7400369906398965
1,3,0.08465544817170491,0.0957268241436921,0.06964319940732806,0.020567073933154194,0.02011001327919119,0.12035373575673972,0.0005033683335831501,0.0020600906008971702,0.1,0.6,0.7,7,2.41616400671402,2.9061873646539764
1,4,0.07892250841622092,0.08680007097168499,0.06053064201953773,0.02052486506640848,0.02488110806138083,0.10647118308292144,0.00031772778121681,0.0007925725225803,0.1,0.6,0.7,8,2.3583054640566017,1.7538727549960442
1,5,0.07877130955399843,0.09191926668511187,0.07591019944792973,0.0277650830966334,0.011789048951202067,0.10651510420824498,0.00033045058991582,0.00081817775850535,0.1,0.6,0.7,10,2.350939964250093,1.7571452114930026
1,6,0.07867153159546664,0.09716802960014599,0.09142426569891661,0.033519865172237436,0.011624902602213516,0.10651510420824503,0.00033045058991582,0.00081817775850535,0.1,0.6,0.7,12,2.366168973333462,1.75342104054969
1,7,0.07958763825101882,0.08644409843992976,0.0601156372920242,0.043274072388675096,0.016265699532870475,0.12239903156799473,0.00025369348604584,0.00103309356713831,0.1,0.6,0.7,13,2.492715894674064,2.870399819035978
1,8,0.07469536645343348,0.07857603077787353,0.05207638992671364,0.04447657758883546,0.023694417582022325,0.10894553384837549,0.00016087807807375,0.00039936081247158,0.1,0.6,0.7,14,2.45221122874499,1.6713060945848983
1,9,0.0740295093691612,0.0826855195913981,0.06641832847282014,0.05338857200590767,0.012673837840802582,0.10907044498649401,0.00016164267587563,0.00039929167057614,0.1,0.6,0.7,16,2.415216005100678,1.7090526295290298
1,10,0.07491624496831295,0.0827668369465047,0.06645366647237942,0.045816324791666294,0.01632198300411693,0.12034917616905619,0.0002765672749183,0.00111822209312116,0.1,0.6,0.7,17,2.548963908403092,2.944273920974194
1,11,0.07239228900376425,0.07885611362210085,0.062463854708708216,0.0604607734194513,0.017583424142615406,0.11302437285760317,0.00022420192321775,0.00059263558457767,0.1,0.6,0.7,18,2.5266034230293246,1.6890340128898742
1,12,0.07114381837288439,0.08093971799741434,0.07469846534733705,0.05505388369872705,0.021397276840610446,0.10726112069687485,0.00036225603913503,0.00251619632806983,0.1,0.6,0.7,19,2.665026188177567,1.7353326483093674
1,13,0.06749723550356462,0.0806892668361639,0.08460290989582189,0.06029702114152582,0.013867381063527374,0.10582781231489653,0.00019077569603222,0.00053731860304471,0.1,0.6,0.7,22,2.634543605376214,1.633271979057144
1,14,0.06681359779970546,0.08459224586969007,0.09872847604768832,0.06745931866263283,0.012976585762723454,0.1067708619419299,0.00020487177477324998,0.00061075952373315,0.1,0.6,0.7,24,2.6514237331607635,1.6863414842099993
1,15,0.06680278673821087,0.07900040666787224,0.08285833797639414,0.08077683459342003,0.011627010609334814,0.10861367251941616,0.00019670041747969002,0.0005285739260243001,0.1,0.6,0.7,26,2.620058775414753,2.0908986002823213
1,16,0.06472731324244498,0.07028343835060412,0.07377213215130826,0.08516091491584626,0.029031978797976535,0.12023450374162614,0.00033393082931213,0.0048641428227349905,0.1,0.6,0.7,28,2.889919643145594,2.775801906526267
1,17,0.0615933868533465,0.06539094977846048,0.06878304407443996,0.0883018399819661,0.02116473386225394,0.11121721501419768,0.00026692648987851,0.00408527334429218,0.1,0.6,0.7,29,2.9047230116749594,1.742024184663019
1,18,0.06118564113691641,0.07005245480591545,0.08369452761648331,0.09083661064385593,0.01557951653719362,0.12058018442378486,0.00045968016379467,0.00249959153607981,0.1,0.6,0.7,30,2.923901070686623,2.7186230526999218
1,19,0.057862159238346256,0.0651800594563555,0.07873725767373103,0.09370698577702799,0.018351900176108406,0.10674853283664516,0.0003562905622235,0.0018675815239130402,0.1,0.6,0.7,31,2.89311312188668,1.8294529500705063
1,20,0.05771242383793096,0.06491623069904114,0.07846738312510318,0.09361968748166194,0.012603623854113765,0.1066876074009517,0.00033013144475634,0.0018351453388155698,0.1,0.6,0.7,32,2.862559320509137,1.8644147440132588
1,21,0.05666655145792033,0.07401583124576684,0.10806733471408707,0.11837218119607423,0.012774739613973938,0.10657657253001844,0.00045596353943263,0.00122876568937422,0.1,0.6,0.7,35,2.869923710805192,1.960484165346409
1,22,0.05639697136268947,0.08993210658093173,0.15478721247847574,0.16283740556174187,0.011717021313668885,0.10630114805898142,0.00048433215984314997,0.00105366026416979,0.1,0.6,0.7,45,2.871986220076705,2.089225346869737
1,23,0.05595353596774882,0.07822865449248244,0.12252246717346925,0.1415917328228877,0.013020998218234669,0.10629043415417261,0.00038244900134359,0.00099499450788643,0.1,0.6,0.7,46,3.141040274942114,1.7713441131889676
1,24,0.05571563005393334,0.0887178901951814,0.15354431351225528,0.15058653251360476,0.011680296134541576,0.10618125618794724,0.00035458934145639,0.00090750067498792,0.1,0.6,0.7,49,3.0671619001798187,1.7601144667942186
1,25,0.05645265132530228,0.06653100393170454,0.09021256858632994,0.15970516251129377,0.015508196127392265,0.11781355950280208,0.00041277509664681,0.0017429910205803902,0.1,0.6,0.7,51,2.892690510921439,1.9103107974339
1,26,0.05702469136546489,0.07214787705065,0.10607854572222648,0.16723279231965485,0.01576142270248474,0.12287182097900555,0.0005494775406502501,0.00224066894058226,0.1,0.6,0.7,52,2.9358389838355405,1.7983372806601052
1,27,0.056065185649653085,0.07554441651388426,0.11968649867751696,0.17651660534842117,0.018496859539373096,0.1234487725144853,0.0005731813720432899,0.0021782802861243103,0.1,0.6,0.7,53,3.01383882229146,1.7136617977219928
1,28,0.05588357129762438,0.07522046207651471,0.11935481347449826,0.18245203287533612,0.01443958779479337,0.1228693470302092,0.00056864627862587,0.00218907338667511,0.1,0.6,0.7,55,2.952638467303997,1.7378680155845945
1,29,0.05689339093646027,0.07593750149328378,0.12005593821740002,0.23195280276233754,0.015511653099542085,0.11902778608230949,0.00045595923764064005,0.00465519516662056,0.1,0.6,0.7,70,3.035305217955066,1.671274662960419
1,30,0.05828345281778941,0.09798864140604122,0.19310792112130726,0.2840142118731588,0.031189024594293006,0.10821741751073596,0.0016456953971050602,0.01550317715668266,0.1,0.6,0.7,73,2.651443758717169,2.2818614635388186
1,31,0.04906086307517441,0.08856894622596191,0.18367799483309263,0.3342122639702978,0.013646997768518609,0.10083661986079788,0.00155389736756069,0.00370249274960395,0.1,0.6,0.7,92,2.759408222162472,2.0884540530001097
1,32,0.048960218916855335,0.09380163918182381,0.19917534681140175,0.34568919668445797,0.013820191624176139,0.10091594878752479,0.00155471324326162,0.00368578159036653,0.1,0.6,0.7,94,2.7611624412309737,2.088781733839771
1,33,0.05695630802785196,0.0845097851416776,0.15902084276396536,0.2629224109545228,0.024273420110644928,0.110375558050088,0.007805660499373571,0.00958704155145184,0.1,0.6,0.7,96,2.805107089068045,1.709518212380568
1,50,0.042449725549828565,0.10946412698744515,0.2759089354656317,0.5623685378545142,0.017116691326004577,0.10552386802207328,0.0043097066498170005,0.00415234751287386,0.1,0.6,0.7,169,2.775353515088813,1.9757682476001768
1,51,0.04243742238845143,0.10944448146017932,0.2758888641377845,0.5623596078526713,0.016042327774815467,0.10548855521939515,0.00430026382054045,0.00415641109279309,0.1,0.6,0.7,176,2.77652526549764,1.975479597817639
1,52,0.04190429642251098,0.15105338776227512,0.3995890903426331,0.7380192910743216,0.022027052391137246,0.10570300130225048,0.00444826392602464,0.0049165876273123904,0.1,0.6,0.7,177,2.838781832613282,1.987139962450463
2,0,0.9148503338925427,0.9499636102609095,0.9485419711879386,0.16857250583180045,0.0,0.0,0.0,0.0,0.1,0.6,0.7,1,7.351710201459783,26.10890323318716
2,1,0.44178021865758915,0.5868358757548179,0.5748266212413644,0.10863741286574247,0.3938473587884812,0.0934211334710536,5.874426253179e-05,0.00021584383112435002,0.1,0.6,0.7,3,4.050919312240521,10.239994120491897
2,2,0.15020518724121829,0.21927375444958055,0.2068313499592845,0.043646173898808656,0.4017581080872946,0.10979142233270148,0.00071433604799519,0.00262468235474147,0.1,0.6,0.7,5,2.220406327010063,6.0278895348508845
2,3,0.10244724868098203,0.13623460248764216,0.12145824499100338,0.030099464390239018,0.09707027585785306,0.10815863730619155,0.00048447798828257,0.00178011571818992,0.1,0.6,0.7,7,1.8183390678741995,2.395046477156624
2,4,0.09977238719132062,0.1271796337660194,0.10207515650215737,0.02793261154773293,0.014955063171740089,0.10027065411579413,0.00033285479285754,0.00077748607076651,0.1,0.6,0.7,8,1.813066028628576,1.762282376672872
2,5,0.09907037497378955,0.13137883369344072,0.11651144199883622,0.03296813431792579,0.011913552496962892,0.09973335782521404,0.00033392277794685,0.0007535204015798899,0.1,0.6,0.7,10,1.82763745343686,1.862305302173184
