Dataset,Run,Method,Weight,Metric,Test_Metric,Spearman
519_vinnie,1,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Interpolation,-0.33048838311996204
519_vinnie,1,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Interpolation,-0.12825983878615457
519_vinnie,1,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Interpolation,0.5407776197249881
519_vinnie,1,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Interpolation,0.5979137031768611
519_vinnie,1,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Interpolation,0.005689900426742531
519_vinnie,1,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Extrapolation,0.07278330962541488
519_vinnie,1,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Extrapolation,0.37671882408724505
519_vinnie,1,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Extrapolation,0.34874348032242763
519_vinnie,1,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Extrapolation,0.17496443812233284
519_vinnie,1,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Extrapolation,0.05855855855855855
519_vinnie,2,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Interpolation,0.383623693379791
519_vinnie,2,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Interpolation,0.6277003484320559
519_vinnie,2,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Interpolation,0.5672473867595821
519_vinnie,2,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Interpolation,0.35592334494773525
519_vinnie,2,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Interpolation,0.34303135888501746
519_vinnie,2,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Extrapolation,0.7540069686411152
519_vinnie,2,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Extrapolation,0.8742160278745646
519_vinnie,2,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Extrapolation,0.7825783972125437
519_vinnie,2,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Extrapolation,0.5235191637630663
519_vinnie,2,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Extrapolation,0.6500000000000001
519_vinnie,3,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Interpolation,0.30856507230255836
519_vinnie,3,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Interpolation,0.2876529477196885
519_vinnie,3,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Interpolation,0.39888765294771966
519_vinnie,3,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Interpolation,-0.09543937708565071
519_vinnie,3,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Interpolation,0.24449388209121245
519_vinnie,3,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Extrapolation,0.04427141268075639
519_vinnie,3,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Extrapolation,0.014015572858731925
519_vinnie,3,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Extrapolation,0.403781979977753
519_vinnie,3,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Extrapolation,0.2978865406006674
519_vinnie,3,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Extrapolation,0.054505005561735265
519_vinnie,4,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Interpolation,0.365856667077834
519_vinnie,4,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Interpolation,0.3611693598125077
519_vinnie,4,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Interpolation,0.2459602812384359
519_vinnie,4,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Interpolation,-0.06691541524659168
519_vinnie,4,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Interpolation,0.38897283314309106
519_vinnie,4,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Extrapolation,-0.4877266559763168
519_vinnie,4,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Extrapolation,0.6077463920069077
519_vinnie,4,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Extrapolation,0.8016528925619835
519_vinnie,4,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Extrapolation,0.8811249194728621
519_vinnie,4,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Extrapolation,0.24909802965989294
519_vinnie,5,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Interpolation,-0.3445344129554656
519_vinnie,5,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Interpolation,0.6827935222672066
519_vinnie,5,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Interpolation,0.7949392712550608
519_vinnie,5,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Interpolation,0.5902834008097165
519_vinnie,5,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Interpolation,-0.27591093117408905
519_vinnie,5,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Extrapolation,0.010728744939271256
519_vinnie,5,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Extrapolation,0.35202429149797576
519_vinnie,5,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Extrapolation,0.3287449392712551
519_vinnie,5,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Extrapolation,0.13866396761133606
519_vinnie,5,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Extrapolation,0.004048582995951417
519_vinnie,6,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Interpolation,-0.44183626271970394
519_vinnie,6,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Interpolation,-0.33973172987974104
519_vinnie,6,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Interpolation,-0.19461147086031455
519_vinnie,6,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Interpolation,-0.2614477335800185
519_vinnie,6,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Interpolation,-0.482886216466235
519_vinnie,6,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Extrapolation,0.2895467160037003
519_vinnie,6,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Extrapolation,0.23901480111008325
519_vinnie,6,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Extrapolation,0.3016882516188714
519_vinnie,6,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Extrapolation,0.19461147086031455
519_vinnie,6,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Extrapolation,0.19727104532839967
519_vinnie,7,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Interpolation,-0.052661064425770315
519_vinnie,7,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Interpolation,0.27086834733893556
519_vinnie,7,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Interpolation,0.288515406162465
519_vinnie,7,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Interpolation,0.3170868347338936
519_vinnie,7,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Interpolation,0.06666666666666668
519_vinnie,7,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Extrapolation,0.19831932773109245
519_vinnie,7,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Extrapolation,0.27787114845938377
519_vinnie,7,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Extrapolation,0.24033613445378152
519_vinnie,7,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Extrapolation,0.265546218487395
519_vinnie,7,MVP,w0.9_0.0_0.8,PSM_Train,MSE_Test_Extrapolation,0.02913165266106443
519_vinnie,8,MVP,w0.9_0.0_0.8,MSE_Train,MSE_Test_Interpolation,0.17744360902255638
519_vinnie,8,MVP,w0.9_0.0_0.8,AIC_Train,MSE_Test_Interpolation,0.29624060150375936
519_vinnie,8,MVP,w0.9_0.0_0.8,BIC_Train,MSE_Test_Interpolation,0.30526315789473685
519_vinnie,8,MVP,w0.9_0.0_0.8,MDL_Train,MSE_Test_Interpolation,-0.15488721804511277
