Run,Equation_Index,Hybrid_MSE_Train,Hybrid_AIC_Train,Hybrid_BIC_Train,Hybrid_MDL_Train,Hybrid_PSM_Train,Extrapolation_Divergence,Sensitivity_Interpolation,Sensitivity_Extrapolation,Lambda1,Lambda2,Lambda3,Complexity,MSE_Test_Interpolation,MSE_Test_Extrapolation
1,0,0.958861607812368,0.9898691722920645,0.9889662225597706,0.3747819200515281,0.0,0.0,0.0,0.0,0.8,1.0,0.5,1,1.0094663212642194,1.0620153632287783
1,1,1.1568344292712736,1.26539366015345,1.2616399181790998,0.6638763149494274,0.406038708599714,0.38038088941578063,1.002929206981e-05,0.006389566498480935,0.8,1.0,0.5,3,0.8385570780375898,0.9214147557526132
1,2,0.9734003330661293,1.267128582595449,1.2532730921816768,0.711785664674461,1.120847219319487,0.4299659691289394,0.00023581550116468002,0.15674630555879157,0.8,1.0,0.5,4,0.5981960541189545,0.490580057113599
1,3,0.9641394667237697,1.2701287307171483,1.2586910108869265,0.7259203813149755,0.4647245651035483,0.42872939840577245,0.00029133538025057,0.18153638688266635,0.8,1.0,0.5,6,0.5383502396241586,0.4512201094317997
1,4,0.9648525698265402,1.2709972678796786,1.2595462417054513,0.726843760145472,0.4359790387764519,0.4289385667193756,0.00029522711224998,0.183229329125674,0.8,1.0,0.5,7,0.5348745692798487,0.4494004855096459
1,5,0.8977983399428296,1.230439581101534,1.219938030631778,0.705507167024261,0.5824021799436895,0.43005307771330914,0.00026426061395109,0.15026153360338257,0.8,1.0,0.5,8,0.5852154529160795,0.4477145984981034
1,6,0.8334921248362466,1.1808689189731445,1.1686972845704777,0.6602189593086905,0.44627978211813324,0.4290486879149747,0.0001348743257262,0.09046207264972378,0.8,1.0,0.5,10,0.5335132852425363,0.518122411873298
1,7,0.7983724471196348,1.1633774010605054,1.1523118371759988,0.6580582881297573,0.47048326875876173,0.43002503113144624,0.00017326093449256,0.10019462953061212,0.8,1.0,0.5,12,0.4562146328107506,0.4771385304404615
1,8,0.7965670465245651,1.1635777562755685,1.1557348036869037,0.6644014793011752,0.3967355271719119,0.43011568710657705,0.00016872068505462,0.09932061104940747,0.8,1.0,0.5,14,0.4575047007478605,0.4742426017943781
1,9,0.7956555421968018,1.162821392152316,1.1549540780149319,0.662343686196324,0.3951207892767465,0.43013034915686416,0.00016729389053096998,0.09833406114293596,0.8,1.0,0.5,15,0.4546801317241514,0.474497085943533
1,10,0.7891586498076246,1.1600594160304885,1.1551284550078458,0.6759842540133087,0.41856181712960006,0.42997998089231393,0.00016581354856157,0.09833908530822211,0.8,1.0,0.5,16,0.4366185162153317,0.4755919407922204
1,11,0.736822504309858,1.1243353806458134,1.1160550711411075,0.6549654142264983,0.5109404196472863,0.4300880134923393,0.00018251100486823998,0.10184154534577142,0.8,1.0,0.5,18,0.3873110423689189,0.4050144277332576
1,12,0.6778522262274433,1.0756416031591922,1.0677079932385714,0.6372687719534251,0.4293044428383555,0.43004894763911,0.00011568043283612999,0.06804508605678447,0.8,1.0,0.5,22,0.3627609087669706,0.3669661483213226
1,13,0.6803252111065581,1.0781725421304518,1.0702112442118632,0.6425406624846468,0.3829288688003732,0.4300839095800341,0.00012757821782175,0.07364783880508588,0.8,1.0,0.5,23,0.3526511352130063,0.3868595843784385
1,14,0.7139985605117264,1.1146636940938839,1.109316480935086,0.6759834682179634,0.4715576671859004,0.46023594265896456,0.00018728482234606,0.11078358903533453,0.8,1.0,0.5,24,0.3604090907287733,0.3681809542237821
1,15,0.7025570338027541,1.1046879343569156,1.0983312501042364,0.6816675173351076,0.4948950423376669,0.46005112218928684,0.00019706316945941003,0.11375983131418352,0.8,1.0,0.5,25,0.3245352016161735,0.371735224819154
