complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,10168699.0,828.2046,0.0,828.204600000000,PySRFunction(X=>828.204600000000),8,0,828.204600000000
3,10168126.0,x1 + 828.2046,2.8175489544288445e-05,x1 + 828.2046,PySRFunction(X=>x1 + 828.2046),8,1,x1 + 828.2046
4,10143354.0,square(30.017149 + x1),0.0024392129261172025,901.029234088201*(0.0333142897748217*x1 + 1)**2,PySRFunction(X=>901.029234088201*(0.0333142897748217*x1 + 1)**2),8,2,901.029234088201*(0.0333142897748217*x1 + 1)**2
5,10139955.0,square(sin(x1) + 30.017149),0.00033515241835704765,901.029234088201*(0.0333142897748217*sin(x1) + 1)**2,PySRFunction(X=>901.029234088201*(0.0333142897748217*sin(x1) + 1)**2),8,3,901.029234088201*(0.0333142897748217*sin(x1) + 1)**2
6,10116286.0,square((x1 + x0) + 30.017149),0.0023369598310090194,901.029234088201*(0.0333142897748217*x0 + 0.0333142897748217*x1 + 1)**2,PySRFunction(X=>901.029234088201*(0.0333142897748217*x0 + 0.0333142897748217*x1 + 1)**2),8,4,901.029234088201*(0.0333142897748217*x0 + 0.0333142897748217*x1 + 1)**2
7,9493733.0,square(sin(x1 + 0.88480467) * 50.094303),0.06351470374376018,2509.43919305581*sin(x1 + 0.88480467)**2,PySRFunction(X=>2509.43919305581*sin(x1 + 0.88480467)**2),8,5,2509.43919305581*sin(x1 + 0.88480467)**2
8,6485122.5,0.90574944 / square((x1 * x0) + -0.5130921),0.3811211893730332,0.90574944/((x0*x1 - 0.5130921)**2),PySRFunction(X=>0.90574944/((x0*x1 - 0.5130921)**2)),8,6,0.90574944/((x0*x1 - 0.5130921)**2)
10,4530781.5,square(1.5640329 / (((x1 * x0) + -1.2263436) + x1)),0.17930813308180032,1.62655004811709/(0.815432151315504*x0*x1 + 0.815432151315504*x1 - 1)**2,PySRFunction(X=>1.62655004811709/(0.815432151315504*x0*x1 + 0.815432151315504*x1 - 1)**2),8,7,1.62655004811709/(0.815432151315504*x0*x1 + 0.815432151315504*x1 - 1)**2
12,3357098.0,square(-1.76969 / ((((x1 * x0) + 0.33768922) + x1) - 1.5640329)),0.14990876543428008,3.1318026961/(x0*x1 + x1 - 1*1.5640329 + 0.33768922)**2,PySRFunction(X=>3.1318026961/(x0*x1 + x1 - 1*1.5640329 + 0.33768922)**2),8,8,3.1318026961/(x0*x1 + x1 - 1*1.5640329 + 0.33768922)**2
13,1282478.5,square(0.8030692 / square(((x1 + 0.71325153) * (x0 + 0.33768922)) - 1.5640329)),0.9622823765136896,0.64492013998864/((x0 + 0.33768922)*(x1 + 0.71325153) - 1*1.5640329)**4,PySRFunction(X=>0.64492013998864/((x0 + 0.33768922)*(x1 + 0.71325153) - 1*1.5640329)**4),8,9,0.64492013998864/((x0 + 0.33768922)*(x1 + 0.71325153) - 1*1.5640329)**4
15,1280296.1,sin(x1) / square(sin(square(1.5640329 - ((0.71325153 + x1) * (0.33768922 + x0))))),0.000851577242706782,sin(x1)/(sin(2.44619891228241*(-0.63937273953764*(x0 + 0.33768922)*(x1 + 0.71325153) + 1)**2)**2),PySRFunction(X=>sin(x1)/(sin(2.44619891228241*(-0.63937273953764*(x0 + 0.33768922)*(x1 + 0.71325153) + 1)**2)**2)),8,10,sin(x1)/(sin(2.44619891228241*(-0.63937273953764*(x0 + 0.33768922)*(x1 + 0.71325153) + 1)**2)**2)
17,1279695.8,(cos(-0.85124665) / square(sin(square(1.5640329 - ((x0 + 0.33768922) * (x1 + 0.71325153)))))) - -2.075714,0.00023449293374829428,-1*(-2.075714) + cos(-0.85124665)/(sin(2.44619891228241*(-0.63937273953764*(x0 + 0.33768922)*(x1 + 0.71325153) + 1)**2)**2),PySRFunction(X=>-1*(-2.075714) + cos(-0.85124665)/(sin(2.44619891228241*(-0.63937273953764*(x0 + 0.33768922)*(x1 + 0.71325153) + 1)**2)**2)),8,11,-1*(-2.075714) + cos(-0.85124665)/(sin(2.44619891228241*(-0.63937273953764*(x0 + 0.33768922)*(x1 + 0.71325153) + 1)**2)**2)
19,1263996.1,square(square(((3.0956693 / ((x1 * (((x1 + x0) * x0) + x0)) - 1.5640329)) + -1.8899963) / 0.94153064)),0.006172091579968183,116.863909311299*(-0.610529135008058 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4,PySRFunction(X=>116.863909311299*(-0.610529135008058 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4),8,12,116.863909311299*(-0.610529135008058 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4
20,1179160.9,square(square(((3.0956693 / ((x1 * ((x0 * (x1 + x0)) + x0)) - 1.5640329)) - cos(x2)) + -1.8579752)),0.06947512644694387,91.8371168695347*(-0.323031920754584*cos(x2) - 0.600185297570383 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4,PySRFunction(X=>91.8371168695347*(-0.323031920754584*cos(x2) - 0.600185297570383 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4),8,13,91.8371168695347*(-0.323031920754584*cos(x2) - 0.600185297570383 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4
21,1116116.6,square(square(((3.0956693 / (((((x1 + x0) * x0) + x0) * x1) - 1.5640329)) + -1.8899963) - square(cos(x2)))),0.05494774504175136,91.8371168695347*(-0.323031920754584*cos(x2)**2 - 0.610529135008058 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4,PySRFunction(X=>91.8371168695347*(-0.323031920754584*cos(x2)**2 - 0.610529135008058 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4),8,14,91.8371168695347*(-0.323031920754584*cos(x2)**2 - 0.610529135008058 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4
22,1090664.1,square(square(((3.0956693 / (((((x1 + x0) * x0) + x0) * x1) - 1.5640329)) + -1.8899963) - cos(x2 + 0.4227452))),0.023068562019284162,91.8371168695347*(-0.323031920754584*cos(x2 + 0.4227452) - 0.610529135008058 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4,PySRFunction(X=>91.8371168695347*(-0.323031920754584*cos(x2 + 0.4227452) - 0.610529135008058 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4),8,15,91.8371168695347*(-0.323031920754584*cos(x2 + 0.4227452) - 0.610529135008058 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4
23,898429.4,square(square(((3.0956693 / ((x1 * (((x1 + x0) * x0) + x0)) - 1.5640329)) - cos(exp(x2) * x2)) + -1.9498938)),0.19389392801807073,91.8371168695347*(-0.323031920754584*cos(x2*exp(x2)) - 0.629877939481456 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4,PySRFunction(X=>91.8371168695347*(-0.323031920754584*cos(x2*exp(x2)) - 0.629877939481456 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4),8,16,91.8371168695347*(-0.323031920754584*cos(x2*exp(x2)) - 0.629877939481456 + 1/(x1*(x0*(x0 + x1) + x0) - 1*1.5640329))**4
