complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,5989181.0,603.2469,0.0,603.246900000000,PySRFunction(X=>603.246900000000),24,0,603.246900000000
5,5989149.0,exp(exp(square(exp(0.3113156)))),1.3357454670148655e-06,exp(exp(1.86382569383538)),PySRFunction(X=>exp(exp(1.86382569383538))),24,1,exp(exp(1.86382569383538))
6,5988979.0,exp(2.4924634 * 2.4924634) / 0.80181897,2.838506985589511e-05,exp(2.4924634*2.4924634)/0.80181897,PySRFunction(X=>exp(2.4924634*2.4924634)/0.80181897),24,2,exp(2.4924634*2.4924634)/0.80181897
7,5321811.0,square(square(-1.2377571 / (x0 - 0.53219885))),0.11810728788787925,2.34715464648971/(x0 - 1*0.53219885)**4,PySRFunction(X=>2.34715464648971/(x0 - 1*0.53219885)**4),24,3,2.34715464648971/(x0 - 1*0.53219885)**4
8,5132504.5,square(2.0772533 / ((x1 + -0.040740278) - x0)),0.03621991228357051,4.31498127236089/(-x0 + x1 - 0.040740278)**2,PySRFunction(X=>4.31498127236089/(-x0 + x1 - 0.040740278)**2),24,4,4.31498127236089/(-x0 + x1 - 0.040740278)**2
9,1040881.0,square(1.9925858 / (-0.040740278 + (x1 - sin(x0)))),1.595526276738114,3.97039817036164/(x1 - sin(x0) - 0.040740278)**2,PySRFunction(X=>3.97039817036164/(x1 - sin(x0) - 0.040740278)**2),24,5,3.97039817036164/(x1 - sin(x0) - 0.040740278)**2
10,790072.1,square(exp(x1) / ((x1 + -0.040740278) - sin(x0))),0.2756985418009188,exp(2*x1)/(x1 - sin(x0) - 0.040740278)**2,PySRFunction(X=>exp(2*x1)/(x1 - sin(x0) - 0.040740278)**2),24,6,exp(2*x1)/(x1 - sin(x0) - 0.040740278)**2
11,776500.6,square((x1 / -0.3602768) / (-0.040740278 + (x1 - sin(x0)))),0.0173267918329331,7.70419748438349*x1**2/(x1 - sin(x0) - 0.040740278)**2,PySRFunction(X=>7.70419748438349*x1**2/(x1 - sin(x0) - 0.040740278)**2),24,7,7.70419748438349*x1**2/(x1 - sin(x0) - 0.040740278)**2
13,722968.1,square(((x0 / -0.38708577) / ((x1 + -0.040740278) - sin(x0))) - 10.620522),0.03571615790807499,(x0/((-0.38708577)*(x1 - sin(x0) - 0.040740278)) - 1*10.620522)**2,PySRFunction(X=>(x0/((-0.38708577)*(x1 - sin(x0) - 0.040740278)) - 1*10.620522)**2),24,8,(x0/((-0.38708577)*(x1 - sin(x0) - 0.040740278)) - 1*10.620522)**2
15,715734.44,square((((x0 / -0.38708577) / ((x1 + -0.040740278) - sin(x0))) - 10.620522) + x2),0.00502794758126883,(x0/((-0.38708577)*(x1 - sin(x0) - 0.040740278)) + x2 - 1*10.620522)**2,PySRFunction(X=>(x0/((-0.38708577)*(x1 - sin(x0) - 0.040740278)) + x2 - 1*10.620522)**2),24,9,(x0/((-0.38708577)*(x1 - sin(x0) - 0.040740278)) + x2 - 1*10.620522)**2
16,675828.75,square((square(x0) / 0.097244814) - ((x0 / -0.3602768) / ((x1 + -0.040740278) - sin(x0)))),0.057369488760222145,(x0**2/0.097244814 - x0/((-0.3602768)*(x1 - sin(x0) - 0.040740278)))**2,PySRFunction(X=>(x0**2/0.097244814 - x0/((-0.3602768)*(x1 - sin(x0) - 0.040740278)))**2),24,10,(x0**2/0.097244814 - x0/((-0.3602768)*(x1 - sin(x0) - 0.040740278)))**2
17,633618.56,square(((x0 / -0.3602768) / ((x1 + -0.040740278) - sin(x0))) - square(x0 / exp(x0))),0.06449258254705764,(-x0**2*exp(-2*x0) + x0/((-0.3602768)*(x1 - sin(x0) - 0.040740278)))**2,PySRFunction(X=>(-x0**2*exp(-2*x0) + x0/((-0.3602768)*(x1 - sin(x0) - 0.040740278)))**2),24,11,(-x0**2*exp(-2*x0) + x0/((-0.3602768)*(x1 - sin(x0) - 0.040740278)))**2
18,626036.75,square(square((x0 - 0.22205314) / -0.311841) - ((x0 / -0.3602768) / (x1 + (-0.040740278 - sin(x0))))),0.012038057553227495,105.746777623983*(0.269916934093453*x0/(x1 - sin(x0) - 0.040740278) + (x0 - 1*0.22205314)**2)**2,PySRFunction(X=>105.746777623983*(0.269916934093453*x0/(x1 - sin(x0) - 0.040740278) + (x0 - 1*0.22205314)**2)**2),24,12,105.746777623983*(0.269916934093453*x0/(x1 - sin(x0) - 0.040740278) + (x0 - 1*0.22205314)**2)**2
