complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,15.522858,5.725361,0.0,5.72536100000000,PySRFunction(X=>5.72536100000000),28,0,5.72536100000000
3,8.83107,5.5627356 - x0,0.2820187311043987,5.5627356 - x0,PySRFunction(X=>5.5627356 - x0),28,1,5.5627356 - x0
4,1.1621556,exp(1.2194738 - x0),2.027999628555608,exp(1.2194738 - x0),PySRFunction(X=>exp(1.2194738 - x0)),28,2,exp(1.2194738 - x0)
5,0.7719611,5.5627356 - (x0 / x1),0.40909767534971386,5.5627356 - x0/x1,PySRFunction(X=>5.5627356 - x0/x1),28,3,5.5627356 - x0/x1
6,0.7700187,0.91868216 + exp(1.1106187 - x0),0.002519359887069684,exp(1.1106187 - x0) + 0.91868216,PySRFunction(X=>exp(1.1106187 - x0) + 0.91868216),28,4,exp(1.1106187 - x0) + 0.91868216
7,0.75813,exp(1.0921155 - x0) + cos(x1),0.015559925372089178,exp(1.0921155 - x0) + cos(x1),PySRFunction(X=>exp(1.0921155 - x0) + cos(x1)),28,5,exp(1.0921155 - x0) + cos(x1)
11,0.7571878,exp(1.1156973 - x0) + cos(0.5418019 - (x1 / x0)),0.00031089192030308964,exp(1.1156973 - x0) + cos(0.5418019 - x1/x0),PySRFunction(X=>exp(1.1156973 - x0) + cos(0.5418019 - x1/x0)),28,6,exp(1.1156973 - x0) + cos(0.5418019 - x1/x0)
13,0.7571692,exp(1.1156973 - (x0 / 1.0022913)) + cos(cos(exp(x0 * 0.2766018))),1.2282440666819829e-05,exp(1.1156973 - x0/1.0022913) + cos(cos(exp(x0*0.2766018))),PySRFunction(X=>exp(1.1156973 - x0/1.0022913) + cos(cos(exp(x0*0.2766018)))),28,7,exp(1.1156973 - x0/1.0022913) + cos(cos(exp(x0*0.2766018)))
15,0.7571682,cos(cos(exp(sin(sin(0.28025612)) * x0))) + exp(1.1156973 - (x0 / 1.0022913)),6.603548192434277e-07,exp(1.1156973 - x0/1.0022913) + cos(cos(exp(x0*sin(sin(0.28025612))))),PySRFunction(X=>exp(1.1156973 - x0/1.0022913) + cos(cos(exp(x0*sin(sin(0.28025612)))))),28,8,exp(1.1156973 - x0/1.0022913) + cos(cos(exp(x0*sin(sin(0.28025612)))))
18,0.7571654,exp((1.1156973 - x0) / 1.0022913) + cos(cos(exp(x1 / ((x0 - -0.06006387) / cos(-0.2687654))))),1.2326654223809255e-06,exp((1.1156973 - x0)/1.0022913) + cos(cos(exp(x1/(((x0 - 1*(-0.06006387))/cos(-0.2687654)))))),PySRFunction(X=>exp((1.1156973 - x0)/1.0022913) + cos(cos(exp(x1/(((x0 - 1*(-0.06006387))/cos(-0.2687654))))))),28,9,exp((1.1156973 - x0)/1.0022913) + cos(cos(exp(x1/(((x0 - 1*(-0.06006387))/cos(-0.2687654))))))
19,0.7571644,cos(cos(exp((x1 / (x0 - -0.06006387)) / (x1 + 0.7852117)))) + exp((1.1156973 - x0) / 1.0022913),1.3207162667491111e-06,exp((1.1156973 - x0)/1.0022913) + cos(cos(exp(x1/((x0 - 1*(-0.06006387))*(x1 + 0.7852117))))),PySRFunction(X=>exp((1.1156973 - x0)/1.0022913) + cos(cos(exp(x1/((x0 - 1*(-0.06006387))*(x1 + 0.7852117)))))),28,10,exp((1.1156973 - x0)/1.0022913) + cos(cos(exp(x1/((x0 - 1*(-0.06006387))*(x1 + 0.7852117)))))
20,0.75716436,exp((1.1156973 - x0) / 1.0022913) + cos(cos(exp(x1 / ((x0 - -0.06006387) / cos(x1 + -0.5742473))))),5.2828686932677906e-08,exp((1.1156973 - x0)/1.0022913) + cos(cos(exp(x1/(((x0 - 1*(-0.06006387))/cos(x1 - 0.5742473)))))),PySRFunction(X=>exp((1.1156973 - x0)/1.0022913) + cos(cos(exp(x1/(((x0 - 1*(-0.06006387))/cos(x1 - 0.5742473))))))),28,11,exp((1.1156973 - x0)/1.0022913) + cos(cos(exp(x1/(((x0 - 1*(-0.06006387))/cos(x1 - 0.5742473))))))
22,0.75716424,exp((1.1156973 - x0) / 1.0022913) + cos(cos(exp(x1 / ((x0 - -0.06006387) / cos(cos(exp(x1)) + -0.5742473))))),7.924303874865948e-08,exp((1.1156973 - x0)/1.0022913) + cos(cos(exp(x1/(((x0 - 1*(-0.06006387))/cos(cos(exp(x1)) - 0.5742473)))))),PySRFunction(X=>exp((1.1156973 - x0)/1.0022913) + cos(cos(exp(x1/(((x0 - 1*(-0.06006387))/cos(cos(exp(x1)) - 0.5742473))))))),28,12,exp((1.1156973 - x0)/1.0022913) + cos(cos(exp(x1/(((x0 - 1*(-0.06006387))/cos(cos(exp(x1)) - 0.5742473))))))
