complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,16.163887,5.819625,0.0,5.81962500000000,PySRFunction(X=>5.81962500000000),1,0,5.81962500000000
3,9.207157,5.819625 - x0,0.2813992199723804,5.819625 - x0,PySRFunction(X=>5.819625 - x0),1,1,5.819625 - x0
4,3.321581,exp(-2.3252902 / x0),1.0195402420050368,exp(-2.3252902/x0),PySRFunction(X=>exp(-2.3252902/x0)),1,2,exp(-2.3252902/x0)
5,0.62130827,5.819625 - (x0 / x1),1.6763687855992842,5.819625 - x0/x1,PySRFunction(X=>5.819625 - x0/x1),1,3,5.819625 - x0/x1
6,0.5488754,exp(-2.3252902 / x0) + 1.5344534,0.12395591013600028,1.5344534 + exp(-2.3252902/x0),PySRFunction(X=>1.5344534 + exp(-2.3252902/x0)),1,4,1.5344534 + exp(-2.3252902/x0)
7,0.51130444,exp(square(square(square(x0)))) / 0.8653566,0.07090627184943492,exp(x0**8)/0.8653566,PySRFunction(X=>exp(x0**8)/0.8653566),1,5,exp(x0**8)/0.8653566
8,0.5105775,exp(square(square(square(x0)))) * exp(0.13503604),0.001422747764038746,exp(0.13503604)*exp(x0**8),PySRFunction(X=>exp(0.13503604)*exp(x0**8)),1,6,exp(0.13503604)*exp(x0**8)
9,0.51017725,(1.1378244 * exp(square(square(square(x0))))) / 0.9929181,0.0007842236747133182,1.1378244*exp(x0**8)/0.9929181,PySRFunction(X=>1.1378244*exp(x0**8)/0.9929181),1,7,1.1378244*exp(x0**8)/0.9929181
12,0.5096844,((1.0802475 / square(exp(x0))) + x0) + square(x0 * 0.9767379),0.0003221679060524066,0.95401692529641*x0**2 + x0 + 1.0802475/exp(2*x0),PySRFunction(X=>0.95401692529641*x0**2 + x0 + 1.0802475/exp(2*x0)),1,8,0.95401692529641*x0**2 + x0 + 1.0802475/exp(2*x0)
15,0.50967807,(1.102407 / square(exp(x0))) + (sin(sqrt(cos(0.11604842))) + (1.102407 * sin(x0))),4.13984242532167e-06,1.102407*sin(x0) + 0.839646093909052 + 1.102407*exp(-2*x0),PySRFunction(X=>1.102407*sin(x0) + 0.839646093909052 + 1.102407*exp(-2*x0)),1,9,1.102407*sin(x0) + 0.839646093909052 + 1.102407*exp(-2*x0)
19,0.50967777,(1.102407 / square(exp(x0))) + (sin((x0 * x0) + 1.0789299) * (x0 + sqrt(sin(cos(0.21958573))))),1.4715175417925343e-07,(x0 + 0.910085594950523)*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0),PySRFunction(X=>(x0 + 0.910085594950523)*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0)),1,10,(x0 + 0.910085594950523)*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0)
23,0.50967765,(1.102407 / square(exp(x0))) + ((x0 + sqrt(sin(cos(0.5460203 + (x1 / -0.83514607))))) * sin((x0 * x0) + 1.0789299)),5.88607259502284e-08,(x0 + sqrt(sin(cos(1.19739532510762*x1 - 0.5460203))))*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0),PySRFunction(X=>(x0 + sqrt(sin(cos(1.19739532510762*x1 - 0.5460203))))*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0)),1,11,(x0 + sqrt(sin(cos(1.19739532510762*x1 - 0.5460203))))*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0)
26,0.50967747,(1.102407 / square(exp(x0))) + (sin((x0 * x0) + 1.0789299) * (x0 + sqrt(sin(cos((x1 / -0.83514607) + (x1 * square(0.57760656))))))),1.1772148651119853e-07,(x0 + sqrt(sin(cos(0.863765986952585*x1))))*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0),PySRFunction(X=>(x0 + sqrt(sin(cos(0.863765986952585*x1))))*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0)),1,12,(x0 + sqrt(sin(cos(0.863765986952585*x1))))*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0)
35,0.50967735,(1.102407 / square(exp(x0))) + (sin((x0 * x0) + 1.0789299) * (x0 + sqrt(sin(cos((x1 / -0.83514607) + (sin(x1 * 0.57760656) * ((x1 / -0.83514607) + cos(x0 * 0.5038396)))))))),2.616033801497056e-08,(x0 + sqrt(sin(cos(1.19739532510762*x1 - (-1.19739532510762*x1 + cos(0.5038396*x0))*sin(0.57760656*x1)))))*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0),PySRFunction(X=>(x0 + sqrt(sin(cos(1.19739532510762*x1 - (-1.19739532510762*x1 + cos(0.5038396*x0))*sin(0.57760656*x1)))))*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0)),1,13,(x0 + sqrt(sin(cos(1.19739532510762*x1 - (-1.19739532510762*x1 + cos(0.5038396*x0))*sin(0.57760656*x1)))))*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0)
49,0.5096773,(sin((x0 * x0) + 1.0789299) * (sqrt(sin(cos(sqrt(x1) / (sqrt((((cos(square(x1 * x1)) / (0.7089157 - sin(x1))) + (((x0 * x0) * 0.5280097) + exp(sqrt(cos(x0))))) + x0) + x1) * x0)))) + x0)) + (1.102407 / square(exp(x0))),7.007234573078721e-09,(x0 + sqrt(sin(cos(sqrt(x1)/(x0*sqrt(0.5280097*x0**2 + x0 + x1 + exp(sqrt(cos(x0))) + cos(x1**4)/(0.7089157 - sin(x1))))))))*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0),PySRFunction(X=>(x0 + sqrt(sin(cos(sqrt(x1)/(x0*sqrt(0.5280097*x0**2 + x0 + x1 + exp(sqrt(cos(x0))) + cos(x1**4)/(0.7089157 - sin(x1))))))))*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0)),1,14,(x0 + sqrt(sin(cos(sqrt(x1)/(x0*sqrt(0.5280097*x0**2 + x0 + x1 + exp(sqrt(cos(x0))) + cos(x1**4)/(0.7089157 - sin(x1))))))))*sin(x0**2 + 1.0789299) + 1.102407*exp(-2*x0)
