complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,15.510407,5.4933953,0.0,5.49339530000000,PySRFunction(X=>5.49339530000000),2,0,5.49339530000000
3,8.839053,5.5488124 - x0,0.2811657368823309,5.5488124 - x0,PySRFunction(X=>5.5488124 - x0),2,1,5.5488124 - x0
4,1.203445,exp(1.2148411 - x0),1.9939914670590795,exp(1.2148411 - x0),PySRFunction(X=>exp(1.2148411 - x0)),2,2,exp(1.2148411 - x0)
5,0.8377457,5.5488124 - (x0 / x1),0.36222896232923585,5.5488124 - x0/x1,PySRFunction(X=>5.5488124 - x0/x1),2,3,5.5488124 - x0/x1
6,0.83028036,exp(1.0854458 - x0) + 0.9439718,0.008951166920771728,exp(1.0854458 - x0) + 0.9439718,PySRFunction(X=>exp(1.0854458 - x0) + 0.9439718),2,4,exp(1.0854458 - x0) + 0.9439718
11,0.83027756,exp((sin(x1 + 0.62942886) - x0) + 0.30788344) + 0.9435577,6.744721075546802e-07,exp(-x0 + sin(x1 + 0.62942886) + 0.30788344) + 0.9435577,PySRFunction(X=>exp(-x0 + sin(x1 + 0.62942886) + 0.30788344) + 0.9435577),2,5,exp(-x0 + sin(x1 + 0.62942886) + 0.30788344) + 0.9435577
14,0.8302664,exp(sin(x1 + 0.6267636) + (0.30788344 - x0)) + cos(0.30632314 / x0),4.480459523713267e-06,exp(-x0 + sin(x1 + 0.6267636) + 0.30788344) + cos(0.30632314/x0),PySRFunction(X=>exp(-x0 + sin(x1 + 0.6267636) + 0.30788344) + cos(0.30632314/x0)),2,6,exp(-x0 + sin(x1 + 0.6267636) + 0.30788344) + cos(0.30632314/x0)
15,0.83026147,cos(square(square(((x0 + 2.6405) * 0.005774439) + 0.74557984))) + exp(1.0854458 - x0),5.937870829031123e-06,exp(1.0854458 - x0) + cos(((x0 + 2.6405)*0.005774439 + 0.74557984)**4),PySRFunction(X=>exp(1.0854458 - x0) + cos(((x0 + 2.6405)*0.005774439 + 0.74557984)**4)),2,7,exp(1.0854458 - x0) + cos(((x0 + 2.6405)*0.005774439 + 0.74557984)**4)
19,0.8302601,cos(square(square((((x0 + 2.6197941) + (x0 * 0.38142413)) * 0.005774439) + 0.7456211))) + exp(1.0854458 - x0),4.1252098882091376e-07,exp(1.0854458 - x0) + cos(((x0*0.38142413 + x0 + 2.6197941)*0.005774439 + 0.7456211)**4),PySRFunction(X=>exp(1.0854458 - x0) + cos(((x0*0.38142413 + x0 + 2.6197941)*0.005774439 + 0.7456211)**4)),2,8,exp(1.0854458 - x0) + cos(((x0*0.38142413 + x0 + 2.6197941)*0.005774439 + 0.7456211)**4)
24,0.83026004,cos(square(square((0.005774439 * ((x0 + square(1.6185778)) + (x0 * square(-0.61759543)))) + sin(sin(cos(0.005774439)))))) + exp(1.0854458 - x0),1.4453302566326671e-08,exp(1.0854458 - x0) + cos((0.005774439*(x0*0.381424115156885 + x0 + 2.61979409465284) + sin(sin(cos(0.005774439))))**4),PySRFunction(X=>exp(1.0854458 - x0) + cos((0.005774439*(x0*0.381424115156885 + x0 + 2.61979409465284) + sin(sin(cos(0.005774439))))**4)),2,9,exp(1.0854458 - x0) + cos((0.005774439*(x0*0.381424115156885 + x0 + 2.61979409465284) + sin(sin(cos(0.005774439))))**4)
