complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,15.876558,5.7938347,0.0,5.79383470000000,PySRFunction(X=>5.79383470000000),22,0,5.79383470000000
3,9.01425,5.7938347 - x0,0.28301851158829155,5.7938347 - x0,PySRFunction(X=>5.7938347 - x0),22,1,5.7938347 - x0
4,1.0459857,square(2.0734684 - x0),2.1538469640976974,4.29927120579856*(1 - 0.482283694316248*x0)**2,PySRFunction(X=>4.29927120579856*(1 - 0.482283694316248*x0)**2),22,2,4.29927120579856*(1 - 0.482283694316248*x0)**2
6,0.7623244,square(1.8446183 - x0) + 1.1708378,0.15817139326284757,3.40261667269489*(1 - 0.542117575218678*x0)**2 + 1.1708378,PySRFunction(X=>3.40261667269489*(1 - 0.542117575218678*x0)**2 + 1.1708378),22,3,3.40261667269489*(1 - 0.542117575218678*x0)**2 + 1.1708378
10,0.76159257,exp(cos(x0) * 0.29967913) + square(1.8446183 - x0),0.00024011480633959396,3.40261667269489*(1 - 0.542117575218678*x0)**2 + exp(cos(x0)*0.29967913),PySRFunction(X=>3.40261667269489*(1 - 0.542117575218678*x0)**2 + exp(cos(x0)*0.29967913)),22,4,3.40261667269489*(1 - 0.542117575218678*x0)**2 + exp(cos(x0)*0.29967913)
18,0.76159245,square(1.8446183 - x0) + exp((((x1 * (x1 / 1.2267524)) + x1) * 0.94198763) * cos(x0)),1.9695571851344727e-08,3.40261667269489*(1 - 0.542117575218678*x0)**2 + exp((x1*x1/1.2267524 + x1)*0.94198763*cos(x0)),PySRFunction(X=>3.40261667269489*(1 - 0.542117575218678*x0)**2 + exp((x1*x1/1.2267524 + x1)*0.94198763*cos(x0))),22,5,3.40261667269489*(1 - 0.542117575218678*x0)**2 + exp((x1*x1/1.2267524 + x1)*0.94198763*cos(x0))
22,0.76159227,square(1.8446183 - x0) + exp((1.05657 - x1) * ((0.75681746 + (0.69106704 / (0.7847548 * 1.2907146))) * (cos(x0) * x1))),5.9086727193525555e-08,3.40261667269489*(1 - 0.542117575218678*x0)**2 + exp(x1*(1.05657 - x1)*(0.69106704/((0.7847548*1.2907146)) + 0.75681746)*cos(x0)),PySRFunction(X=>3.40261667269489*(1 - 0.542117575218678*x0)**2 + exp(x1*(1.05657 - x1)*(0.69106704/((0.7847548*1.2907146)) + 0.75681746)*cos(x0))),22,6,3.40261667269489*(1 - 0.542117575218678*x0)**2 + exp(x1*(1.05657 - x1)*(0.69106704/((0.7847548*1.2907146)) + 0.75681746)*cos(x0))
36,0.7615922,(0.05550375 + cos(exp(cos(sin((x0 * (-0.72672975 - (x0 * sin(exp((-0.07991755 - x0) - 2.0928967) + x1)))) - (x1 / 1.235429))) - 2.0928967) + x1)) + (x1 + square(x0 - 1.8446183)),6.565192976927415e-09,x1 + (x0 - 1*1.8446183)**2 + cos(x1 + exp(cos(sin(x0*(-x0*sin(x1 + exp(-x0 - 1*2.0928967 - 0.07991755)) - 0.72672975) - x1/1.235429)) - 1*2.0928967)) + 0.05550375,PySRFunction(X=>x1 + (x0 - 1*1.8446183)**2 + cos(x1 + exp(cos(sin(x0*(-x0*sin(x1 + exp(-x0 - 1*2.0928967 - 0.07991755)) - 0.72672975) - x1/1.235429)) - 1*2.0928967)) + 0.05550375),22,7,x1 + (x0 - 1*1.8446183)**2 + cos(x1 + exp(cos(sin(x0*(-x0*sin(x1 + exp(-x0 - 1*2.0928967 - 0.07991755)) - 0.72672975) - x1/1.235429)) - 1*2.0928967)) + 0.05550375
43,0.76159215,(cos(exp((cos(((x1 * -0.72672975) - (x0 * (x1 + sin(exp(sin(sin((-0.72672975 - (x0 + -0.07991755)) * (x1 * 0.82442915)) - 1.6940646) - -0.49870178))))) - (x1 / 0.9442895)) - 2.0928967) + x1)) + square(x0 - 1.8446183)) + 0.22199541,9.378847863598093e-09,(x0 - 1*1.8446183)**2 + cos(exp(x1 + cos(-x0*(x1 + sin(exp(sin(sin(-(x0 - 0.07991755) - 0.72672975*x1*0.82442915) - 1*1.6940646) - 1*(-0.49870178)))) - x1/0.9442895 + x1*(-0.72672975)) - 1*2.0928967)) + 0.22199541,PySRFunction(X=>(x0 - 1*1.8446183)**2 + cos(exp(x1 + cos(-x0*(x1 + sin(exp(sin(sin(-(x0 - 0.07991755) - 0.72672975*x1*0.82442915) - 1*1.6940646) - 1*(-0.49870178)))) - x1/0.9442895 + x1*(-0.72672975)) - 1*2.0928967)) + 0.22199541),22,8,(x0 - 1*1.8446183)**2 + cos(exp(x1 + cos(-x0*(x1 + sin(exp(sin(sin(-(x0 - 0.07991755) - 0.72672975*x1*0.82442915) - 1*1.6940646) - 1*(-0.49870178)))) - x1/0.9442895 + x1*(-0.72672975)) - 1*2.0928967)) + 0.22199541
104,0.7615921,(cos(exp(cos(sin((x1 / (exp(cos(sin(x1 * (-0.72672975 - (x0 * sin((-0.07991755 - cos(((-0.72672975 - sin((x1 + exp(x0 - (sin(-0.23042323) - 2.0928967))) * -0.72672975)) * sin((x0 - x1) + exp(cos((((-0.72672975 - x0) * (((-0.07991755 - sin(x0 - exp(x1 + 2.0928967))) - sin(x1 / 1.235429)) - 2.0928967)) * -0.044572722) + x1)))) - 2.0928967)) - (x1 + 8.108369)))))) - 2.0928967) + x1)) - ((-0.72672975 - sin(x0 * (exp(x0 - (x0 - 2.0928967)) + x1))) * x0))) - 2.0928967) + x1) + 0.05550375) + (square(x0 - 1.8446183) + x1),1.0762613012304382e-09,x1 + (x0 - 1*1.8446183)**2 + cos(x1 + exp(cos(sin(-x0*(-sin(x0*(x1 + exp(x0 - (x0 - 1*2.0928967)))) - 0.72672975) + x1/(x1 + exp(cos(sin(x1*(-x0*sin(-(x1 + 8.108369) - cos((-sin((x1 + exp(x0 - (-1*2.0928967 + sin(-0.23042323))))*(-0.72672975)) - 0.72672975)*sin(x0 - x1 + exp(cos(x1 - x0 - 0.72672975*(-sin(x1/1.235429) - sin(x0 - exp(x1 + 2.0928967)) - 1*2.0928967 - 0.07991755)*(-0.044572722)))) - 1*2.0928967) - 0.07991755) - 0.72672975))) - 1*2.0928967)))) - 1*2.0928967)) + 0.05550375,PySRFunction(X=>x1 + (x0 - 1*1.8446183)**2 + cos(x1 + exp(cos(sin(-x0*(-sin(x0*(x1 + exp(x0 - (x0 - 1*2.0928967)))) - 0.72672975) + x1/(x1 + exp(cos(sin(x1*(-x0*sin(-(x1 + 8.108369) - cos((-sin((x1 + exp(x0 - (-1*2.0928967 + sin(-0.23042323))))*(-0.72672975)) - 0.72672975)*sin(x0 - x1 + exp(cos(x1 - x0 - 0.72672975*(-sin(x1/1.235429) - sin(x0 - exp(x1 + 2.0928967)) - 1*2.0928967 - 0.07991755)*(-0.044572722)))) - 1*2.0928967) - 0.07991755) - 0.72672975))) - 1*2.0928967)))) - 1*2.0928967)) + 0.05550375),22,9,x1 + (x0 - 1*1.8446183)**2 + cos(x1 + exp(cos(sin(-x0*(-sin(x0*(x1 + exp(x0 - (x0 - 1*2.0928967)))) - 0.72672975) + x1/(x1 + exp(cos(sin(x1*(-x0*sin(-(x1 + 8.108369) - cos((-sin((x1 + exp(x0 - (-1*2.0928967 + sin(-0.23042323))))*(-0.72672975)) - 0.72672975)*sin(x0 - x1 + exp(cos(x1 - x0 - 0.72672975*(-sin(x1/1.235429) - sin(x0 - exp(x1 + 2.0928967)) - 1*2.0928967 - 0.07991755)*(-0.044572722)))) - 1*2.0928967) - 0.07991755) - 0.72672975))) - 1*2.0928967)))) - 1*2.0928967)) + 0.05550375
