Run,Equation_Index,Complexity,Constant_Num,Total_Symbols,Distinct_Symbols,MSE_Train,MSE_Test_Interpolation,MSE_Test_Extrapolation,Sigma_Train,Log_likelihood_Train,AIC_Train,BIC_Train,MDL_Train,PSM_Train,Sensitivity_Interpolation_SVP,Sensitivity_Extrapolation_SVP,Sensitivity_Interpolation_MVP,Sensitivity_Extrapolation_MVP,Extrapolation_Divergence
14,0,1,1,1,1,15.99064256675949,15.511824203385302,17.14372891128004,3.9988270000862127,-204.76065063476562,411.52130126953125,413.81177,206.7031489290426,0.0,0.0,0.0,0.0,0.0,0.0
14,1,3,1,3,3,9.144788456332355,9.016229885918445,11.622531202174269,3.0204766939394703,-184.36383056640625,370.7276611328125,373.01813,189.6039297441099,0.2794096555535848,0.0009353150936052169,0.0008589608921785987,0.0009353150936052169,0.0008589608921785987,0.5614878469905844
14,2,4,2,10,7,0.9057264318804319,1.5208521489857727,2.951706313359072,0.9283371554770852,-100.01420593261719,204.02841186523438,208.60933,121.45263327696831,2.3122024328643893,0.025244531991322733,0.0030706097559638633,0.025244531991322733,0.0030706097559638633,0.3079304247024211
14,3,5,1,5,5,0.6782592081660225,0.8465364592037347,15.909302265718432,0.8223919545460877,-89.41242980957031,180.82485961914062,183.11533,99.40425298071361,0.2892077579138428,0.013694394287532979,0.11189122690038991,0.027419610662179336,0.22403428831571692,4.629096538581703
14,4,7,2,8,7,0.6724435771018885,0.8796328415819011,1.3488266095385228,0.820025159280602,-89.09795379638672,182.19590759277344,186.77682,106.60773466538362,0.004305748523010352,0.14433992868079226,0.0002570031481335781,0.14433992868079226,0.0002570031481335781,0.10532328116093262
14,5,8,1,12,7,0.6723641671562135,0.8873262964468898,1.4269996957802833,0.8199711304879673,-89.09364318847656,180.18728637695312,182.47775,114.38707505871942,0.00011786072170516339,1.6256639563860542,295575.01554523356,1.6256639563860542,295575.01554523356,440.4887782487506
14,6,10,1,14,8,0.6723536025382512,0.8882970577665397,14.620317374944264,0.8199711304879672,-89.09307861328125,180.1861572265625,182.47662,120.14775835744909,7.905004483029953e-06,0.815764843146852,152687.13871629583,1.6257254948475928,295575.01568539155,440.4723993217197
14,8,17,4,26,11,0.6722887374645455,0.8856726868971423,1.402913316348812,0.8199315502128582,-89.08956146240234,186.1791229248047,195.34096,153.37733684328902,1.4874553224600984e-07,1.6197026258261824,295572.227292175,1.6197026258261824,295572.227292175,441.1761641298361
14,9,22,4,33,12,0.672288225480946,0.8855336524483908,3.0740152042807636,0.8199316543717323,-89.08953094482422,186.17906188964844,195.3409,173.03394784931655,2.2014360713185316e-07,0.8127846284219147,152685.14456548358,1.6197671803295417,295571.0254133026,441.1607108818744
14,11,28,6,40,16,0.6722871474528936,0.8844995883241012,1.4589441104893104,0.8199308621490586,-89.08946990966797,190.17893981933594,203.92169,201.93551648663424,4.313632658852073e-07,0.815904968234595,152699.59646881255,1.625954379797939,295600.025668672,441.49494187031013
14,12,31,5,43,13,0.6722867500811278,0.8845674684915451,48887.10555227224,0.819930936919185,-89.08943939208984,188.1788787841797,199.63118,201.32475906466453,1.735370286225494e-07,0.8154727435687928,152687.22489772487,1.625050051806646,295575.15703796234,441.5768442948137
14,13,46,10,50,16,0.672286622379191,0.8847607109024873,32913616351.152195,0.8199308633540087,-89.08943939208984,198.1788787841797,221.08347,229.66137247766775,1.2891326727572611e-08,0.04555552577594692,0.00022514637204533715,0.09108861814113227,0.000450270121743668,0.12812479281085962
14,14,54,13,59,19,0.6722866217201111,0.8848108308295684,18809726118.733124,0.8199308625400618,-89.08944702148438,204.17889404296875,233.95486,264.75384400331905,1.3015283737226816e-08,0.045555225328921735,0.00022507621078338087,0.09108801847174587,0.00045012958656918,0.1281277777584281
