complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,15.58681,5.5802774,0.0,5.58027740000000,PySRFunction(X=>5.58027740000000),17,0,5.58027740000000
3,8.853743,5.5973263 - x0,0.2827923681637305,5.5973263 - x0,PySRFunction(X=>5.5973263 - x0),17,1,5.5973263 - x0
4,1.0627868,square(x0 + -2.085742),2.119945792656131,4.350319690564*(0.479445684077896*x0 - 1)**2,PySRFunction(X=>4.350319690564*(0.479445684077896*x0 - 1)**2),17,2,4.350319690564*(0.479445684077896*x0 - 1)**2
5,0.7387671,5.541328 - (x0 / x1),0.36366707812541027,5.541328 - x0/x1,PySRFunction(X=>5.541328 - x0/x1),17,3,5.541328 - x0/x1
7,0.73555434,5.541328 - (-0.054035455 + (x0 / x1)),0.002179148317522056,5.541328 - (x0/x1 - 0.054035455),PySRFunction(X=>5.541328 - (x0/x1 - 0.054035455)),17,4,5.541328 - (x0/x1 - 0.054035455)
9,0.73554707,(5.541328 - (x0 / x1)) - (x1 * -0.21572123),4.941875489083601e-06,-x0/x1 - (-0.21572123)*x1 + 5.541328,PySRFunction(X=>-x0/x1 - (-0.21572123)*x1 + 5.541328),17,5,-x0/x1 - (-0.21572123)*x1 + 5.541328
10,0.73542035,square(1.0387856 - (x0 + (x1 + x0))) + 0.95785093,0.00017229477497677687,4.0*(-x0 - 0.5*x1 + 0.5193928)**2 + 0.95785093,PySRFunction(X=>4.0*(-x0 - 0.5*x1 + 0.5193928)**2 + 0.95785093),17,6,4.0*(-x0 - 0.5*x1 + 0.5193928)**2 + 0.95785093
12,0.73542017,square((0.005396433 - ((x0 + x0) + x1)) + 1.0333891) + 0.95785093,1.223790053625382e-07,4.0*(-x0 - 0.5*x1 + 0.5193927665)**2 + 0.95785093,PySRFunction(X=>4.0*(-x0 - 0.5*x1 + 0.5193927665)**2 + 0.95785093),17,7,4.0*(-x0 - 0.5*x1 + 0.5193927665)**2 + 0.95785093
16,0.73539865,square(cos(x1 * 0.6742188)) + (square(1.0438952 - (x0 + (x1 + x0))) * 0.99477786),7.315652923687874e-06,(4.0*(-x0 - 0.5*x1 + 0.5219476)**2)*0.99477786 + cos(x1*0.6742188)**2,PySRFunction(X=>(4.0*(-x0 - 0.5*x1 + 0.5219476)**2)*0.99477786 + cos(x1*0.6742188)**2),17,8,(4.0*(-x0 - 0.5*x1 + 0.5219476)**2)*0.99477786 + cos(x1*0.6742188)**2
27,0.7353984,(((x0 * 0.9992097) / x0) * (square((((x0 + (x0 + -0.0037085973)) * 1.0333891) + x1) - cos(0.012921279 / x1)) + (x0 / x0))) - x1,3.090470263002052e-08,-x1 + x0*0.9992097*((x1 + (x0 + x0 - 0.0037085973)*1.0333891 - cos(0.012921279/x1))**2 + x0/x0)/x0,PySRFunction(X=>-x1 + x0*0.9992097*((x1 + (x0 + x0 - 0.0037085973)*1.0333891 - cos(0.012921279/x1))**2 + x0/x0)/x0),17,9,-x1 + x0*0.9992097*((x1 + (x0 + x0 - 0.0037085973)*1.0333891 - cos(0.012921279/x1))**2 + x0/x0)/x0
