complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,7.8549433,x1,0.0,x1,PySRFunction(X=>x1),12,0,x1
3,5.531627,x1 - x0,0.17533053385286543,-x0 + x1,PySRFunction(X=>-x0 + x1),12,1,-x0 + x1
5,4.8541107,x1 - (x0 / 0.51087266),0.06532803633295994,-x0/0.51087266 + x1,PySRFunction(X=>-x0/0.51087266 + x1),12,2,-x0/0.51087266 + x1
6,4.8524556,x1 - (x0 / sin(0.5592001)),0.00034102688116194226,-x0/sin(0.5592001) + x1,PySRFunction(X=>-x0/sin(0.5592001) + x1),12,3,-x0/sin(0.5592001) + x1
7,3.2438028,x3 - ((x0 + x3) / 0.21483889),0.4027385408402144,x3 - (x0 + x3)/0.21483889,PySRFunction(X=>x3 - (x0 + x3)/0.21483889),12,4,x3 - (x0 + x3)/0.21483889
9,2.3167677,x1 - (((x0 + x3) / 0.255654) + x0),0.16828668189390225,x1 - (x0 + (x0 + x3)/0.255654),PySRFunction(X=>x1 - (x0 + (x0 + x3)/0.255654)),12,5,x1 - (x0 + (x0 + x3)/0.255654)
11,2.1108487,x1 - (((x0 + x3) / 0.255654) + (x0 * 1.5138655)),0.0465414436820462,x1 - (x0*1.5138655 + (x0 + x3)/0.255654),PySRFunction(X=>x1 - (x0*1.5138655 + (x0 + x3)/0.255654)),12,6,x1 - (x0*1.5138655 + (x0 + x3)/0.255654)
14,2.1107123,x1 - (((x0 + x3) / square(-0.5056224)) + (x0 * (0.98805803 - -0.5056224))),2.1540215423887537e-05,x1 - (x0*(0.98805803 - 1*(-0.5056224)) + (x0 + x3)/0.25565401138176),PySRFunction(X=>x1 - (x0*(0.98805803 - 1*(-0.5056224)) + (x0 + x3)/0.25565401138176)),12,7,x1 - (x0*(0.98805803 - 1*(-0.5056224)) + (x0 + x3)/0.25565401138176)
15,2.110705,x1 - (((x0 + (x3 + x0)) + ((x3 / 37.34836) / 0.060265575)) / 0.36926752),3.458554073818393e-06,x1 - (x0 + x0 + x3/(0.060265575*37.34836) + x3)/0.36926752,PySRFunction(X=>x1 - (x0 + x0 + x3/(0.060265575*37.34836) + x3)/0.36926752),12,8,x1 - (x0 + x0 + x3/(0.060265575*37.34836) + x3)/0.36926752
17,2.1055644,(x1 * 1.0701447) - ((((x3 + ((x3 / 37.34836) / 0.060265575)) + x0) + x0) / 0.36926752),0.0012192300964460597,x1*1.0701447 - (x0 + x0 + x3/(0.060265575*37.34836) + x3)/0.36926752,PySRFunction(X=>x1*1.0701447 - (x0 + x0 + x3/(0.060265575*37.34836) + x3)/0.36926752),12,9,x1*1.0701447 - (x0 + x0 + x3/(0.060265575*37.34836) + x3)/0.36926752
21,2.0960238,(x1 - (((x0 + x0) + (((x3 + x0) + ((x2 * 0.02242987) + x3)) / 0.88376415)) / 0.648994)) * 1.1315236,0.0011353583387343573,(x1 - (x0 + x0 + (x0 + x2*0.02242987 + x3 + x3)/0.88376415)/0.648994)*1.1315236,PySRFunction(X=>(x1 - (x0 + x0 + (x0 + x2*0.02242987 + x3 + x3)/0.88376415)/0.648994)*1.1315236),12,10,(x1 - (x0 + x0 + (x0 + x2*0.02242987 + x3 + x3)/0.88376415)/0.648994)*1.1315236
25,2.0750864,(x1 - ((x0 + ((x0 + (((x2 + x2) * 0.02242987) / 0.49309966)) + ((x3 + (x0 + x3)) / 0.9115573))) / 0.648994)) * 1.1315236,0.0025098324965357214,(x1 - (x0 + x0 + (x2 + x2)*0.02242987/0.49309966 + (x0 + x3 + x3)/0.9115573)/0.648994)*1.1315236,PySRFunction(X=>(x1 - (x0 + x0 + (x2 + x2)*0.02242987/0.49309966 + (x0 + x3 + x3)/0.9115573)/0.648994)*1.1315236),12,11,(x1 - (x0 + x0 + (x2 + x2)*0.02242987/0.49309966 + (x0 + x3 + x3)/0.9115573)/0.648994)*1.1315236
29,2.0709202,(x1 - ((x0 + (((x0 + (((x2 + (x2 + x2)) / 0.49309966) * 0.02242987)) + ((x3 + (x0 + x3)) / 0.9115573)) / 1.0314486)) / 0.648994)) * 1.1315236,0.0005024354522608176,(x1 - (x0 + (x0 + (x0 + x3 + x3)/0.9115573 + (x2 + x2 + x2)*0.02242987/0.49309966)/1.0314486)/0.648994)*1.1315236,PySRFunction(X=>(x1 - (x0 + (x0 + (x0 + x3 + x3)/0.9115573 + (x2 + x2 + x2)*0.02242987/0.49309966)/1.0314486)/0.648994)*1.1315236),12,12,(x1 - (x0 + (x0 + (x0 + x3 + x3)/0.9115573 + (x2 + x2 + x2)*0.02242987/0.49309966)/1.0314486)/0.648994)*1.1315236
43,2.0709074,(x1 - (((x0 + ((x0 + ((((3.4940555 / (0.7603691 / x2)) + x2) * 0.02247663) - (x0 + x3))) + (x0 + ((x3 + ((x3 + x0) / 0.9115573)) / 1.0314486)))) + ((x1 * 0.02242987) + (x3 / 0.88376415))) / 0.648994)) * 1.1315236,4.414890249496449e-07,(x1 - (x0 + x0 + x0 + x1*0.02242987 + x3/0.88376415 - (x0 + x3) + (x2 + 3.4940555/((0.7603691/x2)))*0.02247663 + (x3 + (x0 + x3)/0.9115573)/1.0314486)/0.648994)*1.1315236,PySRFunction(X=>(x1 - (x0 + x0 + x0 + x1*0.02242987 + x3/0.88376415 - (x0 + x3) + (x2 + 3.4940555/((0.7603691/x2)))*0.02247663 + (x3 + (x0 + x3)/0.9115573)/1.0314486)/0.648994)*1.1315236),12,13,(x1 - (x0 + x0 + x0 + x1*0.02242987 + x3/0.88376415 - (x0 + x3) + (x2 + 3.4940555/((0.7603691/x2)))*0.02247663 + (x3 + (x0 + x3)/0.9115573)/1.0314486)/0.648994)*1.1315236
