Run,Equation_Index,RMSE_Train,RMSE_Test_Interpolation,RMSE_Test_Extrapolation
18,0,2.8076659292276824,2.773211784742173,4.201682663786816
18,1,2.359408094424898,2.3172137617395663,3.2117577401974535
18,2,2.206829592124771,2.1817545376415266,2.869360605200734
18,3,2.2059761758515424,2.1783765573184777,2.864582934665176
18,4,1.9625954005138595,1.92257412280998,2.498189975726111
18,5,1.6813108054004364,1.670694164408269,1.9899944744913072
18,6,1.6574898044988349,1.6122018299180774,2.442825520126778
18,7,1.459861949194074,1.4428087309678295,1.4898647085247652
18,8,1.447407827798406,1.4409278366884664,1.4476066647816928
18,9,1.445924287525776,1.4376257684042864,1.441937862584319
18,10,1.4459121706547955,1.4379286231774364,1.4418339839201892
18,11,1.4455904335892906,1.4410461969643553,1.4391018455102627
18,12,1.4446180184213977,1.431005322296614,1.410253512482863
18,13,1.4411709285159735,1.4150005461442143,1.3994080005423244
18,14,1.4402929380233358,1.4117428680094548,1.3967989632304634
18,15,1.4382889806823393,1.413604859068802,1.3909724345317123
18,16,1.4366126197001763,1.4111392323114433,1.4758062379093853
18,17,1.4362202775350943,1.4090617650795865,1.481932497129038
18,18,1.4361923188486623,1.409370941524059,1.4819927042231287
18,19,1.4357814190523992,1.4065936463939408,1.4866737810778456
18,20,1.434695831227306,1.4070836420273034,1.4665972641439287
18,21,1.4345509939978387,1.4082992585018606,1.466233140745835
18,22,1.434004540390204,1.407633334992565,1.4731697674546316
18,23,1.433172369000742,1.3975745159906134,1.4892854704770562
18,24,1.4311113219173146,1.3955298535531837,1.4832833441211224
18,25,1.429221617848581,1.3948773998983925,1.4838554967339377
18,26,1.429127127056811,1.3946446303534166,1.483635047077906
18,27,1.4288928598074193,1.3933777174689155,1.4821148205220713
18,28,1.4261871440789036,1.394708398677148,1.4910014191722456
18,29,1.4260785870442472,1.3984760652111927,1.4931779737109792
18,30,1.4260785870637966,1.3984760651055046,1.4931779737453716
18,31,1.4259895620918794,1.3983559532055607,1.4924582828317843
18,32,1.4258544490192235,1.3948802178891972,1.4955297958332538
18,33,1.4253154474708818,1.406201800545961,1.5096278079923802
18,34,1.424911050991238,1.4038388254972125,1.5017913077099143
18,35,1.4243988322443808,1.405023757349788,1.509555340582572
18,36,1.4231925101860912,1.4005517853366336,1.501048362983915
18,37,1.4223697559537636,1.4003436838879442,1.4944091455276238
18,38,1.4224125075913463,1.4027216729204073,1.5001884834643362
18,39,1.4223069194706637,1.4019841431536706,1.5014721552375934
18,40,1.4219921262378088,1.4059983128166875,1.5009097920302468
18,41,1.4208507802985255,1.4043093960773787,1.5003065483687932
18,42,1.4206183367603558,1.4051236073427285,1.5007258994379433
18,43,1.4203411140112383,1.4050757257755742,1.4961882326417146
18,44,1.4204392347805639,1.4052153370247407,1.49659261979961
18,45,1.4200357241757817,1.404620717592433,1.4960144620802556
18,46,1.419919605291727,1.4043191079474586,1.4954890790785793
