complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,7.7749424,x1,0.0,x1,PySRFunction(X=>x1),19,0,x1
3,5.5178337,x1 - x0,0.17146035603392265,-x0 + x1,PySRFunction(X=>-x0 + x1),19,1,-x0 + x1
5,4.883243,x1 + (x0 * -1.9368474),0.061087894639763,x0*(-1.9368474) + x1,PySRFunction(X=>x0*(-1.9368474) + x1),19,2,x0*(-1.9368474) + x1
7,3.7983575,x1 - ((x3 + x0) / 0.24234234),0.12562040594069585,x1 - (x0 + x3)/0.24234234,PySRFunction(X=>x1 - (x0 + x3)/0.24234234),19,3,x1 - (x0 + x3)/0.24234234
9,2.240729,(x1 - x0) - ((x3 + x0) / 0.24234234),0.263883738549823,-x0 + x1 - (x0 + x3)/0.24234234,PySRFunction(X=>-x0 + x1 - (x0 + x3)/0.24234234),19,4,-x0 + x1 - (x0 + x3)/0.24234234
11,2.2406468,((x1 - x0) - 0.03489378) - ((x3 + x0) / 0.24234234),1.8342581313805745e-05,-x0 + x1 - (x0 + x3)/0.24234234 - 1*0.03489378,PySRFunction(X=>-x0 + x1 - (x0 + x3)/0.24234234 - 1*0.03489378),19,5,-x0 + x1 - (x0 + x3)/0.24234234 - 1*0.03489378
12,2.1327696,((x1 - x0) - ((x0 + x3) / 0.27522737)) - sin(x0),0.04934315740935709,-x0 + x1 - (x0 + x3)/0.27522737 - sin(x0),PySRFunction(X=>-x0 + x1 - (x0 + x3)/0.27522737 - sin(x0)),19,6,-x0 + x1 - (x0 + x3)/0.27522737 - sin(x0)
13,2.0841522,((x1 - x0) - ((x0 + x3) / 0.27522737)) - (x0 * 0.51344717),0.023059262923406956,-x0 - 0.51344717*x0 + x1 - (x0 + x3)/0.27522737,PySRFunction(X=>-x0 - 0.51344717*x0 + x1 - (x0 + x3)/0.27522737),19,7,-x0 - 0.51344717*x0 + x1 - (x0 + x3)/0.27522737
15,2.0661094,((x1 + -0.49363193) - (x0 / 0.67401946)) - (((x3 + x0) / 0.25274593) - 0.47772846),0.004347415996536707,-x0/0.67401946 + x1 - ((x0 + x3)/0.25274593 - 1*0.47772846) - 0.49363193,PySRFunction(X=>-x0/0.67401946 + x1 - ((x0 + x3)/0.25274593 - 1*0.47772846) - 0.49363193),19,8,-x0/0.67401946 + x1 - ((x0 + x3)/0.25274593 - 1*0.47772846) - 0.49363193
17,2.0654144,(((x1 - (x0 / 0.68709224)) * 1.0056242) - (((x0 + x3) / 0.25274593) - 0.47772846)) + -0.49363193,0.0001682188074424385,-((x0 + x3)/0.25274593 - 1*0.47772846) - x0/0.68709224 + x1*1.0056242 - 0.49363193,PySRFunction(X=>-((x0 + x3)/0.25274593 - 1*0.47772846) - x0/0.68709224 + x1*1.0056242 - 0.49363193),19,9,-((x0 + x3)/0.25274593 - 1*0.47772846) - x0/0.68709224 + x1*1.0056242 - 0.49363193
19,2.0436516,(x1 + -0.49363193) + (((x2 * -0.21168336) - (x0 / 0.67401946)) - (((x3 + x0) / 0.25274593) - 0.47772846)),0.0052963382653131484,-x0/0.67401946 + x1 + x2*(-0.21168336) - ((x0 + x3)/0.25274593 - 1*0.47772846) - 0.49363193,PySRFunction(X=>-x0/0.67401946 + x1 + x2*(-0.21168336) - ((x0 + x3)/0.25274593 - 1*0.47772846) - 0.49363193),19,10,-x0/0.67401946 + x1 + x2*(-0.21168336) - ((x0 + x3)/0.25274593 - 1*0.47772846) - 0.49363193
40,2.04189,((((x0 * -0.5514233) + (((((-0.272623 - x0) - x3) - x3) - x0) - (x0 - -0.82929885))) + 1.7723864) - x0) + (cos(((x2 * 0.22146447) + x0) + ((x3 + 1.0789576) * 1.0379193)) + ((x1 - 1.0789576) - x3)),4.106467523633173e-05,-x0 - x0 - x0 + x0*(-0.5514233) + x1 - x3 - x3 - x3 - (x0 - 1*(-0.82929885)) + cos(x0 + x2*0.22146447 + (x3 + 1.0789576)*1.0379193) - 1*1.0789576 - 0.272623 + 1.7723864,PySRFunction(X=>-x0 - x0 - x0 + x0*(-0.5514233) + x1 - x3 - x3 - x3 - (x0 - 1*(-0.82929885)) + cos(x0 + x2*0.22146447 + (x3 + 1.0789576)*1.0379193) - 1*1.0789576 - 0.272623 + 1.7723864),19,11,-x0 - x0 - x0 + x0*(-0.5514233) + x1 - x3 - x3 - x3 - (x0 - 1*(-0.82929885)) + cos(x0 + x2*0.22146447 + (x3 + 1.0789576)*1.0379193) - 1*1.0789576 - 0.272623 + 1.7723864
42,2.038222,((x0 * -0.5514233) + ((((0.54885364 - x0) - x3) - x3) + ((((-0.8025376 - x0) - (x0 - -0.82929885)) + 1.7723864) - x0))) + ((((x2 * -0.18036306) + (cos(((x3 + 1.0789576) * 1.0379193) + x0) + x1)) - 1.0789576) - x3),0.0008989951717377991,-x0 - x0 - x0 + x0*(-0.5514233) + x1 + x2*(-0.18036306) - x3 - x3 - x3 - (x0 - 1*(-0.82929885)) + cos(x0 + (x3 + 1.0789576)*1.0379193) - 1*1.0789576 - 0.8025376 + 0.54885364 + 1.7723864,PySRFunction(X=>-x0 - x0 - x0 + x0*(-0.5514233) + x1 + x2*(-0.18036306) - x3 - x3 - x3 - (x0 - 1*(-0.82929885)) + cos(x0 + (x3 + 1.0789576)*1.0379193) - 1*1.0789576 - 0.8025376 + 0.54885364 + 1.7723864),19,12,-x0 - x0 - x0 + x0*(-0.5514233) + x1 + x2*(-0.18036306) - x3 - x3 - x3 - (x0 - 1*(-0.82929885)) + cos(x0 + (x3 + 1.0789576)*1.0379193) - 1*1.0789576 - 0.8025376 + 0.54885364 + 1.7723864
43,2.0382218,(((-0.5514233 * x0) + (((((((0.54885364 - x0) - x3) - x3) + (sin(-0.93153656) - x0)) - (x0 - -0.82929885)) + 1.7723864) - x0)) + ((x2 * -0.18036306) + cos(((x3 + 1.0789576) * 1.0379193) + x0))) + ((x1 - 1.0789576) - x3),9.812474303791406e-08,-x0 - x0 - x0 - 0.5514233*x0 + x1 + x2*(-0.18036306) - x3 - x3 - x3 - (x0 - 1*(-0.82929885)) + cos(x0 + (x3 + 1.0789576)*1.0379193) - 1*1.0789576 + sin(-0.93153656) + 0.54885364 + 1.7723864,PySRFunction(X=>-x0 - x0 - x0 - 0.5514233*x0 + x1 + x2*(-0.18036306) - x3 - x3 - x3 - (x0 - 1*(-0.82929885)) + cos(x0 + (x3 + 1.0789576)*1.0379193) - 1*1.0789576 + sin(-0.93153656) + 0.54885364 + 1.7723864),19,13,-x0 - x0 - x0 - 0.5514233*x0 + x1 + x2*(-0.18036306) - x3 - x3 - x3 - (x0 - 1*(-0.82929885)) + cos(x0 + (x3 + 1.0789576)*1.0379193) - 1*1.0789576 + sin(-0.93153656) + 0.54885364 + 1.7723864
45,2.0381613,(((x0 * -0.5514233) + ((((((((0.54885364 - x0) - x3) - x3) + ((((sin(-0.93153656) - x0) - (x0 - -0.82929885)) + 1.7723864) - x0)) + (x2 * -0.18036306)) + cos(((x3 + 1.0789576) * 1.0379193) + x0)) + x1) - 1.0789576)) - x3) + -0.03400635,1.4841588368994153e-05,-x0 - x0 - x0 + x0*(-0.5514233) + x1 + x2*(-0.18036306) - x3 - x3 - x3 - (x0 - 1*(-0.82929885)) + cos(x0 + (x3 + 1.0789576)*1.0379193) - 1*1.0789576 + sin(-0.93153656) - 0.03400635 + 0.54885364 + 1.7723864,PySRFunction(X=>-x0 - x0 - x0 + x0*(-0.5514233) + x1 + x2*(-0.18036306) - x3 - x3 - x3 - (x0 - 1*(-0.82929885)) + cos(x0 + (x3 + 1.0789576)*1.0379193) - 1*1.0789576 + sin(-0.93153656) - 0.03400635 + 0.54885364 + 1.7723864),19,14,-x0 - x0 - x0 + x0*(-0.5514233) + x1 + x2*(-0.18036306) - x3 - x3 - x3 - (x0 - 1*(-0.82929885)) + cos(x0 + (x3 + 1.0789576)*1.0379193) - 1*1.0789576 + sin(-0.93153656) - 0.03400635 + 0.54885364 + 1.7723864
50,2.0316157,((((((cos((x0 + 1.638553) + x3) + ((1.8000709 - x0) - x3)) - (x3 + 0.6510267)) + (x1 * 0.11139115)) + ((0.078620434 - x0) - (x0 - -0.9238494))) + ((1.7723864 - x0) - x3)) + x1) + (-1.843667 - ((x2 + (((x0 * 1.6777182) - x3) - -0.9349963)) * 0.19271077)),0.0006433380152273116,-x0 - x0 - x0 + x1*0.11139115 + x1 - x3 - x3 - (x0 - 1*(-0.9238494)) - (x3 + 0.6510267) - 0.19271077*(x0*1.6777182 + x2 - x3 - 1*(-0.9349963)) + cos(x0 + x3 + 1.638553) - 1.843667 + 0.078620434 + 1.7723864 + 1.8000709,PySRFunction(X=>-x0 - x0 - x0 + x1*0.11139115 + x1 - x3 - x3 - (x0 - 1*(-0.9238494)) - (x3 + 0.6510267) - 0.19271077*(x0*1.6777182 + x2 - x3 - 1*(-0.9349963)) + cos(x0 + x3 + 1.638553) - 1.843667 + 0.078620434 + 1.7723864 + 1.8000709),19,15,-x0 - x0 - x0 + x1*0.11139115 + x1 - x3 - x3 - (x0 - 1*(-0.9238494)) - (x3 + 0.6510267) - 0.19271077*(x0*1.6777182 + x2 - x3 - 1*(-0.9349963)) + cos(x0 + x3 + 1.638553) - 1.843667 + 0.078620434 + 1.7723864 + 1.8000709
