complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,7.7351956,x1,0.0,x1,PySRFunction(X=>x1),21,0,x1
3,5.503145,x1 - x0,0.17023051218215063,-x0 + x1,PySRFunction(X=>-x0 + x1),21,1,-x0 + x1
5,4.8896694,x1 - (x0 * 1.85005),0.059097526577593554,-1.85005*x0 + x1,PySRFunction(X=>-1.85005*x0 + x1),21,2,-1.85005*x0 + x1
7,4.117748,((x1 - x3) - x0) - x0,0.08590914093047487,-x0 - x0 + x1 - x3,PySRFunction(X=>-x0 - x0 + x1 - x3),21,3,-x0 - x0 + x1 - x3
9,3.2085316,1.7197204 * (((x1 - x3) - x0) - x0),0.12474651248971601,1.7197204*(-x0 - x0 + x1 - x3),PySRFunction(X=>1.7197204*(-x0 - x0 + x1 - x3)),21,4,1.7197204*(-x0 - x0 + x1 - x3)
10,3.0120375,1.7197204 * (((sin(x1) - x3) - x0) - x0),0.06319662693960768,1.7197204*(-x0 - x0 - x3 + sin(x1)),PySRFunction(X=>1.7197204*(-x0 - x0 - x3 + sin(x1))),21,5,1.7197204*(-x0 - x0 - x3 + sin(x1))
11,2.949234,square(1.4097307) * (((sin(x1) - x3) - x0) - x0),0.021071284442326622,1.98734064652249*(-x0 - x0 - x3 + sin(x1)),PySRFunction(X=>1.98734064652249*(-x0 - x0 - x3 + sin(x1))),21,6,1.98734064652249*(-x0 - x0 - x3 + sin(x1))
12,2.901452,((1.4900805 * ((sin(x1) - x3) - x0)) - x0) * 1.5049648,0.016334174272661577,-x0 + 1.4900805*(-x0 - x3 + sin(x1))*1.5049648,PySRFunction(X=>-x0 + 1.4900805*(-x0 - x3 + sin(x1))*1.5049648),21,7,-x0 + 1.4900805*(-x0 - x3 + sin(x1))*1.5049648
13,2.377134,(((((x1 - x3) - x3) - x0) - x0) - x0) * 1.5318682,0.1993157409750897,-x0 - x0 - x0 + x1 - x3 - x3*1.5318682,PySRFunction(X=>-x0 - x0 - x0 + x1 - x3 - x3*1.5318682),21,8,-x0 - x0 - x0 + x1 - x3 - x3*1.5318682
14,2.232733,1.7197204 * (((((sin(x1) - x3) - x3) - x0) - x0) - x0),0.06266916474540826,1.7197204*(-x0 - x0 - x0 - x3 - x3 + sin(x1)),PySRFunction(X=>1.7197204*(-x0 - x0 - x0 - x3 - x3 + sin(x1))),21,9,1.7197204*(-x0 - x0 - x0 - x3 - x3 + sin(x1))
15,2.2131026,1.5318682 * ((((((0.69630873 * x1) - x3) - x3) - x0) - x0) - x0),0.008830973225674922,1.5318682*(-x0 - x0 - x0 + 0.69630873*x1 - x3 - x3),PySRFunction(X=>1.5318682*(-x0 - x0 - x0 + 0.69630873*x1 - x3 - x3)),21,10,1.5318682*(-x0 - x0 - x0 + 0.69630873*x1 - x3 - x3)
16,2.175105,1.7197204 * (((((sin(x1 / 1.2480286) - x3) - x3) - x0) - x0) - x0),0.017318483160711756,1.7197204*(-x0 - x0 - x0 - x3 - x3 + sin(x1/1.2480286)),PySRFunction(X=>1.7197204*(-x0 - x0 - x0 - x3 - x3 + sin(x1/1.2480286))),21,11,1.7197204*(-x0 - x0 - x0 - x3 - x3 + sin(x1/1.2480286))
17,2.1202843,(((((((x1 / 1.5575755) - x3) - x3) * 1.0278987) - x0) - x0) - x0) * 1.7197204,0.02552675577107576,-x0 - x0 - x0 + x1/1.5575755 - x3 - x3*1.0278987*1.7197204,PySRFunction(X=>-x0 - x0 - x0 + x1/1.5575755 - x3 - x3*1.0278987*1.7197204),21,12,-x0 - x0 - x0 + x1/1.5575755 - x3 - x3*1.0278987*1.7197204
19,2.093962,((((((((x1 - x3) / 1.3459308) - x0) - x3) - x3) - x0) - x0) * 1.4167304) - x0,0.006246109134814492,-x0 - x0 - x0 - x0 - x3 - x3 + (x1 - x3)/1.3459308*1.4167304,PySRFunction(X=>-x0 - x0 - x0 - x0 - x3 - x3 + (x1 - x3)/1.3459308*1.4167304),21,13,-x0 - x0 - x0 - x0 - x3 - x3 + (x1 - x3)/1.3459308*1.4167304
