complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,7.7918243,x1,0.0,x1,PySRFunction(X=>x1),15,0,x1
3,5.5035553,x1 - x0,0.17384035786801794,-x0 + x1,PySRFunction(X=>-x0 + x1),15,1,-x0 + x1
5,4.8254156,x1 - (x0 * 1.9422982),0.065748717892705,-1.9422982*x0 + x1,PySRFunction(X=>-1.9422982*x0 + x1),15,2,-1.9422982*x0 + x1
7,3.7287283,(x1 - x3) - (x0 * 2.4167778),0.12891481430567983,-2.4167778*x0 + x1 - x3,PySRFunction(X=>-2.4167778*x0 + x1 - x3),15,3,-2.4167778*x0 + x1 - x3
9,2.309124,(x1 - ((x0 + x3) / 0.24122132)) - x0,0.23959950267656788,-x0 + x1 - (x0 + x3)/0.24122132,PySRFunction(X=>-x0 + x1 - (x0 + x3)/0.24122132),15,4,-x0 + x1 - (x0 + x3)/0.24122132
11,2.132033,(x1 - (((x0 * 1.1320269) + x3) / 0.24122132)) - x0,0.03989612361213738,-x0 + x1 - (x0*1.1320269 + x3)/0.24122132,PySRFunction(X=>-x0 + x1 - (x0*1.1320269 + x3)/0.24122132),15,5,-x0 + x1 - (x0*1.1320269 + x3)/0.24122132
17,2.1194868,((x1 - (x0 + (x3 + x0))) - ((x0 + x3) / 0.35481325)) - (x0 / 1.691818),0.0009836667834328503,-x0/1.691818 + x1 - (x0 + x3)/0.35481325 - (x0 + x0 + x3),PySRFunction(X=>-x0/1.691818 + x1 - (x0 + x3)/0.35481325 - (x0 + x0 + x3)),15,6,-x0/1.691818 + x1 - (x0 + x3)/0.35481325 - (x0 + x0 + x3)
18,2.1131403,((x1 - ((x3 + x0) + x0)) - ((x3 + x0) / 0.35481325)) - sin(x0 / 1.8507059),0.002998848992023102,x1 - (x0 + x3)/0.35481325 - (x0 + x0 + x3) - sin(x0/1.8507059),PySRFunction(X=>x1 - (x0 + x3)/0.35481325 - (x0 + x0 + x3) - sin(x0/1.8507059)),15,7,x1 - (x0 + x3)/0.35481325 - (x0 + x0 + x3) - sin(x0/1.8507059)
19,2.1130219,(((x1 - ((x0 * 0.21351957) + x3)) - (x0 - ((x3 + x1) / -1.718214))) - x0) * 2.4167778,5.603192420340443e-05,-x0 + x1 - (x0 - (x1 + x3)/(-1.718214)) - (x0*0.21351957 + x3)*2.4167778,PySRFunction(X=>-x0 + x1 - (x0 - (x1 + x3)/(-1.718214)) - (x0*0.21351957 + x3)*2.4167778),15,8,-x0 + x1 - (x0 - (x1 + x3)/(-1.718214)) - (x0*0.21351957 + x3)*2.4167778
23,2.1122901,(((((x1 - ((x0 * 0.21351957) + x3)) - (x0 - ((x3 + x1) / -1.7374573))) - x0) / 0.5252043) / 0.8692702) * 1.1033665,8.659715629486954e-05,-x0 + x1 - (x0 - (x1 + x3)/(-1.7374573)) - (x0*0.21351957 + x3)*1.1033665/(0.5252043*0.8692702),PySRFunction(X=>-x0 + x1 - (x0 - (x1 + x3)/(-1.7374573)) - (x0*0.21351957 + x3)*1.1033665/(0.5252043*0.8692702)),15,9,-x0 + x1 - (x0 - (x1 + x3)/(-1.7374573)) - (x0*0.21351957 + x3)*1.1033665/(0.5252043*0.8692702)
24,2.1113033,2.4167778 * (((x1 - ((x0 * 0.21351957) + x3)) - (x0 - ((x1 + x3) / (-1.0029705 - cos(sin(sin(x0))))))) - x0),0.00046727983709596543,2.4167778*(-x0 + x1 - (x0 - (x1 + x3)/(-cos(sin(sin(x0))) - 1.0029705)) - (x0*0.21351957 + x3)),PySRFunction(X=>2.4167778*(-x0 + x1 - (x0 - (x1 + x3)/(-cos(sin(sin(x0))) - 1.0029705)) - (x0*0.21351957 + x3))),15,10,2.4167778*(-x0 + x1 - (x0 - (x1 + x3)/(-cos(sin(sin(x0))) - 1.0029705)) - (x0*0.21351957 + x3))
25,2.1083643,2.4167778 * (((x1 - ((x0 * 0.21351957) + x3)) - (x0 - ((x3 + x1) / (-1.0069144 - sin(cos(sin(sin(x0)))))))) - x0),0.001393000944078649,2.4167778*(-x0 + x1 - (x0 - (x1 + x3)/(-sin(cos(sin(sin(x0)))) - 1.0069144)) - (x0*0.21351957 + x3)),PySRFunction(X=>2.4167778*(-x0 + x1 - (x0 - (x1 + x3)/(-sin(cos(sin(sin(x0)))) - 1.0069144)) - (x0*0.21351957 + x3))),15,11,2.4167778*(-x0 + x1 - (x0 - (x1 + x3)/(-sin(cos(sin(sin(x0)))) - 1.0069144)) - (x0*0.21351957 + x3))
26,2.105843,2.4167778 * (((x1 - ((x0 * 0.21351957) + x3)) - (x0 - ((x3 + x1) / (-1.0069144 - sin(cos(sin(x3 * x0))))))) - x0),0.0011965715596522067,2.4167778*(-x0 + x1 - (x0 - (x1 + x3)/(-sin(cos(sin(x0*x3))) - 1.0069144)) - (x0*0.21351957 + x3)),PySRFunction(X=>2.4167778*(-x0 + x1 - (x0 - (x1 + x3)/(-sin(cos(sin(x0*x3))) - 1.0069144)) - (x0*0.21351957 + x3))),15,12,2.4167778*(-x0 + x1 - (x0 - (x1 + x3)/(-sin(cos(sin(x0*x3))) - 1.0069144)) - (x0*0.21351957 + x3))
35,2.103437,((((x1 - (x3 + (x0 * 0.21351957))) - (x0 - ((x3 + x1) / ((-0.3013866 - cos(sin(sin(x0)))) - ((-0.64642 - (cos(x2) + 0.69735545)) * -0.3313731))))) - x0) * 2.100833) / 0.8692702,0.0001270209453624978,-x0 + x1 - (x0 - (x1 + x3)/(-(-0.3313731)*(-(cos(x2) + 0.69735545) - 0.64642) - cos(sin(sin(x0))) - 0.3013866)) - (x0*0.21351957 + x3)*2.100833/0.8692702,PySRFunction(X=>-x0 + x1 - (x0 - (x1 + x3)/(-(-0.3313731)*(-(cos(x2) + 0.69735545) - 0.64642) - cos(sin(sin(x0))) - 0.3013866)) - (x0*0.21351957 + x3)*2.100833/0.8692702),15,13,-x0 + x1 - (x0 - (x1 + x3)/(-(-0.3313731)*(-(cos(x2) + 0.69735545) - 0.64642) - cos(sin(sin(x0))) - 0.3013866)) - (x0*0.21351957 + x3)*2.100833/0.8692702
37,2.098893,x1 + ((((((x1 - (x3 + ((1.084749 - (x0 + x2)) * -0.11910938))) - x0) + -0.12899925) - (x0 - ((x3 + x1) / -1.5575602))) / 0.5252043) - ((x0 - ((x3 + x1) / -1.9281597)) / 0.9751343)),0.0010813053165697182,x1 - (x0 - (x1 + x3)/(-1.9281597))/0.9751343 + (-x0 + x1 - (x0 - (x1 + x3)/(-1.5575602)) - (x3 + 1.084749 - (x0 + x2)*(-0.11910938)) - 0.12899925)/0.5252043,PySRFunction(X=>x1 - (x0 - (x1 + x3)/(-1.9281597))/0.9751343 + (-x0 + x1 - (x0 - (x1 + x3)/(-1.5575602)) - (x3 + 1.084749 - (x0 + x2)*(-0.11910938)) - 0.12899925)/0.5252043),15,14,x1 - (x0 - (x1 + x3)/(-1.9281597))/0.9751343 + (-x0 + x1 - (x0 - (x1 + x3)/(-1.5575602)) - (x3 + 1.084749 - (x0 + x2)*(-0.11910938)) - 0.12899925)/0.5252043
39,2.0894735,(x1 + (((((-0.12899925 - (x0 - ((x1 + x3) / -1.5575602))) + x1) - ((((1.084749 - (x0 + x2)) * -0.17380078) / 2.0711231) + x3)) - x0) / 0.5252043)) - ((x0 - ((x3 + x1) / -1.9281597)) * 1.2693021),0.0022489712590502272,x1 - 1.2693021*(x0 - (x1 + x3)/(-1.9281597)) + (-x0 + x1 - (x0 - (x1 + x3)/(-1.5575602)) - (x3 + 1.084749 - (x0 + x2)*(-0.17380078)/2.0711231) - 0.12899925)/0.5252043,PySRFunction(X=>x1 - 1.2693021*(x0 - (x1 + x3)/(-1.9281597)) + (-x0 + x1 - (x0 - (x1 + x3)/(-1.5575602)) - (x3 + 1.084749 - (x0 + x2)*(-0.17380078)/2.0711231) - 0.12899925)/0.5252043),15,15,x1 - 1.2693021*(x0 - (x1 + x3)/(-1.9281597)) + (-x0 + x1 - (x0 - (x1 + x3)/(-1.5575602)) - (x3 + 1.084749 - (x0 + x2)*(-0.17380078)/2.0711231) - 0.12899925)/0.5252043
41,2.0804698,((((((((x1 - x3) + 0.17343676) + x1) - (x0 - ((x1 + x3) / -1.5575602))) - (x0 / 0.5252043)) + -0.20045301) - (x0 - ((x3 + x1) / -1.9281597))) * 1.2693021) - (x3 + ((x3 - (x2 + x0)) * -0.17380078)),0.0021591933856975553,-(x3 + x3 - (x0 + x2)*(-0.17380078)) - x0/0.5252043 + x1 + x1 - x3 - (x0 - (x1 + x3)/(-1.5575602)) - (x0 - (x1 + x3)/(-1.9281597)) - 0.20045301 + 0.17343676*1.2693021,PySRFunction(X=>-(x3 + x3 - (x0 + x2)*(-0.17380078)) - x0/0.5252043 + x1 + x1 - x3 - (x0 - (x1 + x3)/(-1.5575602)) - (x0 - (x1 + x3)/(-1.9281597)) - 0.20045301 + 0.17343676*1.2693021),15,16,-(x3 + x3 - (x0 + x2)*(-0.17380078)) - x0/0.5252043 + x1 + x1 - x3 - (x0 - (x1 + x3)/(-1.5575602)) - (x0 - (x1 + x3)/(-1.9281597)) - 0.20045301 + 0.17343676*1.2693021
