complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,8.364878,x3,0.0,x3,PySRFunction(X=>x3),13,0,x3
2,7.8461556,sin(x1),0.06401807040170868,sin(x1),PySRFunction(X=>sin(x1)),13,1,sin(x1)
3,5.427368,x1 - x0,0.3685693774671516,-x0 + x1,PySRFunction(X=>-x0 + x1),13,2,-x0 + x1
5,4.741731,(x1 - x0) - x0,0.06752602148507932,-x0 - x0 + x1,PySRFunction(X=>-x0 - x0 + x1),13,3,-x0 - x0 + x1
6,4.7370057,x1 - (x0 / square(0.7264687)),0.0009970316806965586,-x0/0.52775677207969 + x1,PySRFunction(X=>-x0/0.52775677207969 + x1),13,4,-x0/0.52775677207969 + x1
7,3.517766,(x1 - x3) - (x0 * 2.8951097),0.297579098196351,-2.8951097*x0 + x1 - x3,PySRFunction(X=>-2.8951097*x0 + x1 - x3),13,5,-2.8951097*x0 + x1 - x3
9,3.1811266,((x1 - x3) - (x0 * 2.8951097)) - x3,0.05029535912865032,-2.8951097*x0 + x1 - x3 - x3,PySRFunction(X=>-2.8951097*x0 + x1 - x3 - x3),13,6,-2.8951097*x0 + x1 - x3 - x3
10,3.0765908,(((-0.007975221 - x0) - x3) / log(1.2471567)) - x0,0.03341330995940303,-5.52762557111427*x0 - 4.52762557111427*x3 - 0.0361088145348875,PySRFunction(X=>-5.52762557111427*x0 - 4.52762557111427*x3 - 0.0361088145348875),13,7,-5.52762557111427*x0 - 4.52762557111427*x3 - 0.0361088145348875
11,2.2361722,((((-0.007975221 - x0) - x3) / 0.22086635) + x1) - x0,0.3190565359711577,-x0 + x1 + (-x0 - x3 - 0.007975221)/0.22086635,PySRFunction(X=>-x0 + x1 + (-x0 - x3 - 0.007975221)/0.22086635),13,8,-x0 + x1 + (-x0 - x3 - 0.007975221)/0.22086635
13,2.0465105,(((-0.007975221 - x0) - x3) / 0.29002485) + (x1 - (x0 * 1.4957858)),0.04431470860088671,-1.4957858*x0 + x1 + (-x0 - x3 - 0.007975221)/0.29002485,PySRFunction(X=>-1.4957858*x0 + x1 + (-x0 - x3 - 0.007975221)/0.29002485),13,9,-1.4957858*x0 + x1 + (-x0 - x3 - 0.007975221)/0.29002485
