complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,8.331057,x3,0.0,x3,PySRFunction(X=>x3),10,0,x3
2,7.815651,sin(x1),0.06386207713745704,sin(x1),PySRFunction(X=>sin(x1)),10,1,sin(x1)
3,5.436051,x1 - x0,0.3630753836043035,-x0 + x1,PySRFunction(X=>-x0 + x1),10,2,-x0 + x1
5,4.786308,x1 - (x0 / 0.5346354),0.06364676818045535,-x0/0.5346354 + x1,PySRFunction(X=>-x0/0.5346354 + x1),10,3,-x0/0.5346354 + x1
7,3.727422,x1 - (x3 + (x0 / 0.3103959)),0.12502124994896882,x1 - (x0/0.3103959 + x3),PySRFunction(X=>x1 - (x0/0.3103959 + x3)),10,4,x1 - (x0/0.3103959 + x3)
9,2.2836092,x1 - (x0 + ((x3 + x0) / 0.24932726)),0.24497983402903506,x1 - (x0 + (x0 + x3)/0.24932726),PySRFunction(X=>x1 - (x0 + (x0 + x3)/0.24932726)),10,5,x1 - (x0 + (x0 + x3)/0.24932726)
11,2.104111,x1 - (((x3 + x0) / 0.2752244) + (x0 / 0.6243487)),0.04093206184427561,x1 - (x0/0.6243487 + (x0 + x3)/0.2752244),PySRFunction(X=>x1 - (x0/0.6243487 + (x0 + x3)/0.2752244)),10,6,x1 - (x0/0.6243487 + (x0 + x3)/0.2752244)
13,2.0901916,x1 - (((x0 + x3) / 0.24932726) + (x0 - (x0 * -0.47280023))),0.003318656860933869,x1 - (-(-0.47280023)*x0 + x0 + (x0 + x3)/0.24932726),PySRFunction(X=>x1 - (-(-0.47280023)*x0 + x0 + (x0 + x3)/0.24932726)),10,7,x1 - (-(-0.47280023)*x0 + x0 + (x0 + x3)/0.24932726)
14,2.090098,(x1 - (x0 + ((x0 + x3) / cos(1.3188108)))) - (x0 * 0.49791256),4.478158643151046e-05,-0.49791256*x0 + x1 - (x0 + (x0 + x3)/cos(1.3188108)),PySRFunction(X=>-0.49791256*x0 + x1 - (x0 + (x0 + x3)/cos(1.3188108))),10,8,-0.49791256*x0 + x1 - (x0 + (x0 + x3)/cos(1.3188108))
17,2.0889492,x0 + (x1 + (x0 + ((x0 * 0.5001766) - ((x0 + (x3 + x0)) / 0.25162968)))),0.00018326346875385057,x0*0.5001766 + x0 + x0 + x1 - (x0 + x0 + x3)/0.25162968,PySRFunction(X=>x0*0.5001766 + x0 + x0 + x1 - (x0 + x0 + x3)/0.25162968),10,9,x0*0.5001766 + x0 + x0 + x1 - (x0 + x0 + x3)/0.25162968
19,2.058593,x1 - (((x0 * -0.44237766) + ((x0 + ((x0 + x3) / 0.27673045)) + x0)) - (x2 * -0.21390407)),0.007319212343976915,x1 - (x0*(-0.44237766) + x0 + x0 - (-0.21390407)*x2 + (x0 + x3)/0.27673045),PySRFunction(X=>x1 - (x0*(-0.44237766) + x0 + x0 - (-0.21390407)*x2 + (x0 + x3)/0.27673045)),10,10,x1 - (x0*(-0.44237766) + x0 + x0 - (-0.21390407)*x2 + (x0 + x3)/0.27673045)
21,2.0556238,x1 - (((x0 * -0.44237766) + ((x0 + x0) + ((x0 + x3) / 0.27673045))) - ((x2 - x1) * -0.21390407)),0.0007216927692029881,x1 - (x0*(-0.44237766) + x0 + x0 + (x0 + x3)/0.27673045 - (-0.21390407)*(-x1 + x2)),PySRFunction(X=>x1 - (x0*(-0.44237766) + x0 + x0 + (x0 + x3)/0.27673045 - (-0.21390407)*(-x1 + x2))),10,11,x1 - (x0*(-0.44237766) + x0 + x0 + (x0 + x3)/0.27673045 - (-0.21390407)*(-x1 + x2))
22,2.0510433,x1 - (((x0 * -0.44237766) + ((x0 + x0) + ((x0 + x3) / 0.27673045))) - ((x2 - sin(x1)) * -0.21390407)),0.002230763676703845,x1 - (x0*(-0.44237766) + x0 + x0 + (x0 + x3)/0.27673045 - (-0.21390407)*(x2 - sin(x1))),PySRFunction(X=>x1 - (x0*(-0.44237766) + x0 + x0 + (x0 + x3)/0.27673045 - (-0.21390407)*(x2 - sin(x1)))),10,12,x1 - (x0*(-0.44237766) + x0 + x0 + (x0 + x3)/0.27673045 - (-0.21390407)*(x2 - sin(x1)))
