complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,8.392512,x3,0.0,x3,PySRFunction(X=>x3),27,0,x3
2,7.926292,sin(x1),0.057154544852281865,sin(x1),PySRFunction(X=>sin(x1)),27,1,sin(x1)
3,5.5486283,x1 - x0,0.3566345908090115,-x0 + x1,PySRFunction(X=>-x0 + x1),27,2,-x0 + x1
5,4.878822,(x1 - x0) - x0,0.06432347338773488,-x0 - x0 + x1,PySRFunction(X=>-x0 - x0 + x1),27,3,-x0 - x0 + x1
7,3.655004,(x1 - (x0 * 2.7947273)) - x3,0.14440330484497924,-2.7947273*x0 + x1 - x3,PySRFunction(X=>-2.7947273*x0 + x1 - x3),27,4,-2.7947273*x0 + x1 - x3
9,2.1339054,x1 + (((x3 * -0.7316408) - x0) * 5.677819),0.26907168279616617,x1 - x0 + x3*(-0.7316408)*5.677819,PySRFunction(X=>x1 - x0 + x3*(-0.7316408)*5.677819),27,5,x1 - x0 + x3*(-0.7316408)*5.677819
14,2.1234908,(2.7947273 * (((cos(-2.3915222) * x3) - x0) / (-0.75970227 - -1.2707051))) + x1,0.00097849674164615,x1 + 2.7947273*(-x0 + x3*cos(-2.3915222))/(-0.75970227 - 1*(-1.2707051)),PySRFunction(X=>x1 + 2.7947273*(-x0 + x3*cos(-2.3915222))/(-0.75970227 - 1*(-1.2707051))),27,6,x1 + 2.7947273*(-x0 + x3*cos(-2.3915222))/(-0.75970227 - 1*(-1.2707051))
21,2.1232708,x1 + (((((((0.62578845 - (x0 + (x3 + x0))) - x3) / 0.8624471) - 0.7311446) / 0.8624471) - x0) * 1.4852381),1.4801194141299548e-05,x1 - x0 + ((-x3 - (x0 + x0 + x3) + 0.62578845)/0.8624471 - 1*0.7311446)/0.8624471*1.4852381,PySRFunction(X=>x1 - x0 + ((-x3 - (x0 + x0 + x3) + 0.62578845)/0.8624471 - 1*0.7311446)/0.8624471*1.4852381),27,7,x1 - x0 + ((-x3 - (x0 + x0 + x3) + 0.62578845)/0.8624471 - 1*0.7311446)/0.8624471*1.4852381
28,2.1200297,x1 + (1.4852381 * (((((((cos(cos(cos(x3 + x3))) - x0) - ((x3 + x0) - 0.16536057)) - x3) / 0.8624471) - 1.0819812) / 0.89465433) - x0)),0.00021823313044051738,x1 + 1.4852381*(-x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(x3 + x3))))/0.8624471 - 1*1.0819812)/0.89465433),PySRFunction(X=>x1 + 1.4852381*(-x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(x3 + x3))))/0.8624471 - 1*1.0819812)/0.89465433)),27,8,x1 + 1.4852381*(-x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(x3 + x3))))/0.8624471 - 1*1.0819812)/0.89465433)
29,2.1047869,x1 + ((((((((cos(cos(cos(sin(x3 + x3)))) - x0) - (x0 + (x3 - 0.16536057))) - x3) / 0.8624471) - 1.0819812) / 0.89465433) - x0) * 1.4852381),0.0072158711644257035,x1 - x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(sin(x3 + x3)))))/0.8624471 - 1*1.0819812)/0.89465433*1.4852381,PySRFunction(X=>x1 - x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(sin(x3 + x3)))))/0.8624471 - 1*1.0819812)/0.89465433*1.4852381),27,9,x1 - x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(sin(x3 + x3)))))/0.8624471 - 1*1.0819812)/0.89465433*1.4852381
30,2.099107,((((((((cos(cos(cos((x0 + 0.66622376) + x0))) - x0) - (x3 + (x0 - 0.16536057))) - x3) / 0.8624471) - 1.0819812) / 0.89465433) - x0) * 1.4852381) + x1,0.0027022106605457687,x1 - x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(x0 + x0 + 0.66622376))))/0.8624471 - 1*1.0819812)/0.89465433*1.4852381,PySRFunction(X=>x1 - x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(x0 + x0 + 0.66622376))))/0.8624471 - 1*1.0819812)/0.89465433*1.4852381),27,10,x1 - x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(x0 + x0 + 0.66622376))))/0.8624471 - 1*1.0819812)/0.89465433*1.4852381
31,2.0946152,((((((((cos(cos(cos((x0 + 0.5475565) + x0))) - x0) - (x3 + (x0 - exp(-1.4925027)))) - x3) / 0.8624471) - 1.0819812) / 0.89465433) - x0) * 1.4852381) + x1,0.0021421551087361886,x1 - x0 + ((-x0 - x3 - (x0 + x3 - exp(-1.4925027)) + cos(cos(cos(x0 + x0 + 0.5475565))))/0.8624471 - 1*1.0819812)/0.89465433*1.4852381,PySRFunction(X=>x1 - x0 + ((-x0 - x3 - (x0 + x3 - exp(-1.4925027)) + cos(cos(cos(x0 + x0 + 0.5475565))))/0.8624471 - 1*1.0819812)/0.89465433*1.4852381),27,11,x1 - x0 + ((-x0 - x3 - (x0 + x3 - exp(-1.4925027)) + cos(cos(cos(x0 + x0 + 0.5475565))))/0.8624471 - 1*1.0819812)/0.89465433*1.4852381
32,2.0939324,(((((((((cos(cos(cos(x0 + (0.66622376 + x0)))) - x0) - (x3 + (x0 - 0.16536057))) - x3) / 0.8624471) - 1.0819812) / 0.89465433) - x0) * 1.4852381) + x1) + 0.10050618,0.00032603187130933405,x1 - x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(x0 + x0 + 0.66622376))))/0.8624471 - 1*1.0819812)/0.89465433*1.4852381 + 0.10050618,PySRFunction(X=>x1 - x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(x0 + x0 + 0.66622376))))/0.8624471 - 1*1.0819812)/0.89465433*1.4852381 + 0.10050618),27,12,x1 - x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(x0 + x0 + 0.66622376))))/0.8624471 - 1*1.0819812)/0.89465433*1.4852381 + 0.10050618
34,2.0931034,((1.4852381 * (((((((cos(cos(cos(x0 + ((0.8624471 * x0) + 0.5475565)))) - x0) - (x3 + (x0 - 0.16536057))) - x3) / 0.8624471) - 1.0819812) / 0.89465433) - x0)) + x1) + 0.06625157,0.0001979921000036656,x1 + 1.4852381*(-x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(0.8624471*x0 + x0 + 0.5475565))))/0.8624471 - 1*1.0819812)/0.89465433) + 0.06625157,PySRFunction(X=>x1 + 1.4852381*(-x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(0.8624471*x0 + x0 + 0.5475565))))/0.8624471 - 1*1.0819812)/0.89465433) + 0.06625157),27,13,x1 + 1.4852381*(-x0 + ((-x0 - x3 - (x0 + x3 - 1*0.16536057) + cos(cos(cos(0.8624471*x0 + x0 + 0.5475565))))/0.8624471 - 1*1.0819812)/0.89465433) + 0.06625157
35,2.0901263,(((((((cos(cos(cos(sin(x3 * -1.9155633)))) - x0) - ((x3 - ((2.44649 - (x1 + x2)) * 0.16936722)) + x0)) - x3) / 0.89465433) + -1.324763) / 0.89465433) + (x1 - x0)) * 1.4852381,0.0014233502418550899,(-x0 + x1 + ((-x0 - x3 - (x0 + x3 - 0.16936722*(2.44649 - (x1 + x2))) + cos(cos(cos(sin(x3*(-1.9155633))))))/0.89465433 - 1.324763)/0.89465433)*1.4852381,PySRFunction(X=>(-x0 + x1 + ((-x0 - x3 - (x0 + x3 - 0.16936722*(2.44649 - (x1 + x2))) + cos(cos(cos(sin(x3*(-1.9155633))))))/0.89465433 - 1.324763)/0.89465433)*1.4852381),27,14,(-x0 + x1 + ((-x0 - x3 - (x0 + x3 - 0.16936722*(2.44649 - (x1 + x2))) + cos(cos(cos(sin(x3*(-1.9155633))))))/0.89465433 - 1.324763)/0.89465433)*1.4852381
