Run,Metric,Clamp_Method,Constant_Value,Threshold_Value,Upper_Clamp,Original_Min,Original_Max,Clamped_Min,Clamped_Max,N_Clamped_Upper,N_Total,N_Valid
1,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,1.3853689346856215,0.0,1.3853689346856215,0,82,82
1,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,244030.7828018556,0.0,10.0,80,82,82
1,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,332256.10742979305,0.0,10.0,80,82,82
1,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,203901.1371921471,0.0,10.0,80,82,82
1,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,406888.2472377835,0.0,10.0,80,82,82
2,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,3.10628883561521,0.0,3.10628883561521,0,70,70
2,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,137248510.96199232,0.0,10.0,67,70,70
2,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,137248510.96199232,0.0,10.0,67,70,70
2,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,76620452.4353282,0.0,10.0,67,70,70
2,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,33839362.65960622,0.0,10.0,67,70,70
3,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,345557.8897408128,0.0,10.0,54,63,63
3,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,909344376.5843924,0.0,10.0,61,63,63
3,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,87336042.99208291,0.0,10.0,61,63,63
3,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,184784401879466.5,0.0,10.0,61,63,63
3,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,113576906303147.44,0.0,10.0,61,63,63
4,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,302809.6112896779,0.0,10.0,23,76,76
4,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,2610920402.3884974,0.0,10.0,72,76,76
4,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,324708756979.90137,0.0,10.0,72,76,76
4,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,1.578550895170849e+20,0.0,10.0,72,76,76
4,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,1.578550895170849e+20,0.0,10.0,72,76,76
5,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,706.8737967634951,0.0,10.0,18,66,66
5,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,33771834835.43659,0.0,10.0,64,66,66
