Run,Equation_Index,Complexity,Constant_Num,Total_Symbols,Distinct_Symbols,MSE_Train,MSE_Test_Interpolation,MSE_Test_Extrapolation,Sigma_Train,Log_likelihood_Train,AIC_Train,BIC_Train,MDL_Train,PSM_Train,Sensitivity_Interpolation_SVP,Sensitivity_Extrapolation_SVP,Sensitivity_Interpolation_MVP,Sensitivity_Extrapolation_MVP,Extrapolation_Divergence
26,0,1,1,1,1,11532592.92827741,4473267.398120835,10439326.104633132,3395.9587172308925,-3256.30517578125,6514.6103515625,6518.4424,3259.018387904049,0.0,0.0,0.0,0.0,0.0,0.0
26,1,5,1,5,5,11396460.841372516,4423271.446272906,10497050.557139914,3365.433145670106,-3254.2841796875,6510.568359375,6514.4004,3265.0492128437977,0.002968626608298322,70.56166799657453,83.79402179044321,70.56166799657453,83.79402179044321,1.014173696688883
26,2,7,1,8,8,9336731.235391796,4536217.157216345,7822195.975557485,3055.5565122678654,-3220.292236328125,6442.58447265625,6446.4165,3239.641002069308,0.09967329494246235,1491.6975257996048,3985.2873622032307,3233.928198861203,7948.980312575567,0.9937605451226357
26,3,8,1,11,9,9188377.61546475,7376411.979558897,7003199.601880248,3028.4368052077098,-3217.561279296875,6437.12255859375,6440.9546,3244.445342305647,0.016016766377658382,37707.77159337366,47094.229338757876,75482.85274743922,87927.05386112991,0.9990379907972375
26,4,10,1,12,9,5770365.505447036,6062574.799419613,3766883.5801801183,2362.943630448287,-3138.337158203125,6278.67431640625,6282.5063,3167.441552354297,0.23260178397480907,224317.71983927104,61291.55769577817,453765.651603347,129406.8287223743,0.860958834291005
26,5,12,2,12,9,3252779.6200365783,3103480.4654130633,2635844.8001151667,1800.251757944397,-3040.51025390625,6085.0205078125,6092.684,3069.592897701249,0.28619225764962525,2409435.689882558,16359453.380301075,2527720.9528995524,4143218.2212124197,3.7197194934864535
26,6,13,2,16,10,1480156.4797108585,458295.1551966593,574813.371583569,1212.308252373241,-2906.268310546875,5816.53662109375,5824.2,2945.8281931538195,0.788200475706648,22142.960974390164,165.63451869223985,44707.756686297835,327.90161648420917,0.05931892640408479
26,7,15,3,19,11,1348031.2501645614,629160.0443394063,591513.8914298213,1147.117360125532,-2890.37158203125,5786.7431640625,5798.239,2938.6627990820853,0.046752742736834774,43183.81877298408,1632.1713451785838,86259.17569860019,3254.4115778950263,0.4964403502268781
26,8,16,4,23,13,1325213.2314438124,526696.071042039,540865.8756313933,1139.5332705376084,-2887.4462890625,5782.892578125,5798.22,2949.168508172162,0.017072178934099517,28570.350857559766,79509.1837527861,56558.183393828745,113892.83748742545,0.03759728839526988
26,9,18,4,26,13,1324962.6154964245,526403.3611030892,540482.1873250096,1139.4235981790803,-2887.4140625,5782.828125,5798.156,2956.831132377899,9.455977923086926e-05,28570.096344574285,79509.19358084508,56557.67783262132,113892.9886213682,0.03768575352125044
