complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,9799083.0,807.0492,0.0,807.049200000000,PySRFunction(X=>807.049200000000),13,0,807.049200000000
3,9798630.0,x1 + 793.7154,2.3114942038417385e-05,x1 + 793.7154,PySRFunction(X=>x1 + 793.7154),13,1,x1 + 793.7154
4,9798620.0,793.7154 + sin(x1),1.020551352827225e-06,sin(x1) + 793.7154,PySRFunction(X=>sin(x1) + 793.7154),13,2,sin(x1) + 793.7154
5,9758397.0,exp(sin(x1) + 6.563204),0.004113414301885397,exp(sin(x1) + 6.563204),PySRFunction(X=>exp(sin(x1) + 6.563204)),13,3,exp(sin(x1) + 6.563204)
6,9315507.0,exp(sin(exp(x0)) * 7.903985),0.04644771421879221,exp(sin(exp(x0))*7.903985),PySRFunction(X=>exp(sin(exp(x0))*7.903985)),13,4,exp(sin(exp(x0))*7.903985)
7,8838686.0,exp(sin(x0 * 2.6805868) + 6.5958467),0.05254220784654908,exp(sin(x0*2.6805868) + 6.5958467),PySRFunction(X=>exp(sin(x0*2.6805868) + 6.5958467)),13,5,exp(sin(x0*2.6805868) + 6.5958467)
8,6318958.5,exp(9.221403 * sin(exp(x1) * x0)),0.3355838227923237,exp(9.221403*sin(x0*exp(x1))),PySRFunction(X=>exp(9.221403*sin(x0*exp(x1)))),13,6,exp(9.221403*sin(x0*exp(x1)))
10,5638149.5,exp(x0 + (7.903985 * sin(x1 * exp(x0)))),0.05699924571965974,exp(x0 + 7.903985*sin(x1*exp(x0))),PySRFunction(X=>exp(x0 + 7.903985*sin(x1*exp(x0)))),13,7,exp(x0 + 7.903985*sin(x1*exp(x0)))
11,2405907.5,exp(sin(exp(x1) * x0) * (exp(x1) + 7.515963)),0.8516287375749226,exp((exp(x1) + 7.515963)*sin(x0*exp(x1))),PySRFunction(X=>exp((exp(x1) + 7.515963)*sin(x0*exp(x1)))),13,8,exp((exp(x1) + 7.515963)*sin(x0*exp(x1)))
12,1585749.6,exp(((x1 / 0.40943718) + 7.903985) * sin(x0 * exp(x1))),0.4168699419753865,exp((x1/0.40943718 + 7.903985)*sin(x0*exp(x1))),PySRFunction(X=>exp((x1/0.40943718 + 7.903985)*sin(x0*exp(x1)))),13,9,exp((x1/0.40943718 + 7.903985)*sin(x0*exp(x1)))
14,1579372.9,exp(sin(exp(x1) * x0) * (((x1 / 0.42392525) + 7.903985) - -0.15072021)),0.002014679882859157,exp((x1/0.42392525 - 1*(-0.15072021) + 7.903985)*sin(x0*exp(x1))),PySRFunction(X=>exp((x1/0.42392525 - 1*(-0.15072021) + 7.903985)*sin(x0*exp(x1)))),13,10,exp((x1/0.42392525 - 1*(-0.15072021) + 7.903985)*sin(x0*exp(x1)))
15,1507319.1,exp(sin(x0 * exp(x1)) * (6.5958467 + exp((x0 - -0.8523787) * x1))),0.04669522710092098,exp((exp(x1*(x0 - 1*(-0.8523787))) + 6.5958467)*sin(x0*exp(x1))),PySRFunction(X=>exp((exp(x1*(x0 - 1*(-0.8523787))) + 6.5958467)*sin(x0*exp(x1)))),13,11,exp((exp(x1*(x0 - 1*(-0.8523787))) + 6.5958467)*sin(x0*exp(x1)))
