run,fold,equation_index,equation,nan_count_train,nan_count_test_int,nan_count_test_ext,nan_count_synthetic
21,,67,-x1 + 1.04458230261351*(-x1 + (-x0 - x2 + (sin(x0) - sin(cos(2.65469278659984*(0.613751921964144*(x1 + 0.44787535)**4 + 1)**2) + 0.80200326))**2 - sin(x2 - log(5.99845106459949*exp(4*x1))**2) + cos(x2 - 1.2935463))**2 + exp(x2))**2 + 6262.82290938129*exp(-2*x0**8 + 2*x1 - 97.4122152998455*exp(x1**8 - x1*exp(2*x0) - x1 + x2**2 - 1.80582183786784*exp(x0) + cos(x2**2) + cos(3.26099251012038*(0.553764484973066*x0**2 - 0.553764484973066*x2**2 - 0.553764484973066*exp(0.70627373*x0) + exp(x0) + 0.553764484973066*cos(0.9790031*x2) + 0.553764484973066*cos(x0 - ((cos(-x2 + log(x1 + 1.5649836)**8 + sin(x1**4) + 2.2572076) + 0.80200326)**4 - 0.52869606)**2)**2 - 0.0740102911579593)**2))) + 1.7203992665152,0,0,0,3
21,,69,-2.08916460522702*x1 + 1.04458230261351*(-x1 + (-x0 + (sin(x0) - sin(x0 + cos(x1 + sin(x1) - 2.7537114) + 2.5985162))**2 - cos(log(5.99845106459949*exp(4*x1))**2 - sin(x2) + 1.2935463))**2)**2 + 6262.82290938129*exp(-2*x0**8 + 2*x1 - 97.4122152998455*exp(x1**8 - x1*exp(2*x0) - x1 + x2**2 - 1.80582183786784*exp(x0) + cos(x2**2) + cos(3.26099251012038*(-0.553764484973066*x0 + 0.553764484973066*x1 - 0.553764484973066*x2**2 - 0.553764484973066*exp(0.70627373*x0) + exp(x0) + 0.553764484973066*cos(x2) + 0.553764484973066*cos(x0 - ((cos(-x2 + log(x1 + 1.5649836)**8 + sin(x1**4) + 2.2572076) + 0.80200326)**4 - 0.52869606)**2)**2 + 0.208288277693894)**2))) - 0.521192720786441,0,0,0,3
21,,70,1.04458230261351*(-x1 + (-x0 + (-sin(x0) + sin(x0 + cos(x1 + sin(x1) - 2.7537114) + 2.5985162))**2 - cos(log(5.99845106459949*exp(4*x1))**2 - sin(x2) + 1.2935463))**2 + sin(x2))**2 + 6262.82290938129*exp(-2*x0**8 + 2*x1 - 97.4122152998455*exp(x1**8 - x1*exp(2*x0) - x1 + x2**2 - 1.80582183786784*exp(x0) + cos(x2**2) + cos(3.26099251012038*(0.553764484973066*x0**2 - 0.553764484973066*x2**2 - 0.553764484973066*exp(0.70627373*x0) + exp(x0) + 0.553764484973066*cos(0.9790031*x2) + 0.553764484973066*cos(x1 - ((cos(-x2 + log(x1 + 1.5649836)**8 + sin(x0**4) + 2.2572076) + 0.80200326)**4 - 0.52869606)**2)**2 - 0.0740102911579593)**2))) + 1.373544,0,0,0,3
21,,71,-2.04458230261351*x1 + 1.04458230261351*(-x1 + x2 + (-x0 + (sin(x0) - sin(x0 + cos(x1 + sin(x1) - 2.7537114) + 2.5985162))**2 - cos(log(5.99845106459949*exp(4*x1))**2 - sin(x2) + 1.2935463))**2)**2 + 6262.82290938129*exp(-2*x0**8 + 2*x1 - 97.4122152998455*exp(x1**8 - x1*exp(2*x0) - x1 + x2**2 - 1.80582183786784*exp(x0) + cos(x2**2) + cos(3.26099251012038*(0.553764484973066*x0**2 - 0.553764484973066*x2**2 - 0.553764484973066*exp(0.70627373*x0) + exp(x0) + 0.553764484973066*cos(0.9790031*x2) + 0.553764484973066*cos(x0 - ((cos(-x2 + log(x1 + 1.5649836)**8 + sin(x1**4) + 2.2572076) + 0.80200326)**4 - 0.52869606)**2)**2 - 0.0740102911579593)**2))),0,0,0,3
21,,72,-x1 + 1.04458230261351*(-x1 + (-x0 + (-sin(x0) + sin(x0 + cos(x1 + sin(x1) - 2.7537114) + 2.5985162))**2 - cos(log(5.99845106459949*exp(4*x1))**2 - sin(x2) + 1.2935463))**2 + sin(x2))**2 + 6262.82290938129*exp(-2*x0**8 + 2*x1 - 97.4122152998455*exp(x1**8 - x1*exp(2*x0) - x1 + x2**2 - 1.80582183786784*exp(x0) + cos(x2**2) + cos(3.26099251012038*(0.553764484973066*x0**2 - 0.553764484973066*x2**2 - 0.553764484973066*exp(0.70627373*x0) + exp(x0) + 0.553764484973066*cos(0.9790031*x2) + 0.553764484973066*cos(x1 - ((cos(-x2 + log(x1 + 1.5649836)**8 + 2.50347191641982) + 0.80200326)**4 - 0.52869606)**2)**2 - 0.0740102911579593)**2))) + 1.373544,0,0,0,3
21,,73,-x1 + 1.04458230261351*(-x1 + (-x0 + (sin(x0) - sin(x0 + cos(x1 + sin(x1) - 2.7537114) + 2.5985162))**2 - cos(log(5.99845106459949*exp(4*x1))**2 - sin(x2) + 1.2935463))**2 + sin(x2))**2 + 6262.82290938129*exp(-2*x0**8 + 2*x1 - 48.0709424040463*exp(x1**8 - x1*exp(2*x0) - x1 + x2**2 - 1.80582183786784*exp(x0) + cos(x0) + cos(x2**2) + cos(3.26099251012038*(0.553764484973066*x0**2 - 0.553764484973066*x2**2 - 0.553764484973066*exp(0.70627373*x0) + exp(x0) + 0.553764484973066*cos(0.9790031*x2) + 0.553764484973066*cos(x0 - ((cos(-x2 + log(x1 + 1.5649836)**8 + sin(x0**4) + 2.2572076) + 0.80200326)**4 - 0.52869606)**2)**2 - 0.0740102911579593)**2))) + 1.373544,0,0,0,3
21,,74,-x1 + 2.22713524949562*(-0.684854062050928*x1 + 0.684854062050928*(-x0 + (-sin(x0) + sin(x0 + cos(x1 + sin(x1) - 2.7537114) + 2.5985162))**2 - cos(log(5.99845106459949*exp(4*x1))**2 - sin(x2) + 1.2935463))**2 + 0.684854062050928*sin(x2) + 1)**2 + 6262.82290938129*exp(-2*x0**8 + 2*x1 - 97.4122152998455*exp(x1**8 - x1*exp(2*x0) - x1 + x2**2 - 1.80582183786784*exp(x0) + cos(x2**2) + cos(3.26099251012038*(0.553764484973066*x0**2 - 0.553764484973066*x2**2 - 0.553764484973066*exp(0.70627373*x0) + exp(x0) + 0.553764484973066*cos(0.9790031*x2) + 0.553764484973066*cos(x1 - ((cos(-x2 + log(x1 + 1.5649836)**8 + sin(x0**4) + 2.2572076) + 0.80200326)**4 - 0.52869606)**2)**2 - 0.0740102911579593)**2))) + 1.373544,0,0,0,3
21,,75,-1.04458230261351*x1 + 4.17832921045403*(-x1 + x2/2 + (-x0 + (sin(x0) - sin(x0 + cos(x1 + sin(x1) - 2.7537114) + 2.5985162))**2 - cos(log(5.99845106459949*exp(4*x1))**2 - sin(x2) + 1.2935463))**2/2 + 0.73008255)**2 + 6262.82290938129*exp(-2*x0**8 + 2*x1 - 97.4122152998455*exp(x1**8 - x1*exp(2*x0) - x1 + x2**2 - 1.80582183786784*exp(x0) + cos(x2**2) + cos(3.26099251012038*(0.553764484973066*x0**2 - 0.553764484973066*x2**2 - 0.553764484973066*exp(0.70627373*x0) + exp(x0) + 0.553764484973066*cos(x2) + 0.553764484973066*cos(x0 - ((cos(-x2 + log(x1 + 1.5649836)**8 + sin(x1**4) + 2.2572076) + 0.80200326)**4 - 0.52869606)**2)**2 - 0.0740102911579593)**2))) - 0.124168798441525,0,0,0,3
21,,76,-1.04458230261351*x1 + x2 + 4.17832921045403*(-x1 + x2/2 + (-x0 + (-sin(x0) + sin(x0 + cos(x1 + sin(x1) - 2.7537114) + 2.5985162))**2 - cos(log((x0 - cos(5.09498614949776*(-0.443025267148666*x0 + 0.443025267148666*log(x1 + 1.5649836)**8 - 0.443025267148666*sin(x1)**4 + 1)**2 - 0.52869606)**2)**4)**2 - sin(x2) + 1.2935463))**2/2 + 0.73008255)**2 + 6262.82290938129*exp(-2*x0**8 + 2*x1 - 97.4122152998455*exp(x1**8 - x1*exp(2*x0) - x1 + x2**2 - 1.80582183786784*exp(x0) + cos(x2**2) + cos(3.26099251012038*(-0.553764484973066*x0 + 0.553764484973066*x1**2 + 0.553764484973066*x1 - 0.553764484973066*x2**2 + exp(x0) - 0.553764484973066*exp(x0*x1) + 0.553764484973066*cos(x2) + 0.553764484973066*cos(x0 - ((cos(-x2 + sin(sin(x1)**2) + 2.3813406) + 0.80200326)**4 - 0.52869606)**2)**2 - 0.0740102911579593)**2))) + 1.13629067466385,0,0,0,3
21,,77,x2 + (x2 + (-(x0 - sin(x0) - sin(x0 + sin(sin(cos(sin(x1)))) + 2.5985162)**2 + cos(log(5.99845106459949*exp(4*x1))**2 + 0.99821464))**2 - 0.52869606)**2)**2 + 5995.52844587921*(0.0253737678610278*(-cos((x2 - log(x0 + 1.5649836) + sin(x0**2)**2 + 0.4345529)**2 + 0.25738755) - 0.80200326)**2 + exp(-x0**8 + x1 - 48.7061076499228*exp(x1**8 - x1*exp(2*x0) - x1 + x2**2 - 1.80582183786784*exp(x0) + cos(x2**2) + cos(3.26099251012038*(0.553764484973066*x1**2 - 0.553764484973066*x2**2 + exp(x0) - 0.553764484973066*exp(0.70627373*x1) + 0.553764484973066*cos(x2) + 0.553764484973066*cos(x0 - ((cos(x1**4 - x2 + log(x1 + 1.5649836)**8 + 2.2572076) + 0.80200326)**4 - 0.52869606)**2)**2 - 0.0704008889105616)**2))))**2 + 1.62548813,0,0,0,4
