Run,Equation_Index,RMSE_Train,RMSE_Test_Interpolation,RMSE_Test_Extrapolation
19,0,2940.737194243944,3985.4747465788732,3240.200568779621
19,1,2936.3486726282513,3977.0634703092474,3235.616732087543
19,2,2935.914385882688,3977.3876391873914,3235.230431081457
19,3,2740.6285285228473,3609.920916473557,2989.4104374012322
19,4,2738.9810720220316,3598.5178683284653,2983.625492574782
19,5,2162.4043759139963,2966.9647503034207,2382.425129216561
19,6,2125.59189227846,2910.5232776169582,2335.179258641222
19,7,1042.7855566658425,1201.330803883773,729.7372849729043
19,8,1037.2443520074537,1216.6571552688686,744.2766526228958
19,9,1037.0879264476414,1219.3304577282054,747.1657426679647
19,10,1036.5140325183415,1218.8759641158608,745.6883002267598
19,11,1032.0779122744516,1198.2518521269008,713.8677189962949
19,12,1010.557733514485,1212.0465539799181,700.4066114234067
19,13,978.1742713313087,1201.9692236169622,655.2770350293918
19,14,976.162889863948,1203.3448197674234,649.2281125681877
19,15,975.7733527422039,1212.287914947953,669.6968104148386
19,16,943.9291325620746,843.6039426974712,1249.485214361265
19,17,913.6419247825044,848.7897760355846,926.0046357197833
19,18,889.1647107543631,1375.8215616507841,788.6040116693572
19,19,873.0337040999794,1241.596982125652,838.1710341663614
19,20,858.3293345816949,1485.2665318291954,917.5077195071132
19,21,858.1740170160454,1488.3151874368577,917.0791956575756
19,22,846.8669616777983,1166.8995144081537,883.3993105359046
19,23,835.0777437882975,1151.6091539922784,855.5521126530383
19,24,818.5219320345458,1110.3795501332331,865.5247262283858
19,25,800.0011554039024,954.1025456368923,1035.3694985983516
19,26,799.1033910836667,940.4463738762627,969.3712772352394
19,27,784.7606540862548,932.249291667012,1059.8298479142609
19,28,731.3158876859499,1120.3973055085946,997.5129130759804
19,29,728.6154861996337,1024.251070709552,895.898006094191
19,30,728.5010784728167,1023.9839190675365,895.8215756981971
19,31,728.500797024949,1023.9791183390863,895.8256993277693
19,32,728.4946045536558,1023.8556684359938,895.9332768320378
19,33,725.4213772069354,1204.3750853058039,1002.8582388903224
19,34,704.6121662749272,1027.8549970882395,866.2425566780793
19,35,704.1893113748727,1027.8172627712386,865.1760346626448
19,36,687.7178868771981,959.9430669377548,539.9324038042034
19,37,683.5103485385026,1040.8967453982639,691.416359072566
19,38,674.3871093476002,923.3456688926603,744.1583147995701
19,39,659.7959351710308,1057.2632559553,824.3708839735409
19,40,586.4625607303371,952.9161207977929,841.8605922917546
19,41,585.1835545518024,953.9917493555482,834.6509688635382
19,42,585.0945726586341,953.9582986190671,834.5677473884812
19,43,585.0466707687157,953.8680109536954,834.7306558664387
19,44,544.7170544027721,981.6805078391253,598.0144227673729
19,45,539.292239049204,954.571439451486,605.1429476928911
19,46,537.5070872210893,926.830128819676,628.3899676274799
19,47,533.5304631821434,963.5190557528178,566.1287597015429
19,48,533.4871035046867,941.2835681295336,593.8164011637825
19,49,528.0196643871243,946.8016054060972,562.6581005994394
19,50,527.3996953497842,918.6799143416312,649.233695389751
19,51,525.5920650357456,918.282062119099,615.7189358776643
19,52,523.1497717572593,953.218034833025,584.1789301647636
19,53,520.3452966864406,982.2527450939677,569.9469372838028
19,54,518.2749826672084,954.3351388577958,578.2964818050643
19,55,518.1007718481686,940.7763820902492,563.5702487721616
19,56,518.0628203032818,940.9555417612712,563.1835031047516
19,57,516.6464623477505,943.2773886449248,578.5756504968718
19,58,516.2674176080333,945.353572680596,582.1592933908877
19,59,514.0630711740648,946.6281398162824,609.9501196323215
19,60,513.4096594252194,940.4075847320574,612.9585689537496
19,61,513.3804792969347,945.0927594441409,619.8342132168044
19,62,512.3642860023547,940.7125280487624,617.3941007344177
