complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,10315961.0,815.7226,0.0,815.722600000000,PySRFunction(X=>815.722600000000),12,0,815.722600000000
3,10315284.0,x1 + 815.7226,3.2814306661724905e-05,x1 + 815.7226,PySRFunction(X=>x1 + 815.7226),12,1,x1 + 815.7226
6,8773223.0,0.3531501 / square(x1 + -0.69701785),0.053974145713817055,0.3531501/((x1 - 0.69701785)**2),PySRFunction(X=>0.3531501/((x1 - 0.69701785)**2)),12,2,0.3531501/((x1 - 0.69701785)**2)
7,8773125.0,0.3531501 / square(sin(x1 + -0.69701785)),1.1170415633021339e-05,0.3531501/(sin(x1 - 0.69701785)**2),PySRFunction(X=>0.3531501/(sin(x1 - 0.69701785)**2)),12,3,0.3531501/(sin(x1 - 0.69701785)**2)
8,8586377.0,square(2.5027387 / ((x1 - x0) + -0.042836577)),0.02151619377948,6.26370100047769/(-x0 + x1 - 0.042836577)**2,PySRFunction(X=>6.26370100047769/(-x0 + x1 - 0.042836577)**2),12,4,6.26370100047769/(-x0 + x1 - 0.042836577)**2
9,1483611.5,square(1.9468135 / ((sin(x1) + 0.042092584) - x0)),1.755697559508241,3.79008280378225/(-x0 + sin(x1) + 0.042092584)**2,PySRFunction(X=>3.79008280378225/(-x0 + sin(x1) + 0.042092584)**2),12,5,3.79008280378225/(-x0 + sin(x1) + 0.042092584)**2
10,1372333.0,square(exp(x1) / (sin(x1) + (0.042092584 - x0))),0.07796710679441611,exp(2*x1)/(-x0 + sin(x1) + 0.042092584)**2,PySRFunction(X=>exp(2*x1)/(-x0 + sin(x1) + 0.042092584)**2),12,6,exp(2*x1)/(-x0 + sin(x1) + 0.042092584)**2
11,1299815.4,square(exp(sin(x0)) / (0.042092584 + (sin(x1) - x0))),0.05428995683977987,exp(2*sin(x0))/(-x0 + sin(x1) + 0.042092584)**2,PySRFunction(X=>exp(2*sin(x0))/(-x0 + sin(x1) + 0.042092584)**2),12,7,exp(2*sin(x0))/(-x0 + sin(x1) + 0.042092584)**2
13,1293159.0,square((exp(sin(x1)) / ((0.042092584 + sin(x1)) - x0)) - 0.7597521),0.002567096158699882,(-1*0.7597521 + exp(sin(x1))/(-x0 + sin(x1) + 0.042092584))**2,PySRFunction(X=>(-1*0.7597521 + exp(sin(x1))/(-x0 + sin(x1) + 0.042092584))**2),12,8,(-1*0.7597521 + exp(sin(x1))/(-x0 + sin(x1) + 0.042092584))**2
14,1276889.8,square((exp(sin(x1)) / ((sin(x1) - x0) + 0.042092584)) + square(x2)),0.012660784746713718,(x2**2 + exp(sin(x1))/(-x0 + sin(x1) + 0.042092584))**2,PySRFunction(X=>(x2**2 + exp(sin(x1))/(-x0 + sin(x1) + 0.042092584))**2),12,9,(x2**2 + exp(sin(x1))/(-x0 + sin(x1) + 0.042092584))**2
15,1269045.6,square((exp(sin(x1)) / ((sin(x1) - x0) + 0.042092584)) + square(square(x2))),0.006162155427629477,(x2**4 + exp(sin(x1))/(-x0 + sin(x1) + 0.042092584))**2,PySRFunction(X=>(x2**4 + exp(sin(x1))/(-x0 + sin(x1) + 0.042092584))**2),12,10,(x2**4 + exp(sin(x1))/(-x0 + sin(x1) + 0.042092584))**2
16,1239753.2,square((exp(x1) - square(square(0.5845082 - x0))) / ((0.042092584 + sin(x1)) - x0)),0.023352794343460957,(-(0.5845082 - x0)**4 + exp(x1))**2/(-x0 + sin(x1) + 0.042092584)**2,PySRFunction(X=>(-(0.5845082 - x0)**4 + exp(x1))**2/(-x0 + sin(x1) + 0.042092584)**2),12,11,(-(0.5845082 - x0)**4 + exp(x1))**2/(-x0 + sin(x1) + 0.042092584)**2
17,1167519.2,square((square(square(0.5845082 - x0)) - exp(sin(x0))) / ((sin(x1) - x0) + 0.042092584)),0.06003117172749562,((0.5845082 - x0)**4 - exp(sin(x0)))**2/(-x0 + sin(x1) + 0.042092584)**2,PySRFunction(X=>((0.5845082 - x0)**4 - exp(sin(x0)))**2/(-x0 + sin(x1) + 0.042092584)**2),12,12,((0.5845082 - x0)**4 - exp(sin(x0)))**2/(-x0 + sin(x1) + 0.042092584)**2
18,1166886.6,square((exp(x1) - square(square(x0 - 0.5845082))) / (sin(x1) + (0.042092584 - x0))) / 1.1100336,0.0005419794754493548,((-(x0 - 1*0.5845082)**4 + exp(x1))**2/(-x0 + sin(x1) + 0.042092584)**2)/1.1100336,PySRFunction(X=>((-(x0 - 1*0.5845082)**4 + exp(x1))**2/(-x0 + sin(x1) + 0.042092584)**2)/1.1100336),12,13,((-(x0 - 1*0.5845082)**4 + exp(x1))**2/(-x0 + sin(x1) + 0.042092584)**2)/1.1100336
19,1154140.0,square(((square(square(0.5845082 - x0)) - exp(sin(x0))) / ((sin(x1) - x0) + 0.042092584)) - -1.2286352),0.010983698461098687,(((0.5845082 - x0)**4 - exp(sin(x0)))/(-x0 + sin(x1) + 0.042092584) - 1*(-1.2286352))**2,PySRFunction(X=>(((0.5845082 - x0)**4 - exp(sin(x0)))/(-x0 + sin(x1) + 0.042092584) - 1*(-1.2286352))**2),12,14,(((0.5845082 - x0)**4 - exp(sin(x0)))/(-x0 + sin(x1) + 0.042092584) - 1*(-1.2286352))**2
21,1153548.6,square(((square(square((x0 - 0.5845082) * 1.00177)) - exp(sin(x0))) / ((sin(x1) - x0) + 0.042092584)) - -1.2286352),0.0002562737506901148,((1.00709881959075*(x0 - 1*0.5845082)**4 - exp(sin(x0)))/(-x0 + sin(x1) + 0.042092584) - 1*(-1.2286352))**2,PySRFunction(X=>((1.00709881959075*(x0 - 1*0.5845082)**4 - exp(sin(x0)))/(-x0 + sin(x1) + 0.042092584) - 1*(-1.2286352))**2),12,15,((1.00709881959075*(x0 - 1*0.5845082)**4 - exp(sin(x0)))/(-x0 + sin(x1) + 0.042092584) - 1*(-1.2286352))**2
25,983192.4,square(square(cos(x2) + exp(exp(sin(exp(x1)) + ((x0 + (-1.3792583 - square(x0))) + x1))))) / (0.05120165 - (x0 - x1)),0.03994834525144307,(exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(x2))**4/(0.05120165 - (x0 - x1)),PySRFunction(X=>(exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(x2))**4/(0.05120165 - (x0 - x1))),12,16,(exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(x2))**4/(0.05120165 - (x0 - x1))
27,975736.5,(square(square(cos(x2) + exp(exp(x0 + (((sin(exp(x1)) + x1) + -1.3792583) - square(x0)))))) + 8.88552) / (0.05120165 - (x0 - x1)),0.0038061289532029287,((exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(x2))**4 + 8.88552)/(0.05120165 - (x0 - x1)),PySRFunction(X=>((exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(x2))**4 + 8.88552)/(0.05120165 - (x0 - x1))),12,17,((exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(x2))**4 + 8.88552)/(0.05120165 - (x0 - x1))
28,961074.94,square(square(square(cos(x2)) + exp(exp(sin(exp(x1)) + ((-1.3792583 - square(x0)) + (x1 + x0))))) + x1) / (0.05120165 - (x0 - x1)),0.01514018325444523,(x1 + (exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(x2)**2)**2)**2/(0.05120165 - (x0 - x1)),PySRFunction(X=>(x1 + (exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(x2)**2)**2)**2/(0.05120165 - (x0 - x1))),12,18,(x1 + (exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(x2)**2)**2)**2/(0.05120165 - (x0 - x1))
29,945437.0,square(square(square(x0)) + square(exp(exp(sin(exp(x1)) + (((-1.3792583 - square(x0)) + x1) + x0))) + cos(x2))) / ((x1 - x0) + 0.05120165),0.01640513273283255,(x0**4 + (exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(x2))**2)**2/(-x0 + x1 + 0.05120165),PySRFunction(X=>(x0**4 + (exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(x2))**2)**2/(-x0 + x1 + 0.05120165)),12,19,(x0**4 + (exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(x2))**2)**2/(-x0 + x1 + 0.05120165)
30,907785.75,square(square(exp(exp(x0 + (x1 + (sin(exp(x1)) + (-1.3792583 - square(x0)))))) + (sin(0.03564564) + square(cos(sin(x2)))))) / (0.05120165 - (x0 - x1)),0.04063886185758023,(exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(sin(x2))**2 + sin(0.03564564))**4/(0.05120165 - (x0 - x1)),PySRFunction(X=>(exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(sin(x2))**2 + sin(0.03564564))**4/(0.05120165 - (x0 - x1))),12,20,(exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3792583)) + cos(sin(x2))**2 + sin(0.03564564))**4/(0.05120165 - (x0 - x1))
32,870991.75,(square(square(square(sin(square(cos(x2)))) + exp(exp((x0 + sin(exp(x1))) + (x1 + (-1.3436111 - square(x0)))))) + 1.0760309) / (0.05120165 - (x1 - x0))) - -53.184628,0.020687943836388674,-1*(-53.184628) + (1.15784249775481*(0.929341341405716*(exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3436111)) + sin(cos(x2)**2)**2)**2 + 1)**2)/(0.05120165 - (-x0 + x1)),PySRFunction(X=>-1*(-53.184628) + (1.15784249775481*(0.929341341405716*(exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3436111)) + sin(cos(x2)**2)**2)**2 + 1)**2)/(0.05120165 - (-x0 + x1))),12,21,-1*(-53.184628) + (1.15784249775481*(0.929341341405716*(exp(exp(-x0**2 + x0 + x1 + sin(exp(x1)) - 1.3436111)) + sin(cos(x2)**2)**2)**2 + 1)**2)/(0.05120165 - (-x0 + x1))
