complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,8774557.0,717.85565,0.0,717.855650000000,PySRFunction(X=>717.855650000000),23,0,717.855650000000
3,8773980.0,x1 + 719.24585,3.288023384559296e-05,x1 + 719.24585,PySRFunction(X=>x1 + 719.24585),23,1,x1 + 719.24585
5,8481733.0,311.47086 / (1.0143818 - x0),0.01693786557366706,311.47086/(1.0143818 - x0),PySRFunction(X=>311.47086/(1.0143818 - x0)),23,2,311.47086/(1.0143818 - x0)
6,8076186.0,311.47086 / (exp(-0.100600384) - x0),0.04899506074310013,311.47086/(-x0 + exp(-0.100600384)),PySRFunction(X=>311.47086/(-x0 + exp(-0.100600384))),23,3,311.47086/(-x0 + exp(-0.100600384))
7,7745025.0,(362.27484 - 1.2376552) / (0.8153408 - x0),0.04186902963636015,(362.27484 - 1*1.2376552)/(0.8153408 - x0),PySRFunction(X=>(362.27484 - 1*1.2376552)/(0.8153408 - x0)),23,4,(362.27484 - 1*1.2376552)/(0.8153408 - x0)
9,7298627.5,square(exp(exp(sin(x1 + x0))) * -3.9645844),0.02968219248682939,15.7179294647234*exp(2*exp(sin(x0 + x1))),PySRFunction(X=>15.7179294647234*exp(2*exp(sin(x0 + x1)))),23,5,15.7179294647234*exp(2*exp(sin(x0 + x1)))
11,7267314.5,square((exp(exp(sin(x1 + x0))) * 4.268819) + -0.082372606),0.002149744124795768,(exp(exp(sin(x0 + x1)))*4.268819 - 0.082372606)**2,PySRFunction(X=>(exp(exp(sin(x0 + x1)))*4.268819 - 0.082372606)**2),23,6,(exp(exp(sin(x0 + x1)))*4.268819 - 0.082372606)**2
12,7147209.0,exp(x1 + x0) * exp(square(exp(sin(x0 + x1)))),0.016664897680022824,exp(x0 + x1)*exp(exp(2*sin(x0 + x1))),PySRFunction(X=>exp(x0 + x1)*exp(exp(2*sin(x0 + x1)))),23,7,exp(x0 + x1)*exp(exp(2*sin(x0 + x1)))
13,6100756.5,exp(sin(x0 + x0)) * exp(square(exp(sin(x1 + x1)))),0.1583091509659989,exp(exp(2*sin(x1 + x1)))*exp(sin(x0 + x0)),PySRFunction(X=>exp(exp(2*sin(x1 + x1)))*exp(sin(x0 + x0))),23,8,exp(exp(2*sin(x1 + x1)))*exp(sin(x0 + x0))
14,3721727.2,square(exp(exp(0.5011672 + sin(x0 + 0.9137199)) * sin(x1 + x1))),0.49422491827737886,exp(2*(1.65064678167689*exp(sin(x0 + 0.9137199)))*sin(x1 + x1)),PySRFunction(X=>exp(2*(1.65064678167689*exp(sin(x0 + 0.9137199)))*sin(x1 + x1))),23,9,exp(2*(1.65064678167689*exp(sin(x0 + 0.9137199)))*sin(x1 + x1))
15,1821567.6,square(exp(exp(sin(x1 + x1))) * exp(sin(x0 + x0) / 0.5011672)),0.7144904125579868,exp(2*exp(sin(x1 + x1)))*exp(3.99068414692741*sin(x0 + x0)),PySRFunction(X=>exp(2*exp(sin(x1 + x1)))*exp(3.99068414692741*sin(x0 + x0))),23,10,exp(2*exp(sin(x1 + x1)))*exp(3.99068414692741*sin(x0 + x0))
16,1017829.6,square(exp(sin(x1 + (0.62329954 + x1)) * exp(sin(x0 + x0) + x1))),0.582024931963786,exp(2*exp(x1 + sin(x0 + x0))*sin(x1 + x1 + 0.62329954)),PySRFunction(X=>exp(2*exp(x1 + sin(x0 + x0))*sin(x1 + x1 + 0.62329954))),23,11,exp(2*exp(x1 + sin(x0 + x0))*sin(x1 + x1 + 0.62329954))
17,1005510.2,square(exp(sin((sin(0.69144505) + x1) + x1) * exp(sin(x0 + x0) + x1))),0.01217744269817943,exp(2*exp(x1 + sin(x0 + x0))*sin(x1 + x1 + sin(0.69144505))),PySRFunction(X=>exp(2*exp(x1 + sin(x0 + x0))*sin(x1 + x1 + sin(0.69144505)))),23,12,exp(2*exp(x1 + sin(x0 + x0))*sin(x1 + x1 + sin(0.69144505)))
18,994077.8,square(exp(sin(x1 + (0.62329954 + x1)) * exp(sin(x0 + x0) + x1)) + x2),0.01143488015674324,(x2 + exp(exp(x1 + sin(x0 + x0))*sin(x1 + x1 + 0.62329954)))**2,PySRFunction(X=>(x2 + exp(exp(x1 + sin(x0 + x0))*sin(x1 + x1 + 0.62329954)))**2),23,13,(x2 + exp(exp(x1 + sin(x0 + x0))*sin(x1 + x1 + 0.62329954)))**2
20,964335.4,square(exp((x1 + sin(x1 + (x1 + 0.7923349))) * exp(sin((x0 * x0) + x0))) * 2.6723905),0.01518815690080021,7.14167098449025*exp(2*(x1 + sin(x1 + x1 + 0.7923349))*exp(sin(x0*x0 + x0))),PySRFunction(X=>7.14167098449025*exp(2*(x1 + sin(x1 + x1 + 0.7923349))*exp(sin(x0*x0 + x0)))),23,14,7.14167098449025*exp(2*(x1 + sin(x1 + x1 + 0.7923349))*exp(sin(x0*x0 + x0)))
21,936605.44,square(exp((x1 + sin(exp(x1 + -0.2327711) + x1)) * exp(sin(x0 + (x0 * x0)))) * -3.2348232),0.02917705443462018,10.4640811352582*exp(2*(x1 + sin(x1 + exp(x1 - 0.2327711)))*exp(sin(x0 + x0*x0))),PySRFunction(X=>10.4640811352582*exp(2*(x1 + sin(x1 + exp(x1 - 0.2327711)))*exp(sin(x0 + x0*x0)))),23,15,10.4640811352582*exp(2*(x1 + sin(x1 + exp(x1 - 0.2327711)))*exp(sin(x0 + x0*x0)))
24,901807.0,square(-3.319157 * (x2 + exp(exp(sin(1.2887365 * (x0 + x0))) * (x1 + sin((x1 + x1) + (x1 + 0.26080915)))))),0.012620525588341402,11.016803190649*(x2 + exp((x1 + sin(x1 + x1 + x1 + 0.26080915))*exp(sin(1.2887365*(x0 + x0)))))**2,PySRFunction(X=>11.016803190649*(x2 + exp((x1 + sin(x1 + x1 + x1 + 0.26080915))*exp(sin(1.2887365*(x0 + x0)))))**2),23,16,11.016803190649*(x2 + exp((x1 + sin(x1 + x1 + x1 + 0.26080915))*exp(sin(1.2887365*(x0 + x0)))))**2
25,868580.1,square(exp(1.6549469 - x2) + (exp(exp(sin(x0 + (x0 * 1.2817742))) * (sin((x1 + x1) + 0.96376294) + x1)) * -2.9938815)),0.03754071880243334,(exp((x1 + sin(x1 + x1 + 0.96376294))*exp(sin(x0 + x0*1.2817742)))*(-2.9938815) + exp(1.6549469 - x2))**2,PySRFunction(X=>(exp((x1 + sin(x1 + x1 + 0.96376294))*exp(sin(x0 + x0*1.2817742)))*(-2.9938815) + exp(1.6549469 - x2))**2),23,17,(exp((x1 + sin(x1 + x1 + 0.96376294))*exp(sin(x0 + x0*1.2817742)))*(-2.9938815) + exp(1.6549469 - x2))**2
26,829035.0,square((exp((sin((0.96376294 + x1) + x1) + x1) * exp(sin(x0 + x0))) + (cos(square(x1 - x2)) * 3.6281993)) * -2.8667185),0.046597435622003996,8.21807495824225*(exp((x1 + sin(x1 + x1 + 0.96376294))*exp(sin(x0 + x0))) + cos((x1 - x2)**2)*3.6281993)**2,PySRFunction(X=>8.21807495824225*(exp((x1 + sin(x1 + x1 + 0.96376294))*exp(sin(x0 + x0))) + cos((x1 - x2)**2)*3.6281993)**2),23,18,8.21807495824225*(exp((x1 + sin(x1 + x1 + 0.96376294))*exp(sin(x0 + x0))) + cos((x1 - x2)**2)*3.6281993)**2
28,731953.94,square(-2.8667185 * (exp(exp(sin(x0 + x0)) * (x1 + sin(((x1 - -0.24776596) + x1) + x1))) + (3.6281993 * cos(square(x2 - 0.5487683))))),0.06227239265070708,108.181342996728*(0.275618817301464*exp((x1 + sin(x1 + x1 + x1 - 1*(-0.24776596)))*exp(sin(x0 + x0))) + cos((x2 - 1*0.5487683)**2))**2,PySRFunction(X=>108.181342996728*(0.275618817301464*exp((x1 + sin(x1 + x1 + x1 - 1*(-0.24776596)))*exp(sin(x0 + x0))) + cos((x2 - 1*0.5487683)**2))**2),23,19,108.181342996728*(0.275618817301464*exp((x1 + sin(x1 + x1 + x1 - 1*(-0.24776596)))*exp(sin(x0 + x0))) + cos((x2 - 1*0.5487683)**2))**2
30,694254.75,square((exp(exp(sin(x0 + x0)) * (sin((x1 - -0.24776596) + (x1 + x1)) + x1)) + (cos(square(x2 * (x1 - x2))) * 3.6281993)) * -2.8667185),0.026439310202518967,8.21807495824225*(exp((x1 + sin(x1 + x1 + x1 - 1*(-0.24776596)))*exp(sin(x0 + x0))) + cos(x2**2*(x1 - x2)**2)*3.6281993)**2,PySRFunction(X=>8.21807495824225*(exp((x1 + sin(x1 + x1 + x1 - 1*(-0.24776596)))*exp(sin(x0 + x0))) + cos(x2**2*(x1 - x2)**2)*3.6281993)**2),23,20,8.21807495824225*(exp((x1 + sin(x1 + x1 + x1 - 1*(-0.24776596)))*exp(sin(x0 + x0))) + cos(x2**2*(x1 - x2)**2)*3.6281993)**2
32,694233.7,square((exp(exp(sin(x0 + x0)) * (sin((x1 - -0.24776596) + (x1 + x1)) + x1)) + (cos(square(x2 * (x1 - x2))) * 3.6281993)) * -2.8667185) - -1.998049,1.516037097869126e-05,8.21807495824225*(exp((x1 + sin(x1 + x1 + x1 - 1*(-0.24776596)))*exp(sin(x0 + x0))) + cos(x2**2*(x1 - x2)**2)*3.6281993)**2 - 1*(-1.998049),PySRFunction(X=>8.21807495824225*(exp((x1 + sin(x1 + x1 + x1 - 1*(-0.24776596)))*exp(sin(x0 + x0))) + cos(x2**2*(x1 - x2)**2)*3.6281993)**2 - 1*(-1.998049)),23,21,8.21807495824225*(exp((x1 + sin(x1 + x1 + x1 - 1*(-0.24776596)))*exp(sin(x0 + x0))) + cos(x2**2*(x1 - x2)**2)*3.6281993)**2 - 1*(-1.998049)
