Dataset,Run,Method,Weight,Metric,Test_Metric,Spearman
561_cpu,1,SVP,w0.7_0.1_0.4,MSE_Train,MSE_Test_Interpolation,0.410810291858679
561_cpu,1,SVP,w0.7_0.1_0.4,AIC_Train,MSE_Test_Interpolation,-0.1419930875576037
561_cpu,1,SVP,w0.7_0.1_0.4,BIC_Train,MSE_Test_Interpolation,-0.016849078341013825
561_cpu,1,SVP,w0.7_0.1_0.4,MDL_Train,MSE_Test_Interpolation,0.5234735023041475
561_cpu,1,SVP,w0.7_0.1_0.4,PSM_Train,MSE_Test_Interpolation,0.1275441628264209
561_cpu,1,SVP,w0.7_0.1_0.4,MSE_Train,MSE_Test_Extrapolation,0.5484831029185868
561_cpu,1,SVP,w0.7_0.1_0.4,AIC_Train,MSE_Test_Extrapolation,-0.1151593701996928
561_cpu,1,SVP,w0.7_0.1_0.4,BIC_Train,MSE_Test_Extrapolation,0.04070660522273426
561_cpu,1,SVP,w0.7_0.1_0.4,MDL_Train,MSE_Test_Extrapolation,0.705213133640553
561_cpu,1,SVP,w0.7_0.1_0.4,PSM_Train,MSE_Test_Extrapolation,0.2652169738863287
561_cpu,2,SVP,w0.7_0.1_0.4,MSE_Train,MSE_Test_Interpolation,0.597853029087993
561_cpu,2,SVP,w0.7_0.1_0.4,AIC_Train,MSE_Test_Interpolation,-0.5599985419552379
561_cpu,2,SVP,w0.7_0.1_0.4,BIC_Train,MSE_Test_Interpolation,-0.554002332871619
561_cpu,2,SVP,w0.7_0.1_0.4,MDL_Train,MSE_Test_Interpolation,0.6951592913902456
561_cpu,2,SVP,w0.7_0.1_0.4,PSM_Train,MSE_Test_Interpolation,0.17757162644893199
561_cpu,2,SVP,w0.7_0.1_0.4,MSE_Train,MSE_Test_Extrapolation,0.42704308522271633
561_cpu,2,SVP,w0.7_0.1_0.4,AIC_Train,MSE_Test_Extrapolation,-0.790387839906685
561_cpu,2,SVP,w0.7_0.1_0.4,BIC_Train,MSE_Test_Extrapolation,-0.7836626084420791
561_cpu,2,SVP,w0.7_0.1_0.4,MDL_Train,MSE_Test_Extrapolation,0.6579244732813296
561_cpu,2,SVP,w0.7_0.1_0.4,PSM_Train,MSE_Test_Extrapolation,0.08706349784938397
561_cpu,3,SVP,w0.7_0.1_0.4,MSE_Train,MSE_Test_Interpolation,0.7988253319713996
561_cpu,3,SVP,w0.7_0.1_0.4,AIC_Train,MSE_Test_Interpolation,0.7776132107592784
561_cpu,3,SVP,w0.7_0.1_0.4,BIC_Train,MSE_Test_Interpolation,0.7498297582567247
561_cpu,3,SVP,w0.7_0.1_0.4,MDL_Train,MSE_Test_Interpolation,-0.5343377596186586
561_cpu,3,SVP,w0.7_0.1_0.4,PSM_Train,MSE_Test_Interpolation,0.37723867892407226
561_cpu,3,SVP,w0.7_0.1_0.4,MSE_Train,MSE_Test_Extrapolation,-0.1983997276132108
561_cpu,3,SVP,w0.7_0.1_0.4,AIC_Train,MSE_Test_Extrapolation,-0.21225740551583253
561_cpu,3,SVP,w0.7_0.1_0.4,BIC_Train,MSE_Test_Extrapolation,-0.17919645897173989
561_cpu,3,SVP,w0.7_0.1_0.4,MDL_Train,MSE_Test_Extrapolation,-0.0766768811712632
561_cpu,3,SVP,w0.7_0.1_0.4,PSM_Train,MSE_Test_Extrapolation,-0.014794007490636706
561_cpu,4,SVP,w0.7_0.1_0.4,MSE_Train,MSE_Test_Interpolation,0.41629861246824307
561_cpu,4,SVP,w0.7_0.1_0.4,AIC_Train,MSE_Test_Interpolation,0.7418018370138754
561_cpu,4,SVP,w0.7_0.1_0.4,BIC_Train,MSE_Test_Interpolation,0.7435997654875903
561_cpu,4,SVP,w0.7_0.1_0.4,MDL_Train,MSE_Test_Interpolation,-0.45245260895055694
561_cpu,4,SVP,w0.7_0.1_0.4,PSM_Train,MSE_Test_Interpolation,0.35032245456322064
561_cpu,4,SVP,w0.7_0.1_0.4,MSE_Train,MSE_Test_Extrapolation,0.21336720734805553
561_cpu,4,SVP,w0.7_0.1_0.4,AIC_Train,MSE_Test_Extrapolation,0.5343169826069963
561_cpu,4,SVP,w0.7_0.1_0.4,BIC_Train,MSE_Test_Extrapolation,0.53500097713504
561_cpu,4,SVP,w0.7_0.1_0.4,MDL_Train,MSE_Test_Extrapolation,-0.1211842876685558
561_cpu,4,SVP,w0.7_0.1_0.4,PSM_Train,MSE_Test_Extrapolation,0.1937072503419973
