Run,Metric,Clamp_Method,Constant_Value,Threshold_Value,Upper_Clamp,Original_Min,Original_Max,Clamped_Min,Clamped_Max,N_Clamped_Upper,N_Total,N_Valid
1,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.8750527918559915,0.0,0.8750527918559915,0,58,58
1,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0052427729916109,0.0,0.0052427729916109,0,58,58
1,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0079548812941817,0.0,0.0079548812941817,0,58,58
1,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0030807084985588,0.0,0.0030807084985588,0,58,58
1,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0059505505242874,0.0,0.0059505505242874,0,58,58
2,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.7909018488475278,0.0,0.7909018488475278,0,51,51
2,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.004431779573225,0.0,0.004431779573225,0,51,51
2,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.004431779573225,0.0,0.004431779573225,0,51,51
2,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0071635370657328,0.0,0.0071635370657328,0,51,51
2,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0071635370657328,0.0,0.0071635370657328,0,51,51
3,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.7969839872746136,0.0,0.7969839872746136,0,29,29
3,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0043134338681619,0.0,0.0043134338681619,0,29,29
3,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0043134338681619,0.0,0.0043134338681619,0,29,29
3,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0019254477984492,0.0,0.0019254477984492,0,29,29
3,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0035464209879766,0.0,0.0035464209879766,0,29,29
4,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.7730482195719449,0.0,0.7730482195719449,0,46,46
4,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0029247262728475,0.0,0.0029247262728475,0,46,46
4,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0054506769628672,0.0,0.0054506769628672,0,46,46
4,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0027840872361333,0.0,0.0027840872361333,0,46,46
4,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0056962228394961,0.0,0.0056962228394961,0,46,46
5,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,1.334360652763603,0.0,1.334360652763603,0,67,67
5,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0032324255394101,0.0,0.0032324255394101,0,67,67
5,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0112467161404447,0.0,0.0112467161404447,0,67,67
5,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0229527424059824,0.0,0.0229527424059824,0,67,67
5,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0546697188209957,0.0,0.0546697188209957,0,67,67
6,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.8370255561674544,0.0,0.8370255561674544,0,59,59
6,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0022476677315067,0.0,0.0022476677315067,0,59,59
6,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,1000000.0,0.0,10.0,4,59,59
6,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0023626844800968,0.0,0.0023626844800968,0,59,59
6,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0046844354450438,0.0,0.0046844354450438,0,59,59
7,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.8043246009390381,0.0,0.8043246009390381,0,71,71
7,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0044358244950985,0.0,0.0044358244950985,0,71,71
7,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0044358244950985,0.0,0.0044358244950985,0,71,71
7,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.007470420941479,0.0,0.007470420941479,0,71,71
7,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.007883364387948,0.0,0.007883364387948,0,71,71
8,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.8644498787819382,0.0,0.8644498787819382,0,51,51
8,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0043904333808401,0.0,0.0043904333808401,0,51,51
8,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0083897606884802,0.0,0.0083897606884802,0,51,51
8,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0048897143041244,0.0,0.0048897143041244,0,51,51
8,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0091942886159929,0.0,0.0091942886159929,0,51,51
9,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.7873948946820961,0.0,0.7873948946820961,0,54,54
9,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0025679962808399,0.0,0.0025679962808399,0,54,54
9,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0054843742701941,0.0,0.0054843742701941,0,54,54
9,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0024370640362181,0.0,0.0024370640362181,0,54,54
9,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0045913620222201,0.0,0.0045913620222201,0,54,54
10,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.8020178786684002,0.0,0.8020178786684002,0,54,54
10,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.002134814911378,0.0,0.002134814911378,0,54,54
10,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0049407671523186,0.0,0.0049407671523186,0,54,54
10,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.00103123152298,0.0,0.00103123152298,0,54,54
10,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0039027508353337,0.0,0.0039027508353337,0,54,54
11,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,15.65435093480003,0.0,10.0,2,52,52
11,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0049169561000729,0.0,0.0049169561000729,0,52,52
11,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.3166492497321011,0.0,0.3166492497321011,0,52,52
11,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,7.620148878659375,0.0,7.620148878659375,0,52,52
11,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,40.5557987230622,0.0,10.0,4,52,52
12,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,3.219712692998059,0.0,3.219712692998059,0,44,44
12,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0026437668485658,0.0,0.0026437668485658,0,44,44
12,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0035868658407706,0.0,0.0035868658407706,0,44,44
12,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.003212067234802,0.0,0.003212067234802,0,44,44
12,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0081313146677132,0.0,0.0081313146677132,0,44,44
13,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,0.8336579472203932,0.0,0.8336579472203932,0,61,61
13,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0024802533866079,0.0,0.0024802533866079,0,61,61
13,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0067644720383523,0.0,0.0067644720383523,0,61,61
13,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0023949049339869,0.0,0.0023949049339869,0,61,61
13,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0096494738475265,0.0,0.0096494738475265,0,61,61
14,Extrapolation_Divergence,simple_constant,10.0,10.0,10.0,0.0,2.0304519873846347,0.0,2.0304519873846347,0,47,47
14,Sensitivity_Interpolation_SVP,simple_constant,10.0,10.0,10.0,0.0,0.0024416978879332,0.0,0.0024416978879332,0,47,47
14,Sensitivity_Interpolation_MVP,simple_constant,10.0,10.0,10.0,0.0,0.0050094631936093,0.0,0.0050094631936093,0,47,47
14,Sensitivity_Extrapolation_SVP,simple_constant,10.0,10.0,10.0,0.0,4.49299144883246,0.0,4.49299144883246,0,47,47
14,Sensitivity_Extrapolation_MVP,simple_constant,10.0,10.0,10.0,0.0,15.6373189216971,0.0,10.0,2,47,47
