complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,7.8716097,5.631368,0.0,5.63136800000000,PySRFunction(X=>5.63136800000000),8,0,5.63136800000000
3,4.6821237,x1 + 5.6900353,0.259755394337601,x1 + 5.6900353,PySRFunction(X=>x1 + 5.6900353),8,1,x1 + 5.6900353
4,4.377288,exp(x1) + 4.394182,0.06732243451664877,exp(x1) + 4.394182,PySRFunction(X=>exp(x1) + 4.394182),8,2,exp(x1) + 4.394182
5,2.674614,sqrt(exp(x1 + 3.3684678)),0.4926242836658129,5.38832135772577*sqrt(exp(x1)),PySRFunction(X=>5.38832135772577*sqrt(exp(x1))),8,3,5.38832135772577*sqrt(exp(x1))
7,2.4115617,exp(sqrt(x1 + 3.0539289)) + x1,0.05176526246791884,x1 + exp(1.74754939844343*sqrt(0.327447046982659*x1 + 1)),PySRFunction(X=>x1 + exp(1.74754939844343*sqrt(0.327447046982659*x1 + 1))),8,4,x1 + exp(1.74754939844343*sqrt(0.327447046982659*x1 + 1))
9,2.3880413,x1 + (((x1 + x1) * 0.89252) + 5.8131566),0.004900527873213812,x1 + (x1 + x1)*0.89252 + 5.8131566,PySRFunction(X=>x1 + (x1 + x1)*0.89252 + 5.8131566),8,5,x1 + (x1 + x1)*0.89252 + 5.8131566
11,2.3869793,exp(sqrt(x1 + 2.860201)) + ((x1 * 1.2406837) - -0.34536332),0.000222407421134554,1.2406837*x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.34536332,PySRFunction(X=>1.2406837*x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.34536332),8,6,1.2406837*x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.34536332
12,2.386736,exp(sqrt(x1 + 2.860201)) + ((x1 * 1.2406837) - sin(-0.3457135)),0.00010193318408020888,1.2406837*x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.338868048441296,PySRFunction(X=>1.2406837*x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.338868048441296),8,7,1.2406837*x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.338868048441296
13,2.386465,exp(sqrt(x1 + 2.860201)) + (x1 - ((x1 + 1.4578558) * -0.21759893)),0.00011355063417242053,1.21759893*x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.317227862174294,PySRFunction(X=>1.21759893*x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.317227862174294),8,8,1.21759893*x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.317227862174294
15,2.382147,exp(sqrt(2.860201 + x1)) + ((x1 - -0.2927536) * (1.2723852 - (-0.12811458 * x0))),0.0009055048261769953,(0.12811458*x0 + 1.2723852)*(x1 + 0.2927536) + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)),PySRFunction(X=>(0.12811458*x0 + 1.2723852)*(x1 + 0.2927536) + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1))),8,9,(0.12811458*x0 + 1.2723852)*(x1 + 0.2927536) + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1))
16,2.3734438,(((x1 - -0.21759893) * 1.2723852) - sin(-0.12811458 / x0)) + exp(sqrt(2.860201 + x1)),0.0036602012588838827,1.2723852*x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + sin(0.12811458/x0) + 0.276869658067836,PySRFunction(X=>1.2723852*x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + sin(0.12811458/x0) + 0.276869658067836),8,10,1.2723852*x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + sin(0.12811458/x0) + 0.276869658067836
18,2.373336,(x1 + exp(sqrt(x1 + 2.860201))) - (log(exp(exp(x1))) * (-0.21759893 - (0.054416917 / x0))),2.271013288173187e-05,x1 - (-0.21759893 - 0.054416917/x0)*log(exp(exp(x1))) + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)),PySRFunction(X=>x1 - (-0.21759893 - 0.054416917/x0)*log(exp(exp(x1))) + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1))),8,11,x1 - (-0.21759893 - 0.054416917/x0)*log(exp(exp(x1))) + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1))
