complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,7.602859,5.7371373,0.0,5.73713730000000,PySRFunction(X=>5.73713730000000),22,0,5.73713730000000
3,4.6104136,x1 + 5.7769594,0.25010339488739775,x1 + 5.7769594,PySRFunction(X=>x1 + 5.7769594),22,1,x1 + 5.7769594
5,2.4589922,(x1 + 2.1763852) * 2.6945887,0.3142829898902992,(x1 + 2.1763852)*2.6945887,PySRFunction(X=>(x1 + 2.1763852)*2.6945887),22,2,(x1 + 2.1763852)*2.6945887
8,2.4519296,x1 + (sin(x1) + (x1 - -5.7894773)),0.0009587616007354249,x1 + x1 + sin(x1) - 1*(-5.7894773),PySRFunction(X=>x1 + x1 + sin(x1) - 1*(-5.7894773)),22,3,x1 + x1 + sin(x1) - 1*(-5.7894773)
10,2.445315,((2.1763852 + x1) * (exp(0.9598428) + 0.19141299)) + -0.24408793,0.0013506787107204386,(0.19141299 + exp(0.9598428))*(x1 + 2.1763852) - 0.24408793,PySRFunction(X=>(0.19141299 + exp(0.9598428))*(x1 + 2.1763852) - 0.24408793),22,4,(0.19141299 + exp(0.9598428))*(x1 + 2.1763852) - 0.24408793
11,2.4438655,x1 + (((3.9606822 + (x1 * 0.82236177)) + x1) - -1.8787999),0.000592941922462526,x1*0.82236177 + x1 + x1 - 1*(-1.8787999) + 3.9606822,PySRFunction(X=>x1*0.82236177 + x1 + x1 - 1*(-1.8787999) + 3.9606822),22,5,x1*0.82236177 + x1 + x1 - 1*(-1.8787999) + 3.9606822
13,2.4401667,sin(x1 + (sin(x0) * 0.119485386)) + ((x1 - -5.7894773) + x1),0.0007573252091045333,x1 + x1 + sin(x1 + sin(x0)*0.119485386) - 1*(-5.7894773),PySRFunction(X=>x1 + x1 + sin(x1 + sin(x0)*0.119485386) - 1*(-5.7894773)),22,6,x1 + x1 + sin(x1 + sin(x0)*0.119485386) - 1*(-5.7894773)
14,2.4268537,(x1 + (x1 + x1)) + ((sin(x0 + x0) * 0.28189188) - -5.7894773),0.005470711897311617,x1 + x1 + x1 + sin(x0 + x0)*0.28189188 - 1*(-5.7894773),PySRFunction(X=>x1 + x1 + x1 + sin(x0 + x0)*0.28189188 - 1*(-5.7894773)),22,7,x1 + x1 + x1 + sin(x0 + x0)*0.28189188 - 1*(-5.7894773)
16,2.4230778,(x1 + ((x1 + x1) + (sin((-0.37053236 + x0) + x0) * 0.26295736))) - -5.7894773,0.0007785472357501482,x1 + x1 + x1 + sin(x0 + x0 - 0.37053236)*0.26295736 - 1*(-5.7894773),PySRFunction(X=>x1 + x1 + x1 + sin(x0 + x0 - 0.37053236)*0.26295736 - 1*(-5.7894773)),22,8,x1 + x1 + x1 + sin(x0 + x0 - 0.37053236)*0.26295736 - 1*(-5.7894773)
17,2.4227467,(x1 + x1) + (x1 + (sin(sin((-0.36958015 + x0) + x0) * 0.28189188) - -5.7894773)),0.00013665373168828045,x1 + x1 + x1 + sin(sin(x0 + x0 - 0.36958015)*0.28189188) - 1*(-5.7894773),PySRFunction(X=>x1 + x1 + x1 + sin(sin(x0 + x0 - 0.36958015)*0.28189188) - 1*(-5.7894773)),22,9,x1 + x1 + x1 + sin(sin(x0 + x0 - 0.36958015)*0.28189188) - 1*(-5.7894773)
18,2.4218614,(x1 + x1) + (((x1 / 1.0766357) + 5.412879) - (-0.4327423 - (sin(x0 + x0) * 0.26295736))),0.0003654784831219633,x1/1.0766357 + x1 + x1 - (-0.26295736*sin(x0 + x0) - 0.4327423) + 5.412879,PySRFunction(X=>x1/1.0766357 + x1 + x1 - (-0.26295736*sin(x0 + x0) - 0.4327423) + 5.412879),22,10,x1/1.0766357 + x1 + x1 - (-0.26295736*sin(x0 + x0) - 0.4327423) + 5.412879
20,2.4213693,(x1 + (x1 + (((x1 / 1.0766357) + 5.412879) - ((-0.4327423 - sin(x0 + x0)) * 0.26295736)))) - -0.3105123,0.00010160573224267486,x1/1.0766357 + x1 + x1 - 0.26295736*(-sin(x0 + x0) - 0.4327423) - 1*(-0.3105123) + 5.412879,PySRFunction(X=>x1/1.0766357 + x1 + x1 - 0.26295736*(-sin(x0 + x0) - 0.4327423) - 1*(-0.3105123) + 5.412879),22,11,x1/1.0766357 + x1 + x1 - 0.26295736*(-sin(x0 + x0) - 0.4327423) - 1*(-0.3105123) + 5.412879
23,2.4098852,x1 + ((((x1 + 3.2364936) + ((sin(x0 - square(x1 * x0)) * 0.33354965) - (x1 + -2.6091275))) + x1) + x1),0.0015846983607451482,x1 + x1 + x1 + x1 - (x1 - 2.6091275) + sin(-x0**2*x1**2 + x0)*0.33354965 + 3.2364936,PySRFunction(X=>x1 + x1 + x1 + x1 - (x1 - 2.6091275) + sin(-x0**2*x1**2 + x0)*0.33354965 + 3.2364936),22,12,x1 + x1 + x1 + x1 - (x1 - 2.6091275) + sin(-x0**2*x1**2 + x0)*0.33354965 + 3.2364936
24,2.4097104,x1 + (x1 + ((x1 + (3.2364936 + x1)) + (sin(sin(x0 - square(x0 * x1)) * 0.36703527) - (x1 + -2.6091275)))),7.25372062655814e-05,x1 + x1 + x1 + x1 - (x1 - 2.6091275) + sin(sin(-x0**2*x1**2 + x0)*0.36703527) + 3.2364936,PySRFunction(X=>x1 + x1 + x1 + x1 - (x1 - 2.6091275) + sin(sin(-x0**2*x1**2 + x0)*0.36703527) + 3.2364936),22,13,x1 + x1 + x1 + x1 - (x1 - 2.6091275) + sin(sin(-x0**2*x1**2 + x0)*0.36703527) + 3.2364936
25,2.3955069,x1 + ((x1 + ((((sin((x0 * 1.545164) - square(x0 * x1)) * 0.33354965) + x1) + 3.2364936) - (x1 + -2.6091275))) + x1),0.005911716569307808,x1 + x1 + x1 + x1 - (x1 - 2.6091275) + sin(-x0**2*x1**2 + x0*1.545164)*0.33354965 + 3.2364936,PySRFunction(X=>x1 + x1 + x1 + x1 - (x1 - 2.6091275) + sin(-x0**2*x1**2 + x0*1.545164)*0.33354965 + 3.2364936),22,14,x1 + x1 + x1 + x1 - (x1 - 2.6091275) + sin(-x0**2*x1**2 + x0*1.545164)*0.33354965 + 3.2364936
26,2.3954484,(x1 + ((x1 + (0.33354965 * sin((x0 * square(-1.2365522)) - square(x0 * x1)))) + (3.2364936 - (x1 + -2.6091275)))) + (x1 + x1),2.4421016828556014e-05,x1 + x1 + x1 + x1 - (x1 - 2.6091275) + 0.33354965*sin(-x0**2*x1**2 + x0*1.52906134332484) + 3.2364936,PySRFunction(X=>x1 + x1 + x1 + x1 - (x1 - 2.6091275) + 0.33354965*sin(-x0**2*x1**2 + x0*1.52906134332484) + 3.2364936),22,15,x1 + x1 + x1 + x1 - (x1 - 2.6091275) + 0.33354965*sin(-x0**2*x1**2 + x0*1.52906134332484) + 3.2364936
27,2.38926,x1 + (x1 + ((x1 + (0.33354965 * sin((1.545164 * x0) - square(x0 * x1)))) + ((3.2364936 - (x1 + -2.6091275)) + (x1 / 1.1600287)))),0.0025867421515881916,x1/1.1600287 + x1 + x1 + x1 - (x1 - 2.6091275) + 0.33354965*sin(-x0**2*x1**2 + 1.545164*x0) + 3.2364936,PySRFunction(X=>x1/1.1600287 + x1 + x1 + x1 - (x1 - 2.6091275) + 0.33354965*sin(-x0**2*x1**2 + 1.545164*x0) + 3.2364936),22,16,x1/1.1600287 + x1 + x1 + x1 - (x1 - 2.6091275) + 0.33354965*sin(-x0**2*x1**2 + 1.545164*x0) + 3.2364936
32,2.3834999,((((x0 + x1) + x1) + (((x1 - -0.26548222) - (1.1160325 / (x0 - (((x1 + (-2.3340967 + x1)) / -0.043031234) + (sin(x0) - x0))))) - -0.26548222)) - x0) + 5.297246,0.00048274817231832933,-x0 + x0 + x1 + x1 + x1 - 1*(-0.26548222) - 1*(-0.26548222) + 5.297246 - 1.1160325/(x0 - (-x0 + (x1 + x1 - 2.3340967)/(-0.043031234) + sin(x0))),PySRFunction(X=>-x0 + x0 + x1 + x1 + x1 - 1*(-0.26548222) - 1*(-0.26548222) + 5.297246 - 1.1160325/(x0 - (-x0 + (x1 + x1 - 2.3340967)/(-0.043031234) + sin(x0)))),22,17,-x0 + x0 + x1 + x1 + x1 - 1*(-0.26548222) - 1*(-0.26548222) + 5.297246 - 1.1160325/(x0 - (-x0 + (x1 + x1 - 2.3340967)/(-0.043031234) + sin(x0)))
33,2.382358,(((x0 + (x1 + x1)) + (((x1 - -0.26548222) - (1.1160325 / (x0 - (((((x1 + x1) + -2.3340967) / -0.043031234) + (0.13422427 / x1)) + 0.13422427)))) - -0.26548222)) - x0) + 5.297246,0.0004792001968213583,-x0 + x0 + x1 + x1 + x1 - 1*(-0.26548222) - 1*(-0.26548222) + 5.297246 - 1.1160325/(x0 - ((x1 + x1 - 2.3340967)/(-0.043031234) + 0.13422427 + 0.13422427/x1)),PySRFunction(X=>-x0 + x0 + x1 + x1 + x1 - 1*(-0.26548222) - 1*(-0.26548222) + 5.297246 - 1.1160325/(x0 - ((x1 + x1 - 2.3340967)/(-0.043031234) + 0.13422427 + 0.13422427/x1))),22,18,-x0 + x0 + x1 + x1 + x1 - 1*(-0.26548222) - 1*(-0.26548222) + 5.297246 - 1.1160325/(x0 - ((x1 + x1 - 2.3340967)/(-0.043031234) + 0.13422427 + 0.13422427/x1))
