complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,7.2090216,5.8712683,0.0,5.87126830000000,PySRFunction(X=>5.87126830000000),3,0,5.87126830000000
3,4.351831,x1 + 5.8364935,0.2523682827967954,x1 + 5.8364935,PySRFunction(X=>x1 + 5.8364935),3,1,x1 + 5.8364935
4,4.0888495,exp(x1) + 4.412664,0.062333041438950694,exp(x1) + 4.412664,PySRFunction(X=>exp(x1) + 4.412664),3,2,exp(x1) + 4.412664
5,2.7656612,x1 + (x1 + 5.8332987),0.3909838962460627,x1 + x1 + 5.8332987,PySRFunction(X=>x1 + x1 + 5.8332987),3,3,x1 + x1 + 5.8332987
7,2.4319825,(x1 + (x1 + 4.5361376)) * 1.282408,0.06428648501984156,(x1 + x1 + 4.5361376)*1.282408,PySRFunction(X=>(x1 + x1 + 4.5361376)*1.282408),3,4,(x1 + x1 + 4.5361376)*1.282408
9,2.41069,((x1 / 0.87598616) + (x1 + 4.540343)) * 1.282408,0.004396877387942349,(x1 + x1/0.87598616 + 4.540343)*1.282408,PySRFunction(X=>(x1 + x1/0.87598616 + 4.540343)*1.282408),3,5,(x1 + x1/0.87598616 + 4.540343)*1.282408
23,2.408995,(exp(exp(sin(sin((x1 / 1.9039801) + 0.53159595)))) + (-0.3614412 / exp(sin((x1 + 0.8408756) / cos(exp(x1)))))) + 0.8107423,5.024039270734247e-05,exp(exp(sin(sin(x1/1.9039801 + 0.53159595)))) + 0.8107423 - 0.3614412*exp(-sin((x1 + 0.8408756)/cos(exp(x1)))),PySRFunction(X=>exp(exp(sin(sin(x1/1.9039801 + 0.53159595)))) + 0.8107423 - 0.3614412*exp(-sin((x1 + 0.8408756)/cos(exp(x1))))),3,6,exp(exp(sin(sin(x1/1.9039801 + 0.53159595)))) + 0.8107423 - 0.3614412*exp(-sin((x1 + 0.8408756)/cos(exp(x1))))
25,2.3845727,((-0.2156682 / exp(sin((x1 + 0.9685348) / cos(exp(x1))) + -1.0283321)) + 0.9999983) + exp(exp(sin(sin((x1 / 1.9039801) + 0.53159595)))),0.005094850608578506,exp(exp(sin(sin(x1/1.9039801 + 0.53159595)))) + 0.9999983 - 0.2156682*2.79639783095726*exp(-sin((x1 + 0.9685348)/cos(exp(x1)))),PySRFunction(X=>exp(exp(sin(sin(x1/1.9039801 + 0.53159595)))) + 0.9999983 - 0.2156682*2.79639783095726*exp(-sin((x1 + 0.9685348)/cos(exp(x1))))),3,7,exp(exp(sin(sin(x1/1.9039801 + 0.53159595)))) + 0.9999983 - 0.2156682*2.79639783095726*exp(-sin((x1 + 0.9685348)/cos(exp(x1))))
29,2.3434172,(exp(exp(sin(sin((x1 / 1.9039801) + 0.53159595)))) + (-0.2156682 / (exp(sin((x1 + cos(sin(x0 + -1.2642374))) / cos(exp(x1)))) + -0.2156682))) + 0.84990424,0.004352435218920617,exp(exp(sin(sin(x1/1.9039801 + 0.53159595)))) + 0.84990424 - 0.2156682/(exp(sin((x1 + cos(sin(x0 - 1.2642374)))/cos(exp(x1)))) - 0.2156682),PySRFunction(X=>exp(exp(sin(sin(x1/1.9039801 + 0.53159595)))) + 0.84990424 - 0.2156682/(exp(sin((x1 + cos(sin(x0 - 1.2642374)))/cos(exp(x1)))) - 0.2156682)),3,8,exp(exp(sin(sin(x1/1.9039801 + 0.53159595)))) + 0.84990424 - 0.2156682/(exp(sin((x1 + cos(sin(x0 - 1.2642374)))/cos(exp(x1)))) - 0.2156682)
31,2.343417,((exp(exp(sin(sin((x1 / 1.9039801) + 0.53159595)))) - -0.09875787) + (-0.2156682 / (-0.2156682 + exp(sin((cos(sin(x0 + -1.2642374)) + x1) / cos(exp(x1))))))) + 0.7511464,4.267272778488311e-08,exp(exp(sin(sin(x1/1.9039801 + 0.53159595)))) - 1*(-0.09875787) + 0.7511464 - 0.2156682/(exp(sin((x1 + cos(sin(x0 - 1.2642374)))/cos(exp(x1)))) - 0.2156682),PySRFunction(X=>exp(exp(sin(sin(x1/1.9039801 + 0.53159595)))) - 1*(-0.09875787) + 0.7511464 - 0.2156682/(exp(sin((x1 + cos(sin(x0 - 1.2642374)))/cos(exp(x1)))) - 0.2156682)),3,9,exp(exp(sin(sin(x1/1.9039801 + 0.53159595)))) - 1*(-0.09875787) + 0.7511464 - 0.2156682/(exp(sin((x1 + cos(sin(x0 - 1.2642374)))/cos(exp(x1)))) - 0.2156682)
