complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,7.3365107,5.762355,0.0,5.76235500000000,PySRFunction(X=>5.76235500000000),1,0,5.76235500000000
3,4.4484897,x1 + 5.762355,0.2501493514063224,x1 + 5.762355,PySRFunction(X=>x1 + 5.762355),1,1,x1 + 5.762355
5,2.417735,(x1 / 0.38713342) + 5.762355,0.30486674691625093,x1/0.38713342 + 5.762355,PySRFunction(X=>x1/0.38713342 + 5.762355),1,2,x1/0.38713342 + 5.762355
7,2.3979208,(x1 + (x1 + 5.821821)) + x1,0.004114561471663627,x1 + x1 + x1 + 5.821821,PySRFunction(X=>x1 + x1 + x1 + 5.821821),1,3,x1 + x1 + x1 + 5.821821
8,2.3769903,x1 + (sin(x1) + (x1 + 5.821821)),0.008766920941320564,x1 + x1 + sin(x1) + 5.821821,PySRFunction(X=>x1 + x1 + sin(x1) + 5.821821),1,4,x1 + x1 + sin(x1) + 5.821821
10,2.375858,x1 + (((sin(x1) + x1) * 1.0338439) + 5.789587),0.0002382360954844517,x1 + (x1 + sin(x1))*1.0338439 + 5.789587,PySRFunction(X=>x1 + (x1 + sin(x1))*1.0338439 + 5.789587),1,5,x1 + (x1 + sin(x1))*1.0338439 + 5.789587
12,2.375233,(x1 + (((sin(x1) + x1) + 1.0969497) * 1.0338439)) + 4.6926374,0.00013154873346041718,x1 + (x1 + sin(x1) + 1.0969497)*1.0338439 + 4.6926374,PySRFunction(X=>x1 + (x1 + sin(x1) + 1.0969497)*1.0338439 + 4.6926374),1,6,x1 + (x1 + sin(x1) + 1.0969497)*1.0338439 + 4.6926374
13,2.3703744,(x1 + ((6.3405557 + x1) + x1)) - square(cos(cos(cos(x0)))),0.002047620583857988,x1 + x1 + x1 - cos(cos(cos(x0)))**2 + 6.3405557,PySRFunction(X=>x1 + x1 + x1 - cos(cos(cos(x0)))**2 + 6.3405557),1,7,x1 + x1 + x1 - cos(cos(cos(x0)))**2 + 6.3405557
14,2.351311,(sin(x1) + ((6.3405557 + x1) + x1)) - square(cos(cos(cos(x0)))),0.0080748724103291,x1 + x1 + sin(x1) - cos(cos(cos(x0)))**2 + 6.3405557,PySRFunction(X=>x1 + x1 + sin(x1) - cos(cos(cos(x0)))**2 + 6.3405557),1,8,x1 + x1 + sin(x1) - cos(cos(cos(x0)))**2 + 6.3405557
16,2.3470654,((sin(x1) + x1) + (x1 + 6.3405557)) - square(cos(cos(cos(-0.28835997 - x0)))),0.0009036315514400719,x1 + x1 + sin(x1) - cos(cos(cos(-x0 - 0.28835997)))**2 + 6.3405557,PySRFunction(X=>x1 + x1 + sin(x1) - cos(cos(cos(-x0 - 0.28835997)))**2 + 6.3405557),1,9,x1 + x1 + sin(x1) - cos(cos(cos(-x0 - 0.28835997)))**2 + 6.3405557
17,2.3419783,x1 + (x1 + ((x1 + 6.873808) - (cos(cos(x1 + x0) * x0) + 0.27875036))),0.002169782293058888,x1 + x1 + x1 - (cos(x0*cos(x0 + x1)) + 0.27875036) + 6.873808,PySRFunction(X=>x1 + x1 + x1 - (cos(x0*cos(x0 + x1)) + 0.27875036) + 6.873808),1,10,x1 + x1 + x1 - (cos(x0*cos(x0 + x1)) + 0.27875036) + 6.873808
18,2.33327,x1 + ((sin(x1) + (x1 + 6.564747)) - square(cos(cos((square(x0) * x1) + -1.902715)))),0.003725282385942929,x1 + x1 + sin(x1) - cos(cos(x0**2*x1 - 1.902715))**2 + 6.564747,PySRFunction(X=>x1 + x1 + sin(x1) - cos(cos(x0**2*x1 - 1.902715))**2 + 6.564747),1,11,x1 + x1 + sin(x1) - cos(cos(x0**2*x1 - 1.902715))**2 + 6.564747
19,2.3201249,((x1 + (sin(x1) + x1)) + 7.04466) - (cos(cos(exp(x1 * 1.5047388)) * x0) + 0.5089283),0.005649696725688164,x1 + x1 - (cos(x0*cos(exp(x1*1.5047388))) + 0.5089283) + sin(x1) + 7.04466,PySRFunction(X=>x1 + x1 - (cos(x0*cos(exp(x1*1.5047388))) + 0.5089283) + sin(x1) + 7.04466),1,12,x1 + x1 - (cos(x0*cos(exp(x1*1.5047388))) + 0.5089283) + sin(x1) + 7.04466
22,2.3075194,(((x1 + sin(x1)) - (cos(x0 * cos((x0 * x1) + 1.0657052)) + 0.46250272)) + 0.9998737) + (x1 + 6.050424),0.0018159752363965268,x1 + x1 - (cos(x0*cos(x0*x1 + 1.0657052)) + 0.46250272) + sin(x1) + 0.9998737 + 6.050424,PySRFunction(X=>x1 + x1 - (cos(x0*cos(x0*x1 + 1.0657052)) + 0.46250272) + sin(x1) + 0.9998737 + 6.050424),1,13,x1 + x1 - (cos(x0*cos(x0*x1 + 1.0657052)) + 0.46250272) + sin(x1) + 0.9998737 + 6.050424
24,2.302279,((sin(x1) - cos(x0 * cos((x0 * x1) + (-0.15967606 + 1.1557963)))) + ((x1 + 6.6988335) * 0.9836195)) + (x1 * 1.132502),0.0011367964068450262,x1*1.132502 + (x1 + 6.6988335)*0.9836195 + sin(x1) - cos(x0*cos(x0*x1 - 0.15967606 + 1.1557963)),PySRFunction(X=>x1*1.132502 + (x1 + 6.6988335)*0.9836195 + sin(x1) - cos(x0*cos(x0*x1 - 0.15967606 + 1.1557963))),1,14,x1*1.132502 + (x1 + 6.6988335)*0.9836195 + sin(x1) - cos(x0*cos(x0*x1 - 0.15967606 + 1.1557963))
26,2.3014483,((((x1 + sin(x1)) - (cos(x0 * cos((x1 * x0) + 1.0657052)) + 0.46250272)) + cos(square(x1) * -0.2514187)) + x1) + 6.050424,0.0001804407504796015,x1 + x1 - (cos(x0*cos(x0*x1 + 1.0657052)) + 0.46250272) + sin(x1) + cos(x1**2*(-0.2514187)) + 6.050424,PySRFunction(X=>x1 + x1 - (cos(x0*cos(x0*x1 + 1.0657052)) + 0.46250272) + sin(x1) + cos(x1**2*(-0.2514187)) + 6.050424),1,15,x1 + x1 - (cos(x0*cos(x0*x1 + 1.0657052)) + 0.46250272) + sin(x1) + cos(x1**2*(-0.2514187)) + 6.050424
28,2.2616975,((x1 + x1) + (x1 + 7.092551)) - (cos((square(x0) * cos((-1.0480955 + (x1 * x0)) + x0)) * cos(exp(x1 * 1.5047388))) + 0.5089283),0.008711491436182108,x1 + x1 + x1 - (cos(x0**2*cos(x0*x1 + x0 - 1.0480955)*cos(exp(x1*1.5047388))) + 0.5089283) + 7.092551,PySRFunction(X=>x1 + x1 + x1 - (cos(x0**2*cos(x0*x1 + x0 - 1.0480955)*cos(exp(x1*1.5047388))) + 0.5089283) + 7.092551),1,16,x1 + x1 + x1 - (cos(x0**2*cos(x0*x1 + x0 - 1.0480955)*cos(exp(x1*1.5047388))) + 0.5089283) + 7.092551
29,2.251397,x1 + (((sin(x1) + x1) + 7.092551) - (cos(square(x0) * (cos((x1 * x0) + (x0 + -0.9314743)) * cos(exp(x1 * 1.5047388)))) + 0.5089283)),0.004564725106336366,x1 + x1 - (cos(x0**2*cos(x0*x1 + x0 - 0.9314743)*cos(exp(x1*1.5047388))) + 0.5089283) + sin(x1) + 7.092551,PySRFunction(X=>x1 + x1 - (cos(x0**2*cos(x0*x1 + x0 - 0.9314743)*cos(exp(x1*1.5047388))) + 0.5089283) + sin(x1) + 7.092551),1,17,x1 + x1 - (cos(x0**2*cos(x0*x1 + x0 - 0.9314743)*cos(exp(x1*1.5047388))) + 0.5089283) + sin(x1) + 7.092551
30,2.249209,(x1 + x1) + (x1 + (7.092551 - (cos((square(x0) * cos(0.8887304 * ((-1.0480955 + (x1 * x0)) + x0))) * cos(exp(x1 * 1.5047388))) + 0.5089283))),0.000972313582827104,x1 + x1 + x1 - (cos(x0**2*cos(0.8887304*(x0*x1 + x0 - 1.0480955))*cos(exp(x1*1.5047388))) + 0.5089283) + 7.092551,PySRFunction(X=>x1 + x1 + x1 - (cos(x0**2*cos(0.8887304*(x0*x1 + x0 - 1.0480955))*cos(exp(x1*1.5047388))) + 0.5089283) + 7.092551),1,18,x1 + x1 + x1 - (cos(x0**2*cos(0.8887304*(x0*x1 + x0 - 1.0480955))*cos(exp(x1*1.5047388))) + 0.5089283) + 7.092551
31,2.2402277,x1 + ((sin(x1) + (x1 + 7.092551)) - (cos(cos(exp(x1 * 1.5047388)) * (cos((((x0 * x1) + x0) + -1.0480955) * 0.8887304) * square(x0))) + 0.5089283)),0.004001086364161864,x1 + x1 - (cos(x0**2*cos((x0*x1 + x0 - 1.0480955)*0.8887304)*cos(exp(x1*1.5047388))) + 0.5089283) + sin(x1) + 7.092551,PySRFunction(X=>x1 + x1 - (cos(x0**2*cos((x0*x1 + x0 - 1.0480955)*0.8887304)*cos(exp(x1*1.5047388))) + 0.5089283) + sin(x1) + 7.092551),1,19,x1 + x1 - (cos(x0**2*cos((x0*x1 + x0 - 1.0480955)*0.8887304)*cos(exp(x1*1.5047388))) + 0.5089283) + sin(x1) + 7.092551
32,2.2395694,((x1 + sin(x1)) + (x1 + 7.092551)) - (cos((square(x0) * cos((square(-0.9312962) * (x0 + (x1 * x0))) + -1.0480955)) * cos(exp(x1 * 1.5047388))) + 0.5089283),0.00029389724134532767,x1 + x1 - (cos(x0**2*cos(0.86731261213444*(x0*x1 + x0) - 1.0480955)*cos(exp(x1*1.5047388))) + 0.5089283) + sin(x1) + 7.092551,PySRFunction(X=>x1 + x1 - (cos(x0**2*cos(0.86731261213444*(x0*x1 + x0) - 1.0480955)*cos(exp(x1*1.5047388))) + 0.5089283) + sin(x1) + 7.092551),1,20,x1 + x1 - (cos(x0**2*cos(0.86731261213444*(x0*x1 + x0) - 1.0480955)*cos(exp(x1*1.5047388))) + 0.5089283) + sin(x1) + 7.092551
35,2.2352793,((x1 + (sin(x1) + (x1 + 6.091438))) + 0.9997079) - (cos(cos((x0 + (((x0 * 0.84817886) * x1) + -1.0480955)) * 0.8887304) * square(x0 * cos(exp(x1 * 1.5047388)))) + 0.46250272),0.000639142848098364,x1 + x1 - (cos((x0**2*cos(exp(x1*1.5047388))**2)*cos((x0*0.84817886*x1 + x0 - 1.0480955)*0.8887304)) + 0.46250272) + sin(x1) + 0.9997079 + 6.091438,PySRFunction(X=>x1 + x1 - (cos((x0**2*cos(exp(x1*1.5047388))**2)*cos((x0*0.84817886*x1 + x0 - 1.0480955)*0.8887304)) + 0.46250272) + sin(x1) + 0.9997079 + 6.091438),1,21,x1 + x1 - (cos((x0**2*cos(exp(x1*1.5047388))**2)*cos((x0*0.84817886*x1 + x0 - 1.0480955)*0.8887304)) + 0.46250272) + sin(x1) + 0.9997079 + 6.091438
