run,fold,equation_index,equation,nan_count_train,nan_count_test_int,nan_count_test_ext,nan_count_synthetic
8,,14,x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.21759893*log(5.91016234154922*exp(x1 - cos(0.9414587*exp(exp(x1)/x0)))),0,0,0,1
8,,16,x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.29354748478474*exp(x1 - cos(0.9414587*exp(exp(x1)/x0))),0,0,0,1
8,,18,x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.21759893*log(x0 + exp(sqrt(exp(0.64983906438667*x1*exp(-sin(2.62512743040025*x0**2*(0.617198419107969*exp(1.0548456*x1) + 1)**2))))))**2,0,0,0,1
8,,19,x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.21759893*log(x0 + exp(sqrt(exp(0.677147293356114*x1*exp(-sin(2.62512743040025*x0**2*(0.617198419107969*exp(1.0548456*x1) + 1)**2))))))**2,0,0,0,1
8,,20,x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.21759893*log(x0 + exp(sqrt(exp(0.567568802672801*x1*exp(-1.31404447300968*sin(2.62512743040025*x0**2*(0.617198419107969*exp(1.0548456*x1) + 1)**2))))))**2,0,0,0,1
8,,24,x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.21759893*log(exp(x1 + 1.27288039500968*((0.617198419107969*x0 - 0.617198419107969*x1**2 + 0.617198419107969*exp((x1 - 3.88322813004074*(-x1 + exp(x1))*exp(-exp(0.64983906438667*exp(-sin(2.62512743040025*x0**2*(0.617198419107969*exp(1.0548456*x1) + 1)**2)))))*exp(x1)) + 1)**2)**(1/4) - cos(exp(x0**2)*exp(-x1)))) + 0.04905726,0,0,1,1
8,,25,x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.21759893*log(exp(x1 + 1.27288039500968*((0.617198419107969*x0 - 0.617198419107969*x1*sin(x1) + 0.617198419107969*exp((x1 - 3.88322813004074*(-x1 + exp(x1))*exp(-exp(0.64983906438667*exp(-sin(2.62512743040025*x0**2*(0.617198419107969*exp(1.0548456*x1) + 1)**2)))))*exp(x1)) + 1)**2)**(1/4) - cos(exp(x0**2)*exp(-x1)))) + 0.04905726,0,0,1,1
8,,26,x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.21759893*log(0.555098661275424*exp(3.17476110079717*((0.0992151284938616*x0 - 0.0992151284938616*x1**2 - exp(x1)*exp(exp(x1))*exp(-exp(exp(-sin(0.6598989*sin(25.5451889626133*x0*exp(2*x1 - 2*exp((1.3030474 - 1.67783085262632*exp(-sin(8.24569430410489*x0**2*x1**2)))*exp(-x1 + sin(exp(x1)))))) - 0.46328822579466)))) + 0.160750781956403)**2)**(1/4) + cos(x1**2))) - 0.04905726,0,0,3,0
8,,27,x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.21759893*log(exp(3.17476110079717*((0.0992151284938616*x0 - 0.0992151284938616*x1**2 - exp(x1)*exp(exp(x1))*exp(-exp(exp(-sin(0.6598989*sin(25.5451889626133*x0*exp(2*x1 - 2*exp((1.3030474 - 1.67783085262632*exp(-sin(8.24569430410489*x0**2*x1**2)))*exp(-x1 + sin(exp(x1)))))) - 0.46328822579466)))) + 0.160750781956403)**2)**(1/4) + cos(x1**2) - cos(cos(0.9414587*exp(-x0))))) - 0.04905726,0,0,3,0
8,,28,x1 + exp(1.69121287838048*sqrt(0.349625778048466*x1 + 1)) + 0.21759893*log(exp(2.96888051267881*((0.113452628412398*x0 - 0.113452628412398*x1**2 + x1*exp(x1)*exp(exp(x1))*exp(-exp(exp(-sin(0.6598989*sin(25.5451889626133*x0*exp(2*x1 - 2*exp((1.3030474 - 1.67783085262632*exp(-sin(8.24569430410489*x0**2*x1**2)))*exp(-x1 + sin(exp(x1)))))) - 0.46328822579466)))) + 0.183818728143163)**2)**(1/4) + cos(x1**2) - cos(1.3030474 - 1.67783085262632*exp(-sin(8.24569430410489*x0**2*x1**2))))) - 0.04905726,0,0,3,0
