complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,166.61356,71.78633,0.0,71.7863300000000,PySRFunction(X=>71.7863300000000),20,0,71.7863300000000
3,144.78899,x1 + 71.75176,0.07019983891421666,x1 + 71.75176,PySRFunction(X=>x1 + 71.75176),20,1,x1 + 71.75176
4,63.273586,square(8.378866 + x1),0.8278094818661044,70.205395445956*(0.119347892662324*x1 + 1)**2,PySRFunction(X=>70.205395445956*(0.119347892662324*x1 + 1)**2),20,2,70.205395445956*(0.119347892662324*x1 + 1)**2
5,43.20312,square(8.378866 + sin(x1)),0.3815552444186453,70.205395445956*(0.119347892662324*sin(x1) + 1)**2,PySRFunction(X=>70.205395445956*(0.119347892662324*sin(x1) + 1)**2),20,3,70.205395445956*(0.119347892662324*sin(x1) + 1)**2
7,41.088478,square(sin(x1) + 8.378866) - x0,0.02509248664879143,-x0 + 70.205395445956*(0.119347892662324*sin(x1) + 1)**2,PySRFunction(X=>-x0 + 70.205395445956*(0.119347892662324*sin(x1) + 1)**2),20,4,-x0 + 70.205395445956*(0.119347892662324*sin(x1) + 1)**2
8,38.93727,square((x1 + 8.378866) + (-0.28896007 * x1)),0.05377585193866542,70.205395445956*(0.0848611172442667*x1 + 1)**2,PySRFunction(X=>70.205395445956*(0.0848611172442667*x1 + 1)**2),20,5,70.205395445956*(0.0848611172442667*x1 + 1)**2
10,38.84905,square((x1 + 8.378866) + (x1 * (-0.8008495 - -0.48878735))),0.0011341330689580557,70.205395445956*(0.119347892662324*x1*(-0.8008495 - 1*(-0.48878735)) + 0.119347892662324*x1 + 1)**2,PySRFunction(X=>70.205395445956*(0.119347892662324*x1*(-0.8008495 - 1*(-0.48878735)) + 0.119347892662324*x1 + 1)**2),20,6,70.205395445956*(0.119347892662324*x1*(-0.8008495 - 1*(-0.48878735)) + 0.119347892662324*x1 + 1)**2
12,36.923344,square((x1 + 8.378866) + ((-0.791221 - -0.48878735) * x1)) - x0,0.025419821871325254,-x0 + 70.205395445956*(0.119347892662324*x1*(-0.791221 - 1*(-0.48878735)) + 0.119347892662324*x1 + 1)**2,PySRFunction(X=>-x0 + 70.205395445956*(0.119347892662324*x1*(-0.791221 - 1*(-0.48878735)) + 0.119347892662324*x1 + 1)**2),20,7,-x0 + 70.205395445956*(0.119347892662324*x1*(-0.791221 - 1*(-0.48878735)) + 0.119347892662324*x1 + 1)**2
16,35.75944,square((exp(0.40891218 * x1) + 4.914489) * 1.4326216) - (square(-1.6696476 * x1) + x0),0.008007422380033784,-(x0 + 2.78772310818576*x1**2) + 49.5700919323454*(0.203479954884424*exp(0.40891218*x1) + 1)**2,PySRFunction(X=>-(x0 + 2.78772310818576*x1**2) + 49.5700919323454*(0.203479954884424*exp(0.40891218*x1) + 1)**2),20,8,-(x0 + 2.78772310818576*x1**2) + 49.5700919323454*(0.203479954884424*exp(0.40891218*x1) + 1)**2
18,35.204517,(square((exp(x1 * 0.40891218) + 4.914489) * 1.4326216) - (-1.3636601 + square(x1 + x1))) - x0,0.007819945996276233,-x0 - ((x1 + x1)**2 - 1.3636601) + 49.5700919323454*(0.203479954884424*exp(x1*0.40891218) + 1)**2,PySRFunction(X=>-x0 - ((x1 + x1)**2 - 1.3636601) + 49.5700919323454*(0.203479954884424*exp(x1*0.40891218) + 1)**2),20,9,-x0 - ((x1 + x1)**2 - 1.3636601) + 49.5700919323454*(0.203479954884424*exp(x1*0.40891218) + 1)**2
