complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,157.58199,72.15835,0.0,72.1583500000000,PySRFunction(X=>72.1583500000000),28,0,72.1583500000000
3,139.16219,x1 + 73.92393,0.06215290340160962,x1 + 73.92393,PySRFunction(X=>x1 + 73.92393),28,1,x1 + 73.92393
4,60.97816,square(x1 + 8.291492),0.8251243201633542,68.748839586064*(0.120605555670801*x1 + 1)**2,PySRFunction(X=>68.748839586064*(0.120605555670801*x1 + 1)**2),28,2,68.748839586064*(0.120605555670801*x1 + 1)**2
5,41.52777,square(sin(x1) + 8.291492),0.38415340719969604,68.748839586064*(0.120605555670801*sin(x1) + 1)**2,PySRFunction(X=>68.748839586064*(0.120605555670801*sin(x1) + 1)**2),28,3,68.748839586064*(0.120605555670801*sin(x1) + 1)**2
6,38.25856,square((x1 * -0.6910651) + -8.391871),0.08199503399290796,70.423498880641*(-0.0823493473624654*x1 - 1)**2,PySRFunction(X=>70.423498880641*(-0.0823493473624654*x1 - 1)**2),28,4,70.423498880641*(-0.0823493473624654*x1 - 1)**2
7,38.253586,square((sin(-0.7480146) * x1) + -8.391871),0.00013001857265928585,70.423498880641*(0.119162937561838*x1*sin(-0.7480146) - 1)**2,PySRFunction(X=>70.423498880641*(0.119162937561838*x1*sin(-0.7480146) - 1)**2),28,5,70.423498880641*(0.119162937561838*x1*sin(-0.7480146) - 1)**2
8,36.6616,square((x1 * -0.6910651) + -8.391871) - x0,0.04250742175398427,-x0 + 70.423498880641*(-0.0823493473624654*x1 - 1)**2,PySRFunction(X=>-x0 + 70.423498880641*(-0.0823493473624654*x1 - 1)**2),28,6,-x0 + 70.423498880641*(-0.0823493473624654*x1 - 1)**2
12,36.64673,square(sin(0.9539983) + ((x1 * sin(-0.76296157)) - 9.211496)) - x0,0.00010142094495907594,-x0 + (x1*sin(-0.76296157) - 1*9.211496 + sin(0.9539983))**2,PySRFunction(X=>-x0 + (x1*sin(-0.76296157) - 1*9.211496 + sin(0.9539983))**2),28,7,-x0 + (x1*sin(-0.76296157) - 1*9.211496 + sin(0.9539983))**2
16,36.083683,(square((x1 + 9.211496) * 0.8960241) + square(cos(x1) - x0)) - (x1 + x1),0.003870858319896729,(-x0 + cos(x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 - (x1 + x1),PySRFunction(X=>(-x0 + cos(x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 - (x1 + x1)),28,8,(-x0 + cos(x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 - (x1 + x1)
17,35.991146,square((x1 + 9.211496) * 0.8960241) + ((square(square(cos(x1)) - x0) - x1) - x1),0.0025678049363437143,-x1 - x1 + (-x0 + cos(x1)**2)**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2,PySRFunction(X=>-x1 - x1 + (-x0 + cos(x1)**2)**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2),28,9,-x1 - x1 + (-x0 + cos(x1)**2)**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2
18,35.116917,square(0.8960241 * (9.211496 + x1)) + (((square(cos(x1) - x0) - x1) - x1) - x1),0.02458998358680158,-x1 - x1 - x1 + (-x0 + cos(x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2,PySRFunction(X=>-x1 - x1 - x1 + (-x0 + cos(x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2),28,10,-x1 - x1 - x1 + (-x0 + cos(x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2
20,34.696995,(square(cos(x1 * x0) - x0) - x1) + (square((x1 + 9.211496) * 0.8960241) - (x1 + x1)),0.006014948198166747,-x1 + (-x0 + cos(x0*x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 - (x1 + x1),PySRFunction(X=>-x1 + (-x0 + cos(x0*x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 - (x1 + x1)),28,11,-x1 + (-x0 + cos(x0*x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 - (x1 + x1)
21,34.48284,square(0.8960241 * (9.211496 + x1)) + ((cos(x1) + ((square(cos(x1) - x0) - x1) - x1)) - x1),0.006191274786357553,-x1 - x1 - x1 + (-x0 + cos(x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 + cos(x1),PySRFunction(X=>-x1 - x1 - x1 + (-x0 + cos(x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 + cos(x1)),28,12,-x1 - x1 - x1 + (-x0 + cos(x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 + cos(x1)
22,34.37681,((((square(cos(x1)) + square(cos(x1) - x0)) - x1) - x1) + square((x1 + 9.211496) * 0.8960241)) - x1,0.003079599846890337,-x1 - x1 - x1 + (-x0 + cos(x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 + cos(x1)**2,PySRFunction(X=>-x1 - x1 - x1 + (-x0 + cos(x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 + cos(x1)**2),28,13,-x1 - x1 - x1 + (-x0 + cos(x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 + cos(x1)**2
23,34.097713,square(0.8960241 * (9.211496 + x1)) + (((cos(x1) + (square(cos(x1 * x0) - x0) - x1)) - x1) - x1),0.008151894554319125,-x1 - x1 - x1 + (-x0 + cos(x0*x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 + cos(x1),PySRFunction(X=>-x1 - x1 - x1 + (-x0 + cos(x0*x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 + cos(x1)),28,14,-x1 - x1 - x1 + (-x0 + cos(x0*x1))**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2 + cos(x1)
24,33.663662,square(x0 - square(cos(x0) + ((0.9106298 - x1) * cos(x1)))) + ((square((9.211496 + x1) * 0.8960241) - x1) - x1),0.012811337926068797,-x1 - x1 + (x0 - ((0.9106298 - x1)*cos(x1) + cos(x0))**2)**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2,PySRFunction(X=>-x1 - x1 + (x0 - ((0.9106298 - x1)*cos(x1) + cos(x0))**2)**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2),28,15,-x1 - x1 + (x0 - ((0.9106298 - x1)*cos(x1) + cos(x0))**2)**2 + 68.1239336717434*(0.108559999374694*x1 + 1)**2
