Run,Equation_Index,RMSE_Train,RMSE_Test_Interpolation,RMSE_Test_Extrapolation
13,0,12.499799403926954,13.650923983979986,13.534810670167117
13,1,11.646980781187542,12.696692945730783,12.821435009802688
13,2,6.345802123498392,5.7189284395884785,8.057909378211983
13,3,6.215657018384271,5.832304642348651,8.177180672568957
13,4,6.167861108139392,5.720229526333415,7.7835947888572
13,5,6.058680286683513,4.948383966753723,7.50815112974091
13,6,6.053626769541497,5.350334047129531,7.668432650560123
13,7,5.9387440984429,5.0440822612945455,7.633329620766077
13,8,5.916347025292747,5.044204390130701,7.423440325406796
13,9,5.912267387911895,5.06302429813194,7.46423386529107
13,10,5.911213469092284,5.064833912600085,7.480346256997324
13,11,5.893519817388947,5.033441613704622,7.758526993213375
13,12,5.844512637945832,5.276360673667164,8.39082267098114
13,13,5.815900815816611,5.1684957740109905,8.183147218062276
13,14,5.8059668710288035,5.1989647719750955,8.014179461278069
13,15,5.7865591580545725,4.994603202395831,8.116037384290644
13,16,5.781293248930663,5.2204722688068985,7.9860544339004855
13,17,5.778145970213697,4.985410032392248,7.929462789225914
13,18,5.752492271529407,5.170103674625565,8.824326282316054
13,19,5.752492274218592,5.17010343167733,8.82432401096535
13,20,5.742210879371294,5.1127710408439615,8.700967037949582
13,21,5.739064502500275,5.114385053658176,8.571375334262013
13,22,5.735978975663217,5.18840965487104,7.267228731871855
13,23,5.710657154334548,5.499898579503083,8.81154023108221
13,24,5.594041164391532,5.414973940380745,8.725558960088085
13,25,5.583332010242151,5.449494868843655,8.912311941055314
13,26,5.583104551020664,5.453872349129462,8.918133999845475
13,27,5.5830653519039455,5.43719422370333,8.828417316644963
13,28,5.564100508259237,5.160305482284381,8.697618400350722
13,29,5.537780663306581,5.223827082755917,8.743112650354309
13,30,5.5329116191314105,5.426323599875277,8.890947059457663
13,31,5.463814639408301,5.37731253433375,8.662790278857356
13,32,5.417073779420215,5.330056652828201,7.992960672001322
13,33,5.404187355594766,5.358499010500803,7.719284345192192
13,34,5.399437939964789,5.578363680505982,8.308101071384007
13,35,5.3883554194077075,5.543569281748027,7.93476885248032
13,36,5.369818162929618,5.09768225333135,8.091058653142067
13,37,5.335504827464043,5.445005683948204,7.558670974483232
