Run,Equation_Index,Complexity,Constant_Num,Total_Symbols,Distinct_Symbols,MSE_Train,MSE_Test_Interpolation,MSE_Test_Extrapolation,Sigma_Train,Log_likelihood_Train,AIC_Train,BIC_Train,MDL_Train,PSM_Train,Sensitivity_Interpolation_SVP,Sensitivity_Extrapolation_SVP,Sensitivity_Interpolation_MVP,Sensitivity_Extrapolation_MVP,Extrapolation_Divergence
13,0,1,1,1,1,156.2449851384126,186.34772561640003,183.19109987726964,12.499331891484271,-627.1995239257812,1256.3990478515625,1259.4679,629.5312995281989,0.0,0.0,0.0,0.0,0.0,0.0
13,1,3,1,3,3,135.65216131735195,161.20601175816984,164.38919571059404,11.644166879155431,-615.9637451171875,1233.927490234375,1236.9963,621.5916638010574,0.07066540688885692,0.000894992077153609,0.0016520401931779435,0.000894992077153609,0.0016520401931779435,0.8554304650666888
13,2,5,2,5,5,40.2692045905967,32.70614249713391,64.92990354747663,6.258595465071037,-519.4411010742188,1042.8822021484375,1049.02,529.8406256510681,0.6072534398596349,0.08602102761149785,0.15878374647139576,0.08602102761149785,0.15878374647139576,1.0921003816084915
13,3,7,2,8,7,38.63439217018965,34.01577744116163,66.86628375183531,6.1269722386438294,-516.1487426757812,1036.2974853515625,1042.4353,534.0691476165089,0.020722005642962896,0.043458449261970664,0.08004003036160069,0.08691689852394095,0.16008006072320163,1.0894471947591446
13,4,8,2,8,8,38.04251064929849,32.72102583393661,60.58434783712496,6.147429625444402,-514.8899536132812,1033.7799072265625,1039.9177,533.8621745631444,0.015439036633775015,0.04523149039148131,0.08291681622174571,0.09046224910043228,0.16583204763910808,1.09455515550045
13,5,9,3,9,7,36.70760681624741,24.486503882425314,56.37233338702971,6.057666886487135,-512.0484619140625,1030.096923828125,1039.3036,531.8936235980983,0.035720025884953086,0.12829762569419587,0.27406093843144014,0.12829762569419587,0.27406093843144014,1.092866492181493
13,6,10,2,10,8,36.646397064909415,28.62607441587346,58.80485931617656,6.038534044981389,-511.91680908203125,1027.8336181640625,1033.9714,535.0466837475465,0.001669221062031201,0.05445327490154706,0.09993904362727343,0.10890581812056346,0.1998765024501641,1.0911214505237743
13,7,11,3,12,8,35.26868146679037,25.4427658587063,58.26772109926477,5.937750665816548,-508.869384765625,1023.73876953125,1032.9454,536.1546536485622,0.03831955481216213,0.0645971219045288,0.13767956021633568,0.12919349660663934,0.2753572526832463,1.0977607929689432
13,8,13,4,13,10,35.00316212369033,25.443997929413833,55.107466264875754,5.9162430183398556,-508.2685852050781,1024.5371704101562,1036.8127,540.5339375311655,0.00377844489198208,0.06383607337204782,0.13549943001882703,0.12767082925591552,0.2709970417041085,1.15837064400392
13,9,14,4,14,11,34.954905666166546,25.63421504347442,55.71478719575807,5.912210861575041,-508.15887451171875,1024.3177490234375,1036.5934,544.0611420357833,0.0013796839893888786,0.06351420937382334,0.13520529417422086,0.12702714374477592,0.27040843705698947,1.1583714492222992
