complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,164.30795,71.85515,0.0,71.8551500000000,PySRFunction(X=>71.8551500000000),24,0,71.8551500000000
3,142.42072,x1 + 71.6949,0.07147845847922085,x1 + 71.6949,PySRFunction(X=>x1 + 71.6949),24,1,x1 + 71.6949
5,35.588295,(x1 * 11.313722) + 70.96056,0.6933843511758843,x1*11.313722 + 70.96056,PySRFunction(X=>x1*11.313722 + 70.96056),24,2,x1*11.313722 + 70.96056
7,34.690884,((x1 * 11.313722) + 71.14727) - x0,0.012769924077054745,-x0 + x1*11.313722 + 71.14727,PySRFunction(X=>-x0 + x1*11.313722 + 71.14727),24,3,-x0 + x1*11.313722 + 71.14727
9,34.473534,((x1 * 11.313722) + (-0.8711905 / x0)) + 71.31508,0.0031425221488243795,x1*11.313722 + 71.31508 - 0.8711905/x0,PySRFunction(X=>x1*11.313722 + 71.31508 - 0.8711905/x0),24,4,x1*11.313722 + 71.31508 - 0.8711905/x0
11,34.463825,(((x1 * 11.313722) + (-0.8711905 / x0)) + 71.31508) - 0.2279457,0.00014083800431337874,x1*11.313722 - 1*0.2279457 + 71.31508 - 0.8711905/x0,PySRFunction(X=>x1*11.313722 - 1*0.2279457 + 71.31508 - 0.8711905/x0),24,5,x1*11.313722 - 1*0.2279457 + 71.31508 - 0.8711905/x0
12,34.45523,71.31508 + (((x1 * exp(2.4260163)) + (-0.8711905 / x0)) - 0.13598514),0.0002494230382165879,x1*exp(2.4260163) - 1*0.13598514 + 71.31508 - 0.8711905/x0,PySRFunction(X=>x1*exp(2.4260163) - 1*0.13598514 + 71.31508 - 0.8711905/x0),24,6,x1*exp(2.4260163) - 1*0.13598514 + 71.31508 - 0.8711905/x0
16,34.432358,cos(x1) + ((x1 + (((x1 + x1) / 0.22049199) + (x1 - -70.64961))) - x0),0.00016600959261662697,-x0 + x1 + x1 + (x1 + x1)/0.22049199 + cos(x1) - 1*(-70.64961),PySRFunction(X=>-x0 + x1 + x1 + (x1 + x1)/0.22049199 + cos(x1) - 1*(-70.64961)),24,7,-x0 + x1 + x1 + (x1 + x1)/0.22049199 + cos(x1) - 1*(-70.64961)
18,34.12346,cos(x1 + x1) + ((x1 + 71.31508) + (((x1 + (x1 + x1)) * 3.3499823) - x0)),0.0045058187542064065,-x0 + x1 + (x1 + x1 + x1)*3.3499823 + cos(x1 + x1) + 71.31508,PySRFunction(X=>-x0 + x1 + (x1 + x1 + x1)*3.3499823 + cos(x1 + x1) + 71.31508),24,8,-x0 + x1 + (x1 + x1 + x1)*3.3499823 + cos(x1 + x1) + 71.31508
21,34.026726,(((x1 + x1) / 0.22049199) + 70.03098) + ((x1 - ((0.5121699 - cos(x1)) - square(x0))) - (x0 - x1)),0.0009462832081434444,x1 - (x0 - x1) + (x1 + x1)/0.22049199 - (-x0**2 - cos(x1) + 0.5121699) + 70.03098,PySRFunction(X=>x1 - (x0 - x1) + (x1 + x1)/0.22049199 - (-x0**2 - cos(x1) + 0.5121699) + 70.03098),24,9,x1 - (x0 - x1) + (x1 + x1)/0.22049199 - (-x0**2 - cos(x1) + 0.5121699) + 70.03098
23,34.023193,((x1 + x1) / square(-0.46956575)) + ((x1 - (cos(1.0969126) - square(x0))) + (70.03098 - ((x0 - x1) - cos(x1)))),5.1917769412378534e-05,x1 - (-x0**2 + cos(1.0969126)) + (x1 + x1)/0.220491993573063 - (x0 - x1 - cos(x1)) + 70.03098,PySRFunction(X=>x1 - (-x0**2 + cos(1.0969126)) + (x1 + x1)/0.220491993573063 - (x0 - x1 - cos(x1)) + 70.03098),24,10,x1 - (-x0**2 + cos(1.0969126)) + (x1 + x1)/0.220491993573063 - (x0 - x1 - cos(x1)) + 70.03098
24,33.722507,((((x1 + x1) / 0.22049199) + (71.02489 - ((0.2113974 - x1) - cos(square((0.5121699 - x1) - exp(x0)))))) - x0) + x1,0.008876961180212407,-x0 + x1 + (x1 + x1)/0.22049199 - (-x1 - cos((-x1 - exp(x0) + 0.5121699)**2) + 0.2113974) + 71.02489,PySRFunction(X=>-x0 + x1 + (x1 + x1)/0.22049199 - (-x1 - cos((-x1 - exp(x0) + 0.5121699)**2) + 0.2113974) + 71.02489),24,11,-x0 + x1 + (x1 + x1)/0.22049199 - (-x1 - cos((-x1 - exp(x0) + 0.5121699)**2) + 0.2113974) + 71.02489
26,33.519165,((((((x1 + (x1 + (x1 + x1))) - -1.0749466) - cos(square(0.87253535 / x1))) * 2.5498722) + sin(x1 * -1.2303554)) + 69.84429) + x1,0.003024056567901328,x1 + (x1 + x1 + x1 + x1 - cos(0.761317936999623/x1**2) - 1*(-1.0749466))*2.5498722 + sin(x1*(-1.2303554)) + 69.84429,PySRFunction(X=>x1 + (x1 + x1 + x1 + x1 - cos(0.761317936999623/x1**2) - 1*(-1.0749466))*2.5498722 + sin(x1*(-1.2303554)) + 69.84429),24,12,x1 + (x1 + x1 + x1 + x1 - cos(0.761317936999623/x1**2) - 1*(-1.0749466))*2.5498722 + sin(x1*(-1.2303554)) + 69.84429
28,33.132343,((x1 + ((x1 + (x1 + (x1 + ((x1 - -1.0749466) - cos(square(0.87253535 / x1)))))) * 2.5498722)) + 69.84429) + sin(-1.1390553 - (x0 * 1.3089409)),0.005803714795354924,x1 + (x1 + x1 + x1 + x1 - cos(0.761317936999623/x1**2) - 1*(-1.0749466))*2.5498722 + sin(-1.3089409*x0 - 1.1390553) + 69.84429,PySRFunction(X=>x1 + (x1 + x1 + x1 + x1 - cos(0.761317936999623/x1**2) - 1*(-1.0749466))*2.5498722 + sin(-1.3089409*x0 - 1.1390553) + 69.84429),24,13,x1 + (x1 + x1 + x1 + x1 - cos(0.761317936999623/x1**2) - 1*(-1.0749466))*2.5498722 + sin(-1.3089409*x0 - 1.1390553) + 69.84429
30,33.017193,(x1 + ((x1 + ((x1 + x1) + ((x1 - -1.0749466) - cos(square(0.87253535 / x1))))) * 2.5498722)) + (sin((x1 * -1.2303554) - (x0 / 1.3089409)) + 69.84429),0.0017407547093027064,x1 + (x1 + x1 + x1 + x1 - cos(0.761317936999623/x1**2) - 1*(-1.0749466))*2.5498722 + sin(-x0/1.3089409 + x1*(-1.2303554)) + 69.84429,PySRFunction(X=>x1 + (x1 + x1 + x1 + x1 - cos(0.761317936999623/x1**2) - 1*(-1.0749466))*2.5498722 + sin(-x0/1.3089409 + x1*(-1.2303554)) + 69.84429),24,14,x1 + (x1 + x1 + x1 + x1 - cos(0.761317936999623/x1**2) - 1*(-1.0749466))*2.5498722 + sin(-x0/1.3089409 + x1*(-1.2303554)) + 69.84429
33,32.678024,((x1 + ((((x1 + (x1 + x1)) + (x1 - -1.0749466)) - cos(square(0.87253535 / x1))) * 2.5498722)) + (70.44708 - 0.60279155)) + sin((-1.2303554 * x1) - (x0 * square(x0))),0.0034418742485559164,x1 + (x1 + x1 + x1 + x1 - cos(0.761317936999623/x1**2) - 1*(-1.0749466))*2.5498722 + sin(-x0*x0**2 - 1.2303554*x1) - 1*0.60279155 + 70.44708,PySRFunction(X=>x1 + (x1 + x1 + x1 + x1 - cos(0.761317936999623/x1**2) - 1*(-1.0749466))*2.5498722 + sin(-x0*x0**2 - 1.2303554*x1) - 1*0.60279155 + 70.44708),24,15,x1 + (x1 + x1 + x1 + x1 - cos(0.761317936999623/x1**2) - 1*(-1.0749466))*2.5498722 + sin(-x0*x0**2 - 1.2303554*x1) - 1*0.60279155 + 70.44708
