complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,166.80443,71.90555,0.0,71.9055500000000,PySRFunction(X=>71.9055500000000),12,0,71.9055500000000
3,144.79866,x1 + 71.73401,0.07073891127990835,x1 + 71.73401,PySRFunction(X=>x1 + 71.73401),12,1,x1 + 71.73401
4,57.48846,square(x1 + 8.338997),0.9237599937560863,69.538870966009*(0.119918498591617*x1 + 1)**2,PySRFunction(X=>69.538870966009*(0.119918498591617*x1 + 1)**2),12,2,69.538870966009*(0.119918498591617*x1 + 1)**2
6,49.37403,square(x1 + 8.338997) - x1,0.07607982727518728,-x1 + 69.538870966009*(0.119918498591617*x1 + 1)**2,PySRFunction(X=>-x1 + 69.538870966009*(0.119918498591617*x1 + 1)**2),12,3,-x1 + 69.538870966009*(0.119918498591617*x1 + 1)**2
7,36.437813,square(sin(x1) + 8.338997) - x0,0.30381752333341405,-x0 + 69.538870966009*(0.119918498591617*sin(x1) + 1)**2,PySRFunction(X=>-x0 + 69.538870966009*(0.119918498591617*sin(x1) + 1)**2),12,4,-x0 + 69.538870966009*(0.119918498591617*sin(x1) + 1)**2
9,34.026962,square(sin(x1 + 0.611348) + 7.440694) + 9.14008,0.03422692188374323,55.363927201636*(0.13439606574333*sin(x1 + 0.611348) + 1)**2 + 9.14008,PySRFunction(X=>55.363927201636*(0.13439606574333*sin(x1 + 0.611348) + 1)**2 + 9.14008),12,5,55.363927201636*(0.13439606574333*sin(x1 + 0.611348) + 1)**2 + 9.14008
11,33.35059,(square(sin(x1 + 0.30090955) + 7.683055) + 7.56844) - x0,0.010038873499109719,-x0 + 59.029334133025*(0.130156558816773*sin(x1 + 0.30090955) + 1)**2 + 7.56844,PySRFunction(X=>-x0 + 59.029334133025*(0.130156558816773*sin(x1 + 0.30090955) + 1)**2 + 7.56844),12,6,-x0 + 59.029334133025*(0.130156558816773*sin(x1 + 0.30090955) + 1)**2 + 7.56844
12,33.14171,square(sin(x1 + 0.5956486) + 7.3826456) + (square(x0) + 8.64523),0.006282853416549061,x0**2 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5956486) + 1)**2 + 8.64523,PySRFunction(X=>x0**2 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5956486) + 1)**2 + 8.64523),12,7,x0**2 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5956486) + 1)**2 + 8.64523
13,32.30425,square(square(x0)) + (square(sin(x1 + 0.5898041) + 7.3826456) + 8.901142),0.025593809422790794,x0**4 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + 8.901142,PySRFunction(X=>x0**4 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + 8.901142),12,8,x0**4 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + 8.901142
15,32.032173,(square(square(x0)) + square(sin(x1 + 0.5898041) + 7.3826456)) + (x1 + 8.64523),0.0042289982764262485,x0**4 + x1 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + 8.64523,PySRFunction(X=>x0**4 + x1 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + 8.64523),12,9,x0**4 + x1 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + 8.64523
16,31.97398,(8.64523 + (square(square(x0)) + square(7.3826456 + sin(0.5898041 + x1)))) + sin(x1),0.001818356933097193,x0**4 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + sin(x1) + 8.64523,PySRFunction(X=>x0**4 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + sin(x1) + 8.64523),12,10,x0**4 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + sin(x1) + 8.64523
17,31.93326,square(sin(x1 + 0.5898041) + 7.3826456) + (((x0 * (x0 / 0.38339275)) + x1) + 7.612918),0.0012743471791502867,x0*x0/0.38339275 + x1 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + 7.612918,PySRFunction(X=>x0*x0/0.38339275 + x1 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + 7.612918),12,11,x0*x0/0.38339275 + x1 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + 7.612918
18,31.709473,(((exp(x1) + 8.64523) + square(7.3826456 + sin(0.5898041 + x1))) + square(square(x0))) + -1.0504397,0.007032630805953026,x0**4 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + exp(x1) - 1.0504397 + 8.64523,PySRFunction(X=>x0**4 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + exp(x1) - 1.0504397 + 8.64523),12,12,x0**4 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + exp(x1) - 1.0504397 + 8.64523
19,31.67692,(square(sin(x1 + 0.5898041) + 7.3826456) + (((x0 * (x0 + -0.18461853)) / 0.38339275) + x1)) + 7.603068,0.0010271290515595404,x0*(x0 - 0.18461853)/0.38339275 + x1 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + 7.603068,PySRFunction(X=>x0*(x0 - 0.18461853)/0.38339275 + x1 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + 7.603068),12,13,x0*(x0 - 0.18461853)/0.38339275 + x1 + 54.5034560551994*(0.135452797571646*sin(x1 + 0.5898041) + 1)**2 + 7.603068
20,31.391918,((x0 * (x0 / 0.38339275)) + 8.509462) + (x1 + (square(sin(sin(x1 + 0.5898041)) + 7.3826456) + x1)),0.00903786874855434,x0*x0/0.38339275 + x1 + x1 + 54.5034560551994*(0.135452797571646*sin(sin(x1 + 0.5898041)) + 1)**2 + 8.509462,PySRFunction(X=>x0*x0/0.38339275 + x1 + x1 + 54.5034560551994*(0.135452797571646*sin(sin(x1 + 0.5898041)) + 1)**2 + 8.509462),12,14,x0*x0/0.38339275 + x1 + x1 + 54.5034560551994*(0.135452797571646*sin(sin(x1 + 0.5898041)) + 1)**2 + 8.509462
22,31.386084,(0.92096573 + ((x0 * (x0 / 0.38339275)) + x1)) + (square(sin(sin(x1 + 0.5898041)) + 7.3826456) + (x1 + 7.612918)),9.293064180018211e-05,x0*x0/0.38339275 + x1 + x1 + 54.5034560551994*(0.135452797571646*sin(sin(x1 + 0.5898041)) + 1)**2 + 0.92096573 + 7.612918,PySRFunction(X=>x0*x0/0.38339275 + x1 + x1 + 54.5034560551994*(0.135452797571646*sin(sin(x1 + 0.5898041)) + 1)**2 + 0.92096573 + 7.612918),12,15,x0*x0/0.38339275 + x1 + x1 + 54.5034560551994*(0.135452797571646*sin(sin(x1 + 0.5898041)) + 1)**2 + 0.92096573 + 7.612918
23,30.434597,((((x0 * x0) - sin(sin((x1 * 1.9719342) + x1))) / 0.38339275) + 8.462591) + square(sin(x1 + 0.611348) + 7.3868833),0.03078458944123143,(x0*x0 - sin(sin(x1 + x1*1.9719342)))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + 8.462591,PySRFunction(X=>(x0*x0 - sin(sin(x1 + x1*1.9719342)))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + 8.462591),12,16,(x0*x0 - sin(sin(x1 + x1*1.9719342)))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + 8.462591
24,30.244844,(((((x0 * x0) - sin((x1 * 1.9719342) + x1)) / 0.38339275) + 8.462591) - -0.52308565) + square(sin(x1 + 0.611348) + 7.3868833),0.006254296855989491,(x0*x0 - sin(x1 + x1*1.9719342))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 - 1*(-0.52308565) + 8.462591,PySRFunction(X=>(x0*x0 - sin(x1 + x1*1.9719342))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 - 1*(-0.52308565) + 8.462591),12,17,(x0*x0 - sin(x1 + x1*1.9719342))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 - 1*(-0.52308565) + 8.462591
26,30.158098,square(sin(x1 + 0.51551074) + 7.3868833) + ((((((x0 * x0) + 0.8496735) - sin((x1 + x1) * 1.4042557)) / 0.38339275) + 7.612918) - x0),0.001436123088779498,-x0 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.51551074) + 1)**2 + (x0*x0 - sin((x1 + x1)*1.4042557) + 0.8496735)/0.38339275 + 7.612918,PySRFunction(X=>-x0 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.51551074) + 1)**2 + (x0*x0 - sin((x1 + x1)*1.4042557) + 0.8496735)/0.38339275 + 7.612918),12,18,-x0 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.51551074) + 1)**2 + (x0*x0 - sin((x1 + x1)*1.4042557) + 0.8496735)/0.38339275 + 7.612918
27,30.04811,square(sin(x1 + 0.51551074) + 7.3868833) + ((((((x0 * x0) - sin((square(x1) + x1) * 1.4042557)) + 0.8496735) / 0.38339275) + 7.612918) - x0),0.003653713662158234,-x0 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.51551074) + 1)**2 + (x0*x0 - sin((x1**2 + x1)*1.4042557) + 0.8496735)/0.38339275 + 7.612918,PySRFunction(X=>-x0 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.51551074) + 1)**2 + (x0*x0 - sin((x1**2 + x1)*1.4042557) + 0.8496735)/0.38339275 + 7.612918),12,19,-x0 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.51551074) + 1)**2 + (x0*x0 - sin((x1**2 + x1)*1.4042557) + 0.8496735)/0.38339275 + 7.612918
29,30.018307,(square(7.3868833 + sin(log(1.6744936) + x1)) + (7.612918 + (((sqrt(0.58674955) + (x0 * x0)) - sin(1.4042557 * (square(x1) + x1))) / 0.38339275))) - x0,0.0004961674748413362,2.60829136701203*x0**2 - x0 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.515510791208389) + 1)**2 - 2.60829136701203*sin(1.4042557*x1**2 + 1.4042557*x1) + 9.61085820571767,PySRFunction(X=>2.60829136701203*x0**2 - x0 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.515510791208389) + 1)**2 - 2.60829136701203*sin(1.4042557*x1**2 + 1.4042557*x1) + 9.61085820571767),12,20,2.60829136701203*x0**2 - x0 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.515510791208389) + 1)**2 - 2.60829136701203*sin(1.4042557*x1**2 + 1.4042557*x1) + 9.61085820571767
30,29.985453,7.612918 + (square(sin(x1 + log(1.5566349)) + 7.3868833) + ((((0.8496735 + (x0 * x0)) - sin(x1 + (x1 * square(1.4042557)))) / 0.38339275) - (0.49084067 / x0))),0.0010950648187087009,2.60829136701203*x0**2 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.442526375952225) + 1)**2 - 2.60829136701203*sin(2.97193407098249*x1) + 9.82911405482889 - 0.49084067/x0,PySRFunction(X=>2.60829136701203*x0**2 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.442526375952225) + 1)**2 - 2.60829136701203*sin(2.97193407098249*x1) + 9.82911405482889 - 0.49084067/x0),12,21,2.60829136701203*x0**2 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.442526375952225) + 1)**2 - 2.60829136701203*sin(2.97193407098249*x1) + 9.82911405482889 - 0.49084067/x0
31,29.861427,(square(7.3868833 + sin(x1 + log(1.6744936))) + 7.612918) + ((((0.8496735 + (x0 * x0)) - sin(1.4042557 * sin(1.4042557 * (square(x1) + x1)))) / 0.38339275) - x0),0.004144783405780762,2.60829136701203*x0**2 - x0 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.515510791208389) + 1)**2 - 2.60829136701203*sin(1.4042557*sin(1.4042557*x1**2 + 1.4042557*x1)) + 9.82911405482889,PySRFunction(X=>2.60829136701203*x0**2 - x0 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.515510791208389) + 1)**2 - 2.60829136701203*sin(1.4042557*sin(1.4042557*x1**2 + 1.4042557*x1)) + 9.82911405482889),12,22,2.60829136701203*x0**2 - x0 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.515510791208389) + 1)**2 - 2.60829136701203*sin(1.4042557*sin(1.4042557*x1**2 + 1.4042557*x1)) + 9.82911405482889
33,28.951187,(((x1 + square(sin(x1 + 0.611348) + 7.3868833)) + (((x0 * x0) + sin((((x1 + x1) * square(x0)) - -6.6125283) * x0)) / 0.38339275)) + (7.612918 - x0)) + x0,0.015478187874389556,-x0 + x0 + x1 + (x0*x0 + sin(x0*(x0**2*(x1 + x1) - 1*(-6.6125283))))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + 7.612918,PySRFunction(X=>-x0 + x0 + x1 + (x0*x0 + sin(x0*(x0**2*(x1 + x1) - 1*(-6.6125283))))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + 7.612918),12,23,-x0 + x0 + x1 + (x0*x0 + sin(x0*(x0**2*(x1 + x1) - 1*(-6.6125283))))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + 7.612918
35,28.854433,(((x1 + square(sin(x1 + 0.611348) + 7.3868833)) + (((x0 * x0) + sin((((x1 + x1) * square(x0)) - -6.6125283) * x0)) / 0.38339275)) + (7.612918 - (x0 * 1.3923408))) + x0,0.001673783454856805,-1.3923408*x0 + x0 + x1 + (x0*x0 + sin(x0*(x0**2*(x1 + x1) - 1*(-6.6125283))))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + 7.612918,PySRFunction(X=>-1.3923408*x0 + x0 + x1 + (x0*x0 + sin(x0*(x0**2*(x1 + x1) - 1*(-6.6125283))))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + 7.612918),12,24,-1.3923408*x0 + x0 + x1 + (x0*x0 + sin(x0*(x0**2*(x1 + x1) - 1*(-6.6125283))))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + 7.612918
37,28.812248,(((((x1 / 1.519849) + square(sin(x1 + 0.611348) + 7.3868833)) + (((x0 * x0) + sin((((x1 + x1) * square(x0)) - -6.6125283) * x0)) / 0.38339275)) + 7.612918) - (x0 * 1.3923408)) + x0,0.0007315317405719988,-1.3923408*x0 + x0 + x1/1.519849 + (x0*x0 + sin(x0*(x0**2*(x1 + x1) - 1*(-6.6125283))))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + 7.612918,PySRFunction(X=>-1.3923408*x0 + x0 + x1/1.519849 + (x0*x0 + sin(x0*(x0**2*(x1 + x1) - 1*(-6.6125283))))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + 7.612918),12,25,-1.3923408*x0 + x0 + x1/1.519849 + (x0*x0 + sin(x0*(x0**2*(x1 + x1) - 1*(-6.6125283))))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + 7.612918
40,28.719933,square(sin(x1 + 0.611348) + 7.3868833) + ((x1 + (((x0 * x0) + sin((((x1 + x1) * square(x0)) - -6.6125283) * x0)) / 0.38339275)) + (((x0 + (0.8230879 - -6.5334682)) - (x0 * square(x0))) / 0.99232537)),0.0010697210688309898,x1 + (x0*x0 + sin(x0*(x0**2*(x1 + x1) - 1*(-6.6125283))))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + (-x0*x0**2 + x0 + 0.8230879 - 1*(-6.5334682))/0.99232537,PySRFunction(X=>x1 + (x0*x0 + sin(x0*(x0**2*(x1 + x1) - 1*(-6.6125283))))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + (-x0*x0**2 + x0 + 0.8230879 - 1*(-6.5334682))/0.99232537),12,26,x1 + (x0*x0 + sin(x0*(x0**2*(x1 + x1) - 1*(-6.6125283))))/0.38339275 + 54.5660448878189*(0.135375091142972*sin(x1 + 0.611348) + 1)**2 + (-x0*x0**2 + x0 + 0.8230879 - 1*(-6.5334682))/0.99232537
