complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,154.4556,71.83032,0.0,71.8303200000000,PySRFunction(X=>71.8303200000000),6,0,71.8303200000000
3,133.86609,71.83032 + x1,0.07153335223233093,x1 + 71.83032,PySRFunction(X=>x1 + 71.83032),6,1,x1 + 71.83032
5,37.624817,(x1 * 10.925608) + 71.06351,0.6345880563306855,x1*10.925608 + 71.06351,PySRFunction(X=>x1*10.925608 + 71.06351),6,2,x1*10.925608 + 71.06351
7,36.7455,(x1 * 10.925608) + (71.06351 - x0),0.011824045044035308,-x0 + x1*10.925608 + 71.06351,PySRFunction(X=>-x0 + x1*10.925608 + 71.06351),6,3,-x0 + x1*10.925608 + 71.06351
8,36.680626,(x1 * 10.925608) + (71.06351 - sin(x0)),0.0017670554178679083,x1*10.925608 - sin(x0) + 71.06351,PySRFunction(X=>x1*10.925608 - sin(x0) + 71.06351),6,4,x1*10.925608 - sin(x0) + 71.06351
9,36.38005,(x1 * 10.925608) + (71.06351 - (0.901482 / x0)),0.008228166293337641,x1*10.925608 + 71.06351 - 0.901482/x0,PySRFunction(X=>x1*10.925608 + 71.06351 - 0.901482/x0),6,5,x1*10.925608 + 71.06351 - 0.901482/x0
12,36.192646,((73.08639 + (x1 / 0.1348549)) - square(-1.3626285 + x1)) + 0.86705005,0.0017215328158977077,x1/0.1348549 - 1.85675642901225*(0.733875740893428*x1 - 1)**2 + 0.86705005 + 73.08639,PySRFunction(X=>x1/0.1348549 - 1.85675642901225*(0.733875740893428*x1 - 1)**2 + 0.86705005 + 73.08639),6,6,x1/0.1348549 - 1.85675642901225*(0.733875740893428*x1 - 1)**2 + 0.86705005 + 73.08639
14,35.787544,(((x1 / 0.1348549) - square(x1 + -0.8505549)) - (x0 - x1)) + 73.08639,0.0056280245599111675,x1/0.1348549 - (x0 - x1) - (x1 - 0.8505549)**2 + 73.08639,PySRFunction(X=>x1/0.1348549 - (x0 - x1) - (x1 - 0.8505549)**2 + 73.08639),6,7,x1/0.1348549 - (x0 - x1) - (x1 - 0.8505549)**2 + 73.08639
16,35.73791,(((x1 / 0.1348549) + (73.08639 - square(x1 + -0.8505549))) - x0) - (0.19919653 - x1),0.0006939348887880936,-x0 + x1/0.1348549 - (0.19919653 - x1) - (x1 - 0.8505549)**2 + 73.08639,PySRFunction(X=>-x0 + x1/0.1348549 - (0.19919653 - x1) - (x1 - 0.8505549)**2 + 73.08639),6,8,-x0 + x1/0.1348549 - (0.19919653 - x1) - (x1 - 0.8505549)**2 + 73.08639
17,35.559647,(73.08639 + (((x1 / 0.1348549) - square(-0.8416841 + x1)) - cos(x0))) - (x0 - x1),0.005000546413175746,x1/0.1348549 - (x0 - x1) - (x1 - 0.8416841)**2 - cos(x0) + 73.08639,PySRFunction(X=>x1/0.1348549 - (x0 - x1) - (x1 - 0.8416841)**2 - cos(x0) + 73.08639),6,9,x1/0.1348549 - (x0 - x1) - (x1 - 0.8416841)**2 - cos(x0) + 73.08639
21,34.969757,((x1 + (((x1 + (x1 + x1)) / 0.4399969) + 73.08639)) + (x1 + x1)) - square(x1 / sin(x0)),0.004181970368604884,-x1**2/sin(x0)**2 + x1 + x1 + x1 + (x1 + x1 + x1)/0.4399969 + 73.08639,PySRFunction(X=>-x1**2/sin(x0)**2 + x1 + x1 + x1 + (x1 + x1 + x1)/0.4399969 + 73.08639),6,10,-x1**2/sin(x0)**2 + x1 + x1 + x1 + (x1 + x1 + x1)/0.4399969 + 73.08639
23,34.799316,((((x1 + x1) + (72.66808 + x1)) + (((x1 + x1) + x1) / 0.4399969)) - square(x1 / x0)) - sin(x0),0.0024429354115117433,x1 + x1 + x1 + (x1 + x1 + x1)/0.4399969 - sin(x0) + 72.66808 - x1**2/x0**2,PySRFunction(X=>x1 + x1 + x1 + (x1 + x1 + x1)/0.4399969 - sin(x0) + 72.66808 - x1**2/x0**2),6,11,x1 + x1 + x1 + (x1 + x1 + x1)/0.4399969 - sin(x0) + 72.66808 - x1**2/x0**2
25,34.516605,((((x1 + x1) + (72.66808 + x1)) + (((x1 + x1) + x1) / 0.4399969)) - (square(x1) / square(sin(x0)))) - sin(x0),0.004078609409747443,-x1**2/(sin(x0)**2) + x1 + x1 + x1 + (x1 + x1 + x1)/0.4399969 - sin(x0) + 72.66808,PySRFunction(X=>-x1**2/(sin(x0)**2) + x1 + x1 + x1 + (x1 + x1 + x1)/0.4399969 - sin(x0) + 72.66808),6,12,-x1**2/(sin(x0)**2) + x1 + x1 + x1 + (x1 + x1 + x1)/0.4399969 - sin(x0) + 72.66808
28,34.38276,((((x1 + ((x1 + 73.08639) - sqrt(square(x1)))) + x1) + (((x1 + x1) + x1) / 0.4399969)) - (square(x1) / square(x0))) - sin(x0),0.0012950788769149136,9.81822985571035*x1 - sqrt(x1**2) - sin(x0) + 73.08639 - x1**2/x0**2,PySRFunction(X=>9.81822985571035*x1 - sqrt(x1**2) - sin(x0) + 73.08639 - x1**2/x0**2),6,13,9.81822985571035*x1 - sqrt(x1**2) - sin(x0) + 73.08639 - x1**2/x0**2
