run,fold,equation_index,equation,nan_count_train,nan_count_test_int,nan_count_test_ext,nan_count_synthetic
13,,37,x1 + 0.56848156*x2 + 0.56848156*sin(x2) - 0.132200199179085 + 0.56848156*(1.26416368998256*x0*(x5 - cos(x2 - 0.653377431832987*exp(-0.42560032*x1 + x6))) + 2.26416368998256*x4 + 1.26416368998256*x5 + 1.26416368998256*x6 + sin(x4 + x5 + sin(x1 + x2 + x4 + 1.3821467*log(0.7192238*exp(-x7)) + 2.22761902411514)) + 1.26416368998256*cos(x0 + cos(x2 - cos(cos(x8)))) - 1.51094993304989 + 1.26416368998256*(log(0.56848156*exp(-x1)*sin(cos(x2))) - 1.0696964)/(x0 + 0.52089745))/x0**2,0,0,0,3
13,,38,x1 + 0.56785417*x2 + 0.56785417*sin(x2) - 0.132054299841624 + 0.56785417*(1.26416368998256*x0*(x5 - cos(x2 - 0.653377431832987*exp(-0.42560032*x1 + x6))) + 2.26416368998256*x4 + 1.26416368998256*x5 + 1.26416368998256*x6 + sin(x4 + x5 + sin(x1 + x4 + 1.3821467*log(0.7192238*exp(-x7)) + sin(x2) + 2.22761902411514)) + 1.26416368998256*cos(x0 + cos(x2 - cos(cos(x8)))) - 1.51094993304989 + 1.26416368998256*(log(0.56848156*exp(-x1)*sin(cos(x2))) - 1.0696964)/(x0 + 0.52089745))/x0**2,0,0,0,3
13,,39,x1 + 0.56785417*x2 + 0.56785417*sin(x2) - 0.132054299841624 + 0.56785417*(2.26416368998256*x4 + 1.26416368998256*x5 + 1.26416368998256*x6 + sin(x4 + x5 + sin(x1 + x2 + x4 + 1.3821467*log(0.7192238*exp(-x7)) + 2.22761902411514) + 0.4155272) + 1.26416368998256*cos(x0 + cos(x2 - cos(cos(x8)))) - 1.51094993304989 + 1.26416368998256*(log(0.56848156*exp(-x1)*sin(cos(x2))) - 1.0696964)/(x0 + 0.52089745) + 1.26416368998256*(x5 - cos(x2 - 0.653377431832987*exp(-0.42560032*x1 + x6)))/x0)/x0**2,0,0,0,3
13,,40,0.56785417*sin(x2) - 0.22942731 + 0.56785417*(x1 + x2 + 2*x4 + 1.26416368998256*x5 + x6 + sin(x4) + 1.26416368998256*sin(x1 - cos(x6*x8) + cos(x0 + x2 - cos(x1 - x4 + x5)) - 0.43398786) + 1.26416368998256*cos(x0 + cos(x2 - cos(cos(x8)))) - 0.906968803474124 + 1.26416368998256*(log(0.56848156*exp(-x1)*sin(cos(x2))) - 1.0696964)/(x0 + 0.52089745) + 1.26416368998256*(x5 - cos(x2 - 0.585489458720319*exp(-0.42560032*x1 + x6)))/x0)/x0**2,0,0,0,3
13,,41,x1 + 0.56785417*x2 + 0.31740758*x9 + 0.56785417*sin(x2) - 0.31740758*cos(x3 + x9) - 0.132054299841624 + 0.56785417*(2.26416368998256*x4 + 1.26416368998256*x5 + 1.26416368998256*x6 + sin(x4 + x5 + sin(x1 + x2 + x4 + log(1.224198*exp(-1.3821467*x7)) + 1.5296706)) + 1.26416368998256*cos(x0 + cos(x2 - cos(cos(x8)))) - 1.51094993304989 + 1.26416368998256*(log(0.56848156*exp(-x1)*cos(x2)) - 1.0696964)/(x0 + 0.52089745) + 1.26416368998256*(x5 - cos(x2 - 0.653377431832987*exp(-0.42560032*x1 + x6)))/x0)/x0**2,0,0,0,3
13,,42,x1 + 0.56785417*x2 + 0.31740758*x9*cos(cos(x8)) + 0.56785417*sin(x2) - 0.31740758*cos(x3 + x9) - 0.132054299841624 + 0.56785417*(2.26416368998256*x4 + 1.26416368998256*x5 + 1.26416368998256*x6 + 1.26416368998256*sin(x4 + x5 + sin(x1 + x2 + x4 + log(1.224198*exp(-1.3821467*x7)) + 1.5296706)) + 1.26416368998256*cos(x0 + cos(x2 - cos(cos(x8)))) - 1.51094993304989 + 1.26416368998256*(log(0.56848156*exp(-x1)*cos(x2)) - 1.0696964)/(x0 + 0.52089745) + 1.26416368998256*(x5 - cos(x2 - 0.653377431832987*exp(-0.42560032*x1 + x6)))/x0)/x0**2,0,0,0,3
13,,43,x1 + 0.56785417*x2 + 0.31740758*x9*cos(cos(x8)) + 0.56785417*sin(x2) - 0.31740758*cos(x3 + x9) - 0.132054299841624 + 0.56785417*(2.26416368998256*x4 + 1.26416368998256*x5 + 1.26416368998256*x6 + sin(x4 + x5 + sin(x1 + x2 + x4 + log(0.7192238*exp(-x7)) + 2.0346448)) + 1.26416368998256*cos(x0 + cos(x2 - cos(cos(x8)))) - 1.51094993304989 + 1.26416368998256*(log(0.56848156*exp(-x1)*sin(cos(x2))) - 1.0696964)/(x0 + 0.52089745) + 1.26416368998256*(x5 - cos(x2 - 0.653377431832987*exp(-0.42560032*x1 + x6)))/x0)/x0**2,0,0,0,3
13,,44,x1 + 0.56785417*x2 + 0.31740758*x9*cos(cos(x8)) + 0.56785417*sin(x2) - 0.31740758*cos(x3 + x9) - 0.132054299841624 + 0.56785417*(2.26416368998256*x4 + 1.26416368998256*x5 + 1.26416368998256*x6 + sin(x4 + x5 + sin(x1 + x2 + x4 + 1.3821467*log(0.7192238*exp(-x7)) + 2.22761902411514)) + 1.26416368998256*cos(x0 + cos(x2 - cos(cos(x8)))) - 1.51094993304989 + 1.26416368998256*(log(0.56848156*exp(-x1)*sin(cos(x2))) - 1.0696964)/(x0 + 0.52089745) + 1.26416368998256*(x5 - cos(x2 - 0.653377431832987*exp(-0.42560032*x1 + x6)))/x0)/x0**2,0,0,0,3
13,,45,x1 + 0.56785417*x2 + 0.56785417*sin(x2) - 0.31740758*cos(x3 + x9) - 0.132054299841624 + 0.31740758*x4*cos(cos(x8))/x0 + 0.56785417*(2.26416368998256*x4 + 1.26416368998256*x5 + 1.26416368998256*x6 + sin(x4 + x5 + sin(x1 + x2 + x4 + 1.3821467*log(0.7192238*exp(-x7)) + 2.0346448)) + 1.26416368998256*cos(x0 + cos(x2 - cos(cos(x8)))) - 1.51094993304989 + 1.26416368998256*(log(0.56848156*exp(-x1)*sin(cos(x2))) - 1.0696964)/(x0 + 0.52089745) + 1.26416368998256*(x5 - cos(x2 - 0.653377431832987*exp(-0.42560032*x1 + x6)))/x0)/x0**2,0,0,0,3
13,,46,0.153373845862096*x9 - 0.33121744*cos(x3 + x9) - 0.22547735 + (0.717860622919187*x0*(x5 - cos(x2 - 0.585489458720319*exp(-0.42560032*x1 + x6))) + 0.56785417*x1 + 0.56785417*x2 + 1.28571479291919*x4 + 0.717860622919187*x5 + 0.717860622919187*x6 + 0.56785417*sin(x2) + 0.56785417*sin(x4 + x5 + sin(x0 + x4 + x6 - x7 + 0.3832423)) + 0.717860622919187*sin(x1 - cos(x6*x8) + cos(x0 + x2 - cos(exp(x1) - cos(x2 + 0.35694414) + 0.8157112 + 1.4318793/x4)) - 0.43398786) + 0.717860622919187*cos(x0 + x2) - 0.515026017112692 + 0.717860622919187*(log(0.39647233*exp(-x1)*cos(x2)) - 1.0696964)/(x0 + 0.52089745))/x0**2,0,0,0,3
