complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,16.276846,x4,0.0,x4,PySRFunction(X=>x4),18,0,x4
3,11.709479,x4 - x0,0.16467246121456125,-x0 + x4,PySRFunction(X=>-x0 + x4),18,1,-x0 + x4
5,8.409089,(x4 - x0) / 0.4281615,0.16554277001980025,(-x0 + x4)/0.4281615,PySRFunction(X=>(-x0 + x4)/0.4281615),18,2,(-x0 + x4)/0.4281615
7,6.3978834,((x5 + x4) - x0) / 0.53137106,0.1366729638884181,(-x0 + x4 + x5)/0.53137106,PySRFunction(X=>(-x0 + x4 + x5)/0.53137106),18,3,(-x0 + x4 + x5)/0.53137106
9,5.4924655,((x4 + (x5 - x0)) / 0.53137106) + x1,0.07629498647594551,x1 + (-x0 + x4 + x5)/0.53137106,PySRFunction(X=>x1 + (-x0 + x4 + x5)/0.53137106),18,4,x1 + (-x0 + x4 + x5)/0.53137106
11,4.787726,x5 + (((x4 - x0) / 0.53137106) + (x1 + x6)),0.06866084215266337,x1 + x5 + x6 + (-x0 + x4)/0.53137106,PySRFunction(X=>x1 + x5 + x6 + (-x0 + x4)/0.53137106),18,5,x1 + x5 + x6 + (-x0 + x4)/0.53137106
13,4.455359,(x6 + ((((x0 - x4) - x5) * -1.4772571) - x0)) + x1,0.035973959184448845,-x0 + x1 + x6 + x0 - x4 - x5*(-1.4772571),PySRFunction(X=>-x0 + x1 + x6 + x0 - x4 - x5*(-1.4772571)),18,6,-x0 + x1 + x6 + x0 - x4 - x5*(-1.4772571)
14,4.2155647,(x2 + x1) + ((x6 + x5) + ((x4 - x0) / sin(0.5602182))),0.05532408490715919,x1 + x2 + x5 + x6 + (-x0 + x4)/sin(0.5602182),PySRFunction(X=>x1 + x2 + x5 + x6 + (-x0 + x4)/sin(0.5602182)),18,7,x1 + x2 + x5 + x6 + (-x0 + x4)/sin(0.5602182)
15,3.8942156,(x1 + x2) + (x6 + ((((x0 - x4) - x5) * -1.4772571) - x0)),0.07929128373390756,-x0 + x1 + x2 + x6 + x0 - x4 - x5*(-1.4772571),PySRFunction(X=>-x0 + x1 + x2 + x6 + x0 - x4 - x5*(-1.4772571)),18,8,-x0 + x1 + x2 + x6 + x0 - x4 - x5*(-1.4772571)
17,3.637883,(x2 + ((x6 + ((x0 + ((0.340529 - x4) - x5)) * -1.4772571)) + x1)) - x0,0.0340451767989653,-x0 + x1 + x2 + x6 + (x0 - x4 - x5 + 0.340529)*(-1.4772571),PySRFunction(X=>-x0 + x1 + x2 + x6 + (x0 - x4 - x5 + 0.340529)*(-1.4772571)),18,9,-x0 + x1 + x2 + x6 + (x0 - x4 - x5 + 0.340529)*(-1.4772571)
