complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,18.772041,x1,0.0,x1,PySRFunction(X=>x1),11,0,x1
2,17.172604,sin(x4),0.08905325875171287,sin(x4),PySRFunction(X=>sin(x4)),11,1,sin(x4)
3,10.275691,-3.0527613 / x0,0.5135343145527078,-3.0527613/x0,PySRFunction(X=>-3.0527613/x0),11,2,-3.0527613/x0
5,8.33948,x4 + (-2.7246537 / x0),0.10439007221122416,x4 - 2.7246537/x0,PySRFunction(X=>x4 - 2.7246537/x0),11,3,x4 - 2.7246537/x0
7,7.006032,(-2.7246537 / x0) + (x4 + x5),0.08711468601423897,x4 + x5 - 2.7246537/x0,PySRFunction(X=>x4 + x5 - 2.7246537/x0),11,4,x4 + x5 - 2.7246537/x0
9,5.9809537,(x5 + (x6 + x4)) + (-2.7246537 / x0),0.07909572771318585,x4 + x5 + x6 - 2.7246537/x0,PySRFunction(X=>x4 + x5 + x6 - 2.7246537/x0),11,5,x4 + x5 + x6 - 2.7246537/x0
11,4.9911656,((x1 + x5) + (x6 + x4)) + (-2.7246537 / x0),0.09045528359575622,x1 + x4 + x5 + x6 - 2.7246537/x0,PySRFunction(X=>x1 + x4 + x5 + x6 - 2.7246537/x0),11,6,x1 + x4 + x5 + x6 - 2.7246537/x0
13,4.513443,(-2.6519065 / x0) + (x2 + (x4 + ((x5 + x6) + x1))),0.050304596382268314,x1 + x2 + x4 + x5 + x6 - 2.6519065/x0,PySRFunction(X=>x1 + x2 + x4 + x5 + x6 - 2.6519065/x0),11,7,x1 + x2 + x4 + x5 + x6 - 2.6519065/x0
14,4.4523287,(((x4 + (x5 + x6)) + x1) + sin(x2)) + (-2.7246537 / x0),0.01363301422252719,x1 + x4 + x5 + x6 + sin(x2) - 2.7246537/x0,PySRFunction(X=>x1 + x4 + x5 + x6 + sin(x2) - 2.7246537/x0),11,8,x1 + x4 + x5 + x6 + sin(x2) - 2.7246537/x0
15,4.177284,(((-2.7246537 + x5) / x0) + x5) + ((x2 + x4) + (x6 + x1)),0.06376598808837257,x1 + x2 + x4 + x5 + x6 + (x5 - 2.7246537)/x0,PySRFunction(X=>x1 + x2 + x4 + x5 + x6 + (x5 - 2.7246537)/x0),11,9,x1 + x2 + x4 + x5 + x6 + (x5 - 2.7246537)/x0
16,4.0858564,x6 + ((x2 + (x1 + (x4 + ((sin(x5) + -2.7246537) / x0)))) + x5),0.022129923202748557,x1 + x2 + x4 + x5 + x6 + (sin(x5) - 2.7246537)/x0,PySRFunction(X=>x1 + x2 + x4 + x5 + x6 + (sin(x5) - 2.7246537)/x0),11,10,x1 + x2 + x4 + x5 + x6 + (sin(x5) - 2.7246537)/x0
17,3.8487828,(((x1 / -1.1300836) + -2.7246537) / x0) + (((x6 + x1) + x5) + (x2 + x4)),0.05977440891461291,x1 + x2 + x4 + x5 + x6 + (x1/(-1.1300836) - 2.7246537)/x0,PySRFunction(X=>x1 + x2 + x4 + x5 + x6 + (x1/(-1.1300836) - 2.7246537)/x0),11,11,x1 + x2 + x4 + x5 + x6 + (x1/(-1.1300836) - 2.7246537)/x0
18,3.8015835,(((x1 / -1.1300836) + -2.7246537) / x0) + (x5 + (((sin(x2) + x4) + x6) + x1)),0.01233925200880461,x1 + x4 + x5 + x6 + sin(x2) + (x1/(-1.1300836) - 2.7246537)/x0,PySRFunction(X=>x1 + x4 + x5 + x6 + sin(x2) + (x1/(-1.1300836) - 2.7246537)/x0),11,12,x1 + x4 + x5 + x6 + sin(x2) + (x1/(-1.1300836) - 2.7246537)/x0
19,3.3610232,((((x2 + x5) + (-2.7246537 * x0)) + (x4 + x6)) + x1) + (x0 * (x5 - x1)),0.12317223903226474,x0*(-x1 + x5) - 2.7246537*x0 + x1 + x2 + x4 + x5 + x6,PySRFunction(X=>x0*(-x1 + x5) - 2.7246537*x0 + x1 + x2 + x4 + x5 + x6),11,13,x0*(-x1 + x5) - 2.7246537*x0 + x1 + x2 + x4 + x5 + x6
20,3.2985957,(((x5 + (x2 + ((-2.7246537 * x0) + sin(x6)))) + x4) + x1) + (x0 * (x5 - x1)),0.018748618978945808,x0*(-x1 + x5) - 2.7246537*x0 + x1 + x2 + x4 + x5 + sin(x6),PySRFunction(X=>x0*(-x1 + x5) - 2.7246537*x0 + x1 + x2 + x4 + x5 + sin(x6)),11,14,x0*(-x1 + x5) - 2.7246537*x0 + x1 + x2 + x4 + x5 + sin(x6)
21,3.0739121,((((x2 / -1.1300836) + -2.7246537) / x0) + ((x2 + x5) + (x4 + ((x5 - x1) * x0)))) + x1,0.07054578240508959,x0*(-x1 + x5) + x1 + x2 + x4 + x5 + (x2/(-1.1300836) - 2.7246537)/x0,PySRFunction(X=>x0*(-x1 + x5) + x1 + x2 + x4 + x5 + (x2/(-1.1300836) - 2.7246537)/x0),11,15,x0*(-x1 + x5) + x1 + x2 + x4 + x5 + (x2/(-1.1300836) - 2.7246537)/x0
22,2.9946094,x2 + ((x1 + ((sin(x4) + -2.7246537) * x0)) + ((x0 * (x5 - x1)) + ((x5 + x4) + x6))),0.02613724434257863,x0*(-x1 + x5) + x0*(sin(x4) - 2.7246537) + x1 + x2 + x4 + x5 + x6,PySRFunction(X=>x0*(-x1 + x5) + x0*(sin(x4) - 2.7246537) + x1 + x2 + x4 + x5 + x6),11,16,x0*(-x1 + x5) + x0*(sin(x4) - 2.7246537) + x1 + x2 + x4 + x5 + x6
23,2.6135361,(((((x2 * -0.842085) + -2.7246537) / x0) + (((x5 - x1) * x0) + (x6 + x2))) + (x4 + x1)) + x5,0.1361096737300303,x0*(-x1 + x5) + x1 + x2 + x4 + x5 + x6 + (x2*(-0.842085) - 2.7246537)/x0,PySRFunction(X=>x0*(-x1 + x5) + x1 + x2 + x4 + x5 + x6 + (x2*(-0.842085) - 2.7246537)/x0),11,17,x0*(-x1 + x5) + x1 + x2 + x4 + x5 + x6 + (x2*(-0.842085) - 2.7246537)/x0
24,2.53667,((x4 + x2) + x1) + ((sin(x6) + x5) + (((x5 - x1) * x0) + (((x2 / -1.1300836) + -2.7246537) / x0))),0.029851934704960024,x0*(-x1 + x5) + x1 + x2 + x4 + x5 + sin(x6) + (x2/(-1.1300836) - 2.7246537)/x0,PySRFunction(X=>x0*(-x1 + x5) + x1 + x2 + x4 + x5 + sin(x6) + (x2/(-1.1300836) - 2.7246537)/x0),11,18,x0*(-x1 + x5) + x1 + x2 + x4 + x5 + sin(x6) + (x2/(-1.1300836) - 2.7246537)/x0
