run,fold,equation_index,equation,nan_count_train,nan_count_test_int,nan_count_test_ext,nan_count_synthetic
24,,31,-2*x0 + x1 + 0.9236028*x2 + x5 + (x4 - 0.85620767)/cos(sin(x8)) + sin(x6) - sin(x2/x0) + sin(2.14775829660774*x0 + x4 - 1.78400694980221) - sin(x0 + (0.8106199 - x0)**2 - (x0 - x1)*sin(cos(x9))**(1/4) - sin(x5) + 0.06442076) + 0.74315183,0,0,0,4
24,,33,-2.26309424542346*x0 + x1 + 0.9236028*x2 + x5 + (x4 - 0.85620767)/cos(sin(x8)) + sin(x6) - sin(x2/x0) + sin(2.14775829660774*x0 + x4 - 1.72951894376348) - sin(x0 + (0.8106199 - x0)**2 - (x0 - x1)*sin(cos(0.9802503*x9))**(1/4) - sin(x5)) + 0.74315183,0,0,0,4
24,,34,-2.26309424542346*x0 + x1 + 0.9236028*x2 + x5 + (x4 - 0.85620767)/cos(sin(x8)) + sin(x6) - sin(x2/x0) + sin(-x0 + x4 + 1.27086876957924) - sin(x0 + (0.8106199 - x0)**2 - (x0 - x1)*sin(cos(0.9802503*x9))**(1/4) - sin(x5) + 0.06442076) + 0.74315183,0,0,0,4
24,,35,-2.26309424542346*x0 + x1 + 0.9236028*x2 + x5 + (x4 - 0.85620767)/cos(sin(x8)) + sin(x6) - sin(x2/x0) + sin(-x0 + x4 + 15.5229463297235*x9) + sin(-x0 - (0.8106199 - x0)**2 + (x0 - x1)*sin(cos(0.9802503*x9))**(1/4) + sin(x5) + 0.004421548) + 0.83878154,0,0,0,4
24,,36,-2.26309424542346*x0 + x1 + x2 + x5 + (x4 - 0.85620767)/cos(sin(x8)) + sin(x6) + sin(-0.978888028228781*x0 + 0.978888028228781*x4 + 0.978888028228781*sin(x0*(x1 - 5.30837778640589*sin(x2)**2)/x9) + 8.48825818915699) - sin(x0 + (0.8106199 - x0)**2 - (x0 - x1)*cos(x9)**(1/4) - sin(x5) + 0.004421548) + 0.87623876 - 0.7977791*x2/x0 - 0.32649264/x0,0,0,0,4
24,,37,-2.35134383183317*x0 + 1.0389951*x1 + 1.0389951*x2 + 1.0389951*x5 + 1.0389951*(x4 - 0.85620767)/cos(sin(x8)) + 1.0389951*sin(x6) + 1.0389951*sin(-0.978888028228781*x0 + 0.978888028228781*x4 + 0.978888028228781*sin(x0*(x1 - 5.30837778640589*sin(x2)**2)/x9) + 8.48825818915699) - 1.0389951*sin(x0 + (0.8106199 - x0)**2 - (x0 - x1)*cos(0.83063674*x9)**(1/4) - sin(x5) + 0.004421548) + 0.910407778070076 - 0.82888857578241*x2/x0 - 0.339224253146064/x0,0,0,0,1
24,,38,-2.26309424542346*x0 + x1 + 0.9236028*x2 + x5 + (x4 - 0.85620767)/cos(sin(x8)) + sin(x6) - sin(x2/x0) - sin(0.191008096455842*x0 + x1 + (0.8106199 - x0)**2 - sin(x5 + 0.004421548)) - sin(x0 - x4 - 15.5229463297235*x9 + sin(sin(0.992728659659458*(-x2 - x3*(x0**2 - sin(x7)) + cos(x9)**(1/4))/x3))) + 0.84933459,0,0,0,4
24,,39,-2.26309424542346*x0 + x1 + 0.9236028*x2 + x5 + (x4 - 0.85620767)/cos(sin(x8)) + sin(x6) - sin(x2/x0) + sin(-x0 + x4 + 15.5229463297235*x9 + sin(sin(x0**2 + x2/x3 + x3 - exp(x6)*sin(x1) - cos(x9)**(1/4))/x1)) - sin(0.191008096455842*x0 + 0.808991903544158*x1 + (0.8106199 - x0)**2 - sin(x5 + 0.004421548)) + 0.84933459,0,0,0,4
24,,40,-2.26309424542346*x0 + x1 + x2 + x5 + (x4 - 0.85620767)/cos(sin(x8)) + sin(x6) - sin(x1 + (0.60550004 - x0)**2 - sin(x5)) + sin(-0.978888028228781*x0 + x4 + 0.978888028228781*sin(x0*(x1 - (x0 - x7)**2 + sqrt(sqrt(cos(x9)) - 0.46141174)/sin((x0 + x3)**2*cos(x9)**(1/4))**2 - 5.30837778640589*sin(x2)**2 - 0.050384816)/x9) + 8.48825818915699) + 0.958832 - 0.7977791*x2/x0 - 0.32649264/x0,0,0,0,7
24,,41,-2.58548565256774*x0 + x1 + x2 + x5 + (x4 - 0.85620767)/cos(sin(x8)) + sin(x6) + sin(-0.978888028228781*x0 + x4 + 0.978888028228781*sin(x0*(x1 - (x0 - x7)**2 + sqrt(sqrt(cos(x9)) - 0.46141174)/sin((x0 + x3)**2*cos(x9)**(1/4))**2 - 5.30837778640589*sin(x2)**2 - 0.050384816)/x9) + 8.48825818915699) - sin(x1 + (0.60550004 - x0)**2 - sin(x5) - 0.003901896) + 0.958832 - 0.7977791*x2/x0 - 0.32649264/x0,0,0,0,7
