complexity,loss,equation,score,sympy_format,lambda_format,run,equation_index,equation_string
1,18.096401,x1,0.0,x1,PySRFunction(X=>x1),21,0,x1
2,16.127419,sin(x4),0.11519221178701317,sin(x4),PySRFunction(X=>sin(x4)),21,1,sin(x4)
3,10.995881,x4 - x0,0.38300011880720536,-x0 + x4,PySRFunction(X=>-x0 + x4),21,2,-x0 + x4
5,7.957203,x4 - (x0 / 0.36468172),0.1617215959648255,-x0/0.36468172 + x4,PySRFunction(X=>-x0/0.36468172 + x4),21,3,-x0/0.36468172 + x4
7,7.090311,(x5 + (x4 - x0)) - x0,0.05767417600880859,-x0 - x0 + x4 + x5,PySRFunction(X=>-x0 - x0 + x4 + x5),21,4,-x0 - x0 + x4 + x5
8,6.8279243,((x4 - x0) / sin(0.44845164)) + x5,0.037708486011117884,x5 + (-x0 + x4)/sin(0.44845164),PySRFunction(X=>x5 + (-x0 + x4)/sin(0.44845164)),21,5,x5 + (-x0 + x4)/sin(0.44845164)
9,6.221699,(((x5 + x4) - x0) - x0) + x2,0.09297769759140685,-x0 - x0 + x2 + x4 + x5,PySRFunction(X=>-x0 - x0 + x2 + x4 + x5),21,6,-x0 - x0 + x2 + x4 + x5
11,5.325361,(x2 + (x5 + x4)) + ((x1 - x0) - x0),0.07778125892633252,-x0 - x0 + x1 + x2 + x4 + x5,PySRFunction(X=>-x0 - x0 + x1 + x2 + x4 + x5),21,7,-x0 - x0 + x1 + x2 + x4 + x5
13,4.8182273,(((x5 - x0) + ((x4 - x0) + x1)) + x2) + x6,0.0500372111965042,-x0 - x0 + x1 + x2 + x4 + x5 + x6,PySRFunction(X=>-x0 - x0 + x1 + x2 + x4 + x5 + x6),21,8,-x0 - x0 + x1 + x2 + x4 + x5 + x6
14,4.753905,((x5 + ((x4 - x0) - x0)) + (x1 + x2)) + sin(x6),0.013439694765569683,-x0 - x0 + x1 + x2 + x4 + x5 + sin(x6),PySRFunction(X=>-x0 - x0 + x1 + x2 + x4 + x5 + sin(x6)),21,9,-x0 - x0 + x1 + x2 + x4 + x5 + sin(x6)
15,4.4342165,((((((x5 + x4) - x0) + x4) - x0) + x1) + x2) + x6,0.06961544832013818,-x0 - x0 + x1 + x2 + x4 + x4 + x5 + x6,PySRFunction(X=>-x0 - x0 + x1 + x2 + x4 + x4 + x5 + x6),21,10,-x0 - x0 + x1 + x2 + x4 + x4 + x5 + x6
16,4.347195,((x5 + ((x4 - x0) + (x4 - x0))) + x1) + (x2 + sin(x6)),0.019820127722471024,-x0 - x0 + x1 + x2 + x4 + x4 + x5 + sin(x6),PySRFunction(X=>-x0 - x0 + x1 + x2 + x4 + x4 + x5 + sin(x6)),21,11,-x0 - x0 + x1 + x2 + x4 + x4 + x5 + sin(x6)
17,3.838375,(((x1 - ((x1 + x2) / x0)) - (x0 - x5)) + (x4 + x2)) - x0,0.12448170957204939,-x0 + x1 + x2 + x4 - (x0 - x5) - (x1 + x2)/x0,PySRFunction(X=>-x0 + x1 + x2 + x4 - (x0 - x5) - (x1 + x2)/x0),21,12,-x0 + x1 + x2 + x4 - (x0 - x5) - (x1 + x2)/x0
19,3.6135798,(x4 - (x0 - x6)) + (((x1 + x2) - ((x1 + x2) / x0)) - (x0 - x5)),0.03017509230116832,x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - (x1 + x2)/x0,PySRFunction(X=>x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - (x1 + x2)/x0),21,13,x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - (x1 + x2)/x0
20,3.4841702,((x4 + x2) + ((x1 - ((x1 + x2) / x0)) - (x0 - x5))) - (x0 - sin(x6)),0.03646900565785924,x1 + x2 + x4 - (x0 - x5) - (x0 - sin(x6)) - (x1 + x2)/x0,PySRFunction(X=>x1 + x2 + x4 - (x0 - x5) - (x0 - sin(x6)) - (x1 + x2)/x0),21,14,x1 + x2 + x4 - (x0 - x5) - (x0 - sin(x6)) - (x1 + x2)/x0
21,3.3498414,(((x2 + x1) - ((x1 + x2) / x0)) - (x0 - x5)) + (x4 + (-0.5151652 - (x0 - x6))),0.03931690825875142,x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - 0.5151652 - (x1 + x2)/x0,PySRFunction(X=>x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - 0.5151652 - (x1 + x2)/x0),21,15,x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - 0.5151652 - (x1 + x2)/x0
22,3.2414858,((x4 + x2) + (((x1 - ((x1 + x2) / x0)) - (x0 - x5)) + -0.5151652)) - (x0 - sin(x6)),0.032881196497299384,x1 + x2 + x4 - (x0 - x5) - (x0 - sin(x6)) - 0.5151652 - (x1 + x2)/x0,PySRFunction(X=>x1 + x2 + x4 - (x0 - x5) - (x0 - sin(x6)) - 0.5151652 - (x1 + x2)/x0),21,16,x1 + x2 + x4 - (x0 - x5) - (x0 - sin(x6)) - 0.5151652 - (x1 + x2)/x0
23,3.0429118,((x4 + (((-0.527341 - x0) - (x0 - x6)) + x2)) + (x1 - ((x2 + x1) / x0))) - (x0 - x5),0.06321691899530692,-x0 + x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - 0.527341 - (x1 + x2)/x0,PySRFunction(X=>-x0 + x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - 0.527341 - (x1 + x2)/x0),21,17,-x0 + x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - 0.527341 - (x1 + x2)/x0
24,2.9547336,((((-0.527341 - sin(x0)) + (x4 - (x0 - x6))) + (x2 + x1)) - ((x2 + x1) / x0)) - (x0 - x5),0.029406391430221883,x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - sin(x0) - 0.527341 - (x1 + x2)/x0,PySRFunction(X=>x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - sin(x0) - 0.527341 - (x1 + x2)/x0),21,18,x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - sin(x0) - 0.527341 - (x1 + x2)/x0
25,2.953475,(((((x4 + (x0 * -0.52229047)) + x2) + (x1 - ((x1 + x2) / x0))) - (x0 - x5)) - (x0 - x6)) - 0.6729158,0.00042605131411177613,x0*(-0.52229047) + x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - 1*0.6729158 - (x1 + x2)/x0,PySRFunction(X=>x0*(-0.52229047) + x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - 1*0.6729158 - (x1 + x2)/x0),21,19,x0*(-0.52229047) + x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - 1*0.6729158 - (x1 + x2)/x0
26,2.7828972,((x4 + ((-0.527341 - sin(x6 + x0)) - (x0 - x6))) + ((x2 + x1) - ((x2 + x1) / x0))) - (x0 - x5),0.05948989988973151,x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - sin(x0 + x6) - 0.527341 - (x1 + x2)/x0,PySRFunction(X=>x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - sin(x0 + x6) - 0.527341 - (x1 + x2)/x0),21,20,x1 + x2 + x4 - (x0 - x5) - (x0 - x6) - sin(x0 + x6) - 0.527341 - (x1 + x2)/x0
27,2.6553884,((((x1 - (x0 - x6)) + x4) - (x0 * (x1 + x2))) + (x2 - x0)) - (((x0 + 0.88971305) / -1.2227737) * (x5 - 1.0)),0.04690160929259957,-x0*(x1 + x2) - x0 + x1 + x2 + x4 - (x0 + 0.88971305)*(x5 - 1*1.0)/(-1.2227737) - (x0 - x6),PySRFunction(X=>-x0*(x1 + x2) - x0 + x1 + x2 + x4 - (x0 + 0.88971305)*(x5 - 1*1.0)/(-1.2227737) - (x0 - x6)),21,21,-x0*(x1 + x2) - x0 + x1 + x2 + x4 - (x0 + 0.88971305)*(x5 - 1*1.0)/(-1.2227737) - (x0 - x6)
28,2.4662952,(x2 + ((x1 - x0) + ((x4 - ((x1 + x2) * x0)) - x0))) - (((x0 + 0.88971305) / -1.2227737) * (x5 - exp(-0.97751766 - x4))),0.07387382840647806,-x0*(x1 + x2) - x0 - x0 + x1 + x2 + x4 - (x0 + 0.88971305)*(x5 - exp(-x4 - 0.97751766))/(-1.2227737),PySRFunction(X=>-x0*(x1 + x2) - x0 - x0 + x1 + x2 + x4 - (x0 + 0.88971305)*(x5 - exp(-x4 - 0.97751766))/(-1.2227737)),21,22,-x0*(x1 + x2) - x0 - x0 + x1 + x2 + x4 - (x0 + 0.88971305)*(x5 - exp(-x4 - 0.97751766))/(-1.2227737)
