Run,Equation_Index,RMSE_Train,RMSE_Test_Interpolation,RMSE_Test_Extrapolation
30,0,4.100151056256932,3.445910765680276,5.428132677047866
30,1,3.3270063698859773,2.8076185369800717,3.949185505814195
30,2,3.2938528513155747,2.8403122002386247,3.755606608349484
30,3,2.923002421904225,2.4497750385089625,3.835386372030246
30,4,2.8853349164509647,2.4260212393945317,3.9035580054292955
30,5,2.6821237868230807,2.346252288489791,3.8055491216562474
30,6,2.6201167895016613,2.2220612741159202,3.6862991193377406
30,7,2.4425178825835676,2.4024599932958095,3.333281584201875
30,8,2.3693828754686166,2.3105229523028195,3.399160159126649
30,9,2.2208563907727474,2.572668385355121,3.243752758238326
30,10,2.137967907238507,2.5175413261783595,3.347172448577347
30,11,2.061287693110878,2.343336491764228,3.336733795185689
30,12,2.0581121613664077,2.3579692572618307,3.304740908947894
30,13,1.9997137987803408,2.5002546735737416,3.247180115666882
30,14,1.9747856169692872,2.2420467505063617,3.3373119407196508
30,15,1.8858793349956091,2.246766322889744,2.8731452840050173
30,16,1.8840748584393952,2.2026297797239933,2.7340674974115355
30,17,1.7564731525028752,2.3554621892432284,2.742272408020257
30,18,1.7379645336689893,2.2958640730875683,2.781838328332085
30,19,1.5832324330464351,1.7722054971584125,1.8943048491507006
30,20,1.5524042139434304,1.9235286939560114,2.3168541856215543
30,21,1.537150791178073,1.5345257746554362,2.1668577347487843
30,22,1.4903635718211403,1.5286611474074403,2.072305822054537
30,23,1.4400679299592103,1.597415805345905,2.060756987424957
30,24,1.4144164491420252,1.5905641683405525,2.1067891519594646
30,25,1.4077354483113058,1.5838953522245023,2.1300422595418786
30,26,1.4076263604502957,1.5847628301620924,2.0847991068462792
30,27,1.3886086725974143,1.5764811241212495,2.0480638464606455
30,28,1.3608844571898235,1.4420682272789962,2.011425439493017
30,29,1.3605903027861612,1.4605947321131496,2.078798336127646
30,30,1.3446090461373517,1.4743022687404437,1.9866946843840256
30,31,1.3314033643453154,1.4760442440658434,2.061401785304168
30,32,1.3302327215014595,1.4783565454015062,2.120570514421097
30,33,1.324838081261358,1.4936911004715063,2.095345822565048
30,34,1.3245783248549954,1.4786027275342617,2.1423122446689353
30,35,1.3224713307922427,1.8125975047912914,2.2139077109311076
30,36,1.3199890547649602,1.7619425577580885,2.146193054184779
30,37,1.31086102378381,1.7877433078494356,2.1368896344482056
30,38,1.2974025015319286,1.840965172624816,2.129285552265156
30,39,1.2812582873919875,1.5169123025820916,1.9919698723222745
30,40,1.2600488868095225,1.5883561574597809,1.9359834028410954
30,41,1.256548492979994,1.68293735482845,2.0270256071458364
30,42,1.2438665175437191,1.5214436963210494,1.987933834084477
30,43,1.2279361019377943,1.5116693748724335,1.9581076159057487
30,44,1.2271417387387786,1.5245660767635016,1.9021806014617644
30,45,1.2109232863165968,1.5396976033385765,1.992907029545751
30,46,1.2002168901235155,1.5355104625265605,1.993516279620244
30,47,1.198814140060232,1.5302629801522485,2.0147482275275834
30,48,1.1930369220473784,1.5444159878260695,2.015071422139061
30,49,1.179222014391999,1.5608416425893068,2.0089079032757695
30,50,1.1716295765171003,1.5539332673070303,2.0025715675450573
30,51,1.1644224769511926,1.556031135115391,1.9496935307773697
30,52,1.1482014076190021,1.5469661556481538,1.9598617685477562
30,53,1.147324587874712,1.4934107441278484,1.971622071080321
30,54,1.1435687632303377,1.5427750266585398,1.931986573013044
30,55,1.1369520085566531,1.4359287886590255,1.952251079083315
30,56,1.1298218679699639,1.4380608362456477,1.9384808056177476
30,57,1.1267051049850259,1.4702448861002306,1.9859813302644964
30,58,1.1246028287895065,1.4461066317809275,1.9552005969986315
30,59,1.117967445826463,1.6053914054818492,2.0564779689767416
30,60,1.1174094880091712,1.555444881090432,2.0577461982513263
30,61,1.1106602908517202,1.61245441367349,2.0325914533626084
30,62,1.086695934028282,1.6027495844809532,2.0148146693732185
30,63,1.0866819299607575,1.60016671309246,2.0256591917127182
30,64,1.0832960122205704,1.5894960480815166,1.99735960664841
30,65,1.0755468657303608,1.5348088502884574,1.8564098586152313
30,66,1.0630585381160376,1.5505719945811056,1.9180130692239612
30,67,1.0610748474660037,1.6425300777939509,2.0262728504819485
30,68,1.0560157331314484,1.6899548298747253,1.8995643654328378
30,69,1.0559988479891305,1.6344087357345551,1.9273108696876315
30,70,1.0543193244546063,1.6840426979089094,1.9042078343768305
30,71,1.0531075922793036,1.5866710741301722,1.9916923504719117
30,72,1.0525339713917579,1.597888123413891,1.9864985149080578
30,73,1.0458201679289298,1.657520614217581,1.8370334816938887
30,74,1.0372625527186898,1.6603696441948192,1.8132994976144297
30,75,1.0357104152811847,1.65428709093126,1.8831976395368535
30,76,1.0335905045451907,1.6364593744699305,1.8957309047108832
30,77,1.0188404289242794,1.652834511481708,1.9018603019386058
30,78,1.0183574912794964,1.6484261516399996,1.9052788713049411
30,79,1.012893058082581,1.6923438499317132,1.8819236396676968
30,80,1.0024761877555142,1.6111397559586977,2.0273656640725073
30,81,1.0007231902402633,1.6090171195447422,2.0210047475726376
30,82,0.9939178150966808,1.607003920739497,2.0310802284554637
30,83,0.9893305593366651,1.6218484230361516,2.0267354553398778
30,84,0.9890594654266311,1.624118360287819,2.024195214248911
